id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,under_pressure,counterpress,pass_switch,out,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_aerial_won,pass_technique_id,pass_technique_name,pass_through_ball,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,clearance_aerial_won,clearance_head,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,pass_outswinging,off_camera,50_50_outcome_id,50_50_outcome_name,ball_recovery_recovery_failure,foul_won_defensive,clearance_left_foot,shot_aerial_won,foul_committed_advantage,foul_won_advantage,pass_goal_assist,goalkeeper_technique_id,goalkeeper_technique_name,pass_no_touch,foul_committed_offensive,foul_committed_card_id,foul_committed_card_name,shot_one_on_one,pass_inswinging,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_overrun,pass_deflected,block_offensive,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
008a2a64-f100-42ab-98f7-aa0c8177f583,92,1,00:02:00.094,2,0,6,1.792801,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['6fd90841-8bb8-4a1c-b604-1f9975c0140c'],"[16.2, 47.3]",6378.0,Jan Oblak,1.0,Goalkeeper,5259.0,José María Giménez de Vargas,19.606377,1.1505005,1.0,Ground Pass,"[24.2, 65.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.094,0.04999999999999716,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9425282734221939
6fd90841-8bb8-4a1c-b604-1f9975c0140c,93,1,00:02:01.887,2,1,6,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['008a2a64-f100-42ab-98f7-aa0c8177f583'],"[24.2, 65.2]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.887,1.7930000000000064,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21067369039899864
67c2de68-276b-48d6-b66f-2105d4794a6f,94,1,00:02:01.887,2,1,6,2.237657,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['04e801df-21d6-471f-90d0-9de4313ab814', '6fd90841-8bb8-4a1c-b604-1f9975c0140c']","[24.2, 65.2]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,,,,,,,,,,,,"[27.9, 73.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.887,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6660045753192739
04e801df-21d6-471f-90d0-9de4313ab814,95,1,00:02:04.125,2,4,6,1.799504,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['f639efbc-47c9-449d-8400-b3310a1ec6c7'],"[27.9, 73.2]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,5249.0,Diego Roberto Godín Leal,36.88604,-1.6712743,1.0,Ground Pass,"[24.2, 36.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.125,2.2379999999999995,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.04658167702904281
f639efbc-47c9-449d-8400-b3310a1ec6c7,96,1,00:02:05.924,2,5,6,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['04e801df-21d6-471f-90d0-9de4313ab814'],"[24.2, 36.5]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.924,1.7990000000000066,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9172779384028767
d2e05cbd-daa7-4d12-ba61-6f1777825c6a,97,1,00:02:05.924,2,5,6,2.21992,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['f639efbc-47c9-449d-8400-b3310a1ec6c7', 'f8002387-f6c9-42d5-abef-130f1e752e2c']","[24.2, 36.5]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,,,,,,,,,,,,"[28.2, 41.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.924,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9635767188748027
f8002387-f6c9-42d5-abef-130f1e752e2c,98,1,00:02:08.144,2,8,6,1.319997,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['e826a624-d542-4d03-81e2-caeeff175f59'],"[28.2, 41.9]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,6384.0,Gabriel Fernández Arenas,23.541666,0.9391893,1.0,Ground Pass,"[42.1, 60.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.144,2.219999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.1100483850182149
e826a624-d542-4d03-81e2-caeeff175f59,99,1,00:02:09.464,2,9,6,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['f8002387-f6c9-42d5-abef-130f1e752e2c'],"[42.1, 60.9]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.464,1.3199999999999932,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.48599348910331286
12fa4fa2-7dd8-475c-848d-24738de75c50,100,1,00:02:09.464,2,9,6,2.987041,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['92fdabc7-eba0-4b75-ac0a-41161afb9f39', 'e826a624-d542-4d03-81e2-caeeff175f59']","[42.1, 60.9]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,"[51.5, 68.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.464,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5241499144143437
92fdabc7-eba0-4b75-ac0a-41161afb9f39,101,1,00:02:12.451,2,12,6,0.91761,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['8ea9782a-aae0-4931-be3b-729e21fb8163'],"[51.5, 68.4]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,6744.0,Luciano Vietto,19.026299,-0.05258306,1.0,Ground Pass,"[70.5, 67.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.451,2.9869999999999948,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.05508847390604843
8ea9782a-aae0-4931-be3b-729e21fb8163,102,1,00:02:13.369,2,13,6,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['92fdabc7-eba0-4b75-ac0a-41161afb9f39'],"[70.5, 67.4]",6744.0,Luciano Vietto,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.369,0.9180000000000064,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.96459448997737
0c4ad9d1-9be5-4f35-963a-692b55580b71,103,1,00:02:13.369,2,13,6,0.039999,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['0146001e-7879-4c1d-84d9-ab8950a7a94e', '8ea9782a-aae0-4931-be3b-729e21fb8163']","[70.5, 67.4]",6744.0,Luciano Vietto,22.0,Right Center Forward,,,,,,,,,,,,"[70.5, 67.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.369,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22825593553639545
0146001e-7879-4c1d-84d9-ab8950a7a94e,104,1,00:02:13.409,2,13,6,1.009467,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['98e512c7-b75c-4f0e-af8f-e755d334639b'],"[70.5, 67.4]",6744.0,Luciano Vietto,22.0,Right Center Forward,6375.0,Juan Francisco Torres Belén,11.91008,1.155982,2.0,Low Pass,"[75.3, 78.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.409,0.03999999999999204,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5873111866568062
98e512c7-b75c-4f0e-af8f-e755d334639b,105,1,00:02:14.418,2,14,6,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['0146001e-7879-4c1d-84d9-ab8950a7a94e'],"[75.3, 78.3]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.418,1.0090000000000146,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3673808155865864
1d7c5d34-69ec-4924-bf45-dbcab4a5a51c,106,1,00:02:14.418,2,14,6,0.105669,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['2e294db3-e1ef-4b3f-9f7f-c2bc60531c8a', '98e512c7-b75c-4f0e-af8f-e755d334639b']","[75.3, 78.3]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,"[75.3, 78.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.418,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.20487216881047354
2e294db3-e1ef-4b3f-9f7f-c2bc60531c8a,107,1,00:02:14.524,2,14,6,0.809384,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['9562d37f-575d-4eb0-ad32-1188a273caf2', 'd65c6f83-266d-40ed-a678-caffd3675af9']","[75.3, 78.3]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,5259.0,José María Giménez de Vargas,8.1154175,-1.1788487,3.0,High Pass,"[78.4, 70.8]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.524,0.10599999999999454,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.27974111706779314
9562d37f-575d-4eb0-ad32-1188a273caf2,108,1,00:02:15.333,2,15,6,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['2e294db3-e1ef-4b3f-9f7f-c2bc60531c8a'],"[75.4, 72.4]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.333,0.8089999999999975,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9075156699480175
d65c6f83-266d-40ed-a678-caffd3675af9,109,1,00:02:15.333,2,15,7,0.643959,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['2e294db3-e1ef-4b3f-9f7f-c2bc60531c8a', 'd17ace4d-5319-4b2d-8679-939b10423db0']","[41.7, 9.3]",5582.0,Celso Borges Mora,15.0,Left Center Midfield,5724.0,Fayçal Fajr,4.8104053,-0.75599486,2.0,Low Pass,"[45.2, 6.0]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.333,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.329931830913504
d17ace4d-5319-4b2d-8679-939b10423db0,110,1,00:02:15.977,2,15,7,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['d65c6f83-266d-40ed-a678-caffd3675af9'],"[45.2, 6.0]",5724.0,Fayçal Fajr,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.977,0.6440000000000055,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6474000021220935
9bcea600-3709-47a6-b31e-715299bd902d,111,1,00:02:15.977,2,15,7,0.921548,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['8f88605b-578f-4170-baa0-60083e55defc', 'd17ace4d-5319-4b2d-8679-939b10423db0']","[45.2, 6.0]",5724.0,Fayçal Fajr,21.0,Left Wing,,,,,,,,,,,,"[44.8, 8.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.977,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.34540358882670275
8f88605b-578f-4170-baa0-60083e55defc,112,1,00:02:16.899,2,16,7,1.130924,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['125298ba-1696-40d1-b0de-70f0eccae1e5'],"[44.8, 8.6]",5724.0,Fayçal Fajr,21.0,Left Wing,23806.0,Alejandro Bergantiños García,14.007141,1.3986055,1.0,Ground Pass,"[47.2, 22.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.899,0.921999999999997,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5640537697588274
125298ba-1696-40d1-b0de-70f0eccae1e5,113,1,00:02:18.030,2,18,7,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['8f88605b-578f-4170-baa0-60083e55defc'],"[47.2, 22.4]",23806.0,Alejandro Bergantiños García,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.03,1.1310000000000002,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3180758165487395
aeffd21d-9685-415a-a194-184952bbadda,114,1,00:02:18.030,2,18,7,0.399811,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['125298ba-1696-40d1-b0de-70f0eccae1e5', '40ac0e1f-9f24-4ada-b821-fa5bbc3f72b8']","[47.2, 22.4]",23806.0,Alejandro Bergantiños García,13.0,Right Center Midfield,,,,,,,,,,,,"[47.2, 20.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.03,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5434635531266206
40ac0e1f-9f24-4ada-b821-fa5bbc3f72b8,115,1,00:02:18.429,2,18,7,1.404949,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['a5ac4329-bde0-47d9-9cea-b0fac238a363'],"[47.2, 20.6]",23806.0,Alejandro Bergantiños García,13.0,Right Center Midfield,26209.0,Manuel Pablo García Díaz,18.729923,-1.7587681,1.0,Ground Pass,"[43.7, 2.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.429,0.3990000000000009,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3555359502785195
a5ac4329-bde0-47d9-9cea-b0fac238a363,116,1,00:02:19.834,2,19,7,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['40ac0e1f-9f24-4ada-b821-fa5bbc3f72b8'],"[43.7, 2.2]",26209.0,Manuel Pablo García Díaz,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.834,1.4050000000000011,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3032420810520391
8d405f19-77d1-4e6f-adcf-93ff28b46b32,117,1,00:02:19.834,2,19,7,0.719945,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['3b64a720-c150-40b0-a704-f74ecf0f4e62', 'a5ac4329-bde0-47d9-9cea-b0fac238a363', 'cc67c6b2-ce69-4498-aa2d-6a5d8ed23e8f']","[43.7, 2.2]",26209.0,Manuel Pablo García Díaz,6.0,Left Back,,,,,,,,,,,,"[46.8, 1.6]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.834,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6458208767161671
cc67c6b2-ce69-4498-aa2d-6a5d8ed23e8f,118,1,00:02:20.037,2,20,7,0.568371,17,Pressure,219,RC Deportivo La Coruña,1,Regular Play,212,Atlético Madrid,,,"['3b64a720-c150-40b0-a704-f74ecf0f4e62', '8d405f19-77d1-4e6f-adcf-93ff28b46b32']","[76.4, 75.7]",5199.0,Jorge Resurrección Merodio,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.037,0.20300000000000296,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8668319023138419
3b64a720-c150-40b0-a704-f74ecf0f4e62,119,1,00:02:20.554,2,20,7,0.967806,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['4dbb8a5f-dddf-4d9d-b07e-9afd03c2a6ce', 'cc67c6b2-ce69-4498-aa2d-6a5d8ed23e8f', 'ea0cfe49-f5cd-4db8-848a-13f09e912977']","[46.8, 1.6]",26209.0,Manuel Pablo García Díaz,6.0,Left Back,5724.0,Fayçal Fajr,14.105673,0.17097612,2.0,Low Pass,"[60.7, 4.0]",38.0,Left Foot,,,,9.0,Incomplete,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.554,0.5169999999999959,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.06058604665061185
4dbb8a5f-dddf-4d9d-b07e-9afd03c2a6ce,120,1,00:02:21.522,2,21,7,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['3b64a720-c150-40b0-a704-f74ecf0f4e62'],"[62.3, 9.7]",5724.0,Fayçal Fajr,21.0,Left Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.522,0.9679999999999893,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.527579523823437
ea0cfe49-f5cd-4db8-848a-13f09e912977,121,1,00:02:21.522,2,21,8,0.0,10,Interception,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['3b64a720-c150-40b0-a704-f74ecf0f4e62'],"[59.4, 76.1]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,4.0,Won,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.522,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6311582702146626
ef1a2199-4618-4fdd-986a-a4a84e89e8d6,122,1,00:02:21.522,2,21,8,1.975706,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['7ec48580-beda-4066-8769-0a48331a0aef', 'ea0cfe49-f5cd-4db8-848a-13f09e912977']","[59.4, 76.1]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,"[63.2, 76.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.522,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06600276319040155
7ec48580-beda-4066-8769-0a48331a0aef,123,1,00:02:23.498,2,23,8,0.513065,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['2c4bad1f-ed24-475c-8808-3f8e268a5002'],"[63.2, 76.3]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,5487.0,Antoine Griezmann,10.881176,-0.6287963,1.0,Ground Pass,"[72.0, 69.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.498,1.975999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.10288644419348081
2c4bad1f-ed24-475c-8808-3f8e268a5002,124,1,00:02:24.011,2,24,8,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['7ec48580-beda-4066-8769-0a48331a0aef'],"[72.0, 69.9]",5487.0,Antoine Griezmann,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.011,0.5130000000000052,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0916093379989279
8fbacda9-ddf1-48ab-9837-9beb1a79af6f,125,1,00:02:24.011,2,24,8,0.159998,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['2c4bad1f-ed24-475c-8808-3f8e268a5002', 'd3eccc1d-f617-49b8-a8a7-264a398c12a6']","[72.0, 69.9]",5487.0,Antoine Griezmann,24.0,Left Center Forward,,,,,,,,,,,,"[72.0, 69.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.011,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9689987304386761
d3eccc1d-f617-49b8-a8a7-264a398c12a6,126,1,00:02:24.171,2,24,8,0.541061,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['73ba58c5-eae5-4df0-bf1a-30adaf730b24'],"[72.0, 69.9]",5487.0,Antoine Griezmann,24.0,Left Center Forward,6381.0,Saúl Ñíguez Esclapez,7.1561165,-2.5652175,1.0,Ground Pass,"[66.0, 66.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.171,0.1599999999999966,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.30465547019777406
