id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_outcome_id,pass_outcome_name,ball_recovery_recovery_failure,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,out,pass_aerial_won,foul_won_defensive,clearance_head,clearance_aerial_won,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,counterpress,interception_outcome_id,interception_outcome_name,pass_technique_id,pass_technique_name,pass_outswinging,clearance_left_foot,pass_cut_back,pass_assisted_shot_id,pass_shot_assist,pass_inswinging,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_goal_assist,shot_first_time,goalkeeper_end_location,foul_committed_card_id,foul_committed_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_advantage,foul_won_advantage,miscontrol_aerial_won,bad_behaviour_card_id,bad_behaviour_card_name,dribble_nutmeg,pass_miscommunication,pass_deflected,dribble_overrun,shot_one_on_one,dribble_no_touch,player_off_permanent,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
dfbd3628-de27-4060-9e6e-f9ed37c001bc,1764,2,00:10:34.592,55,34,131,0.0,6,Block,360,Rayo Vallecano,4,From Throw In,213,Sevilla,,,['12563d78-ea59-4fc8-a618-349520632bda'],,"[3.8, 47.9]",6349.0,Federico Julián Fazio,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.592,0.1290000000000191,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7035834936377399
dacd4d89-c14f-4efe-8aae-3f854a2a2f9f,1765,2,00:10:34.672,55,34,131,0.0,23,Goal Keeper,360,Rayo Vallecano,4,From Throw In,213,Sevilla,,,['12563d78-ea59-4fc8-a618-349520632bda'],,"[3.1, 46.6]",6823.0,Sergio Rico González,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,Set,,,32.0,Shot Faced,,,,,"[3.1, 46.6]",,,,,,,,,,,,,,,,,,,634.672,0.08000000000004093,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04058858398475418
ef38d987-b180-4e0e-9bdb-c2f42dc21c6a,1766,2,00:10:52.195,55,52,132,1.411425,30,Pass,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,,,,,"[120.0, 0.1]",11539.0,Adrián Embarba Blázquez,12.0,Right Midfield,,,41.192474,1.6900325,3.0,High Pass,"[115.1, 41.0]",40.0,Right Foot,61.0,Corner,,,,,,,,,77.0,Unknown,,,,True,,,,,,,,,,,,,,,,104.0,Inswinging,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.195,17.523000000000025,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.839428763968824
1fa88fb3-0813-4fa0-9455-bdc0feb5348d,1767,2,00:10:53.471,55,53,132,0.0,22,Foul Committed,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,,,['0cb2bbbd-aa72-4f98-b481-2f85ce0a897d'],,"[115.1, 41.0]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.471,1.2759999999999536,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06141914979666929
0cb2bbbd-aa72-4f98-b481-2f85ce0a897d,1768,2,00:10:53.471,55,53,132,0.0,21,Foul Won,360,Rayo Vallecano,2,From Corner,213,Sevilla,,,['1fa88fb3-0813-4fa0-9455-bdc0feb5348d'],,"[5.0, 39.1]",6349.0,Federico Julián Fazio,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.471,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10987425911180315
fc6e8efa-8869-417f-bcaa-00be39bd8a5f,1769,2,00:11:19.613,56,19,133,3.5496,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,['32a5e354-100f-422c-b1d6-2c0f0f011405'],,"[8.0, 42.5]",6823.0,Sergio Rico González,1.0,Goalkeeper,,,63.272427,-0.14592028,3.0,High Pass,"[70.6, 33.3]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.613,26.142000000000053,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.29389484233583185
32a5e354-100f-422c-b1d6-2c0f0f011405,1770,2,00:11:23.162,56,23,134,0.897761,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['5026ea69-c31a-4adf-a615-2f813cbb562a', 'fc6e8efa-8869-417f-bcaa-00be39bd8a5f']",,"[49.5, 46.8]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,26690.0,Alberto Mateus Contreiras Gonçalves,18.313383,-0.25954717,2.0,Low Pass,"[67.2, 42.1]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.162,3.548999999999978,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.3338388434746844
5026ea69-c31a-4adf-a615-2f813cbb562a,1771,2,00:11:24.060,56,24,134,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['32a5e354-100f-422c-b1d6-2c0f0f011405'],,"[67.2, 42.1]",26690.0,Alberto Mateus Contreiras Gonçalves,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.06,0.8979999999999109,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12204613182136759
efd5d1f9-0bc1-4390-a8ab-fa407ab03364,1772,2,00:11:24.060,56,24,134,0.096407,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['5026ea69-c31a-4adf-a615-2f813cbb562a', '7335d431-7fad-498a-84d1-11fb5cab8bca']",,"[67.2, 42.1]",26690.0,Alberto Mateus Contreiras Gonçalves,24.0,Left Center Forward,,,,,,,,,,,,"[67.2, 42.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.06,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19897576317464782
7335d431-7fad-498a-84d1-11fb5cab8bca,1773,2,00:11:24.156,56,24,134,0.0,38,Miscontrol,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,,,"[67.2, 42.1]",26690.0,Alberto Mateus Contreiras Gonçalves,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.156,0.09600000000000364,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.702543360059076
8f2ba536-5757-4371-9d65-0fd2cda77cc2,1774,2,00:11:25.513,56,25,134,3.027779,30,Pass,360,Rayo Vallecano,1,Regular Play,213,Sevilla,,,"['40c6e9e2-5f8b-41fd-997b-5d7be562a2f9', 'a8cb62ef-f2fe-4b72-88fa-cf8c05c97336']",,"[47.9, 31.2]",6349.0,Federico Julián Fazio,5.0,Left Center Back,6841.0,Víctor Machín Pérez,49.58155,0.5331557,3.0,High Pass,"[90.6, 56.4]",38.0,Left Foot,66.0,Recovery,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.513,1.3570000000000846,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7651967328477512
40c6e9e2-5f8b-41fd-997b-5d7be562a2f9,1775,2,00:11:28.541,56,28,134,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,213,Sevilla,,,['8f2ba536-5757-4371-9d65-0fd2cda77cc2'],,"[93.6, 55.5]",6841.0,Víctor Machín Pérez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.541,3.02800000000002,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8319554663787635
a8cb62ef-f2fe-4b72-88fa-cf8c05c97336,1776,2,00:11:28.541,56,28,134,1.198707,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['34412d92-34f8-4f01-97df-389ff403f39f', '8f2ba536-5757-4371-9d65-0fd2cda77cc2']",,"[29.5, 23.7]",7900.0,Tiago Manuel Dias Correia,6.0,Left Back,4711.0,Pablo Hernández Domínguez,12.463145,-0.9048271,2.0,Low Pass,"[37.2, 13.9]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.541,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.19441072752557442
34412d92-34f8-4f01-97df-389ff403f39f,1777,2,00:11:29.739,56,29,134,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['a8cb62ef-f2fe-4b72-88fa-cf8c05c97336'],,"[37.2, 13.9]",4711.0,Pablo Hernández Domínguez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.739,1.197999999999979,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9059544074942887
32b050bf-9297-47ea-aed9-7007416bb93b,1778,2,00:11:29.739,56,29,134,0.942077,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['34412d92-34f8-4f01-97df-389ff403f39f', '37ab936f-0dee-41c6-92e4-6fb8122412f6']",,"[37.2, 13.9]",4711.0,Pablo Hernández Domínguez,16.0,Left Midfield,,,,,,,,,,,,"[36.8, 14.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.739,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6866861482955524
37ab936f-0dee-41c6-92e4-6fb8122412f6,1779,2,00:11:30.681,56,30,134,0.367322,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['23f25139-1208-480c-9783-9d6390042e42'],,"[36.8, 14.8]",4711.0,Pablo Hernández Domínguez,16.0,Left Midfield,26848.0,Roberto Trashorras Gayoso,8.609298,1.0343609,1.0,Ground Pass,"[41.2, 22.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.681,0.9420000000000073,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.40249679880358924
23f25139-1208-480c-9783-9d6390042e42,1780,2,00:11:31.049,56,31,134,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['37ab936f-0dee-41c6-92e4-6fb8122412f6'],,"[41.2, 22.2]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.049,0.36799999999993815,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24038557681177009
03436a70-0509-4010-9d0d-43db8c912e22,1781,2,00:11:31.049,56,31,134,0.699565,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['23f25139-1208-480c-9783-9d6390042e42', 'e362c8a8-1f6c-43ac-923a-049dc1dc4b1f']",,"[41.2, 22.2]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,"[38.2, 22.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.049,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7987844566586855
e362c8a8-1f6c-43ac-923a-049dc1dc4b1f,1782,2,00:11:31.748,56,31,134,1.6437,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['ffe53a39-fa79-46cc-b5ad-b65df5ec0d8b'],,"[38.2, 22.2]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,4711.0,Pablo Hernández Domínguez,16.288954,-1.4662408,2.0,Low Pass,"[39.9, 6.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.748,0.6990000000000691,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9040954617985151
ffe53a39-fa79-46cc-b5ad-b65df5ec0d8b,1783,2,00:11:33.392,56,33,134,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['e362c8a8-1f6c-43ac-923a-049dc1dc4b1f'],,"[39.9, 6.0]",4711.0,Pablo Hernández Domínguez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.392,1.6440000000000055,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9774674511601931
fb276d95-fbc1-4a95-baca-78c23e2e5d83,1784,2,00:11:33.392,56,33,134,1.100271,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['6d1a088e-bee3-4742-833c-ed2251e53464', 'ffe53a39-fa79-46cc-b5ad-b65df5ec0d8b']",,"[39.9, 6.0]",4711.0,Pablo Hernández Domínguez,16.0,Left Midfield,,,,,,,,,,,,"[45.1, 4.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.392,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5357922374719707
6d1a088e-bee3-4742-833c-ed2251e53464,1785,2,00:11:34.492,56,34,134,1.154897,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['f5576065-c455-4bec-9ead-884602eee3c8'],,"[45.1, 4.0]",4711.0,Pablo Hernández Domínguez,16.0,Left Midfield,26685.0,Nicolás Ladislao Fedor Flores,26.925823,0.09671227,1.0,Ground Pass,"[71.9, 6.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.492,1.099999999999909,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.68073667184618
f5576065-c455-4bec-9ead-884602eee3c8,1786,2,00:11:35.647,56,35,134,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['6d1a088e-bee3-4742-833c-ed2251e53464'],,"[71.9, 6.6]",26685.0,Nicolás Ladislao Fedor Flores,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.647,1.1550000000000864,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.016801606403272662
75e360f5-7078-4674-9478-705b2341e569,1787,2,00:11:35.647,56,35,134,0.603578,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['55604c6b-44e8-4ca6-ad24-84fc756c3cdb', 'f5576065-c455-4bec-9ead-884602eee3c8']",,"[71.9, 6.6]",26685.0,Nicolás Ladislao Fedor Flores,22.0,Right Center Forward,,,,,,,,,,,,"[71.9, 6.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.647,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2559631540718217
55604c6b-44e8-4ca6-ad24-84fc756c3cdb,1788,2,00:11:36.251,56,36,134,0.399946,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['0c4475eb-16db-494f-b8d2-519335d60c4b'],,"[71.9, 6.6]",26685.0,Nicolás Ladislao Fedor Flores,22.0,Right Center Forward,11539.0,Adrián Embarba Blázquez,7.7897367,2.0803885,1.0,Ground Pass,"[68.1, 13.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.251,0.6039999999999281,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.3562205518174525
0c4475eb-16db-494f-b8d2-519335d60c4b,1789,2,00:11:36.651,56,36,134,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['55604c6b-44e8-4ca6-ad24-84fc756c3cdb'],,"[68.1, 13.4]",11539.0,Adrián Embarba Blázquez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.651,0.39999999999997726,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6627985473190662
8c0b1306-acaf-4adb-a6ff-a8f70a4ff781,1790,2,00:11:36.651,56,36,134,0.312122,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['0c4475eb-16db-494f-b8d2-519335d60c4b', '0d8060e6-dd18-4880-8106-5595977ff2aa']",,"[68.1, 13.4]",11539.0,Adrián Embarba Blázquez,12.0,Right Midfield,,,,,,,,,,,,"[71.2, 12.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.651,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7478929029171003
0d8060e6-dd18-4880-8106-5595977ff2aa,1791,2,00:11:36.963,56,36,134,0.0,38,Miscontrol,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,,,"[71.2, 12.1]",11539.0,Adrián Embarba Blázquez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.963,0.3120000000000118,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6160516479364969
181583c8-c567-4944-bf04-4a31e9017279,1792,2,00:11:37.587,56,37,134,1.022634,17,Pressure,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['4f846d41-cf7b-4d49-b0d1-6f2fb200451c', 'e2c3ab50-a1dc-4182-a1ae-51eeffdb38e9']",,"[80.5, 16.0]",11539.0,Adrián Embarba Blázquez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.587,0.6240000000000236,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.9952335850862508
4f846d41-cf7b-4d49-b0d1-6f2fb200451c,1793,2,00:11:38.153,56,38,135,0.0,2,Ball Recovery,213,Sevilla,1,Regular Play,213,Sevilla,,,['181583c8-c567-4944-bf04-4a31e9017279'],,"[41.7, 64.1]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,11.0,Left Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.153,0.5660000000000309,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4131900450257209
e2c3ab50-a1dc-4182-a1ae-51eeffdb38e9,1794,2,00:11:38.153,56,38,135,1.875533,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['181583c8-c567-4944-bf04-4a31e9017279', '4f846d41-cf7b-4d49-b0d1-6f2fb200451c', '53727db5-ec8c-40f5-90f8-a2b5c28d41fc', '7f66cf52-530c-40f3-9090-c439a15bca83']",,"[41.7, 64.1]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,11.0,Left Defensive Midfield,,,,,,,,,,,,"[45.6, 67.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.153,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4919978078484314
53727db5-ec8c-40f5-90f8-a2b5c28d41fc,1795,2,00:11:39.717,56,39,135,0.36008,17,Pressure,213,Sevilla,1,Regular Play,360,Rayo Vallecano,,,"['7f66cf52-530c-40f3-9090-c439a15bca83', 'e2c3ab50-a1dc-4182-a1ae-51eeffdb38e9']",,"[75.2, 9.1]",26685.0,Nicolás Ladislao Fedor Flores,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.717,1.5639999999999645,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.842891550042982
3e1ba05e-70fd-4167-ad31-859e30b5451b,1796,2,00:11:40.028,56,40,135,0.0,22,Foul Committed,213,Sevilla,1,Regular Play,360,Rayo Vallecano,,,['7f66cf52-530c-40f3-9090-c439a15bca83'],,"[74.5, 12.8]",26685.0,Nicolás Ladislao Fedor Flores,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Yellow Card,,,,,,,,,,,,,,,,,700.028,0.31100000000003547,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4246720439796252
7f66cf52-530c-40f3-9090-c439a15bca83,1797,2,00:11:40.028,56,40,135,0.0,21,Foul Won,213,Sevilla,1,Regular Play,213,Sevilla,,,"['3e1ba05e-70fd-4167-ad31-859e30b5451b', '53727db5-ec8c-40f5-90f8-a2b5c28d41fc']",,"[45.6, 67.3]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,11.0,Left Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.028,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8591151073973057
60bb0131-a098-43d3-aea3-10fd00784a97,1798,2,00:12:13.633,57,13,136,2.821978,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,['f9e46d34-cc8c-4226-9285-c68bb14da245'],,"[48.4, 67.6]",3253.0,Adil Rami,3.0,Right Center Back,3497.0,Vicente Iborra De La Fuente,68.17074,-0.5391616,3.0,High Pass,"[106.9, 32.6]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.633,33.60500000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5350737783590113
