id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_aerial_won,duel_type_id,duel_type_name,clearance_head,clearance_body_part_id,clearance_body_part_name,counterpress,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,out,ball_recovery_recovery_failure,interception_outcome_id,interception_outcome_name,pass_cross,off_camera,clearance_right_foot,foul_won_defensive,pass_switch,foul_committed_offensive,clearance_aerial_won,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_statsbomb_xg,shot_end_location,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,foul_committed_advantage,foul_won_advantage,pass_through_ball,pass_technique_id,pass_technique_name,goalkeeper_end_location,miscontrol_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_aerial_won,pass_outswinging,shot_first_time,50_50_outcome_id,50_50_outcome_name,dribble_overrun,foul_committed_card_id,foul_committed_card_name,clearance_left_foot,dribble_nutmeg,block_offensive,shot_deflected,block_deflection,foul_committed_type_id,foul_committed_type_name,pass_cut_back,pass_goal_assist,shot_one_on_one,pass_inswinging,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
42b0d60a-e1b1-455f-9504-5d0780682c87,429,1,00:13:17.676,13,17,35,0.191837,17,Pressure,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['cc6058ea-5be7-41fc-a635-d9ef5dc2de43'],"[54.4, 42.2]",3610.0,Roque Mesa Quevedo,13.0,Right Center Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.676,0.22500000000002274,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5628581368684217
f195ae90-99da-4be6-ba12-171fb624b729,430,1,00:13:17.909,13,17,35,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['4341977b-5cab-4fcf-a4a0-d69ee228027f'],"[54.4, 42.2]",3610.0,Roque Mesa Quevedo,13.0,Right Center Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.909,0.23299999999994725,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6897961984465972
061f2127-2a3e-4f1d-8de3-1bf95bc2f605,431,1,00:13:17.909,13,17,35,1.217224,2,Ball Recovery,208,Las Palmas,4,From Throw In,360,Rayo Vallecano,,,['4341977b-5cab-4fcf-a4a0-d69ee228027f'],"[63.9, 35.8]",7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.909,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4705548006344916
4681e3e2-7255-4b91-9f8d-fa69e78102e5,432,1,00:13:17.909,13,17,35,0.361237,43,Carry,208,Las Palmas,4,From Throw In,360,Rayo Vallecano,,,"['061f2127-2a3e-4f1d-8de3-1bf95bc2f605', 'bc7eb414-0dd8-4e74-9c70-dc299b53ea6d']","[63.9, 35.8]",7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,,,,,,,,,,,,"[65.7, 37.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.909,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.17994725497452002
bc7eb414-0dd8-4e74-9c70-dc299b53ea6d,433,1,00:13:18.270,13,18,35,0.0,3,Dispossessed,208,Las Palmas,4,From Throw In,360,Rayo Vallecano,,,['2b769563-a595-442d-9c0a-8804f539e6d3'],"[65.7, 37.9]",7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.27,0.36099999999999,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3384198554216048
2b769563-a595-442d-9c0a-8804f539e6d3,434,1,00:13:18.270,13,18,35,0.0,4,Duel,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['bc7eb414-0dd8-4e74-9c70-dc299b53ea6d'],"[54.4, 42.2]",3610.0,Roque Mesa Quevedo,13.0,Right Center Midfield,,,,,,,,,,,,,True,,,,,,11.0,Tackle,,,,True,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.27,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8199211498680221
db70901d-def3-443b-841b-2e70b29c75c2,435,1,00:13:19.126,13,19,35,0.0,2,Ball Recovery,208,Las Palmas,4,From Throw In,208,Las Palmas,,,,"[54.7, 41.6]",7906.0,David Simón Rodríguez Santana,7.0,Right Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.126,0.8559999999999945,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3756596876461036
bf766c22-8b48-4afd-82b6-abae252f17d9,436,1,00:13:19.126,13,19,35,1.048631,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['40404a8c-b8bc-4082-8e45-f36426da20b0', 'db70901d-def3-443b-841b-2e70b29c75c2']","[54.7, 41.6]",7906.0,David Simón Rodríguez Santana,7.0,Right Wing Back,,,,,,,,,,,,"[56.5, 44.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.126,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5967386755368697
40404a8c-b8bc-4082-8e45-f36426da20b0,437,1,00:13:20.175,13,20,35,2.739312,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['cb056d1a-5320-4240-93da-c794fca2b780'],"[56.5, 44.9]",7906.0,David Simón Rodríguez Santana,7.0,Right Wing Back,10755.0,Jonathan Viera Ramos,49.091446,-0.94888926,3.0,High Pass,"[85.1, 5.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.175,1.0489999999999782,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7172287034176061
cb056d1a-5320-4240-93da-c794fca2b780,438,1,00:13:22.914,13,22,35,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['40404a8c-b8bc-4082-8e45-f36426da20b0'],"[85.1, 5.0]",10755.0,Jonathan Viera Ramos,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.914,2.7390000000000327,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8701435379809415
4df0399c-4374-4b61-a8b6-fa63bccdfafd,439,1,00:13:22.914,13,22,35,3.160539,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['b79d0d8b-95bd-4b60-82cd-ef8e35428299', 'cb056d1a-5320-4240-93da-c794fca2b780']","[85.1, 5.0]",10755.0,Jonathan Viera Ramos,24.0,Left Center Forward,,,,,,,,,,,,"[99.5, 13.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.914,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.655100259774501
b79d0d8b-95bd-4b60-82cd-ef8e35428299,440,1,00:13:26.075,13,26,35,0.0,14,Dribble,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['e8fe79e9-3e14-42dc-b356-cc995cd86527'],"[99.5, 13.1]",10755.0,Jonathan Viera Ramos,24.0,Left Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.075,3.161000000000058,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13063940601542334
e8fe79e9-3e14-42dc-b356-cc995cd86527,441,1,00:13:26.075,13,26,35,0.0,4,Duel,208,Las Palmas,4,From Throw In,360,Rayo Vallecano,,,['b79d0d8b-95bd-4b60-82cd-ef8e35428299'],"[20.6, 67.0]",11298.0,José Ignacio Martínez García,2.0,Right Back,,,,,,,,,,,,,True,,,,,,11.0,Tackle,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.075,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.954798180427359
87df4230-bfa1-4b9c-837c-2ad1a070c2a1,442,1,00:13:26.583,13,26,35,0.34051,17,Pressure,208,Las Palmas,4,From Throw In,360,Rayo Vallecano,,,['50c8ee76-32d7-42be-87fa-e8701558609b'],"[22.7, 61.6]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.583,0.5079999999999245,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.549924133440656
50c8ee76-32d7-42be-87fa-e8701558609b,443,1,00:13:26.910,13,26,35,1.736533,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['162d3132-2301-4dbf-ad6e-75a95551288a', '19f7bcc0-513b-41e2-8f38-05eb61779b48', '87df4230-bfa1-4b9c-837c-2ad1a070c2a1']","[97.4, 17.3]",10755.0,Jonathan Viera Ramos,24.0,Left Center Forward,27521.0,Juan Emmanuel Culio,4.883646,2.9562447,1.0,Ground Pass,"[92.6, 18.2]",40.0,Right Foot,66.0,Recovery,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.91,0.3269999999999982,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9811453607688039
f6e17426-95f9-467c-afa6-532674459cf0,444,1,00:13:28.383,13,28,35,0.729698,17,Pressure,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['11ad6ca6-33e4-4afe-a6f8-89f050cc3381', '1978a7a3-8e96-491d-9668-8b733a8fdd9d', '19f7bcc0-513b-41e2-8f38-05eb61779b48']","[92.0, 19.1]",27521.0,Juan Emmanuel Culio,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.383,1.47300000000007,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.19611029096190324
162d3132-2301-4dbf-ad6e-75a95551288a,445,1,00:13:28.647,13,28,35,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['50c8ee76-32d7-42be-87fa-e8701558609b'],"[92.0, 19.1]",27521.0,Juan Emmanuel Culio,15.0,Left Center Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.647,0.26400000000001,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5771431287445097
19f7bcc0-513b-41e2-8f38-05eb61779b48,446,1,00:13:28.647,13,28,36,0.0,2,Ball Recovery,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['50c8ee76-32d7-42be-87fa-e8701558609b', 'f6e17426-95f9-467c-afa6-532674459cf0']","[27.5, 61.9]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.647,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9848866523542715
1978a7a3-8e96-491d-9668-8b733a8fdd9d,447,1,00:13:28.647,13,28,36,0.352259,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['11ad6ca6-33e4-4afe-a6f8-89f050cc3381', '19f7bcc0-513b-41e2-8f38-05eb61779b48', 'f6e17426-95f9-467c-afa6-532674459cf0']","[27.5, 61.9]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,,,,,,,,,,,,"[28.1, 61.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.647,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8602771218966885
11ad6ca6-33e4-4afe-a6f8-89f050cc3381,448,1,00:13:28.999,13,28,36,0.426401,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['f6e17426-95f9-467c-afa6-532674459cf0', 'f6f63cd1-5fa0-4302-a1ba-a33934846a25']","[28.1, 61.3]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,,,3.0594118,0.19739556,1.0,Ground Pass,"[31.1, 61.9]",70.0,Other,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.999,0.35199999999997544,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9341463383120511
f6f63cd1-5fa0-4302-a1ba-a33934846a25,449,1,00:13:29.425,13,29,36,0.0,6,Block,360,Rayo Vallecano,1,Regular Play,208,Las Palmas,,,['11ad6ca6-33e4-4afe-a6f8-89f050cc3381'],"[89.0, 18.2]",6932.0,Dani Castellano Betancor,8.0,Left Wing Back,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.425,0.4259999999999309,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.582331097535154
5b168e53-e06f-47c1-a23d-0b06c54b563c,450,1,00:13:31.009,13,31,36,0.194437,17,Pressure,360,Rayo Vallecano,1,Regular Play,208,Las Palmas,,,['f0518723-a38e-45b1-92a2-e7063389da13'],"[88.1, 24.5]",6932.0,Dani Castellano Betancor,8.0,Left Wing Back,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.009,1.58400000000006,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.1121485964696749
f0518723-a38e-45b1-92a2-e7063389da13,451,1,00:13:31.041,13,31,36,1.491309,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['5b168e53-e06f-47c1-a23d-0b06c54b563c', 'cac479c6-0ff1-4f35-88f1-2d2e056679ae']","[34.4, 55.9]",26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,11542.0,Javier Guerra Rodríguez,22.130522,-0.10866122,2.0,Low Pass,"[56.4, 53.5]",40.0,Right Foot,66.0,Recovery,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.041,0.03200000000003911,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.686516010410145
49edcc02-5015-4d41-8ab6-b1c671f3b62e,452,1,00:13:32.453,13,32,36,0.174996,17,Pressure,360,Rayo Vallecano,1,Regular Play,208,Las Palmas,,,"['cac479c6-0ff1-4f35-88f1-2d2e056679ae', 'd67c594a-8ad1-4c4a-bbac-d2ac43f98657', 'f8a8e2d9-3188-43a1-8c2d-d3c8577efdeb']","[63.1, 25.4]",8440.0,Aythami Artiles Oliva,4.0,Center Back,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.453,1.4119999999999209,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5967722950626602
cac479c6-0ff1-4f35-88f1-2d2e056679ae,453,1,00:13:32.532,13,32,36,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['49edcc02-5015-4d41-8ab6-b1c671f3b62e', 'f0518723-a38e-45b1-92a2-e7063389da13']","[56.4, 53.5]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.532,0.07900000000006457,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0858905893492945
f8a8e2d9-3188-43a1-8c2d-d3c8577efdeb,454,1,00:13:32.532,13,32,36,0.04,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['49edcc02-5015-4d41-8ab6-b1c671f3b62e', 'cac479c6-0ff1-4f35-88f1-2d2e056679ae', 'd67c594a-8ad1-4c4a-bbac-d2ac43f98657']","[56.4, 53.5]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,"[54.9, 53.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.532,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.107215810479943
d67c594a-8ad1-4c4a-bbac-d2ac43f98657,455,1,00:13:32.572,13,32,36,2.595871,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['29c6519d-12ad-4261-95b6-c053110c502a', '49edcc02-5015-4d41-8ab6-b1c671f3b62e']","[54.9, 53.8]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,4711.0,Pablo Hernández Domínguez,25.292686,1.1814796,3.0,High Pass,"[64.5, 77.2]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.572,0.03999999999996362,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8423799381244362
29c6519d-12ad-4261-95b6-c053110c502a,456,1,00:13:35.168,13,35,36,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['d67c594a-8ad1-4c4a-bbac-d2ac43f98657'],"[64.5, 77.2]",4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.168,2.5960000000000036,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6080587546763631
4fac0dba-ffff-4a3a-8f0e-47b86349c681,457,1,00:13:35.168,13,35,36,2.357227,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['29c6519d-12ad-4261-95b6-c053110c502a', '2b4f799b-96cf-4e6b-9016-e5368f548f14']","[64.5, 77.2]",4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,,,,,,,,,,,,"[73.2, 68.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.168,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.23106079611096675
2b4f799b-96cf-4e6b-9016-e5368f548f14,458,1,00:13:37.525,13,37,36,2.026165,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['8c64c36a-0b44-4fdd-961f-b791991b6cf8', '9f565bc6-2865-4929-b95b-385e4d8ca042']","[73.2, 68.2]",4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,11542.0,Javier Guerra Rodríguez,22.593805,-0.18697926,1.0,Ground Pass,"[95.4, 64.0]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.525,2.356999999999971,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6841389395538
8c64c36a-0b44-4fdd-961f-b791991b6cf8,459,1,00:13:39.551,13,39,36,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['2b4f799b-96cf-4e6b-9016-e5368f548f14'],"[93.0, 62.8]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.551,2.0260000000000673,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6012098121743975
9f565bc6-2865-4929-b95b-385e4d8ca042,460,1,00:13:39.551,13,39,36,2.505813,30,Pass,360,Rayo Vallecano,1,Regular Play,208,Las Palmas,,,"['2b4f799b-96cf-4e6b-9016-e5368f548f14', 'a460acd0-a236-4f96-9188-bacf1e0d7642']","[24.7, 16.1]",8440.0,Aythami Artiles Oliva,4.0,Center Back,7907.0,Pedro Bigas Rigo,12.924396,-1.19029,1.0,Ground Pass,"[29.5, 4.1]",38.0,Left Foot,64.0,Interception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.551,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3368750551958638
af9f6178-ac76-4db8-a69e-a19dd0c3c240,461,1,00:13:41.123,13,41,36,0.472897,17,Pressure,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,,"[90.6, 74.2]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.123,1.5720000000000027,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.21761527708395034
a460acd0-a236-4f96-9188-bacf1e0d7642,462,1,00:13:42.057,13,42,36,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,208,Las Palmas,,,['9f565bc6-2865-4929-b95b-385e4d8ca042'],"[29.5, 4.1]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.057,0.9339999999999691,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6691346242089584
9fb2e4d7-d552-418f-8c4b-dfa48d78d610,463,1,00:13:42.057,13,42,36,0.324281,43,Carry,360,Rayo Vallecano,1,Regular Play,208,Las Palmas,,,"['445548b1-4e59-4635-9c95-a14a4142811a', '6dd38ac3-7ad8-4509-8240-caed6d26dd5c', 'a460acd0-a236-4f96-9188-bacf1e0d7642']","[29.5, 4.1]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,,,,,,,,,,,,"[31.0, 5.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.057,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4705785767834145
445548b1-4e59-4635-9c95-a14a4142811a,464,1,00:13:42.382,13,42,36,0.0,22,Foul Committed,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['6dd38ac3-7ad8-4509-8240-caed6d26dd5c', '9fb2e4d7-d552-418f-8c4b-dfa48d78d610']","[89.1, 74.2]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.382,0.3249999999999318,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.39853198646123855
