id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,counterpress,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,off_camera,foul_committed_advantage,foul_committed_type_id,foul_committed_type_name,pass_switch,pass_aerial_won,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,clearance_head,clearance_body_part_id,clearance_body_part_name,ball_recovery_recovery_failure,out,clearance_left_foot,pass_through_ball,pass_technique_id,pass_technique_name,pass_cross,dribble_overrun,dribble_outcome_id,dribble_outcome_name,pass_outswinging,dribble_nutmeg,clearance_right_foot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_inswinging,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_aerial_won,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,pass_cut_back,shot_one_on_one,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,shot_first_time,clearance_aerial_won,foul_won_advantage,injury_stoppage_in_chain,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_offensive,pass_miscommunication,clearance_other,goalkeeper_punched_out,pass_goal_assist,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
be1a77fa-272f-4e7a-abcb-84134e2203db,2038,2,00:11:22.622,56,22,111,1.975929,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,"['5c0814bb-47b9-4524-a165-e88fc07f9378', 'd736b01d-c6e9-47d0-9388-a83ec8dd71b7']","[66.4, 9.2]",26023.0,Juan Francisco García García,5.0,Left Center Back,6784.0,Antonio García Aranda,35.980133,-0.06675304,3.0,High Pass,"[102.3, 6.8]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.622,1.37399999999991,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0009720889691905432
5c0814bb-47b9-4524-a165-e88fc07f9378,2039,2,00:11:24.598,56,24,111,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['be1a77fa-272f-4e7a-abcb-84134e2203db'],"[100.8, 5.3]",6784.0,Antonio García Aranda,8.0,Left Wing Back,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.598,1.975999999999999,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9518822353109969
d736b01d-c6e9-47d0-9388-a83ec8dd71b7,2040,2,00:11:24.598,56,24,111,0.0,9,Clearance,221,Levante UD,4,From Throw In,222,Villarreal,,,['be1a77fa-272f-4e7a-abcb-84134e2203db'],"[17.8, 73.3]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,True,37.0,Head,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.598,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7303693069882821
2e3e303d-2b91-40b1-8893-ebba199868e0,2041,2,00:11:31.432,56,31,112,0.933747,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['a153659a-8cd0-418c-9ed1-8bd13619eed5'],"[95.9, 0.1]",6784.0,Antonio García Aranda,8.0,Left Wing Back,6659.0,Víctor Camarasa Ferrando,10.744766,2.244084,2.0,Low Pass,"[89.2, 8.5]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.432,6.83400000000006,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9146756417677543
a153659a-8cd0-418c-9ed1-8bd13619eed5,2042,2,00:11:32.366,56,32,112,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['2e3e303d-2b91-40b1-8893-ebba199868e0'],"[89.2, 8.5]",6659.0,Víctor Camarasa Ferrando,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.366,0.9339999999999691,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3053230469996292
6ee4c87c-ad7b-4627-857c-bdf65099e7b2,2043,2,00:11:32.366,56,32,112,1.626922,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['20fc2ea6-28d0-46fa-bb28-da6d6cfe27b2', '432a21ee-ad49-4e74-a243-fb02012f8c12', 'a153659a-8cd0-418c-9ed1-8bd13619eed5']","[89.2, 8.5]",6659.0,Víctor Camarasa Ferrando,15.0,Left Center Midfield,,,,,,,,,,,,"[86.5, 8.1]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.366,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03163979209935719
20fc2ea6-28d0-46fa-bb28-da6d6cfe27b2,2044,2,00:11:33.681,56,33,112,0.147283,17,Pressure,221,Levante UD,4,From Throw In,222,Villarreal,,,['6ee4c87c-ad7b-4627-857c-bdf65099e7b2'],"[30.9, 70.9]",6771.0,Manuel Trigueros Muñoz,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.681,1.3150000000000546,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6504107908501792
432a21ee-ad49-4e74-a243-fb02012f8c12,2045,2,00:11:33.993,56,33,112,2.710936,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['713208d0-6e21-4cbd-a1d8-12a176d6c559'],"[86.5, 8.1]",6659.0,Víctor Camarasa Ferrando,15.0,Left Center Midfield,6668.0,José Luis Morales Nogales,56.24091,1.663388,3.0,High Pass,"[81.3, 64.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.993,0.3120000000000118,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.13867923367760726
713208d0-6e21-4cbd-a1d8-12a176d6c559,2046,2,00:11:36.704,56,36,112,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['432a21ee-ad49-4e74-a243-fb02012f8c12'],"[81.3, 64.1]",6668.0,José Luis Morales Nogales,7.0,Right Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.704,2.710999999999899,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.41712288711063683
dd41805d-116c-4a80-906e-cdf6f95d1894,2047,2,00:11:36.704,56,36,112,3.24988,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['713208d0-6e21-4cbd-a1d8-12a176d6c559', '80ec3b6e-7f4b-4e92-8190-cdc6a2c4c5d7']","[81.3, 64.1]",6668.0,José Luis Morales Nogales,7.0,Right Wing Back,,,,,,,,,,,,"[93.5, 64.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.704,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7402141237667496
80ec3b6e-7f4b-4e92-8190-cdc6a2c4c5d7,2048,2,00:11:39.953,56,39,112,0.570274,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['9f8dc6b3-b04a-4fdf-9d2c-50ed6f8abdc4'],"[93.5, 64.1]",6668.0,José Luis Morales Nogales,7.0,Right Wing Back,5678.0,Jefferson Andrés Lerma Solís,7.8447433,-0.29756173,1.0,Ground Pass,"[101.0, 61.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.953,3.2490000000000236,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6089306970416504
9f8dc6b3-b04a-4fdf-9d2c-50ed6f8abdc4,2049,2,00:11:40.524,56,40,112,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['80ec3b6e-7f4b-4e92-8190-cdc6a2c4c5d7'],"[101.0, 61.8]",5678.0,Jefferson Andrés Lerma Solís,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.524,0.5710000000000264,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6003901404201492
35c1d9ee-bf40-400d-9fda-1c533bdc50e0,2050,2,00:11:40.524,56,40,112,1.024413,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['4a4a2977-e336-4c25-9df2-9613e24310cb'],"[101.0, 61.8]",5678.0,Jefferson Andrés Lerma Solís,13.0,Right Center Midfield,6668.0,José Luis Morales Nogales,4.4922156,-1.8643854,1.0,Ground Pass,"[99.7, 57.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd059d74-f87d-469a-86c0-01ec68b1a8bb,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.524,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9891597051668605
4a4a2977-e336-4c25-9df2-9613e24310cb,2051,2,00:11:41.542,56,41,112,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['35c1d9ee-bf40-400d-9fda-1c533bdc50e0'],"[99.7, 57.5]",6668.0,José Luis Morales Nogales,7.0,Right Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.542,1.018000000000029,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2939070564902242
bd059d74-f87d-469a-86c0-01ec68b1a8bb,2052,2,00:11:41.542,56,41,112,0.568303,16,Shot,221,Levante UD,4,From Throw In,221,Levante UD,,,"['93431051-ac76-42bb-8147-844261e9a010', 'b2fe6a9a-d9bb-4ae7-a580-10341d76f241']","[99.0, 55.2]",6668.0,José Luis Morales Nogales,7.0,Right Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026119927,"[109.5, 46.1]",35c1d9ee-bf40-400d-9fda-1c533bdc50e0,96.0,Blocked,87.0,Open Play,40.0,Right Foot,,93.0,Normal,"[{'location': [105.6, 39.1], 'player': {'id': 6684, 'name': 'Roger Martí Salvador'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [107.0, 35.1], 'player': {'id': 6659, 'name': 'Víctor Camarasa Ferrando'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [108.4, 35.0], 'player': {'id': 25134, 'name': 'Deyverson Brum Silva Acosta'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [95.0, 20.6], 'player': {'id': 6784, 'name': 'Antonio García Aranda'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [102.9, 60.8], 'player': {'id': 5678, 'name': 'Jefferson Andrés Lerma Solís'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [109.6, 46.0], 'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.8, 36.8], 'player': {'id': 3324, 'name': 'Eric Bertrand Bailly'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.7, 39.0], 'player': {'id': 6771, 'name': 'Manuel Trigueros Muñoz'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.6, 52.0], 'player': {'id': 6622, 'name': 'Tomás Pina Isla'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [101.9, 55.7], 'player': {'id': 6828, 'name': 'Jaume Vicent Costa Jordá'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.3, 57.2], 'player': {'id': 6829, 'name': 'Samuel Castillejo Azuaga'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [89.8, 41.8], 'player': {'id': 6783, 'name': 'Samuel García Sánchez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [107.4, 33.2], 'player': {'id': 6772, 'name': 'Mario Gaspar Pérez Martínez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.5, 41.3], 'player': {'id': 3379, 'name': 'Alphonse Areola'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,,,,,,,,True,,,,,,,,,,,,,,,701.542,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.6408279258647619
b2fe6a9a-d9bb-4ae7-a580-10341d76f241,2053,2,00:11:42.110,56,42,112,0.0,6,Block,221,Levante UD,4,From Throw In,222,Villarreal,,,['bd059d74-f87d-469a-86c0-01ec68b1a8bb'],"[10.6, 34.0]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.11,0.5679999999999836,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08312407057108984
93431051-ac76-42bb-8147-844261e9a010,2054,2,00:11:42.276,56,42,112,0.0,23,Goal Keeper,221,Levante UD,4,From Throw In,222,Villarreal,,,['bd059d74-f87d-469a-86c0-01ec68b1a8bb'],"[1.6, 38.8]",3379.0,Alphonse Areola,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,"[1.6, 38.8]",44.0,Set,,,,,,,,,,,,,,,,,,,,,,702.276,0.16599999999993997,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6787682767764844
f4c741aa-4427-41c9-8a86-6883a0dc4bb2,2055,2,00:11:42.605,56,42,112,0.0,2,Ball Recovery,221,Levante UD,4,From Throw In,221,Levante UD,,,,"[111.9, 47.2]",6684.0,Roger Martí Salvador,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.605,0.3290000000000646,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6455245426740288
355eddce-81d2-4d8c-b3c1-8ea832cbccce,2056,2,00:11:42.847,56,42,112,0.177736,17,Pressure,221,Levante UD,4,From Throw In,221,Levante UD,,,,"[110.4, 47.0]",6684.0,Roger Martí Salvador,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.847,0.2419999999999618,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9666962507391512
9fd879dc-94b3-41a3-81a1-d0f882fb2916,2057,2,00:11:43.084,56,43,112,0.0,9,Clearance,221,Levante UD,4,From Throw In,222,Villarreal,,,,"[8.6, 32.4]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.0840000000001,0.23700000000008004,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.038080597511626735
e64c80db-bb5c-43d9-857f-6765fa67e016,2058,2,00:11:45.216,56,45,112,0.029974,17,Pressure,221,Levante UD,4,From Throw In,222,Villarreal,,,,"[33.6, 40.4]",6783.0,Samuel García Sánchez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.216,2.131999999999948,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.38803267885640713
2c9e4e3b-5a83-4d0f-88ba-8a270f42fcda,2059,2,00:11:45.327,56,45,112,0.0,2,Ball Recovery,221,Levante UD,4,From Throw In,221,Levante UD,,,,"[88.8, 40.8]",6647.0,Zouhair Feddal,4.0,Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.327,0.11099999999999,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2567251722828502
c93b0e71-df2b-4a37-b7ce-b29ff6879caa,2060,2,00:11:46.127,56,46,112,0.926991,17,Pressure,221,Levante UD,4,From Throw In,221,Levante UD,,,,"[88.8, 37.6]",6647.0,Zouhair Feddal,4.0,Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.127,0.7999999999999545,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3721792074235626
094bf97a-747f-4551-bdb1-5f379e28bee8,2061,2,00:11:47.068,56,47,112,0.0,2,Ball Recovery,221,Levante UD,4,From Throw In,222,Villarreal,,,,"[32.8, 51.3]",6783.0,Samuel García Sánchez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.068,0.9410000000000309,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5961097288598787
8d2f6f7e-3ec9-450c-9754-e5bfd2486d68,2062,2,00:11:48.794,56,48,112,0.0,2,Ball Recovery,221,Levante UD,4,From Throw In,221,Levante UD,,,,"[87.3, 20.5]",6784.0,Antonio García Aranda,8.0,Left Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.794,1.725999999999999,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8231135144081737
2f56b235-017e-4f6a-a7c5-9f4df9e0d1f2,2063,2,00:11:48.794,56,48,112,1.052038,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['5a7cc96e-83a6-4ba0-a11c-2dcc9ec671eb', '8d2f6f7e-3ec9-450c-9754-e5bfd2486d68', 'c46ef86b-a1dd-4660-bfd5-bd5874028d93']","[87.3, 20.5]",6784.0,Antonio García Aranda,8.0,Left Wing Back,,,,,,,,,,,,"[89.9, 20.9]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.794,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9413894567936749
c46ef86b-a1dd-4660-bfd5-bd5874028d93,2064,2,00:11:49.580,56,49,112,0.15854,17,Pressure,221,Levante UD,4,From Throw In,222,Villarreal,,,['2f56b235-017e-4f6a-a7c5-9f4df9e0d1f2'],"[30.6, 56.8]",6783.0,Samuel García Sánchez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.58,0.7860000000000582,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.45671331137936866
5a7cc96e-83a6-4ba0-a11c-2dcc9ec671eb,2065,2,00:11:49.846,56,49,112,0.862725,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['e4b5921a-67e1-4597-9982-8c9844410230'],"[89.9, 20.9]",6784.0,Antonio García Aranda,8.0,Left Wing Back,25134.0,Deyverson Brum Silva Acosta,12.182364,0.663203,1.0,Ground Pass,"[99.5, 28.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.846,0.2659999999999627,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.16284655746201515
e4b5921a-67e1-4597-9982-8c9844410230,2066,2,00:11:50.709,56,50,112,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['5a7cc96e-83a6-4ba0-a11c-2dcc9ec671eb'],"[99.5, 28.4]",25134.0,Deyverson Brum Silva Acosta,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.7090000000001,0.8630000000000564,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11258438674163629
5c426990-a612-40d0-916b-275ef2d11d98,2067,2,00:11:50.709,56,50,112,1.513803,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['224a79b2-aae8-4a60-b89b-3549167c1e82'],"[99.5, 28.4]",25134.0,Deyverson Brum Silva Acosta,24.0,Left Center Forward,23970.0,José María Martín-Bejarano Serrano,17.755281,-2.9718144,1.0,Ground Pass,"[82.0, 25.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.7090000000001,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5255733830255639
224a79b2-aae8-4a60-b89b-3549167c1e82,2068,2,00:11:52.223,56,52,112,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['5c426990-a612-40d0-916b-275ef2d11d98'],"[82.0, 25.4]",23970.0,José María Martín-Bejarano Serrano,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.223,1.5139999999998963,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09810870785249959
cfa81886-3a0e-4221-a069-09e6bae91223,2069,2,00:11:52.223,56,52,112,1.438023,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['224a79b2-aae8-4a60-b89b-3549167c1e82', 'b9ea8434-8e59-4049-bbe8-99e95ee53fa6']","[82.0, 25.4]",23970.0,José María Martín-Bejarano Serrano,10.0,Center Defensive Midfield,,,,,,,,,,,,"[81.8, 25.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.223,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.49176678653528705
b9ea8434-8e59-4049-bbe8-99e95ee53fa6,2070,2,00:11:53.661,56,53,112,1.72183,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['58d40c25-0326-45a0-8cc4-f29ed3c3a6f0'],"[81.8, 25.4]",23970.0,José María Martín-Bejarano Serrano,10.0,Center Defensive Midfield,6668.0,José Luis Morales Nogales,35.55981,1.4098085,1.0,Ground Pass,"[87.5, 60.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.6610000000001,1.4380000000001019,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.3560626712546352
