id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,foul_committed_advantage,foul_won_advantage,out,off_camera,pass_switch,pass_no_touch,pass_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,dribble_outcome_id,dribble_outcome_name,pass_cross,foul_committed_card_id,foul_committed_card_name,shot_aerial_won,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,50_50_outcome_id,50_50_outcome_name,clearance_head,dribble_overrun,goalkeeper_body_part_id,goalkeeper_body_part_name,foul_won_defensive,miscontrol_aerial_won,ball_recovery_recovery_failure,pass_goal_assist,shot_first_time,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_nutmeg,clearance_left_foot,pass_inswinging,pass_technique_id,pass_technique_name,clearance_aerial_won,goalkeeper_punched_out,pass_outswinging,pass_straight,dribble_no_touch,pass_through_ball,foul_committed_type_id,foul_committed_type_name,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
150cc023-7875-4621-962b-c2c5f9807955,1781,2,00:03:49.568,48,49,115,0.846133,43,Carry,209,Celta Vigo,7,From Goal Kick,209,Celta Vigo,,,"['6718c6ab-5134-4cd5-b6bc-5bf16f02cee2', 'ac630d61-baf0-4127-9f2d-8977dd661cb4']","[37.3, 29.4]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,,,,,,,,,,,,"[37.3, 29.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.568,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22115789483754944
6718c6ab-5134-4cd5-b6bc-5bf16f02cee2,1782,2,00:03:50.414,48,50,115,1.531929,30,Pass,209,Celta Vigo,7,From Goal Kick,209,Celta Vigo,,,['054a1f86-0230-4f18-8667-f3d8fced217a'],"[37.3, 29.4]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,6802.0,Jonathan Castro Otto,29.256453,-0.87737095,1.0,Ground Pass,"[56.0, 6.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.414,0.8459999999999752,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.018320746517946462
054a1f86-0230-4f18-8667-f3d8fced217a,1783,2,00:03:51.946,48,51,115,,42,Ball Receipt*,209,Celta Vigo,7,From Goal Kick,209,Celta Vigo,,,['6718c6ab-5134-4cd5-b6bc-5bf16f02cee2'],"[56.0, 6.9]",6802.0,Jonathan Castro Otto,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.946,1.5320000000000107,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4956949000816021
5ae98fdf-66a9-49d0-b577-8f976babcc40,1784,2,00:03:51.946,48,51,115,1.356218,43,Carry,209,Celta Vigo,7,From Goal Kick,209,Celta Vigo,,,"['054a1f86-0230-4f18-8667-f3d8fced217a', 'a63ae5cd-90a4-4731-aa77-eafd970d5a4e']","[56.0, 6.9]",6802.0,Jonathan Castro Otto,6.0,Left Back,,,,,,,,,,,,"[55.8, 6.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.946,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7048687826108871
a63ae5cd-90a4-4731-aa77-eafd970d5a4e,1785,2,00:03:53.302,48,53,115,1.095452,30,Pass,209,Celta Vigo,7,From Goal Kick,209,Celta Vigo,,,['a1d24f5a-bf71-4d81-951f-b9d09e491072'],"[55.8, 6.9]",6802.0,Jonathan Castro Otto,6.0,Left Back,6724.0,Manuel Agudo Durán,17.853851,-0.1688319,1.0,Ground Pass,"[73.4, 3.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.302,1.3559999999999945,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.822073720381126
a1d24f5a-bf71-4d81-951f-b9d09e491072,1786,2,00:03:54.397,48,54,115,,42,Ball Receipt*,209,Celta Vigo,7,From Goal Kick,209,Celta Vigo,,,['a63ae5cd-90a4-4731-aa77-eafd970d5a4e'],"[73.4, 3.9]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.397,1.0949999999999989,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8594182689729958
044aa60a-00b5-45cd-9adb-a32e628b0799,1787,2,00:03:54.397,48,54,115,0.039999,43,Carry,209,Celta Vigo,7,From Goal Kick,209,Celta Vigo,,,"['a1d24f5a-bf71-4d81-951f-b9d09e491072', 'bb289b88-5c81-417e-9047-983e1cf0ae9d']","[73.4, 3.9]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,"[73.4, 3.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.397,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5715360525101143
bb289b88-5c81-417e-9047-983e1cf0ae9d,1788,2,00:03:54.437,48,54,115,1.071698,30,Pass,209,Celta Vigo,7,From Goal Kick,209,Celta Vigo,,,['ffe3e476-69e2-425d-ba67-fc90efd7575d'],"[73.4, 3.9]",6724.0,Manuel Agudo Durán,21.0,Left Wing,6802.0,Jonathan Castro Otto,11.001818,2.042574,1.0,Ground Pass,"[68.4, 13.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.437,0.040000000000020464,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.11128332394617457
e2790286-62cb-480a-9591-55fe593d3fff,1789,2,00:03:55.486,48,55,115,0.595863,17,Pressure,209,Celta Vigo,7,From Goal Kick,219,RC Deportivo La Coruña,,,"['651f86be-e8bb-4b54-b05d-7e3d06c9d4b8', 'ffe3e476-69e2-425d-ba67-fc90efd7575d']","[51.7, 66.4]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.486,1.0489999999999782,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.05028161617156257
ffe3e476-69e2-425d-ba67-fc90efd7575d,1790,2,00:03:55.509,48,55,115,,42,Ball Receipt*,209,Celta Vigo,7,From Goal Kick,209,Celta Vigo,,,"['bb289b88-5c81-417e-9047-983e1cf0ae9d', 'e2790286-62cb-480a-9591-55fe593d3fff']","[68.4, 13.7]",6802.0,Jonathan Castro Otto,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.509,0.022999999999996135,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14322264150779784
651f86be-e8bb-4b54-b05d-7e3d06c9d4b8,1791,2,00:03:55.509,48,55,115,1.044676,43,Carry,209,Celta Vigo,7,From Goal Kick,209,Celta Vigo,,,"['005e84b7-22c2-48b0-aff2-4dc909f39aaa', '2a3476c3-e81e-4338-a936-467243917a48', 'e2790286-62cb-480a-9591-55fe593d3fff', 'ffe3e476-69e2-425d-ba67-fc90efd7575d']","[68.4, 13.7]",6802.0,Jonathan Castro Otto,6.0,Left Back,,,,,,,,,,,,"[68.6, 15.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.509,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.037020833693600985
2a3476c3-e81e-4338-a936-467243917a48,1792,2,00:03:56.554,48,56,115,0.0,22,Foul Committed,209,Celta Vigo,7,From Goal Kick,219,RC Deportivo La Coruña,,,"['005e84b7-22c2-48b0-aff2-4dc909f39aaa', '651f86be-e8bb-4b54-b05d-7e3d06c9d4b8']","[51.5, 64.2]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.554,1.045000000000016,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8085482772346962
005e84b7-22c2-48b0-aff2-4dc909f39aaa,1793,2,00:03:56.554,48,56,115,0.0,21,Foul Won,209,Celta Vigo,7,From Goal Kick,209,Celta Vigo,,,['2a3476c3-e81e-4338-a936-467243917a48'],"[68.6, 15.9]",6802.0,Jonathan Castro Otto,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.554,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2518346355541854
be3eaa24-8c3b-4b7e-9d12-61e4457b1f37,1794,2,00:04:08.920,49,8,116,1.790202,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['0bcd0dd8-de29-469c-99db-ab41b2b9f8fd'],"[69.1, 15.0]",6796.0,Nemanja Radoja,9.0,Right Defensive Midfield,6797.0,Daniel Wass,32.05152,1.7877733,1.0,Ground Pass,"[62.2, 46.3]",38.0,Left Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.92,12.365999999999985,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.1974909830595536
0bcd0dd8-de29-469c-99db-ab41b2b9f8fd,1795,2,00:04:10.710,49,10,116,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['be3eaa24-8c3b-4b7e-9d12-61e4457b1f37'],"[62.2, 46.3]",6797.0,Daniel Wass,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.71,1.7900000000000205,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.559744349320109
e2fff808-2916-4404-9b99-fa030584c7e6,1796,2,00:04:12.048,49,12,116,0.620281,17,Pressure,209,Celta Vigo,3,From Free Kick,219,RC Deportivo La Coruña,,,['549d3746-b4f0-4a6c-bc27-5aee3b6ad262'],"[55.5, 24.6]",6732.0,Lucas Pérez Martínez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.048,1.3379999999999939,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9326249384258807
549d3746-b4f0-4a6c-bc27-5aee3b6ad262,1797,2,00:04:12.542,49,12,116,1.181888,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['e2fff808-2916-4404-9b99-fa030584c7e6', 'f97e0287-08ab-4822-8199-fc88d14ff96e']","[64.6, 55.5]",6797.0,Daniel Wass,11.0,Left Defensive Midfield,6805.0,Hugo Mallo Novegil,17.426416,1.7321714,1.0,Ground Pass,"[61.8, 72.7]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.542,0.4939999999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.13837505762667113
f97e0287-08ab-4822-8199-fc88d14ff96e,1798,2,00:04:13.724,49,13,116,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['549d3746-b4f0-4a6c-bc27-5aee3b6ad262'],"[61.8, 72.7]",6805.0,Hugo Mallo Novegil,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.724,1.181999999999988,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9006135952054178
25e39e01-9512-488d-9c15-a9913194a998,1799,2,00:04:13.724,49,13,116,0.720982,43,Carry,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['f97e0287-08ab-4822-8199-fc88d14ff96e', 'fbd8ecba-0416-4644-ac21-8ce9d7b2fa30']","[61.8, 72.7]",6805.0,Hugo Mallo Novegil,2.0,Right Back,,,,,,,,,,,,"[62.0, 72.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.724,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2158120666178922
fbd8ecba-0416-4644-ac21-8ce9d7b2fa30,1800,2,00:04:14.445,49,14,116,0.908989,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['ceb901a2-c274-4cd3-ba61-dc895345fe9d'],"[62.0, 72.7]",6805.0,Hugo Mallo Novegil,2.0,Right Back,6797.0,Daniel Wass,6.624198,-1.0666304,1.0,Ground Pass,"[65.2, 66.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.445,0.7210000000000036,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9247689123229524
ceb901a2-c274-4cd3-ba61-dc895345fe9d,1801,2,00:04:15.354,49,15,116,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['fbd8ecba-0416-4644-ac21-8ce9d7b2fa30'],"[65.2, 66.9]",6797.0,Daniel Wass,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.354,0.9090000000000202,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7443955424584439
e0cf189e-191c-4a68-8e41-014139eb851b,1802,2,00:04:15.354,49,15,116,0.922185,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['30fb653b-35a7-42f3-8c72-65a2e906b84c'],"[65.2, 66.9]",6797.0,Daniel Wass,11.0,Left Defensive Midfield,23785.0,Théo Bongonda Mbul''Ofeko Batombo,13.368994,0.7589493,1.0,Ground Pass,"[74.9, 76.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.354,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8451655321344157
30fb653b-35a7-42f3-8c72-65a2e906b84c,1803,2,00:04:16.276,49,16,116,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['e0cf189e-191c-4a68-8e41-014139eb851b'],"[74.9, 76.1]",23785.0,Théo Bongonda Mbul''Ofeko Batombo,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.276,0.921999999999997,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07446578153359229
5fe1d5c7-f8c9-4b7b-8193-dfa917e168e9,1804,2,00:04:16.276,49,16,116,1.231627,43,Carry,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['30fb653b-35a7-42f3-8c72-65a2e906b84c', '75e0e8b1-9999-49b8-a7db-d7b95006555b', 'a76fe9bb-7295-40ec-86f8-b32ba76a8898']","[74.9, 76.1]",23785.0,Théo Bongonda Mbul''Ofeko Batombo,17.0,Right Wing,,,,,,,,,,,,"[73.4, 75.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.276,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.37328560061406224
a76fe9bb-7295-40ec-86f8-b32ba76a8898,1805,2,00:04:17.009,49,17,116,0.49459,17,Pressure,209,Celta Vigo,3,From Free Kick,219,RC Deportivo La Coruña,,,['5fe1d5c7-f8c9-4b7b-8193-dfa917e168e9'],"[45.2, 4.0]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.009,0.7330000000000041,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6320751307977548
75e0e8b1-9999-49b8-a7db-d7b95006555b,1806,2,00:04:17.508,49,17,116,1.351371,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['65ee8cb9-5eea-403c-9722-aa0c7019edea'],"[73.4, 75.5]",23785.0,Théo Bongonda Mbul''Ofeko Batombo,17.0,Right Wing,6805.0,Hugo Mallo Novegil,16.801191,3.1296885,1.0,Ground Pass,"[56.6, 75.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.508,0.4989999999999668,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7430113288079914
e01d1820-d0f3-4f23-be84-964662d88fa3,1807,2,00:04:18.611,49,18,116,0.475857,17,Pressure,209,Celta Vigo,3,From Free Kick,219,RC Deportivo La Coruña,,,"['459ed0e7-2b29-4f5c-9c05-51812be0ef91', '65ee8cb9-5eea-403c-9722-aa0c7019edea']","[63.5, 4.4]",6732.0,Lucas Pérez Martínez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.611,1.1030000000000086,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9545249172467886
65ee8cb9-5eea-403c-9722-aa0c7019edea,1808,2,00:04:18.859,49,18,116,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['75e0e8b1-9999-49b8-a7db-d7b95006555b', 'e01d1820-d0f3-4f23-be84-964662d88fa3']","[56.6, 75.7]",6805.0,Hugo Mallo Novegil,2.0,Right Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.859,0.24799999999999045,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11402916826760967
459ed0e7-2b29-4f5c-9c05-51812be0ef91,1809,2,00:04:18.859,49,18,116,0.342097,43,Carry,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['65ee8cb9-5eea-403c-9722-aa0c7019edea', 'c743e059-4758-4771-9fcf-4d17cf560182', 'e01d1820-d0f3-4f23-be84-964662d88fa3']","[56.6, 75.7]",6805.0,Hugo Mallo Novegil,2.0,Right Back,,,,,,,,,,,,"[56.6, 75.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.859,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06441440924286612
c743e059-4758-4771-9fcf-4d17cf560182,1810,2,00:04:19.201,49,19,116,1.833513,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['37648eb4-fe2d-4d62-9712-a45aba9f6730'],"[56.6, 75.7]",6805.0,Hugo Mallo Novegil,2.0,Right Back,6794.0,Gustavo Daniel Cabral Cáceres,23.65798,-2.8011277,1.0,Ground Pass,"[34.3, 67.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.201,0.3420000000000414,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.2656210403755217
37648eb4-fe2d-4d62-9712-a45aba9f6730,1811,2,00:04:21.035,49,21,116,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['c743e059-4758-4771-9fcf-4d17cf560182'],"[34.3, 67.8]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.035,1.8340000000000032,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1697905341074829
a424ca14-4e19-45d2-b2ba-e86ac1d8a5e8,1812,2,00:04:21.035,49,21,116,2.292763,43,Carry,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['2605ae82-65ef-4749-94c4-ae3b20f46748', '37648eb4-fe2d-4d62-9712-a45aba9f6730']","[34.3, 67.8]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,"[32.6, 61.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.035,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30166488153320503
2605ae82-65ef-4749-94c4-ae3b20f46748,1813,2,00:04:23.327,49,23,116,2.215959,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['89afb85c-6387-491d-8e8a-c66a7b5bcdf7'],"[32.6, 61.5]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,6804.0,Sergi Gómez Solà,31.207851,-1.5483642,1.0,Ground Pass,"[33.3, 30.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.327,2.291999999999973,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6605739371078698
89afb85c-6387-491d-8e8a-c66a7b5bcdf7,1814,2,00:04:25.543,49,25,116,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['2605ae82-65ef-4749-94c4-ae3b20f46748'],"[33.3, 30.3]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.543,2.216000000000008,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2542001056083686
aae671f3-79f5-43f1-b965-d930cea23bab,1815,2,00:04:25.543,49,25,116,1.296508,43,Carry,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['89afb85c-6387-491d-8e8a-c66a7b5bcdf7', 'fb4781d0-c54a-4d2d-8d11-cd5c0ea2e1ff']","[33.3, 30.3]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,,,,,,,,,,,,"[36.1, 26.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.543,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.00025512062249144485
