id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,carry_end_location,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_first_time,goalkeeper_end_location,pass_aerial_won,counterpress,pass_miscommunication,pass_cross,pass_switch,out,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,pass_cut_back,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,block_deflection,dribble_overrun,foul_won_defensive,ball_recovery_recovery_failure,clearance_aerial_won,clearance_head,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,pass_inswinging,pass_technique_id,pass_technique_name,shot_open_goal,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_advantage,foul_won_advantage,clearance_other,pass_outswinging,clearance_left_foot,pass_deflected,pass_through_ball,foul_committed_card_id,foul_committed_card_name,pass_goal_assist,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,50_50_outcome_id,50_50_outcome_name,shot_aerial_won,dribble_nutmeg,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
4d91f0d3-d682-42e0-800e-6ca57ab64742,232,1,00:04:56.663,4,56,14,0.156151,43,Carry,207,Valencia,7,From Goal Kick,207,Valencia,,,"['9aece984-ae8c-427c-a996-8f36f39fd8f3', 'ef39418a-0cc3-4440-b23b-d42b4696a089']",,"[94.3, 13.7]",27480.0,Lucas Alfonso Orbán Alegre,6.0,Left Back,,,,,,,,,,,,,"[94.3, 13.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.663,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9954819840349304
ef39418a-0cc3-4440-b23b-d42b4696a089,233,1,00:04:56.819,4,56,14,0.0,38,Miscontrol,207,Valencia,7,From Goal Kick,207,Valencia,,,,,"[94.3, 13.7]",27480.0,Lucas Alfonso Orbán Alegre,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.819,0.1560000000000059,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.27853775959880667
dec71497-064b-4946-8c92-7b90e344e9a2,234,1,00:05:11.438,5,11,15,3.437138,30,Pass,215,Athletic Club,7,From Goal Kick,215,Athletic Club,,,['08340a0c-400f-4c8a-ac19-8d4da0ab4514'],,"[7.0, 44.1]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,4353.0,Aymeric Laporte,28.469282,-1.0364008,1.0,Ground Pass,"[21.5, 19.6]",40.0,Right Foot,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.438,14.618999999999971,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7367227800836936
08340a0c-400f-4c8a-ac19-8d4da0ab4514,235,1,00:05:14.875,5,14,15,,42,Ball Receipt*,215,Athletic Club,7,From Goal Kick,215,Athletic Club,,,['dec71497-064b-4946-8c92-7b90e344e9a2'],,"[21.5, 19.6]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.875,3.437000000000012,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3381996549329087
3f933e80-fec8-4a4a-ab5e-1b0a6ef4e839,236,1,00:05:14.875,5,14,15,9.829805,43,Carry,215,Athletic Club,7,From Goal Kick,215,Athletic Club,,,"['08340a0c-400f-4c8a-ac19-8d4da0ab4514', '126b54b1-a3c7-4b83-8a69-e522db30d555']",,"[21.5, 19.6]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,,"[56.5, 18.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.875,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.37084483786508016
126b54b1-a3c7-4b83-8a69-e522db30d555,237,1,00:05:24.705,5,24,15,0.908385,30,Pass,215,Athletic Club,7,From Goal Kick,215,Athletic Club,,,['f778da1b-d68b-4c74-a604-5b89cc06e281'],,"[56.5, 18.8]",4353.0,Aymeric Laporte,5.0,Left Center Back,6396.0,Beñat Etxebarria Urkiaga,9.786215,1.194085,1.0,Ground Pass,"[60.1, 27.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.705,9.829999999999984,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.20625577965247632
f778da1b-d68b-4c74-a604-5b89cc06e281,238,1,00:05:25.613,5,25,15,,42,Ball Receipt*,215,Athletic Club,7,From Goal Kick,215,Athletic Club,,,['126b54b1-a3c7-4b83-8a69-e522db30d555'],,"[60.1, 27.9]",6396.0,Beñat Etxebarria Urkiaga,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.613,0.9080000000000155,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.956672119029218
fb4161ea-ba6a-4246-90a7-4632d1be47ca,239,1,00:05:25.613,5,25,15,1.256277,30,Pass,215,Athletic Club,7,From Goal Kick,215,Athletic Club,,,['0bc012ea-2873-49f8-bf0c-32c0f16be862'],,"[59.6, 27.9]",6396.0,Beñat Etxebarria Urkiaga,9.0,Right Defensive Midfield,4353.0,Aymeric Laporte,12.836277,-2.0483804,1.0,Ground Pass,"[53.7, 16.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.613,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.17222917793209136
0bc012ea-2873-49f8-bf0c-32c0f16be862,240,1,00:05:26.869,5,26,15,,42,Ball Receipt*,215,Athletic Club,7,From Goal Kick,215,Athletic Club,,,['fb4161ea-ba6a-4246-90a7-4632d1be47ca'],,"[53.7, 16.5]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.869,1.2560000000000286,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.15354294947239688
48f1b57e-aae6-44f4-9477-d8d7525d7e33,241,1,00:05:26.869,5,26,15,4.545071,43,Carry,215,Athletic Club,7,From Goal Kick,215,Athletic Club,,,"['0bc012ea-2873-49f8-bf0c-32c0f16be862', '62cee6f1-9db7-4d6a-8b41-1771b0cab254']",,"[53.7, 16.5]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,,"[71.1, 14.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.869,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14002741017286868
62cee6f1-9db7-4d6a-8b41-1771b0cab254,242,1,00:05:31.414,5,31,15,1.426869,30,Pass,215,Athletic Club,7,From Goal Kick,215,Athletic Club,,,['41e5bc59-ee36-4fac-b79b-b1e4a0765e7a'],,"[71.1, 14.3]",4353.0,Aymeric Laporte,5.0,Left Center Back,6394.0,Aritz Aduriz Zubeldia,24.661915,-0.36921167,1.0,Ground Pass,"[94.1, 5.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.414,4.544999999999959,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3830311633875797
41e5bc59-ee36-4fac-b79b-b1e4a0765e7a,243,1,00:05:32.841,5,32,15,,42,Ball Receipt*,215,Athletic Club,7,From Goal Kick,215,Athletic Club,,,['62cee6f1-9db7-4d6a-8b41-1771b0cab254'],,"[94.1, 5.4]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.841,1.427000000000021,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8830042693460076
1a252cee-7c15-4d7c-b19b-68c8991d89f0,244,1,00:05:32.841,5,32,15,3.877863,43,Carry,215,Athletic Club,7,From Goal Kick,215,Athletic Club,,,"['41e5bc59-ee36-4fac-b79b-b1e4a0765e7a', '421b8dc9-d4eb-4e35-8222-684c023647d9']",,"[94.1, 5.4]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,,"[93.4, 7.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.841,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7283897950121775
421b8dc9-d4eb-4e35-8222-684c023647d9,245,1,00:05:36.719,5,36,15,1.263205,30,Pass,215,Athletic Club,7,From Goal Kick,215,Athletic Club,,,['824f5a78-ac03-4c03-a608-412932254b15'],,"[93.4, 7.0]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,6396.0,Beñat Etxebarria Urkiaga,12.965339,2.5985277,1.0,Ground Pass,"[82.3, 13.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.719,3.877999999999986,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.12962372654179988
824f5a78-ac03-4c03-a608-412932254b15,246,1,00:05:37.982,5,37,15,,42,Ball Receipt*,215,Athletic Club,7,From Goal Kick,215,Athletic Club,,,['421b8dc9-d4eb-4e35-8222-684c023647d9'],,"[82.3, 13.7]",6396.0,Beñat Etxebarria Urkiaga,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.982,1.2630000000000337,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8015194242552829
cb7febd5-5c82-443e-859a-a884f76ba0ac,247,1,00:05:37.982,5,37,15,3.705416,43,Carry,215,Athletic Club,7,From Goal Kick,215,Athletic Club,,,"['6ed0bb47-cfda-4540-96e4-e0aa3852a788', '824f5a78-ac03-4c03-a608-412932254b15']",,"[82.3, 13.7]",6396.0,Beñat Etxebarria Urkiaga,9.0,Right Defensive Midfield,,,,,,,,,,,,,"[86.0, 35.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.982,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4000245741302152
6ed0bb47-cfda-4540-96e4-e0aa3852a788,248,1,00:05:41.688,5,41,15,1.246177,30,Pass,215,Athletic Club,7,From Goal Kick,215,Athletic Club,,,['550a6ee8-ba7e-47ee-9291-5effaebad158'],,"[86.0, 35.6]",6396.0,Beñat Etxebarria Urkiaga,9.0,Right Defensive Midfield,6394.0,Aritz Aduriz Zubeldia,17.582378,-0.71294457,1.0,Ground Pass,"[99.3, 24.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.688,3.7059999999999604,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6409266555496413
550a6ee8-ba7e-47ee-9291-5effaebad158,249,1,00:05:42.934,5,42,15,,42,Ball Receipt*,215,Athletic Club,7,From Goal Kick,215,Athletic Club,,,['6ed0bb47-cfda-4540-96e4-e0aa3852a788'],,"[99.3, 24.1]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.934,1.2460000000000377,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.522943002512305
2eee9f90-1029-4979-8b94-bfcc8b4398bc,250,1,00:05:42.934,5,42,15,2.187271,43,Carry,215,Athletic Club,7,From Goal Kick,215,Athletic Club,,,"['550a6ee8-ba7e-47ee-9291-5effaebad158', '9d932d9e-4634-4def-9b66-20eaf22f8a1b']",,"[99.3, 24.1]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,,"[104.3, 21.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.934,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22032799413248272
9d932d9e-4634-4def-9b66-20eaf22f8a1b,251,1,00:05:45.121,5,45,15,1.271017,30,Pass,215,Athletic Club,7,From Goal Kick,215,Athletic Club,,,['4fc5d077-7697-40c6-a9a9-71e45d5be079'],,"[104.3, 21.5]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,6789.0,Mikel Balenziaga Oruesagasti,13.201894,0.17511098,1.0,Ground Pass,"[117.3, 23.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.121,2.186999999999955,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.91758657386982
4fc5d077-7697-40c6-a9a9-71e45d5be079,252,1,00:05:46.392,5,46,15,,42,Ball Receipt*,215,Athletic Club,7,From Goal Kick,215,Athletic Club,,,['9d932d9e-4634-4def-9b66-20eaf22f8a1b'],,"[117.3, 23.8]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.392,1.271000000000015,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5604800252929936
9c324aa4-7973-44c0-b068-ebc71b45f129,253,1,00:05:46.392,5,46,15,0.994264,30,Pass,215,Athletic Club,7,From Goal Kick,215,Athletic Club,,,['c3a17ed7-5508-42a6-b3b3-5407a62f6378'],,"[117.3, 23.8]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,6391.0,Raúl García Escudero,22.585836,1.8673421,2.0,Low Pass,"[110.7, 45.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,08b14b40-bc4f-4548-b81f-6f78a2d4f945,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.392,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.819370011576764
c3a17ed7-5508-42a6-b3b3-5407a62f6378,254,1,00:05:47.383,5,47,15,,42,Ball Receipt*,215,Athletic Club,7,From Goal Kick,215,Athletic Club,,,['9c324aa4-7973-44c0-b068-ebc71b45f129'],,"[110.7, 45.4]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.383,0.9909999999999854,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18944046569018702
08b14b40-bc4f-4548-b81f-6f78a2d4f945,255,1,00:05:47.383,5,47,15,0.124216,16,Shot,215,Athletic Club,7,From Goal Kick,215,Athletic Club,,,"['a92fe34a-92a2-4397-8d44-233621c59826', 'ccf0b9fc-d022-41b1-bed3-942be829db4f']",,"[110.4, 40.6]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,0.10968577,"[112.7, 40.2]",96.0,Blocked,95.0,Volley,38.0,Left Foot,87.0,Open Play,"[{'location': [115.7, 35.4], 'player': {'id': 6393, 'name': 'Iñaki Williams Arthuer'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [119.0, 22.4], 'player': {'id': 6789, 'name': 'Mikel Balenziaga Oruesagasti'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [105.6, 20.9], 'player': {'id': 6394, 'name': 'Aritz Aduriz Zubeldia'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [116.3, 40.9], 'player': {'id': 6390, 'name': 'Markel Susaeta Laskurain'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [118.3, 38.5], 'player': {'id': 6898, 'name': 'Jaume Doménech Sánchez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [118.2, 22.8], 'player': {'id': 7005, 'name': 'João Pedro Cavaco Cancelo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.7, 20.7], 'player': {'id': 3638, 'name': 'Shkodran Mustafi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.2, 32.6], 'player': {'id': 6751, 'name': 'Javier Fuego Martínez'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.5, 26.1], 'player': {'id': 6595, 'name': 'Daniel Parejo Muñoz'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.2, 40.1], 'player': {'id': 6592, 'name': 'Rúben Miguel Nunes Vezo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.9, 19.6], 'player': {'id': 18724, 'name': 'Sofiane Feghouli'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [115.0, 42.4], 'player': {'id': 27480, 'name': 'Lucas Alfonso Orbán Alegre'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.8, 37.7], 'player': {'id': 10802, 'name': 'André Filipe Tavares Gomes'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}]",,,,,,,,,,,True,,,,,,,,,,,,,,9c324aa4-7973-44c0-b068-ebc71b45f129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.383,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.49148424797510937
ccf0b9fc-d022-41b1-bed3-942be829db4f,256,1,00:05:47.507,5,47,15,0.0,6,Block,215,Athletic Club,7,From Goal Kick,207,Valencia,,,['08b14b40-bc4f-4548-b81f-6f78a2d4f945'],,"[7.4, 39.9]",6592.0,Rúben Miguel Nunes Vezo,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.507,0.12400000000002365,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3271168195473144
a92fe34a-92a2-4397-8d44-233621c59826,257,1,00:05:47.547,5,47,15,0.0,23,Goal Keeper,215,Athletic Club,7,From Goal Kick,207,Valencia,,,['08b14b40-bc4f-4548-b81f-6f78a2d4f945'],,"[1.8, 41.6]",6898.0,Jaume Doménech Sánchez,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,Shot Faced,,,44.0,Set,,,,"[1.8, 41.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.547,0.040000000000020464,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.39224915992124443
8344e2b8-61ce-4e87-8f87-f98cfd4d0eb9,258,1,00:05:48.888,5,48,15,1.974903,30,Pass,215,Athletic Club,7,From Goal Kick,215,Athletic Club,,,['b1e119cb-b4d0-48b3-8103-5b1ecf0caf14'],,"[106.2, 29.7]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,6789.0,Mikel Balenziaga Oruesagasti,15.487091,-1.1938871,3.0,High Pass,"[111.9, 15.3]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.888,1.3409999999999513,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.37816546241462534
b1704d70-e972-48ca-be8a-822716b09e21,259,1,00:05:50.248,5,50,15,0.800936,17,Pressure,215,Athletic Club,7,From Goal Kick,207,Valencia,,,"['913e3b40-8aec-443d-a987-1f6c6b4330db', 'b1e119cb-b4d0-48b3-8103-5b1ecf0caf14']",,"[12.3, 65.7]",18724.0,Sofiane Feghouli,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.248,1.3600000000000136,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8453608134107531
b1e119cb-b4d0-48b3-8103-5b1ecf0caf14,260,1,00:05:50.863,5,50,15,,42,Ball Receipt*,215,Athletic Club,7,From Goal Kick,215,Athletic Club,,,"['8344e2b8-61ce-4e87-8f87-f98cfd4d0eb9', 'b1704d70-e972-48ca-be8a-822716b09e21']",,"[111.9, 15.3]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.863,0.6150000000000091,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08757592652407387
913e3b40-8aec-443d-a987-1f6c6b4330db,261,1,00:05:50.863,5,50,15,0.294399,43,Carry,215,Athletic Club,7,From Goal Kick,215,Athletic Club,,,"['82993033-0063-49f6-9416-2b052551099a', 'b1704d70-e972-48ca-be8a-822716b09e21', 'b1e119cb-b4d0-48b3-8103-5b1ecf0caf14']",,"[111.9, 15.3]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,,,,,,,,,,,,True,"[107.4, 12.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.863,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9823895808741925
82993033-0063-49f6-9416-2b052551099a,262,1,00:05:51.158,5,51,15,0.0,14,Dribble,215,Athletic Club,7,From Goal Kick,215,Athletic Club,,,['d005ac8a-4626-4e98-ad01-56e5afd0a8d0'],,"[107.4, 12.8]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.158,0.2950000000000159,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03294689557595387
d005ac8a-4626-4e98-ad01-56e5afd0a8d0,263,1,00:05:51.158,5,51,16,0.0,4,Duel,207,Valencia,1,Regular Play,207,Valencia,,,['82993033-0063-49f6-9416-2b052551099a'],,"[12.7, 67.3]",18724.0,Sofiane Feghouli,17.0,Right Wing,,,,,,,,,,,,True,,11.0,Tackle,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.158,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8961138613226474
