id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,pass_switch,off_camera,pass_deflected,duel_type_id,duel_type_name,miscontrol_aerial_won,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,dribble_nutmeg,counterpress,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,foul_committed_advantage,foul_won_advantage,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_success_in_play,goalkeeper_outcome_id,goalkeeper_outcome_name,out,pass_inswinging,pass_technique_id,pass_technique_name,pass_cross,clearance_head,clearance_left_foot,clearance_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_first_time,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,pass_straight,shot_aerial_won,ball_recovery_recovery_failure,pass_through_ball,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_cut_back,50_50_outcome_id,50_50_outcome_name,foul_won_defensive,pass_outswinging,foul_committed_type_id,foul_committed_type_name,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_overrun,pass_miscommunication,ball_recovery_offensive,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
c3682ad0-a097-4e1a-a71e-acb29b89b8d3,1148,1,00:30:06.231,30,6,68,0.0,6,Block,223,Málaga,4,From Throw In,223,Málaga,,,,"[113.6, 67.5]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1806.231,0.2239999999999327,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.331767570759967
66add9c4-2fe1-4591-8cad-bc5f32d180ab,1149,1,00:30:38.303,30,38,69,3.553575,30,Pass,322,Eibar,7,From Goal Kick,322,Eibar,,,['69d18391-06b7-4388-8ba1-5c01f42a5e7e'],"[7.0, 44.1]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,6712.0,Gonzalo Escalante,62.458466,0.17541417,3.0,High Pass,"[68.5, 55.0]",40.0,Right Foot,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1838.303,32.072000000000116,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.631693346141566
69d18391-06b7-4388-8ba1-5c01f42a5e7e,1150,1,00:30:41.856,30,41,69,,42,Ball Receipt*,322,Eibar,7,From Goal Kick,322,Eibar,,,['66add9c4-2fe1-4591-8cad-bc5f32d180ab'],"[68.5, 55.0]",6712.0,Gonzalo Escalante,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1841.856,3.5529999999998836,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6460520055622958
8f7b9306-c5da-42d0-ab1a-da354614e583,1151,1,00:30:41.897,30,41,69,0.0,4,Duel,322,Eibar,7,From Goal Kick,223,Málaga,,,['2b5b059d-f357-4132-a445-f8fc167e706d'],"[51.6, 25.1]",6580.0,José Luis García del Pozo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,True,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1841.897,0.04099999999993997,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.016550854441381158
2b5b059d-f357-4132-a445-f8fc167e706d,1152,1,00:30:41.897,30,41,69,0.864423,30,Pass,322,Eibar,7,From Goal Kick,322,Eibar,,,"['8f7b9306-c5da-42d0-ab1a-da354614e583', '99675e89-a2b6-41f2-b3e0-3f8ff834a13a']","[68.5, 55.0]",6712.0,Gonzalo Escalante,9.0,Right Defensive Midfield,6700.0,Sergio Enrich Ametller,8.10432,-0.27490985,3.0,High Pass,"[76.3, 52.8]",,,,,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1841.897,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9276836762914193
99675e89-a2b6-41f2-b3e0-3f8ff834a13a,1153,1,00:30:42.761,30,42,69,,42,Ball Receipt*,322,Eibar,7,From Goal Kick,322,Eibar,,,['2b5b059d-f357-4132-a445-f8fc167e706d'],"[76.3, 52.8]",6700.0,Sergio Enrich Ametller,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1842.761,0.8640000000000327,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1483232408492362
c721adc7-b388-4364-a2ab-401744c047cf,1154,1,00:30:42.761,30,42,69,0.046069,43,Carry,322,Eibar,7,From Goal Kick,322,Eibar,,,"['65c5b026-be9b-46d9-bc36-0d789544b77b', '99675e89-a2b6-41f2-b3e0-3f8ff834a13a']","[76.3, 52.8]",6700.0,Sergio Enrich Ametller,23.0,Center Forward,,,,,,,,,,,,"[75.7, 52.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1842.761,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6183925216374587
65c5b026-be9b-46d9-bc36-0d789544b77b,1155,1,00:30:42.807,30,42,69,0.538133,30,Pass,322,Eibar,7,From Goal Kick,322,Eibar,,,['38a2eaa5-9ca2-4a22-a0ed-1d2c482782f1'],"[75.7, 52.8]",6700.0,Sergio Enrich Ametller,23.0,Center Forward,6557.0,Adrián González Morales,6.1741395,-2.0054665,2.0,Low Pass,"[73.1, 47.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1842.807,0.04600000000004911,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8354096246100836
38a2eaa5-9ca2-4a22-a0ed-1d2c482782f1,1156,1,00:30:43.345,30,43,69,,42,Ball Receipt*,322,Eibar,7,From Goal Kick,322,Eibar,,,['65c5b026-be9b-46d9-bc36-0d789544b77b'],"[73.1, 47.2]",6557.0,Adrián González Morales,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1843.345,0.5380000000000109,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5676495889576746
c07db699-1250-4ebb-b0ae-4c221d7cb67b,1157,1,00:30:43.345,30,43,69,0.047268,43,Carry,322,Eibar,7,From Goal Kick,322,Eibar,,,"['38a2eaa5-9ca2-4a22-a0ed-1d2c482782f1', '6a797332-2ff2-44e9-9c31-631498f0e8fa']","[73.1, 47.2]",6557.0,Adrián González Morales,19.0,Center Attacking Midfield,,,,,,,,,,,,"[73.1, 47.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1843.345,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08254678183397257
6a797332-2ff2-44e9-9c31-631498f0e8fa,1158,1,00:30:43.393,30,43,69,0.67773,30,Pass,322,Eibar,7,From Goal Kick,322,Eibar,,,['f578ba42-7fb6-48e7-8061-bd89f001315d'],"[73.1, 47.2]",6557.0,Adrián González Morales,19.0,Center Attacking Midfield,6700.0,Sergio Enrich Ametller,8.246211,0.39852244,2.0,Low Pass,"[80.7, 50.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1843.393,0.04800000000000182,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.2565077076753841
f578ba42-7fb6-48e7-8061-bd89f001315d,1159,1,00:30:44.070,30,44,69,,42,Ball Receipt*,322,Eibar,7,From Goal Kick,322,Eibar,,,['6a797332-2ff2-44e9-9c31-631498f0e8fa'],"[80.7, 50.4]",6700.0,Sergio Enrich Ametller,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1844.07,0.6769999999999072,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4063530509226455
903b0f88-060d-4489-854b-670ac8dbc892,1160,1,00:30:44.070,30,44,69,0.727513,43,Carry,322,Eibar,7,From Goal Kick,322,Eibar,,,"['8f29eb0e-89f5-4ecd-81de-e7470dd14085', 'c98a2d73-aa23-415b-bd1e-f8330a6a2c2d', 'f578ba42-7fb6-48e7-8061-bd89f001315d']","[80.7, 50.4]",6700.0,Sergio Enrich Ametller,23.0,Center Forward,,,,,,,,,,,,"[80.9, 47.4]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1844.07,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3648573178278306
8f29eb0e-89f5-4ecd-81de-e7470dd14085,1161,1,00:30:44.658,30,44,69,0.072853,17,Pressure,322,Eibar,7,From Goal Kick,223,Málaga,,,['903b0f88-060d-4489-854b-670ac8dbc892'],"[38.1, 29.0]",27184.0,Marcos Alberto Angeleri,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1844.658,0.5879999999999654,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.08734837561191222
c98a2d73-aa23-415b-bd1e-f8330a6a2c2d,1162,1,00:30:44.798,30,44,69,1.862788,30,Pass,322,Eibar,7,From Goal Kick,322,Eibar,,,['77a96209-1ca0-4d10-b5b3-f734f01b80df'],"[80.9, 47.4]",6700.0,Sergio Enrich Ametller,23.0,Center Forward,24070.0,Saúl Berjón Pérez,38.700516,-1.5656284,1.0,Ground Pass,"[81.1, 8.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1844.798,0.14000000000010004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4837943605663312
77a96209-1ca0-4d10-b5b3-f734f01b80df,1163,1,00:30:46.661,30,46,69,,42,Ball Receipt*,322,Eibar,7,From Goal Kick,322,Eibar,,,['c98a2d73-aa23-415b-bd1e-f8330a6a2c2d'],"[81.1, 8.7]",24070.0,Saúl Berjón Pérez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1846.661,1.8630000000000564,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32493320677609816
73c89c8f-5a97-4cae-a098-7eb0dacbac5d,1164,1,00:30:46.661,30,46,69,2.685151,43,Carry,322,Eibar,7,From Goal Kick,322,Eibar,,,"['4be7d835-87bc-491b-9800-a07f51492050', '77a96209-1ca0-4d10-b5b3-f734f01b80df']","[81.1, 8.7]",24070.0,Saúl Berjón Pérez,21.0,Left Wing,,,,,,,,,,,,"[95.3, 20.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1846.661,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.972234920554191
4be7d835-87bc-491b-9800-a07f51492050,1165,1,00:30:49.346,30,49,69,0.811201,30,Pass,322,Eibar,7,From Goal Kick,322,Eibar,,,['52e87d4d-6fbe-496b-bc8b-8983972cd6e2'],"[95.3, 20.7]",24070.0,Saúl Berjón Pérez,21.0,Left Wing,,,24.506529,0.8807602,3.0,High Pass,"[110.9, 39.6]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1849.346,2.6849999999999454,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7443411310814426
52e87d4d-6fbe-496b-bc8b-8983972cd6e2,1166,1,00:30:50.157,30,50,69,0.0,9,Clearance,322,Eibar,7,From Goal Kick,223,Málaga,,,['4be7d835-87bc-491b-9800-a07f51492050'],"[9.2, 40.5]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,37.0,Head,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850.157,0.8109999999999218,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.38974750878533915
a395efaa-dd23-40f9-9c6f-baa22f8fbe4a,1167,1,00:30:51.418,30,51,69,0.0,9,Clearance,322,Eibar,7,From Goal Kick,223,Málaga,,,,"[20.0, 52.9]",10868.0,Ricardo Jorge Luz Horta,17.0,Right Wing,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1851.418,1.2609999999999673,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04937274820064941
c1b5a9b9-a47c-408b-b467-2ce6df5d4105,1168,1,00:30:54.270,30,54,69,0.0,2,Ball Recovery,322,Eibar,7,From Goal Kick,322,Eibar,,,,"[74.2, 25.6]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,1854.27,2.852000000000089,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6363161252153388
b116ada7-6ee2-4b85-89fe-2bc8bba67a22,1169,1,00:30:55.545,30,55,69,3.261777,17,Pressure,322,Eibar,7,From Goal Kick,322,Eibar,,,"['5e48a21a-6209-4e42-88a6-38f07f95c717', '78ba8762-340c-409f-8b54-27beb978fdb2', '89490510-e7af-4236-a82c-ea0e60c31523']","[68.8, 39.3]",6712.0,Gonzalo Escalante,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1855.545,1.275000000000091,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.14611797816495165
5e48a21a-6209-4e42-88a6-38f07f95c717,1170,1,00:30:55.702,30,55,69,0.0,2,Ball Recovery,322,Eibar,7,From Goal Kick,223,Málaga,,,['b116ada7-6ee2-4b85-89fe-2bc8bba67a22'],"[54.0, 43.6]",3302.0,Nordin Amrabat,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1855.702,0.15699999999992542,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7140229524107545
89490510-e7af-4236-a82c-ea0e60c31523,1171,1,00:30:55.702,30,55,69,3.104484,43,Carry,322,Eibar,7,From Goal Kick,223,Málaga,,,"['34415019-b8b2-4c50-8c57-027e9d0d5baf', '5e48a21a-6209-4e42-88a6-38f07f95c717', '78ba8762-340c-409f-8b54-27beb978fdb2', 'b116ada7-6ee2-4b85-89fe-2bc8bba67a22']","[54.0, 43.6]",3302.0,Nordin Amrabat,19.0,Center Attacking Midfield,,,,,,,,,,,,"[65.1, 50.1]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1855.702,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6633215506039061
34415019-b8b2-4c50-8c57-027e9d0d5baf,1172,1,00:30:58.446,30,58,69,0.361016,17,Pressure,322,Eibar,7,From Goal Kick,322,Eibar,,,"['78ba8762-340c-409f-8b54-27beb978fdb2', '89490510-e7af-4236-a82c-ea0e60c31523']","[57.7, 28.7]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1858.446,2.7439999999999145,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7919810868875196
78ba8762-340c-409f-8b54-27beb978fdb2,1173,1,00:30:58.807,30,58,69,0.0,14,Dribble,322,Eibar,7,From Goal Kick,223,Málaga,,,"['34415019-b8b2-4c50-8c57-027e9d0d5baf', '82cd9cd3-8790-4c28-9652-58675191727a', 'b116ada7-6ee2-4b85-89fe-2bc8bba67a22']","[65.1, 50.1]",3302.0,Nordin Amrabat,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1858.807,0.3610000000001037,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8244976320637493
82cd9cd3-8790-4c28-9652-58675191727a,1174,1,00:30:58.807,30,58,69,0.0,4,Duel,322,Eibar,7,From Goal Kick,322,Eibar,,,['78ba8762-340c-409f-8b54-27beb978fdb2'],"[55.0, 30.0]",6775.0,Daniel García Carrillo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,True,,,,11.0,Tackle,,,,,,True,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1858.807,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4892878225942582
60e46628-42b2-46d3-8567-ec9de2ffe58b,1175,1,00:31:00.595,31,0,69,0.0,2,Ball Recovery,322,Eibar,7,From Goal Kick,322,Eibar,,,,"[44.4, 37.4]",6712.0,Gonzalo Escalante,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1860.595,1.788000000000011,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.963039775104646
b73d0938-a6ef-43e4-a7d8-a6761993be0d,1176,1,00:31:00.595,31,0,69,0.719998,43,Carry,322,Eibar,7,From Goal Kick,322,Eibar,,,"['60e46628-42b2-46d3-8567-ec9de2ffe58b', 'a624bb50-ff65-41b3-b2f6-5a41278e9c95', 'dbe7b952-d7f2-498e-a963-05eab435834f']","[44.4, 37.4]",6712.0,Gonzalo Escalante,9.0,Right Defensive Midfield,,,,,,,,,,,,"[45.3, 40.9]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1860.595,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6476266894360603
a624bb50-ff65-41b3-b2f6-5a41278e9c95,1177,1,00:31:00.636,31,0,69,0.723446,17,Pressure,322,Eibar,7,From Goal Kick,223,Málaga,,,"['b73d0938-a6ef-43e4-a7d8-a6761993be0d', 'dbe7b952-d7f2-498e-a963-05eab435834f']","[75.1, 44.5]",3302.0,Nordin Amrabat,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1860.636,0.04099999999993997,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4257649905880798
dbe7b952-d7f2-498e-a963-05eab435834f,1178,1,00:31:01.315,31,1,69,0.808264,30,Pass,322,Eibar,7,From Goal Kick,322,Eibar,,,"['3f8b068c-cded-4e6a-ad2e-73d24c2f2893', 'a624bb50-ff65-41b3-b2f6-5a41278e9c95']","[45.3, 40.9]",6712.0,Gonzalo Escalante,9.0,Right Defensive Midfield,6837.0,Mauro Javier Dos Santos,10.012492,-3.0916343,1.0,Ground Pass,"[35.3, 40.4]",38.0,Left Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1861.315,0.6790000000000873,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3986386515351986
3f8b068c-cded-4e6a-ad2e-73d24c2f2893,1179,1,00:31:02.123,31,2,69,,42,Ball Receipt*,322,Eibar,7,From Goal Kick,322,Eibar,,,['dbe7b952-d7f2-498e-a963-05eab435834f'],"[35.3, 40.4]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1862.123,0.8079999999999927,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6009615729926491
4ba3af2f-1cc4-44d2-9169-1dead750dbbd,1180,1,00:31:02.123,31,2,69,1.759999,43,Carry,322,Eibar,7,From Goal Kick,322,Eibar,,,"['3f8b068c-cded-4e6a-ad2e-73d24c2f2893', 'b8f01b32-44de-41a9-a938-86d1e8946810']","[35.3, 40.4]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,,,,,,,,,,,,"[35.7, 40.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1862.123,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9744994176948653
b8f01b32-44de-41a9-a938-86d1e8946810,1181,1,00:31:03.883,31,3,69,2.422925,30,Pass,322,Eibar,7,From Goal Kick,322,Eibar,,,['d5430161-3380-41a3-a6f7-38211ee631a1'],"[35.7, 40.4]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,6675.0,Antonio Manuel Luna Rodríguez,40.872116,-1.3412467,2.0,Low Pass,"[45.0, 0.6]",40.0,Right Foot,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1863.883,1.759999999999991,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.03589069873195938
d5430161-3380-41a3-a6f7-38211ee631a1,1182,1,00:31:06.306,31,6,69,,42,Ball Receipt*,322,Eibar,7,From Goal Kick,322,Eibar,,,['b8f01b32-44de-41a9-a938-86d1e8946810'],"[51.8, 11.5]",6675.0,Antonio Manuel Luna Rodríguez,6.0,Left Back,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1866.306,2.423000000000002,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6400050553016216
