id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,pass_aerial_won,duel_type_id,duel_type_name,pass_cross,pass_cut_back,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,shot_open_goal,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,off_camera,counterpress,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,dribble_overrun,interception_outcome_id,interception_outcome_name,foul_committed_advantage,foul_won_advantage,pass_through_ball,pass_technique_id,pass_technique_name,pass_no_touch,foul_won_defensive,clearance_aerial_won,clearance_head,pass_assisted_shot_id,pass_goal_assist,shot_one_on_one,shot_key_pass_id,pass_switch,out,clearance_right_foot,foul_committed_card_id,foul_committed_card_name,dribble_nutmeg,pass_inswinging,pass_outswinging,goalkeeper_end_location,pass_shot_assist,pass_straight,goalkeeper_body_part_id,goalkeeper_body_part_name,block_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,bad_behaviour_card_id,bad_behaviour_card_name,pass_miscommunication,miscontrol_aerial_won,shot_aerial_won,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,pitch_control_score
420f9781-4218-4b58-b341-ee9e82164674,474,1,00:11:40.376,11,40,25,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['1fb61cdd-8ac2-4c85-b0cd-7f05bf803521'],"[110.6, 39.8]",8584.0,Jonathas Cristian de Jesus,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.376,1.6599999999999682,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.47207420385549603
1adfe6f3-b534-49ea-9807-8cd9c2cf4d66,475,1,00:11:40.376,11,40,25,0.0,4,Duel,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['1afe05f0-e6fc-4855-a1f3-9029f942c8c3'],"[110.6, 39.8]",8584.0,Jonathas Cristian de Jesus,23.0,Center Forward,,,,,,,,,,,,,,,True,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.376,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2662737098199337
1afe05f0-e6fc-4855-a1f3-9029f942c8c3,476,1,00:11:40.376,11,40,25,0.0,9,Clearance,210,Real Sociedad,4,From Throw In,1041,Sporting Gijón,,,"['1adfe6f3-b534-49ea-9807-8cd9c2cf4d66', '1fb61cdd-8ac2-4c85-b0cd-7f05bf803521']","[9.5, 40.3]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.376,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5024901438038337
a5882f76-2386-4e0a-92d5-c7e596a6d00d,477,1,00:11:42.160,11,42,25,0.0,9,Clearance,210,Real Sociedad,4,From Throw In,1041,Sporting Gijón,,,,"[16.4, 31.3]",23848.0,Carlos Carmona Bonet,17.0,Right Wing,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,702.16,1.7839999999999918,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.33255865974146037
dd56023b-87d6-40c5-9a0e-5be0072e048f,478,1,00:11:44.551,11,44,25,0.92492,17,Pressure,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['eae221c7-451a-43ca-a24c-d47d69d19e96'],"[76.4, 49.1]",6679.0,Aritz Elustondo Irribaria,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.551,2.3910000000000764,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.7342083808739102
eae221c7-451a-43ca-a24c-d47d69d19e96,479,1,00:11:44.778,11,44,26,0.0,2,Ball Recovery,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['dd56023b-87d6-40c5-9a0e-5be0072e048f'],"[43.7, 31.0]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.778,0.22699999999997544,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4297296987629238
0a5b9a75-b854-434a-9ce7-9e45c4fd86e0,480,1,00:11:46.052,11,46,26,0.0,4,Duel,1041,Sporting Gijón,1,Regular Play,210,Real Sociedad,,,['1698ac58-b3c6-44d0-b33d-0bf1dfc38650'],"[76.4, 49.1]",6679.0,Aritz Elustondo Irribaria,3.0,Right Center Back,,,,,,,,,,,,,,,True,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.052,1.274000000000001,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9983027909695918
1698ac58-b3c6-44d0-b33d-0bf1dfc38650,481,1,00:11:46.052,11,46,26,1.943016,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['0a5b9a75-b854-434a-9ce7-9e45c4fd86e0', '69b979e8-3d22-4917-95e3-5033903761fd']","[43.7, 31.0]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,40822.0,Daniel Arnaud N''Di	,22.051758,-0.67615736,3.0,High Pass,"[60.9, 17.2]",,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.052,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.35614166395786995
69b979e8-3d22-4917-95e3-5033903761fd,482,1,00:11:47.995,11,47,26,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['1698ac58-b3c6-44d0-b33d-0bf1dfc38650'],"[60.9, 17.2]",40822.0,Daniel Arnaud N''Di	,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.995,1.9429999999999836,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7989897358438035
0c4c411a-7084-4bf7-b1fb-c126dc750364,483,1,00:11:47.995,11,47,26,5.363215,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['621b6910-29e9-4c04-ada5-f5469ede16f1', '69b979e8-3d22-4917-95e3-5033903761fd']","[60.9, 17.2]",40822.0,Daniel Arnaud N''Di	,19.0,Center Attacking Midfield,,,,,,,,,,,,"[87.5, 4.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.995,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5185214977977106
621b6910-29e9-4c04-ada5-f5469ede16f1,484,1,00:11:53.358,11,53,26,1.548864,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['a7ce4c44-bc9f-4fb7-8f92-32941b62f9a9'],"[87.5, 4.9]",40822.0,Daniel Arnaud N''Di	,19.0,Center Attacking Midfield,23848.0,Carlos Carmona Bonet,11.859595,2.072162,1.0,Ground Pass,"[81.8, 15.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.358,5.362999999999943,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9475736534097978
a7ce4c44-bc9f-4fb7-8f92-32941b62f9a9,485,1,00:11:54.907,11,54,26,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['621b6910-29e9-4c04-ada5-f5469ede16f1'],"[81.8, 15.3]",23848.0,Carlos Carmona Bonet,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.907,1.5490000000000919,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.511069800768733
cce5816e-2e4d-4b7e-ad34-a71c1846e861,486,1,00:11:54.907,11,54,26,0.0484,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['a7ce4c44-bc9f-4fb7-8f92-32941b62f9a9', 'f1ae9b79-1de8-4e35-a617-c7588fcfaa5d']","[81.8, 15.3]",23848.0,Carlos Carmona Bonet,17.0,Right Wing,,,,,,,,,,,,"[81.7, 16.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.907,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7204739978248994
f1ae9b79-1de8-4e35-a617-c7588fcfaa5d,487,1,00:11:54.956,11,54,26,0.856913,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['d1511fd5-595a-4b7e-8728-6b9b3d44c371'],"[81.7, 16.3]",23848.0,Carlos Carmona Bonet,17.0,Right Wing,6581.0,Jonathan Rodríguez Menéndez,12.490797,-1.8216002,1.0,Ground Pass,"[78.6, 4.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.956,0.04899999999997817,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3933260972011271
d1511fd5-595a-4b7e-8728-6b9b3d44c371,488,1,00:11:55.812,11,55,26,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['f1ae9b79-1de8-4e35-a617-c7588fcfaa5d'],"[78.6, 4.2]",6581.0,Jonathan Rodríguez Menéndez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.812,0.8559999999999945,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19535386332990523
d48b11ab-1c4c-49d0-a360-e620a8cbac66,489,1,00:11:55.812,11,55,26,0.119999,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['ae403a3f-1423-4a43-b203-7e148667d54e', 'd1511fd5-595a-4b7e-8728-6b9b3d44c371']","[78.6, 4.2]",6581.0,Jonathan Rodríguez Menéndez,21.0,Left Wing,,,,,,,,,,,,"[78.6, 4.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.812,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9477985220546813
ae403a3f-1423-4a43-b203-7e148667d54e,490,1,00:11:55.932,11,55,26,1.405461,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['51fe0797-23b4-4025-8573-36866b190f0a'],"[78.6, 4.2]",6581.0,Jonathan Rodríguez Menéndez,21.0,Left Wing,24263.0,Ismael López Blanco,14.876156,2.7773147,1.0,Ground Pass,"[64.7, 9.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.932,0.12000000000000455,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5351903430495836
51fe0797-23b4-4025-8573-36866b190f0a,491,1,00:11:57.338,11,57,26,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['ae403a3f-1423-4a43-b203-7e148667d54e'],"[64.7, 9.5]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.338,1.405999999999949,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.998692461083195
0e0080f6-29c4-4240-a018-7fc238d4cd54,492,1,00:11:57.338,11,57,26,0.854088,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['51fe0797-23b4-4025-8573-36866b190f0a', '83ffd3d1-01e1-4af1-b5c6-1da6e840935f']","[64.7, 9.5]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,"[64.7, 9.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.338,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9259488795181303
83ffd3d1-01e1-4af1-b5c6-1da6e840935f,493,1,00:11:58.192,11,58,26,1.325845,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['7d8f1eef-f0d1-4304-80d8-4a9c7ef60534'],"[64.7, 9.5]",24263.0,Ismael López Blanco,6.0,Left Back,13107.0,Sergio Álvarez Díaz,9.646243,1.2326539,1.0,Ground Pass,"[67.9, 18.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.192,0.8540000000000418,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6908260117008649
7d8f1eef-f0d1-4304-80d8-4a9c7ef60534,494,1,00:11:59.518,11,59,26,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['83ffd3d1-01e1-4af1-b5c6-1da6e840935f'],"[67.9, 18.6]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.518,1.3260000000000218,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10897135630224453
651b7ce9-3b0b-4ada-b0e4-590b35f55b71,495,1,00:11:59.518,11,59,26,1.740791,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['0ceda7f0-feb5-4208-aed9-e0259d50b1ec', '6d94c775-253b-47af-808d-7ce87b5bcaac', '7d8f1eef-f0d1-4304-80d8-4a9c7ef60534']","[67.9, 18.6]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,"[70.0, 18.8]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.518,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.590778200856599
0ceda7f0-feb5-4208-aed9-e0259d50b1ec,496,1,00:12:00.502,12,0,26,0.57799,17,Pressure,1041,Sporting Gijón,1,Regular Play,210,Real Sociedad,,,['651b7ce9-3b0b-4ada-b0e4-590b35f55b71'],"[51.2, 60.2]",6690.0,Xabier Prieto Argarate,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.502,0.9839999999999236,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5507936587571908
6d94c775-253b-47af-808d-7ce87b5bcaac,497,1,00:12:01.259,12,1,26,2.703477,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['b8cb41d2-f891-4d0e-98cb-3390cdce6b29', 'e696aa17-4ddd-421a-b920-12f79faaa171']","[70.0, 18.8]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,27526.0,Rachid Aït-Atmane,36.100555,1.6762532,1.0,Ground Pass,"[66.2, 54.7]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.259,0.7570000000000618,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4553973562284328
943c6eca-5ecd-4c49-9609-0cf6ddf8260b,498,1,00:12:03.042,12,3,26,0.916823,17,Pressure,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,,"[64.0, 51.4]",27526.0,Rachid Aït-Atmane,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.042,1.7830000000000155,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5378041976362039
b8cb41d2-f891-4d0e-98cb-3390cdce6b29,499,1,00:12:03.962,12,3,26,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['6d94c775-253b-47af-808d-7ce87b5bcaac'],"[64.0, 53.5]",27526.0,Rachid Aït-Atmane,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.962,0.9199999999999591,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.42907701952639454
e696aa17-4ddd-421a-b920-12f79faaa171,500,1,00:12:03.962,12,3,27,0.0,2,Ball Recovery,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['6d94c775-253b-47af-808d-7ce87b5bcaac'],"[53.9, 25.4]",8522.0,Armindo Tué Na Bangna,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.962,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6508571791923496
ad6e3c10-2993-47fb-8408-2f91f96cbdd4,501,1,00:12:03.962,12,3,27,0.196941,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['5c1e3d0d-c13b-4d32-aba6-9a326b1daacb', 'e696aa17-4ddd-421a-b920-12f79faaa171']","[53.9, 25.4]",8522.0,Armindo Tué Na Bangna,21.0,Left Wing,,,,,,,,,,,,"[55.9, 23.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.962,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.23364717103410382
5c1e3d0d-c13b-4d32-aba6-9a326b1daacb,502,1,00:12:04.159,12,4,27,0.0,14,Dribble,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['136fc7ff-b4d3-4f96-804f-5880e29b3a49'],"[55.9, 23.7]",8522.0,Armindo Tué Na Bangna,21.0,Left Wing,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.159,0.19700000000000273,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9482318955687851
136fc7ff-b4d3-4f96-804f-5880e29b3a49,503,1,00:12:04.159,12,4,27,0.0,4,Duel,210,Real Sociedad,1,Regular Play,1041,Sporting Gijón,,,['5c1e3d0d-c13b-4d32-aba6-9a326b1daacb'],"[64.2, 56.4]",27526.0,Rachid Aït-Atmane,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,True,,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.159,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.29325571096669756
53eef8ac-eb7e-4cd8-8062-db5b0cb36dc0,504,1,00:12:05.623,12,5,27,1.499677,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['774e82e7-cf62-4f93-aca4-0e249710b150'],"[57.0, 13.7]",6671.0,Asier Illarramendi Andonegi,15.0,Left Center Midfield,8522.0,Armindo Tué Na Bangna,10.060318,0.10955953,1.0,Ground Pass,"[67.0, 14.8]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.623,1.4640000000000555,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4523937265373308
774e82e7-cf62-4f93-aca4-0e249710b150,505,1,00:12:07.123,12,7,27,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['53eef8ac-eb7e-4cd8-8062-db5b0cb36dc0'],"[67.0, 14.8]",8522.0,Armindo Tué Na Bangna,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.123,1.5,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8112173872598982
a9507181-e060-4779-bd50-ea15c770cd81,506,1,00:12:07.123,12,7,27,6.511078,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['774e82e7-cf62-4f93-aca4-0e249710b150', 'c197b912-823f-406e-9e7a-c481db340329']","[67.0, 14.8]",8522.0,Armindo Tué Na Bangna,21.0,Left Wing,,,,,,,,,,,,"[108.9, 12.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.123,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9384832570678211
c197b912-823f-406e-9e7a-c481db340329,507,1,00:12:13.634,12,13,27,1.751499,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['3484714e-e279-44e8-a261-18e1c34524c0'],"[108.9, 12.0]",8522.0,Armindo Tué Na Bangna,21.0,Left Wing,6671.0,Asier Illarramendi Andonegi,7.877182,-3.0014908,1.0,Ground Pass,"[101.1, 10.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.634,6.510999999999967,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.2693109637181724
3484714e-e279-44e8-a261-18e1c34524c0,508,1,00:12:15.386,12,15,27,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['c197b912-823f-406e-9e7a-c481db340329'],"[101.1, 10.9]",6671.0,Asier Illarramendi Andonegi,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.386,1.7519999999999527,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2199468206184666
d95de3d5-8544-4631-af49-03369ac64cd2,509,1,00:12:15.386,12,15,27,1.430915,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['3484714e-e279-44e8-a261-18e1c34524c0', 'b584c789-7c06-4a43-809e-5d3bc1d5164e']","[101.1, 10.9]",6671.0,Asier Illarramendi Andonegi,15.0,Left Center Midfield,,,,,,,,,,,,"[95.1, 9.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.386,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9040782007566786
