id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_aerial_won,duel_outcome_id,duel_outcome_name,counterpress,out,pass_switch,foul_committed_advantage,foul_won_advantage,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,dribble_outcome_id,dribble_outcome_name,pass_through_ball,pass_technique_id,pass_technique_name,pass_outswinging,off_camera,interception_outcome_id,interception_outcome_name,pass_aerial_won,pass_no_touch,dribble_nutmeg,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_type_id,foul_committed_type_name,block_deflection,clearance_left_foot,pass_cross,miscontrol_aerial_won,clearance_right_foot,ball_recovery_recovery_failure,foul_committed_card_id,foul_committed_card_name,bad_behaviour_card_id,bad_behaviour_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_won_defensive,pass_goal_assist,shot_aerial_won,pass_inswinging,block_offensive,shot_saved_to_post,goalkeeper_shot_saved_to_post,shot_first_time,shot_one_on_one,shot_open_goal,foul_committed_offensive,goalkeeper_punched_out,dribble_overrun,ball_recovery_offensive,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
ed53fc2d-1781-4fa3-83f2-6be339c75b84,717,1,00:12:36.142,12,36,28,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['b46732cc-b936-494e-bb57-79150aef2394'],"[36.9, 24.7]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.142,1.4110000000000582,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5867441934305311
cd144b9c-d15b-4925-a3a1-bcbc33b65b91,718,1,00:12:36.142,12,36,28,1.50316,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['c6ecc78c-ed7c-4669-8af6-b5c7ab2e0957', 'ed53fc2d-1781-4fa3-83f2-6be339c75b84']","[36.9, 24.7]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,"[40.6, 24.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.142,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7843843455704617
c6ecc78c-ed7c-4669-8af6-b5c7ab2e0957,719,1,00:12:37.645,12,37,28,0.984251,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['30c136db-7234-4f7a-bc86-a685d938064a'],"[40.6, 24.3]",5201.0,Sergio Ramos García,5.0,Left Center Back,4926.0,Francisco Román Alarcón Suárez,14.261136,-0.91467315,1.0,Ground Pass,"[49.3, 13.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.645,1.502999999999929,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.1987144215960096
30c136db-7234-4f7a-bc86-a685d938064a,720,1,00:12:38.629,12,38,28,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['c6ecc78c-ed7c-4669-8af6-b5c7ab2e0957'],"[49.3, 13.0]",4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.629,0.9840000000000373,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7011533260847241
54b19d91-51f6-41ff-ad35-40929bd06085,721,1,00:12:38.629,12,38,28,1.352486,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['30c136db-7234-4f7a-bc86-a685d938064a', '35c2ddef-1aa2-44eb-9bdb-12010773a1f2']","[49.3, 13.0]",4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,,,,,,,,,,,,"[52.4, 11.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.629,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7725710998214742
35c2ddef-1aa2-44eb-9bdb-12010773a1f2,722,1,00:12:39.982,12,39,28,1.402995,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['1969b54a-afc1-4cad-a73a-91942c7503d4'],"[52.4, 11.5]",4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,3063.0,Danilo Luiz da Silva,16.070158,-0.55002433,1.0,Ground Pass,"[66.1, 3.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.982,1.3529999999999518,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6326296352745103
1969b54a-afc1-4cad-a73a-91942c7503d4,723,1,00:12:41.385,12,41,28,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['35c2ddef-1aa2-44eb-9bdb-12010773a1f2'],"[66.1, 3.1]",3063.0,Danilo Luiz da Silva,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.385,1.40300000000002,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9102286022306025
b3e8c2de-4a4a-423d-9440-7a16b4b0ca98,724,1,00:12:41.385,12,41,28,0.724492,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['1969b54a-afc1-4cad-a73a-91942c7503d4', '373b513d-0a44-413b-aea0-dd2cb525ae2f']","[66.1, 3.1]",3063.0,Danilo Luiz da Silva,6.0,Left Back,,,,,,,,,,,,"[64.5, 3.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.385,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13205946722195927
373b513d-0a44-413b-aea0-dd2cb525ae2f,725,1,00:12:42.109,12,42,28,1.4017,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['bb70a5cf-582b-4689-9315-f703bbf1617d'],"[64.5, 3.7]",3063.0,Danilo Luiz da Silva,6.0,Left Back,5201.0,Sergio Ramos García,16.304907,3.1170578,1.0,Ground Pass,"[48.2, 4.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.109,0.7240000000000464,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3820366324700586
bb70a5cf-582b-4689-9315-f703bbf1617d,726,1,00:12:43.511,12,43,28,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['373b513d-0a44-413b-aea0-dd2cb525ae2f'],"[48.2, 4.1]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.511,1.40199999999993,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.20507095930185826
3b03e9e6-1899-40a1-ac27-f05d5b700f4e,727,1,00:12:43.511,12,43,28,1.778397,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['8dec7731-4495-4f9f-bb1d-22b12bc5c505', 'bb70a5cf-582b-4689-9315-f703bbf1617d']","[48.2, 4.1]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,"[50.3, 6.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.511,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6631571252998629
8dec7731-4495-4f9f-bb1d-22b12bc5c505,728,1,00:12:45.289,12,45,28,3.413948,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['2ab9c87d-28c2-4931-bdd4-298db34f62e4'],"[50.3, 6.4]",5201.0,Sergio Ramos García,5.0,Left Center Back,5200.0,Lucas Vázquez Iglesias,81.02012,0.9290232,3.0,High Pass,"[98.8, 71.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.289,1.77800000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.22154310836192515
2ab9c87d-28c2-4931-bdd4-298db34f62e4,729,1,00:12:48.703,12,48,28,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['8dec7731-4495-4f9f-bb1d-22b12bc5c505'],"[98.8, 71.3]",5200.0,Lucas Vázquez Iglesias,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.703,3.4139999999999873,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5157445823106777
8d68f96a-948a-45b4-a641-a187a08f14bb,730,1,00:12:48.703,12,48,28,1.35799,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['2ab9c87d-28c2-4931-bdd4-298db34f62e4', '562fbb2f-e0cf-4219-b41d-05bb9c80f01d', 'a7c1561a-3cf6-4516-8cf7-8c1d31f56332']","[98.8, 71.3]",5200.0,Lucas Vázquez Iglesias,17.0,Right Wing,,,,,,,,,,,,"[98.2, 66.0]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.703,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.16184423068290077
562fbb2f-e0cf-4219-b41d-05bb9c80f01d,731,1,00:12:49.594,12,49,28,1.008062,17,Pressure,220,Real Madrid,1,Regular Play,209,Celta Vigo,,,"['8d68f96a-948a-45b4-a641-a187a08f14bb', 'a7c1561a-3cf6-4516-8cf7-8c1d31f56332']","[21.5, 10.0]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.594,0.8910000000000764,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.1710283986576142
a7c1561a-3cf6-4516-8cf7-8c1d31f56332,732,1,00:12:50.061,12,50,28,0.0,38,Miscontrol,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['562fbb2f-e0cf-4219-b41d-05bb9c80f01d'],"[98.2, 66.0]",5200.0,Lucas Vázquez Iglesias,17.0,Right Wing,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.061,0.46699999999998454,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8547440287432404
b885c559-3c1f-4f6e-acde-eb7c7b305016,733,1,00:12:52.819,12,52,29,0.0,2,Ball Recovery,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,,"[27.9, 28.1]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.819,2.7579999999999245,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5971922470256263
6f4f3520-0942-4c13-bf0f-c21d3b92f60a,734,1,00:12:52.819,12,52,29,3.777213,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['a26644b2-c9e8-4a2e-819d-44a61ba97e39', 'b885c559-3c1f-4f6e-acde-eb7c7b305016']","[27.9, 28.1]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,,,,,,,,,,,,"[35.3, 23.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.819,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4783831803865122
a26644b2-c9e8-4a2e-819d-44a61ba97e39,735,1,00:12:56.596,12,56,29,1.374793,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['08753ba6-7428-4e0d-9eca-f3460ba74d5d'],"[35.3, 23.8]",6804.0,Sergi Gómez Solà,5.0,Left Center Back,7577.0,Carles Planas Antolínez,15.911317,-1.5330784,1.0,Ground Pass,"[35.9, 7.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.596,3.7770000000000437,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.2556482667814479
08753ba6-7428-4e0d-9eca-f3460ba74d5d,736,1,00:12:57.971,12,57,29,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['a26644b2-c9e8-4a2e-819d-44a61ba97e39'],"[35.9, 7.9]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.971,1.375,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2557914437369052
edc1358e-60fe-4fa9-a57d-07172d67fbbc,737,1,00:12:57.971,12,57,29,0.863765,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['2eb9788b-26a7-46a0-802b-49959999c793'],"[37.5, 7.3]",7577.0,Carles Planas Antolínez,6.0,Left Back,6724.0,Manuel Agudo Durán,22.14159,0.44344833,2.0,Low Pass,"[57.5, 16.8]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.971,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5610223595077513
2eb9788b-26a7-46a0-802b-49959999c793,738,1,00:12:58.835,12,58,29,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['edc1358e-60fe-4fa9-a57d-07172d67fbbc'],"[57.5, 16.8]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.835,0.8640000000000327,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5234892007295138
1f43be55-99c2-4b91-a26b-5d8b18499e37,739,1,00:12:58.835,12,58,29,8.47523,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['2eb9788b-26a7-46a0-802b-49959999c793', '50ae8f38-9c1d-4b02-828f-49d854fbcf68', '72f89954-c790-40c1-a7ce-ec8f72c0e74a']","[57.5, 16.8]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,"[92.8, 20.1]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.835,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12829924921002833
50ae8f38-9c1d-4b02-828f-49d854fbcf68,740,1,00:12:59.973,12,59,29,1.133149,17,Pressure,209,Celta Vigo,1,Regular Play,220,Real Madrid,,,['1f43be55-99c2-4b91-a26b-5d8b18499e37'],"[55.6, 62.1]",5721.0,Daniel Carvajal Ramos,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.973,1.13799999999992,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.816496393231435
5708c78c-a051-49c4-8e02-bc5bea8f01e2,741,1,00:13:06.286,13,6,29,0.775219,17,Pressure,209,Celta Vigo,1,Regular Play,220,Real Madrid,,,,"[28.9, 61.1]",5539.0,Carlos Henrique Casimiro,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.286,6.312999999999988,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.42865442563550227
5bf812f1-ca37-46d9-8def-e26b0ccf511f,742,1,00:13:07.310,13,7,29,0.0,39,Dribbled Past,209,Celta Vigo,1,Regular Play,220,Real Madrid,,,"['72f89954-c790-40c1-a7ce-ec8f72c0e74a', '7c554264-e622-4ebc-85ce-bc819ec4ac6d']","[27.3, 60.0]",5539.0,Carlos Henrique Casimiro,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.31,1.024000000000001,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09810919327797651
72f89954-c790-40c1-a7ce-ec8f72c0e74a,743,1,00:13:07.310,13,7,29,0.0,14,Dribble,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['5bf812f1-ca37-46d9-8def-e26b0ccf511f'],"[92.8, 20.1]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.31,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21511060819047867
7c554264-e622-4ebc-85ce-bc819ec4ac6d,744,1,00:13:07.310,13,7,29,0.874585,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['008b5625-0932-4096-9671-cd62d115ccac', '46c5c1ff-7200-433b-83a5-44fdf3d8664a', '5bf812f1-ca37-46d9-8def-e26b0ccf511f', '72f89954-c790-40c1-a7ce-ec8f72c0e74a']","[92.8, 20.1]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,"[93.8, 28.1]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.31,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14030223973169842
46c5c1ff-7200-433b-83a5-44fdf3d8664a,745,1,00:13:07.880,13,7,29,0.354441,17,Pressure,209,Celta Vigo,1,Regular Play,220,Real Madrid,,,"['008b5625-0932-4096-9671-cd62d115ccac', '217a3c13-2e97-4f41-b9b1-a8e08e14d0f2', '3e814d55-faf0-44e1-9f29-9d671cf572b6', '7c554264-e622-4ebc-85ce-bc819ec4ac6d']","[27.9, 55.1]",20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.88,0.57000000000005,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.35558614635243946
74a7413f-81b9-4752-a41e-daabeaf63ead,746,1,00:13:08.185,13,8,29,0.0,22,Foul Committed,209,Celta Vigo,1,Regular Play,220,Real Madrid,,,"['008b5625-0932-4096-9671-cd62d115ccac', '217a3c13-2e97-4f41-b9b1-a8e08e14d0f2']","[26.3, 52.0]",20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.185,0.30499999999995,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5318426301201261
008b5625-0932-4096-9671-cd62d115ccac,747,1,00:13:08.185,13,8,29,0.0,21,Foul Won,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['46c5c1ff-7200-433b-83a5-44fdf3d8664a', '74a7413f-81b9-4752-a41e-daabeaf63ead']","[93.8, 28.1]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.185,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.20540363473857137
217a3c13-2e97-4f41-b9b1-a8e08e14d0f2,748,1,00:13:08.185,13,8,29,0.03765,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['008b5625-0932-4096-9671-cd62d115ccac', '3e814d55-faf0-44e1-9f29-9d671cf572b6', '46c5c1ff-7200-433b-83a5-44fdf3d8664a', '74a7413f-81b9-4752-a41e-daabeaf63ead']","[93.8, 28.1]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,"[92.8, 30.3]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.185,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44285647758385993
3e814d55-faf0-44e1-9f29-9d671cf572b6,749,1,00:13:08.222,13,8,29,0.8272,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['46c5c1ff-7200-433b-83a5-44fdf3d8664a', 'b1763bdd-8984-4d96-8e30-8ccd089e11aa']","[92.8, 30.3]",6724.0,Manuel Agudo Durán,21.0,Left Wing,6797.0,Daniel Wass,12.571794,0.37459803,1.0,Ground Pass,"[104.5, 34.9]",,,40.0,Right Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.222,0.03700000000003456,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.14973509223107662
b1763bdd-8984-4d96-8e30-8ccd089e11aa,750,1,00:13:09.050,13,9,29,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['3e814d55-faf0-44e1-9f29-9d671cf572b6'],"[104.5, 34.9]",6797.0,Daniel Wass,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.05,0.8279999999999745,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2610477834268936
3a58f752-59fb-461d-825f-ddf5c187b525,751,1,00:13:09.050,13,9,29,0.091423,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['b1763bdd-8984-4d96-8e30-8ccd089e11aa', 'd5c3e0af-37a9-4040-8dda-ff0c9e48c60b']","[104.5, 34.9]",6797.0,Daniel Wass,9.0,Right Defensive Midfield,,,,,,,,,,,,"[104.5, 34.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.05,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09713680124759727
