id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_aerial_won,duel_type_id,duel_type_name,counterpress,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,pass_cross,pass_outswinging,pass_technique_id,pass_technique_name,clearance_head,duel_outcome_id,duel_outcome_name,pass_deflected,shot_first_time,goalkeeper_end_location,pass_switch,pass_goal_assist,out,clearance_right_foot,foul_committed_offensive,foul_won_defensive,dribble_outcome_id,dribble_outcome_name,ball_recovery_recovery_failure,clearance_aerial_won,pass_inswinging,shot_one_on_one,pass_cut_back,foul_committed_card_id,foul_committed_card_name,foul_committed_advantage,foul_won_advantage,block_offensive,foul_committed_type_id,foul_committed_type_name,pass_through_ball,block_deflection,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_nutmeg,bad_behaviour_card_id,bad_behaviour_card_name,dribble_overrun,pass_miscommunication,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
b7e18caf-d451-4561-912c-76a35473a158,2004,2,00:04:42.882,49,42,120,0.0,14,Dribble,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,"['a340ef92-ae48-4a4a-8139-730899643d80', 'f6d55b87-20a8-43f3-ac86-4e6d3a73194b']",,"[69.4, 30.9]",6733.0,Pedro Mosquera Parada,10.0,Center Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,282.882,0.30299999999999727,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.031174306718565248
f6d55b87-20a8-43f3-ac86-4e6d3a73194b,2005,2,00:04:42.882,49,42,120,0.0,4,Duel,219,RC Deportivo La Coruña,3,From Free Kick,360,Rayo Vallecano,,,['b7e18caf-d451-4561-912c-76a35473a158'],,"[50.7, 49.2]",4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,,,,,,,,,,,,,True,,,,,,,,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.882,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5917639513915064
b8593e6a-688a-4165-bc65-9cc0154840ec,2006,2,00:04:44.643,49,44,120,4.163518,30,Pass,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,['1a84ba86-15cf-4ee4-a529-e65d53ad77a4'],,"[56.6, 27.9]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,7782.0,Luis Alberto Romero Alconchel,53.342854,-0.26362133,3.0,High Pass,"[108.1, 14.0]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.64300000000003,1.761000000000024,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.2823644530955446
7b150438-0858-466a-93b2-f68cdf592ba3,2007,2,00:04:48.748,49,48,120,0.188833,17,Pressure,219,RC Deportivo La Coruña,3,From Free Kick,360,Rayo Vallecano,,,"['1a84ba86-15cf-4ee4-a529-e65d53ad77a4', 'fd8982d9-613e-44ab-ab10-84060e47da32']",,"[14.9, 62.2]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.748,4.104999999999961,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3678359230420922
1a84ba86-15cf-4ee4-a529-e65d53ad77a4,2008,2,00:04:48.806,49,48,120,,42,Ball Receipt*,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,"['7b150438-0858-466a-93b2-f68cdf592ba3', 'b8593e6a-688a-4165-bc65-9cc0154840ec']",,"[108.1, 14.0]",7782.0,Luis Alberto Romero Alconchel,16.0,Left Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.806,0.057999999999992724,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.49250555121073347
fd8982d9-613e-44ab-ab10-84060e47da32,2009,2,00:04:48.806,49,48,120,0.130254,43,Carry,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,"['1a84ba86-15cf-4ee4-a529-e65d53ad77a4', '7b150438-0858-466a-93b2-f68cdf592ba3', 'e03814dd-8940-439f-b4ac-6b032b3953e5']",,"[108.1, 14.0]",7782.0,Luis Alberto Romero Alconchel,16.0,Left Midfield,,,,,,,,,,,,"[108.0, 14.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.806,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08657777009605128
e03814dd-8940-439f-b4ac-6b032b3953e5,2010,2,00:04:48.936,49,48,120,0.0,14,Dribble,219,RC Deportivo La Coruña,3,From Free Kick,219,RC Deportivo La Coruña,,,['fb8918c7-ff43-4a49-9729-1113ce7a8e85'],,"[108.0, 14.4]",7782.0,Luis Alberto Romero Alconchel,16.0,Left Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,288.936,0.12999999999999545,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13907883151491873
fb8918c7-ff43-4a49-9729-1113ce7a8e85,2011,2,00:04:48.936,49,48,121,0.0,4,Duel,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['e03814dd-8940-439f-b4ac-6b032b3953e5'],,"[12.1, 65.7]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,,,,,,,,,,,,,True,,,,,,,,11.0,Tackle,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.936,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4286318076966641
7dc80e49-0c78-4f78-bcd1-7ed6d4c52e48,2012,2,00:04:48.936,49,48,121,2.92954,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['ef2c2364-8615-49c7-9041-55fe96c5491d', 'fb8918c7-ff43-4a49-9729-1113ce7a8e85']",,"[12.1, 65.7]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,,,,,,,,,,,,"[20.5, 68.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.936,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9825794917036812
ef2c2364-8615-49c7-9041-55fe96c5491d,2013,2,00:04:51.866,49,51,121,0.982804,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['7abd5155-8cd6-401e-ae49-b2ea4d3b73c2'],,"[20.5, 68.0]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,26607.0,José Raúl Baena Urdiales,13.799275,-1.2077848,1.0,Ground Pass,"[25.4, 55.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.866,2.930000000000007,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.40905866044695016
7abd5155-8cd6-401e-ae49-b2ea4d3b73c2,2014,2,00:04:52.849,49,52,121,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['ef2c2364-8615-49c7-9041-55fe96c5491d'],,"[25.4, 55.1]",26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.849,0.9830000000000041,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11466723304298942
b8f4d07b-cdcf-4a87-ab5c-855d6effeb64,2015,2,00:04:52.849,49,52,121,1.196905,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['7abd5155-8cd6-401e-ae49-b2ea4d3b73c2', 'd4229bcc-2efb-4b69-bef1-7547c2c5f912']",,"[25.4, 55.1]",26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,,,,,,,,,,,,"[24.7, 60.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.849,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.990477098581625
d4229bcc-2efb-4b69-bef1-7547c2c5f912,2016,2,00:04:54.046,49,54,121,1.248976,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['eb180fa6-4b89-4874-b22f-f15b84555afb'],,"[24.7, 60.2]",26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,24138.0,Joaquín José Marín Ruiz,19.548914,0.8433044,1.0,Ground Pass,"[37.7, 74.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.046,1.1970000000000027,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7430526354649364
eb180fa6-4b89-4874-b22f-f15b84555afb,2017,2,00:04:55.295,49,55,121,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['d4229bcc-2efb-4b69-bef1-7547c2c5f912'],,"[37.7, 74.8]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.295,1.2490000000000236,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1686422624793361
05792782-fa86-4de1-8e3b-146d33197a9c,2018,2,00:04:55.295,49,55,121,1.314625,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['522ee9af-72c6-4bfc-85c3-49fd821ca4ef', 'd630571e-f4d2-4c21-881a-b612a09a8fdd', 'eb180fa6-4b89-4874-b22f-f15b84555afb']",,"[37.7, 74.8]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,,,,,,,,,,,,"[47.4, 75.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.295,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.925038831722763
522ee9af-72c6-4bfc-85c3-49fd821ca4ef,2019,2,00:04:56.143,49,56,121,0.482369,17,Pressure,360,Rayo Vallecano,1,Regular Play,219,RC Deportivo La Coruña,,,"['05792782-fa86-4de1-8e3b-146d33197a9c', 'd630571e-f4d2-4c21-881a-b612a09a8fdd']",,"[78.2, 4.5]",7782.0,Luis Alberto Romero Alconchel,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.14300000000003,0.8480000000000132,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.05366786850312233
d630571e-f4d2-4c21-881a-b612a09a8fdd,2020,2,00:04:56.609,49,56,121,4.537353,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['522ee9af-72c6-4bfc-85c3-49fd821ca4ef', 'a593f100-8302-4ea9-8e7c-6f5479ada3e1']",,"[47.4, 75.4]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,,,59.101437,-0.16487052,1.0,Ground Pass,"[105.7, 65.7]",40.0,Right Foot,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.609,0.46599999999995134,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9024708477260978
a593f100-8302-4ea9-8e7c-6f5479ada3e1,2021,2,00:05:01.147,50,1,122,1.818574,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['98e4b432-4f35-4942-ac7f-0955d8612603', 'd630571e-f4d2-4c21-881a-b612a09a8fdd']",,"[14.4, 14.4]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,27305.0,Germán Darío Lux,23.728674,2.0815787,1.0,Ground Pass,"[2.8, 35.1]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.147,4.538000000000011,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.45414680404892005
98e4b432-4f35-4942-ac7f-0955d8612603,2022,2,00:05:02.965,50,2,122,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['a593f100-8302-4ea9-8e7c-6f5479ada3e1'],,"[2.8, 35.1]",27305.0,Germán Darío Lux,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.965,1.8179999999999836,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5989725335724909
762dbf15-1edb-4bfd-b9ed-1075f163a8f4,2023,2,00:05:02.965,50,2,122,0.04,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['1dd5599e-a100-4e8e-91a1-f41fc7407046', '98e4b432-4f35-4942-ac7f-0955d8612603']",,"[2.8, 35.1]",27305.0,Germán Darío Lux,1.0,Goalkeeper,,,,,,,,,,,,"[2.8, 35.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.965,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07072573406651506
1dd5599e-a100-4e8e-91a1-f41fc7407046,2024,2,00:05:03.005,50,3,122,2.660267,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['eb1df27d-b105-4f14-96e4-7c4616442d00'],,"[2.8, 35.1]",27305.0,Germán Darío Lux,1.0,Goalkeeper,6733.0,Pedro Mosquera Parada,37.66072,-0.13851742,3.0,High Pass,"[40.1, 29.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.005,0.040000000000020464,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.2581240102586998
63564791-ec55-4b82-869e-6b04914c08ea,2025,2,00:05:05.450,50,5,122,1.4,17,Pressure,219,RC Deportivo La Coruña,1,Regular Play,360,Rayo Vallecano,,,"['00e59b90-cda5-481b-b63d-047cc7572d8d', 'a0945aa3-2926-4c2f-bd9b-ccb356692d66', 'eb1df27d-b105-4f14-96e4-7c4616442d00']",,"[81.9, 52.2]",4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.45,2.444999999999993,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6196946329982539
eb1df27d-b105-4f14-96e4-7c4616442d00,2026,2,00:05:05.665,50,5,122,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['1dd5599e-a100-4e8e-91a1-f41fc7407046', '63564791-ec55-4b82-869e-6b04914c08ea']",,"[40.1, 29.9]",6733.0,Pedro Mosquera Parada,10.0,Center Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.665,0.21500000000003183,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03382641634661698
a0945aa3-2926-4c2f-bd9b-ccb356692d66,2027,2,00:05:05.665,50,5,122,1.102415,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['00e59b90-cda5-481b-b63d-047cc7572d8d', '63564791-ec55-4b82-869e-6b04914c08ea', 'eb1df27d-b105-4f14-96e4-7c4616442d00']",,"[40.1, 29.9]",6733.0,Pedro Mosquera Parada,10.0,Center Defensive Midfield,,,,,,,,,,,,"[38.8, 30.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.665,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5487351434468833
00e59b90-cda5-481b-b63d-047cc7572d8d,2028,2,00:05:06.768,50,6,122,0.0,3,Dispossessed,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['4eb26fe0-03fe-4c9b-9c34-130af7340b08', '63564791-ec55-4b82-869e-6b04914c08ea']",,"[38.8, 30.5]",6733.0,Pedro Mosquera Parada,10.0,Center Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.768,1.1029999999999518,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7408046685995882
4eb26fe0-03fe-4c9b-9c34-130af7340b08,2029,2,00:05:06.768,50,6,122,0.0,4,Duel,219,RC Deportivo La Coruña,1,Regular Play,360,Rayo Vallecano,,,['00e59b90-cda5-481b-b63d-047cc7572d8d'],,"[81.3, 49.6]",4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,,,,,,,,,,,,,True,,,,,,,,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.768,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7400934848720163
dc7cc227-f5ae-4b15-b6ec-8905da122467,2030,2,00:05:07.660,50,7,122,0.918625,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['5b3b9286-58f6-48b0-9491-7068bd0587c8'],,"[43.2, 32.5]",5582.0,Celso Borges Mora,13.0,Right Center Midfield,5724.0,Fayçal Fajr,7.0028567,-1.59936,1.0,Ground Pass,"[43.0, 25.5]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.66,0.8920000000000528,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.21701320100799548
5b3b9286-58f6-48b0-9491-7068bd0587c8,2031,2,00:05:08.579,50,8,122,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['dc7cc227-f5ae-4b15-b6ec-8905da122467'],,"[43.0, 25.5]",5724.0,Fayçal Fajr,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.579,0.9189999999999827,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5271772290438579
59cdc190-894b-4be7-88e4-234fd4212e76,2032,2,00:05:08.579,50,8,122,0.914958,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['3081bdf6-0c05-4772-a4bd-8370f81355b8', '5b3b9286-58f6-48b0-9491-7068bd0587c8', 'be139e26-891e-4943-80fd-267c60610a8c']",,"[43.0, 25.5]",5724.0,Fayçal Fajr,15.0,Left Center Midfield,,,,,,,,,,,,"[44.1, 19.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.579,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.26157086047974853
3081bdf6-0c05-4772-a4bd-8370f81355b8,2033,2,00:05:09.397,50,9,122,0.144872,17,Pressure,219,RC Deportivo La Coruña,1,Regular Play,360,Rayo Vallecano,,,"['59cdc190-894b-4be7-88e4-234fd4212e76', 'be139e26-891e-4943-80fd-267c60610a8c']",,"[73.7, 55.7]",26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.397,0.8179999999999836,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5563592944389939
be139e26-891e-4943-80fd-267c60610a8c,2034,2,00:05:09.494,50,9,122,2.954633,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['3081bdf6-0c05-4772-a4bd-8370f81355b8', '5fa96add-0b20-416b-b65b-b30a411c9c43']",,"[44.1, 19.5]",5724.0,Fayçal Fajr,15.0,Left Center Midfield,6732.0,Lucas Pérez Martínez,49.470497,-0.3876384,3.0,High Pass,"[89.9, 0.8]",40.0,Right Foot,,,,True,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.494,0.09700000000003683,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.16170887550556712
5fa96add-0b20-416b-b65b-b30a411c9c43,2035,2,00:05:12.448,50,12,122,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['be139e26-891e-4943-80fd-267c60610a8c'],,"[88.7, 2.1]",6732.0,Lucas Pérez Martínez,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.448,2.953999999999951,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5210579519157283
af27e7d5-5e7b-46db-bc4d-0d3eac9bcb62,2036,2,00:05:28.453,50,28,123,2.213269,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['eee2fa18-f0a2-40cb-b9f1-a2611ea9c6b9'],,"[35.4, 80.0]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,6713.0,Diego Javier Llorente Ríos,31.158947,-2.0803885,3.0,High Pass,"[20.2, 52.8]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.453,16.004999999999995,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.44652267026886694
eee2fa18-f0a2-40cb-b9f1-a2611ea9c6b9,2037,2,00:05:30.666,50,30,123,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['af27e7d5-5e7b-46db-bc4d-0d3eac9bcb62'],,"[20.2, 52.8]",6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.666,2.2130000000000223,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.48542145257009883
