id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,duel_type_id,duel_type_name,pass_aerial_won,out,off_camera,counterpress,duel_outcome_id,duel_outcome_name,pass_switch,foul_won_defensive,block_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_aerial_won,clearance_head,ball_recovery_recovery_failure,dribble_outcome_id,dribble_outcome_name,pass_cross,foul_committed_type_id,foul_committed_type_name,dribble_nutmeg,dribble_overrun,clearance_left_foot,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_first_time,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,interception_outcome_id,interception_outcome_name,pass_through_ball,pass_technique_id,pass_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,foul_committed_card_id,foul_committed_card_name,pass_outswinging,pass_inswinging,goalkeeper_punched_out,bad_behaviour_card_id,bad_behaviour_card_name,pass_goal_assist,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,block_save_block,pass_miscommunication,pass_deflected,foul_committed_penalty,foul_won_penalty,shot_one_on_one,shot_aerial_won,pass_no_touch,foul_committed_offensive,shot_saved_off_target,goalkeeper_shot_saved_off_target,foul_committed_advantage,50_50_outcome_id,50_50_outcome_name,foul_won_advantage,ball_recovery_offensive,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
efc996ee-9998-4032-a281-29156e0f0844,73,1,00:02:28.552,2,28,5,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,['3a06ab82-1d71-40f2-8bdf-d9011925b8a8'],"[39.7, 17.1]",4498.0,Jean-Sylvain Claude Babin,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.552,2.251999999999981,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30588901747739194
5806c18d-892b-4d2a-87d3-b1569c59d152,74,1,00:02:28.552,2,28,5,1.682811,43,Carry,1049,Granada,4,From Throw In,1049,Granada,,,"['efc996ee-9998-4032-a281-29156e0f0844', 'f5b6cdd7-c089-4cbe-b081-c984144567fb']","[39.7, 17.1]",4498.0,Jean-Sylvain Claude Babin,5.0,Left Center Back,,,,,,,,,,,,,"[38.9, 19.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.552,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12180056965637387
f5b6cdd7-c089-4cbe-b081-c984144567fb,75,1,00:02:30.235,2,30,5,1.443418,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,['398cd254-93bf-4d6b-8617-6fa702e01dde'],"[38.9, 19.1]",4498.0,Jean-Sylvain Claude Babin,5.0,Left Center Back,6702.0,David Rodríguez Lombán,28.503508,1.451228,1.0,Ground Pass,"[42.3, 47.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.235,1.6830000000000211,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.2884135409761176
398cd254-93bf-4d6b-8617-6fa702e01dde,76,1,00:02:31.678,2,31,5,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,['f5b6cdd7-c089-4cbe-b081-c984144567fb'],"[42.3, 47.4]",6702.0,David Rodríguez Lombán,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.678,1.4429999999999836,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.48530864837681964
1cdc3555-6fd5-4aca-a925-7a887a300aa4,77,1,00:02:31.678,2,31,5,1.154751,43,Carry,1049,Granada,4,From Throw In,1049,Granada,,,"['398cd254-93bf-4d6b-8617-6fa702e01dde', '66e5722b-c1da-4a7d-a6f8-041be76dd36d']","[42.3, 47.4]",6702.0,David Rodríguez Lombán,3.0,Right Center Back,,,,,,,,,,,,,"[46.2, 49.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.678,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5297503882211015
66e5722b-c1da-4a7d-a6f8-041be76dd36d,78,1,00:02:32.833,2,32,5,1.579925,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,['2f1d96d2-6340-458c-87ba-ceef848f7d45'],"[46.2, 49.6]",6702.0,David Rodríguez Lombán,3.0,Right Center Back,4546.0,Dimitri Foulquier,27.735357,0.97779375,1.0,Ground Pass,"[61.7, 72.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.833,1.1550000000000011,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7124127651488243
2f1d96d2-6340-458c-87ba-ceef848f7d45,79,1,00:02:34.413,2,34,5,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,['66e5722b-c1da-4a7d-a6f8-041be76dd36d'],"[61.7, 72.6]",4546.0,Dimitri Foulquier,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.413,1.5800000000000125,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4309913640244999
9878c7c8-f0fe-4852-9a92-7937d82d80ce,80,1,00:02:34.413,2,34,5,1.445496,43,Carry,1049,Granada,4,From Throw In,1049,Granada,,,"['2f1d96d2-6340-458c-87ba-ceef848f7d45', '8bff4c27-a5e1-42fc-94a4-1c4df0719a96']","[61.7, 72.6]",4546.0,Dimitri Foulquier,2.0,Right Back,,,,,,,,,,,,,"[64.5, 72.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.413,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9949898684905041
8bff4c27-a5e1-42fc-94a4-1c4df0719a96,81,1,00:02:35.858,2,35,5,1.264702,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,['d6b98bd9-8869-4938-a6e1-8e3b0de4f145'],"[64.5, 72.9]",4546.0,Dimitri Foulquier,2.0,Right Back,24783.0,Javier Márquez Moreno,8.431489,0.5912921,1.0,Ground Pass,"[71.5, 77.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.858,1.4449999999999932,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8592350176193274
d6b98bd9-8869-4938-a6e1-8e3b0de4f145,82,1,00:02:37.123,2,37,5,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,['8bff4c27-a5e1-42fc-94a4-1c4df0719a96'],"[71.5, 77.6]",24783.0,Javier Márquez Moreno,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.123,1.2649999999999864,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6515279485491952
5c576f87-b013-46f4-89b2-b86def5c5446,83,1,00:02:37.123,2,37,5,1.991148,43,Carry,1049,Granada,4,From Throw In,1049,Granada,,,"['0a3f6ccc-3c71-424a-b1e3-a23a4604fa6d', 'd6b98bd9-8869-4938-a6e1-8e3b0de4f145']","[71.5, 77.6]",24783.0,Javier Márquez Moreno,12.0,Right Midfield,,,,,,,,,,,,,"[71.4, 74.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.123,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9122272127559918
0a3f6ccc-3c71-424a-b1e3-a23a4604fa6d,84,1,00:02:39.114,2,39,5,0.927549,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,['855333dc-6138-4386-8fe5-693762edb11e'],"[71.4, 74.3]",24783.0,Javier Márquez Moreno,12.0,Right Midfield,3292.0,Abdoulaye Doucouré,7.7620873,-2.8809903,1.0,Ground Pass,"[63.9, 72.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.114,1.9910000000000139,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.285930346489101
855333dc-6138-4386-8fe5-693762edb11e,85,1,00:02:40.042,2,40,5,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,['0a3f6ccc-3c71-424a-b1e3-a23a4604fa6d'],"[63.9, 72.3]",3292.0,Abdoulaye Doucouré,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.042,0.9279999999999973,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3447382333679657
767bc0be-5a6b-4683-9672-8b1a446fe739,86,1,00:02:40.042,2,40,5,1.289338,43,Carry,1049,Granada,4,From Throw In,1049,Granada,,,"['855333dc-6138-4386-8fe5-693762edb11e', 'c68d7986-a2d1-487d-867c-3aa92ba2b09d']","[63.9, 72.3]",3292.0,Abdoulaye Doucouré,9.0,Right Defensive Midfield,,,,,,,,,,,,,"[63.6, 72.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.042,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06904888756707506
c68d7986-a2d1-487d-867c-3aa92ba2b09d,87,1,00:02:41.331,2,41,5,1.904946,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,['11aae748-6b9f-4616-b4d2-4ef9368c9429'],"[63.6, 72.3]",3292.0,Abdoulaye Doucouré,9.0,Right Defensive Midfield,4498.0,Jean-Sylvain Claude Babin,32.097507,-2.1363308,1.0,Ground Pass,"[46.4, 45.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.33100000000002,1.2890000000000157,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.39088189956433406
11aae748-6b9f-4616-b4d2-4ef9368c9429,88,1,00:02:43.236,2,43,5,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,['c68d7986-a2d1-487d-867c-3aa92ba2b09d'],"[46.4, 45.2]",4498.0,Jean-Sylvain Claude Babin,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.236,1.9049999999999727,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.99022353995588
767d7c8e-502b-4ffa-a8f5-716c84584ea7,89,1,00:02:43.236,2,43,5,0.932316,43,Carry,1049,Granada,4,From Throw In,1049,Granada,,,"['11aae748-6b9f-4616-b4d2-4ef9368c9429', '3771ce2c-cf6b-4831-9676-c960a5a15020']","[46.4, 45.2]",4498.0,Jean-Sylvain Claude Babin,5.0,Left Center Back,,,,,,,,,,,,,"[47.5, 42.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.236,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4258227294413389
3771ce2c-cf6b-4831-9676-c960a5a15020,90,1,00:02:44.168,2,44,5,1.963086,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,['c08f8173-d359-40a2-8d33-96c75dea2456'],"[47.5, 42.9]",4498.0,Jean-Sylvain Claude Babin,5.0,Left Center Back,6599.0,Rubén Salvador Pérez Del Mármol,23.361721,-1.1799564,1.0,Ground Pass,"[56.4, 21.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.168,0.9320000000000164,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.477065272906984
c08f8173-d359-40a2-8d33-96c75dea2456,91,1,00:02:46.131,2,46,5,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,['3771ce2c-cf6b-4831-9676-c960a5a15020'],"[56.4, 21.3]",6599.0,Rubén Salvador Pérez Del Mármol,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.131,1.9629999999999939,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.778318984854532
3c1acf7e-fd96-4bfb-825f-8a4f118e5ea6,92,1,00:02:46.131,2,46,5,3.17326,43,Carry,1049,Granada,4,From Throw In,1049,Granada,,,"['2335b0bc-6b84-406c-ae60-30c8b34ea0cf', 'af5ace91-7ca8-41b1-b946-78528d7db79b', 'c08f8173-d359-40a2-8d33-96c75dea2456']","[56.4, 21.3]",6599.0,Rubén Salvador Pérez Del Mármol,11.0,Left Defensive Midfield,,,,,,,,,,,,True,"[50.6, 21.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.131,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.15481187920465944
2335b0bc-6b84-406c-ae60-30c8b34ea0cf,93,1,00:02:48.580,2,48,5,0.725589,17,Pressure,1049,Granada,4,From Throw In,215,Athletic Club,,,"['3c1acf7e-fd96-4bfb-825f-8a4f118e5ea6', 'af5ace91-7ca8-41b1-b946-78528d7db79b']","[66.1, 58.6]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.57999999999998,2.448999999999984,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.20254378223867509
af5ace91-7ca8-41b1-b946-78528d7db79b,94,1,00:02:49.305,2,49,5,2.349203,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,"['09d63f97-18c8-4161-98db-642cb800888b', '2335b0bc-6b84-406c-ae60-30c8b34ea0cf']","[50.6, 21.5]",6599.0,Rubén Salvador Pérez Del Mármol,11.0,Left Defensive Midfield,6702.0,David Rodríguez Lombán,42.38608,1.507053,2.0,Low Pass,"[53.3, 63.8]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.305,0.7250000000000227,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.27600501279135625
09d63f97-18c8-4161-98db-642cb800888b,95,1,00:02:51.654,2,51,5,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,['af5ace91-7ca8-41b1-b946-78528d7db79b'],"[53.3, 63.8]",6702.0,David Rodríguez Lombán,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.654,2.3489999999999895,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7517643525227253
0b9a6162-e11c-46e6-8b19-25674319b631,96,1,00:02:51.654,2,51,5,1.351634,43,Carry,1049,Granada,4,From Throw In,1049,Granada,,,"['09d63f97-18c8-4161-98db-642cb800888b', '8c18b25c-eeea-47f7-ae62-ed323d5e0e98', 'dee6ee70-b8fe-4b62-8b58-56d2592c5736']","[53.3, 63.8]",6702.0,David Rodríguez Lombán,3.0,Right Center Back,,,,,,,,,,,,True,"[55.9, 73.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.654,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7240187899902589
8c18b25c-eeea-47f7-ae62-ed323d5e0e98,97,1,00:02:51.791,2,51,5,1.11119,17,Pressure,1049,Granada,4,From Throw In,215,Athletic Club,,,['0b9a6162-e11c-46e6-8b19-25674319b631'],"[64.8, 10.2]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.791,0.13700000000000045,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.2899300774392619
dee6ee70-b8fe-4b62-8b58-56d2592c5736,98,1,00:02:53.005,2,53,5,1.383203,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,"['16299d78-2070-4033-85f2-6cb674f3b544', '6e6ce3fc-79bf-49ef-9245-418180f48a20']","[55.9, 73.7]",6702.0,David Rodríguez Lombán,3.0,Right Center Back,4546.0,Dimitri Foulquier,20.056421,0.124973424,1.0,Ground Pass,"[75.8, 76.2]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.005,1.2139999999999986,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.12592686042432022
bedabd1c-b3c7-472e-a05c-ae07c13f1256,99,1,00:02:54.231,2,54,5,0.197576,17,Pressure,1049,Granada,4,From Throw In,1049,Granada,,,['6e6ce3fc-79bf-49ef-9245-418180f48a20'],"[75.0, 77.1]",4546.0,Dimitri Foulquier,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.231,1.225999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.5682560475874614
16299d78-2070-4033-85f2-6cb674f3b544,100,1,00:02:54.389,2,54,5,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,['dee6ee70-b8fe-4b62-8b58-56d2592c5736'],"[73.6, 77.6]",4546.0,Dimitri Foulquier,2.0,Right Back,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.389,0.15800000000001546,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.959195677380265
fd8c5d61-4159-401f-8cd0-52b3efa61bc4,101,1,00:02:54.389,2,54,5,0.0,22,Foul Committed,1049,Granada,4,From Throw In,1049,Granada,,,['6e6ce3fc-79bf-49ef-9245-418180f48a20'],"[74.8, 76.2]",4546.0,Dimitri Foulquier,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.389,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.40271443756328484
6e6ce3fc-79bf-49ef-9245-418180f48a20,102,1,00:02:54.389,2,54,5,0.0,21,Foul Won,1049,Granada,4,From Throw In,215,Athletic Club,,,"['bedabd1c-b3c7-472e-a05c-ae07c13f1256', 'dee6ee70-b8fe-4b62-8b58-56d2592c5736', 'fd8c5d61-4159-401f-8cd0-52b3efa61bc4']","[45.3, 3.9]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.389,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.36433280562824166
af23caa1-0ccd-4b80-9e34-1071768b2e96,103,1,00:03:48.459,3,48,6,4.839999,30,Pass,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['20499722-5c39-406a-a1b9-bea9c34558ac'],"[46.7, 5.0]",26087.0,Carlos Gurpegi Nausia,5.0,Left Center Back,6576.0,Gorka Iraizoz Moreno,35.214203,1.5991977,1.0,Ground Pass,"[45.7, 40.2]",38.0,Left Foot,62.0,Free Kick,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.459,54.06999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.536478047341687
20499722-5c39-406a-a1b9-bea9c34558ac,104,1,00:03:53.299,3,53,6,,42,Ball Receipt*,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['af23caa1-0ccd-4b80-9e34-1071768b2e96'],"[45.7, 40.2]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.299,4.840000000000003,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.025196051437622602
7138587d-3ca1-4412-a55e-d3e4258748b9,105,1,00:04:05.051,4,5,6,0.799998,30,Pass,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['a50c5172-5c44-42dd-81bd-eee86e85ff19'],"[45.7, 41.4]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,6649.0,Óscar de Marcos Arana,37.57193,1.0892935,1.0,Ground Pass,"[63.1, 74.7]",40.0,Right Foot,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.051,11.751999999999981,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.3640653331275111
a50c5172-5c44-42dd-81bd-eee86e85ff19,106,1,00:04:05.851,4,5,6,,42,Ball Receipt*,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['7138587d-3ca1-4412-a55e-d3e4258748b9'],"[63.1, 74.7]",6649.0,Óscar de Marcos Arana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.851,0.8000000000000114,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3620514221609207
