id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,interception_outcome_id,interception_outcome_name,dribble_overrun,dribble_outcome_id,dribble_outcome_name,pass_switch,duel_outcome_id,duel_outcome_name,out,ball_recovery_recovery_failure,counterpress,foul_won_defensive,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_technique_id,pass_technique_name,pass_through_ball,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,off_camera,pass_straight,pass_cut_back,pass_outswinging,clearance_aerial_won,pass_cross,clearance_right_foot,pass_inswinging,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,foul_committed_type_id,foul_committed_type_name,shot_first_time,50_50_outcome_id,50_50_outcome_name,foul_committed_card_id,foul_committed_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_deflected,block_deflection,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_penalty,shot_one_on_one,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_left_foot,foul_committed_advantage,foul_won_advantage,pass_miscommunication,dribble_nutmeg,foul_won_penalty,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Own Goal Against,event_type_Own Goal For,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,pitch_control_score
b048ae6a-6a6d-436e-8a27-2b7f86a06404,1261,1,00:37:08.364,37,8,69,0.44,17,Pressure,223,Málaga,4,From Throw In,207,Valencia,,,"['60ac5bd2-7ae3-4f36-8ce5-ddc0d65f210a', '9f827354-8c45-4401-872b-60aa5279f598']","[7.3, 5.3]",6596.0,José Luis Gayà Peña,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2228.364,0.724999999999909,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6276203773109498
60ac5bd2-7ae3-4f36-8ce5-ddc0d65f210a,1262,1,00:37:08.753,37,8,69,0.975815,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,"['9a85e750-c3a3-466f-acae-5c555238c283', 'b048ae6a-6a6d-436e-8a27-2b7f86a06404']","[112.8, 74.8]",10868.0,Ricardo Jorge Luz Horta,17.0,Right Wing,6569.0,Roberto José Rosales Altuve,9.102198,-2.520066,1.0,Ground Pass,"[105.4, 69.5]",40.0,Right Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2228.753,0.3890000000001237,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3088024590582201
cbc8337e-ab5b-4611-9c3d-11ac4bb09148,1263,1,00:37:09.626,37,9,69,0.24,17,Pressure,223,Málaga,4,From Throw In,207,Valencia,,,"['159b8785-0dcc-4b2b-a5a1-7849eb59b0e8', '38e72ff1-53e5-4cda-b302-26c3cd885a1b', '9a85e750-c3a3-466f-acae-5c555238c283']","[15.3, 13.0]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2229.626,0.8730000000000473,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.5834871619342983
9a85e750-c3a3-466f-acae-5c555238c283,1264,1,00:37:09.729,37,9,69,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,"['60ac5bd2-7ae3-4f36-8ce5-ddc0d65f210a', 'cbc8337e-ab5b-4611-9c3d-11ac4bb09148']","[105.4, 69.5]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2229.729,0.10299999999961074,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14101565892943468
159b8785-0dcc-4b2b-a5a1-7849eb59b0e8,1265,1,00:37:09.729,37,9,69,0.12,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['38e72ff1-53e5-4cda-b302-26c3cd885a1b', '9a85e750-c3a3-466f-acae-5c555238c283', 'cbc8337e-ab5b-4611-9c3d-11ac4bb09148']","[105.4, 69.5]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,"[105.9, 70.2]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2229.729,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6650582804154829
38e72ff1-53e5-4cda-b302-26c3cd885a1b,1266,1,00:37:09.849,37,9,69,1.024118,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,"['408fb828-2dae-4770-ae6e-e4519469ad76', 'cbc8337e-ab5b-4611-9c3d-11ac4bb09148']","[105.9, 70.2]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,25859.0,Sérgio Paulo Barbosa Valente,7.787811,-1.1473569,1.0,Ground Pass,"[109.1, 63.1]",40.0,Right Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2229.849,0.12000000000034561,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8154663303190731
51a5033d-4732-4ce4-8114-fb68744f9763,1267,1,00:37:10.430,37,10,69,1.32,17,Pressure,223,Málaga,4,From Throw In,207,Valencia,,,"['408fb828-2dae-4770-ae6e-e4519469ad76', '8300c3f2-a527-4c08-a6d7-15bcc5851b7e']","[9.8, 16.7]",6751.0,Javier Fuego Martínez,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2230.43,0.5809999999996762,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.8506471634480237
408fb828-2dae-4770-ae6e-e4519469ad76,1268,1,00:37:10.873,37,10,69,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,"['38e72ff1-53e5-4cda-b302-26c3cd885a1b', '51a5033d-4732-4ce4-8114-fb68744f9763']","[109.1, 63.1]",25859.0,Sérgio Paulo Barbosa Valente,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2230.873,0.443000000000211,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3084157564446982
8300c3f2-a527-4c08-a6d7-15bcc5851b7e,1269,1,00:37:10.873,37,10,69,1.632429,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['408fb828-2dae-4770-ae6e-e4519469ad76', '51a5033d-4732-4ce4-8114-fb68744f9763', 'cac2ac15-a461-4106-b694-3f0252d475b0']","[109.1, 63.1]",25859.0,Sérgio Paulo Barbosa Valente,19.0,Center Attacking Midfield,,,,,,,,,,,,"[108.4, 57.8]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2230.873,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4930432517585005
cac2ac15-a461-4106-b694-3f0252d475b0,1270,1,00:37:12.506,37,12,69,1.451937,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['516a436d-4ddb-4f6d-bc2d-829551e2b7c4'],"[108.4, 57.8]",25859.0,Sérgio Paulo Barbosa Valente,19.0,Center Attacking Midfield,6569.0,Roberto José Rosales Altuve,9.035485,-0.08865588,1.0,Ground Pass,"[117.4, 57.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2232.506,1.6329999999998108,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.027051745218709455
516a436d-4ddb-4f6d-bc2d-829551e2b7c4,1271,1,00:37:13.958,37,13,69,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['cac2ac15-a461-4106-b694-3f0252d475b0'],"[117.4, 57.0]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2233.958,1.4520000000002256,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30362378001298096
27b38cc8-49bd-4551-8185-4d62adb731ea,1272,1,00:37:13.958,37,13,69,0.08,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['516a436d-4ddb-4f6d-bc2d-829551e2b7c4', 'ed86e85f-e626-4d1d-a6fe-bec3d440907b']","[117.4, 57.0]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,"[117.4, 57.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2233.958,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4019952577474061
ed86e85f-e626-4d1d-a6fe-bec3d440907b,1273,1,00:37:14.038,37,14,69,0.111146,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['f9680ff5-e6bf-4985-bf5b-321d0effd6e2'],"[117.4, 57.0]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,2.9,-1.5707964,1.0,Ground Pass,"[117.4, 54.1]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2234.038,0.07999999999992724,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.24392620401151355
f9680ff5-e6bf-4985-bf5b-321d0effd6e2,1274,1,00:37:14.149,37,14,69,0.0,6,Block,223,Málaga,4,From Throw In,207,Valencia,,,['ed86e85f-e626-4d1d-a6fe-bec3d440907b'],"[2.7, 26.0]",27482.0,Aderllan Leandro de Jesus Santos,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2234.149,0.11099999999987631,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6766732617464476
994b117c-a691-4346-991d-5c3cc4f2a2e8,1275,1,00:37:14.410,37,14,69,0.0,22,Foul Committed,223,Málaga,4,From Throw In,207,Valencia,,,,"[2.4, 26.5]",27482.0,Aderllan Leandro de Jesus Santos,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,Handball,,,,,,,,,,,,,,True,,,,,,,,,,2234.41,0.26099999999996726,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07067505132758156
30ca1d72-3731-428e-a2b3-300dd50f9a97,1276,1,00:38:20.420,38,20,70,0.457549,16,Shot,223,Málaga,5,Other,223,Málaga,,,['d4623d8c-3735-4365-8081-67065c66da30'],"[108.0, 40.0]",25859.0,Sérgio Paulo Barbosa Valente,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7835,"[118.8, 42.4, 0.4]",,,38.0,Left Foot,88.0,Penalty,100.0,Saved,93.0,Normal,"[{'location': [118.9, 40.3], 'player': {'id': 6898, 'name': 'Jaume Doménech Sánchez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,,,,,,,,,,,,,,,,,,True,,,,,,,,,2300.42,66.01000000000022,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.7023276518500009
d4623d8c-3735-4365-8081-67065c66da30,1277,1,00:38:20.878,38,20,70,0.0,23,Goal Keeper,223,Málaga,5,Other,207,Valencia,,,['30ca1d72-3731-428e-a2b3-300dd50f9a97'],"[1.0, 40.0]",6898.0,Jaume Doménech Sánchez,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,Penalty Saved,52.0,In Play Danger,,,,,,,,,,,,,,,,,,,,,,,,,44.0,Set,,,,,,,,,,,,,,45.0,Diving,,,35.0,Both Hands,,,,,,,2300.878,0.4580000000000837,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9681949224308454
08d9ad2c-d9aa-416e-ac8b-4fbdee290311,1278,1,00:38:22.459,38,22,70,0.0,9,Clearance,223,Málaga,5,Other,207,Valencia,,,,"[3.3, 48.7]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,40.0,Right Foot,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2302.459,1.5809999999996762,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3855587933823533
13d51de3-e861-42d9-a3c3-60fe002fd688,1279,1,00:38:51.565,38,51,71,1.127434,30,Pass,223,Málaga,2,From Corner,223,Málaga,,,['07e560eb-1217-4e60-bb43-943fc627351f'],"[120.0, 0.1]",6878.0,Miguel Torres Gómez,6.0,Left Back,8234.0,Ignacio Camacho Barnola,37.40976,1.7917848,3.0,High Pass,"[111.8, 36.6]",38.0,Left Foot,61.0,Corner,,,,,,,,,,,,,,,,,,,,,,,,,105.0,Outswinging,,,,,,,,,True,,,,,bd8b42e8-a219-4883-b34f-5ab367eeaa2d,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2331.565,29.106000000000222,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.05084636694720668
07e560eb-1217-4e60-bb43-943fc627351f,1280,1,00:38:52.692,38,52,71,,42,Ball Receipt*,223,Málaga,2,From Corner,223,Málaga,,,['13d51de3-e861-42d9-a3c3-60fe002fd688'],"[111.8, 36.6]",8234.0,Ignacio Camacho Barnola,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2332.692,1.1269999999999527,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13805492239577288
bd8b42e8-a219-4883-b34f-5ab367eeaa2d,1281,1,00:38:52.750,38,52,71,0.84555,16,Shot,223,Málaga,2,From Corner,223,Málaga,,,['e263c36e-4f4e-4614-acc6-5c6f9e9a3af5'],"[113.8, 37.0]",8234.0,Ignacio Camacho Barnola,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19567762,"[120.0, 35.1, 1.5]",13d51de3-e861-42d9-a3c3-60fe002fd688,,37.0,Head,87.0,Open Play,98.0,Off T,93.0,Normal,"[{'location': [119.3, 38.5], 'player': {'id': 6898, 'name': 'Jaume Doménech Sánchez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.8, 43.1], 'player': {'id': 6764, 'name': 'Pablo Fornals Malla'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [110.5, 43.5], 'player': {'id': 26669, 'name': 'Weligton Róbson Pena de Oliveira'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [111.9, 42.7], 'player': {'id': 3638, 'name': 'Shkodran Mustafi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.2, 25.1], 'player': {'id': 6559, 'name': 'Juan Carlos Pérez López'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [106.9, 15.9], 'player': {'id': 6596, 'name': 'José Luis Gayà Peña'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.0, 10.8], 'player': {'id': 6763, 'name': 'Pablo Daniel Piatti'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [94.2, 49.6], 'player': {'id': 6569, 'name': 'Roberto José Rosales Altuve'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [108.0, 29.7], 'player': {'id': 6594, 'name': 'Santiago Mina Lorenzo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [111.5, 30.4], 'player': {'id': 7005, 'name': 'João Pedro Cavaco Cancelo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.6, 30.7], 'player': {'id': 6402, 'name': 'Francisco Alcácer García'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [114.1, 34.4], 'player': {'id': 6727, 'name': 'Raúl Albentosa Redal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [113.6, 35.4], 'player': {'id': 10802, 'name': 'André Filipe Tavares Gomes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [114.7, 35.0], 'player': {'id': 27482, 'name': 'Aderllan Leandro de Jesus Santos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.3, 38.9], 'player': {'id': 6707, 'name': 'Charles Días Barbosa de Oliveira'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.9, 39.6], 'player': {'id': 6751, 'name': 'Javier Fuego Martínez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [113.3, 39.3], 'player': {'id': 6595, 'name': 'Daniel Parejo Muñoz'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2332.75,0.057999999999992724,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.684929625767703
e263c36e-4f4e-4614-acc6-5c6f9e9a3af5,1282,1,00:38:53.596,38,53,71,0.0,23,Goal Keeper,223,Málaga,2,From Corner,207,Valencia,,,['bd8b42e8-a219-4883-b34f-5ab367eeaa2d'],"[0.8, 41.6]",6898.0,Jaume Doménech Sánchez,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.8, 41.6]",44.0,Set,,,,,,,,,,,,,,,,,,,,,,,,,,2333.596,0.8460000000000036,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5291009557453313
32e1d995-6a18-4ca1-b13c-8d231e621c68,1283,1,00:39:18.435,39,18,72,9.294177,30,Pass,207,Valencia,7,From Goal Kick,207,Valencia,,,['d1228ef1-75f6-410c-91b8-ca854f623f92'],"[7.0, 44.1]",6898.0,Jaume Doménech Sánchez,1.0,Goalkeeper,,,64.38672,0.0761763,3.0,High Pass,"[71.2, 49.0]",40.0,Right Foot,63.0,Goal Kick,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2358.435,24.838999999999942,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5011817464873617
3f9432a5-887e-4c1e-8626-da360c89ce73,1284,1,00:39:27.730,39,27,72,0.0,4,Duel,207,Valencia,7,From Goal Kick,207,Valencia,,,['d1228ef1-75f6-410c-91b8-ca854f623f92'],"[71.2, 49.0]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2367.73,9.295000000000073,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8909581349698649
d1228ef1-75f6-410c-91b8-ca854f623f92,1285,1,00:39:27.730,39,27,72,1.924716,30,Pass,207,Valencia,7,From Goal Kick,223,Málaga,,,"['32e1d995-6a18-4ca1-b13c-8d231e621c68', '3f9432a5-887e-4c1e-8626-da360c89ce73', '608dc381-c4ba-4d24-905e-ce425ae1a6e2']","[48.9, 31.1]",6764.0,Pablo Fornals Malla,11.0,Left Defensive Midfield,,,10.10198,0.019799393,3.0,High Pass,"[59.0, 31.3]",,,66.0,Recovery,,9.0,Incomplete,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2367.73,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8917416045298516
2f13aad3-62f4-4038-8010-914b4ca7e42e,1286,1,00:39:29.654,39,29,72,0.0,4,Duel,207,Valencia,7,From Goal Kick,223,Málaga,,,['608dc381-c4ba-4d24-905e-ce425ae1a6e2'],"[59.0, 31.3]",25859.0,Sérgio Paulo Barbosa Valente,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2369.654,1.9239999999999782,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6007987857817615
608dc381-c4ba-4d24-905e-ce425ae1a6e2,1287,1,00:39:29.654,39,29,72,1.1913,30,Pass,207,Valencia,7,From Goal Kick,207,Valencia,,,"['2f13aad3-62f4-4038-8010-914b4ca7e42e', 'd1228ef1-75f6-410c-91b8-ca854f623f92', 'd6345d9c-67f6-44ac-98ca-a994aca7a8b0']","[61.1, 48.8]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,6751.0,Javier Fuego Martínez,4.3011627,-2.1910458,3.0,High Pass,"[58.6, 45.3]",,,66.0,Recovery,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2369.654,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9864617899806732
d6345d9c-67f6-44ac-98ca-a994aca7a8b0,1288,1,00:39:30.846,39,30,72,,42,Ball Receipt*,207,Valencia,7,From Goal Kick,207,Valencia,,,['608dc381-c4ba-4d24-905e-ce425ae1a6e2'],"[58.6, 45.3]",6751.0,Javier Fuego Martínez,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2370.846,1.1920000000000073,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2923600853802206
2e7c2a36-7385-4bad-9d19-3911c9539f13,1289,1,00:39:30.846,39,30,72,0.14660001,43,Carry,207,Valencia,7,From Goal Kick,207,Valencia,,,"['353eefdc-b120-4872-8804-b8a8054d7e89', 'd6345d9c-67f6-44ac-98ca-a994aca7a8b0']","[58.6, 45.3]",6751.0,Javier Fuego Martínez,10.0,Center Defensive Midfield,,,,,,,,,,,,"[58.1, 46.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2370.846,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7843958950458297
353eefdc-b120-4872-8804-b8a8054d7e89,1290,1,00:39:30.992,39,30,72,0.595799,30,Pass,207,Valencia,7,From Goal Kick,207,Valencia,,,['439e05c5-ef35-4ed0-8e25-4c082689d66e'],"[58.1, 46.3]",6751.0,Javier Fuego Martínez,10.0,Center Defensive Midfield,6595.0,Daniel Parejo Muñoz,9.462558,0.6202495,2.0,Low Pass,"[65.8, 51.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2370.992,0.14600000000018554,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9337846496741355
