id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,counterpress,pass_switch,pass_assisted_shot_id,pass_shot_assist,duel_type_id,duel_type_name,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,dribble_outcome_id,dribble_outcome_name,pass_cross,interception_outcome_id,interception_outcome_name,duel_outcome_id,duel_outcome_name,out,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_aerial_won,pass_aerial_won,foul_committed_advantage,foul_won_advantage,foul_committed_type_id,foul_committed_type_name,foul_won_defensive,ball_recovery_recovery_failure,clearance_right_foot,clearance_left_foot,shot_one_on_one,goalkeeper_end_location,pass_technique_id,pass_technique_name,pass_through_ball,foul_committed_card_id,foul_committed_card_name,pass_deflected,injury_stoppage_in_chain,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_outswinging,shot_first_time,pass_goal_assist,dribble_nutmeg,pass_cut_back,pass_inswinging,foul_committed_penalty,foul_won_penalty,pass_straight,pass_no_touch,clearance_other,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
0c866d77-4830-4fee-ba6c-7433e9dd79ea,1277,1,00:35:30.224,35,30,73,2.393206,30,Pass,216,Getafe,3,From Free Kick,216,Getafe,,,['0bc21bdd-d37c-43bf-bd23-be50ef0cecf2'],,"[36.6, 41.7]",6861.0,Juan Torres Ruiz,5.0,Left Center Back,6720.0,Pablo Sarabia García,67.665726,-0.6565066,3.0,High Pass,"[90.2, 0.4]",40.0,Right Foot,,,,75.0,Out,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2130.224,1.6020000000003165,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.2564550233111952
0bc21bdd-d37c-43bf-bd23-be50ef0cecf2,1278,1,00:35:32.617,35,32,73,,42,Ball Receipt*,216,Getafe,3,From Free Kick,216,Getafe,,,['0c866d77-4830-4fee-ba6c-7433e9dd79ea'],,"[85.6, 1.6]",6720.0,Pablo Sarabia García,21.0,Left Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2132.617,2.393000000000029,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12234868762608764
f7578103-a6ee-4298-9dbf-14d7a69eb6bd,1279,1,00:35:44.522,35,44,74,0.09274,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['7f47ab62-d69b-41ee-a1ba-cbe374289aa8'],True,"[28.7, 80.0]",6593.0,Martín Montoya Torralbo,2.0,Right Back,7161.0,Germán Alejandro Pezzella,10.6004715,-1.0902727,2.0,Low Pass,"[33.6, 70.6]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2144.522,11.904999999999745,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.2966821840614875
7f47ab62-d69b-41ee-a1ba-cbe374289aa8,1280,1,00:35:44.615,35,44,74,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['f7578103-a6ee-4298-9dbf-14d7a69eb6bd'],,"[33.6, 70.6]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2144.615,0.0929999999998472,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7428416209549196
5a723df2-9fae-4d14-8e41-1be05c8be4f0,1281,1,00:35:44.615,35,44,74,1.718324,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['af37512f-2982-4404-acba-320eb066c704'],True,"[33.6, 70.6]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,6593.0,Martín Montoya Torralbo,8.207314,0.75092906,1.0,Ground Pass,"[39.6, 76.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2144.615,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.29053964894842843
af37512f-2982-4404-acba-320eb066c704,1282,1,00:35:46.333,35,46,74,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['5a723df2-9fae-4d14-8e41-1be05c8be4f0'],,"[39.6, 76.2]",6593.0,Martín Montoya Torralbo,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2146.333,1.718000000000302,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.42149219705000507
49e62eb7-b89f-4821-a20d-dd449872370e,1283,1,00:35:47.324,35,47,74,1.470587,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['2150e876-6cc8-493b-80ab-19ae9df4fd0b'],,"[42.0, 74.8]",6593.0,Martín Montoya Torralbo,2.0,Right Back,5671.0,Alfred John Momar N''Diaye,26.250525,-1.8407236,1.0,Ground Pass,"[35.0, 49.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2147.324,0.9909999999999854,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6320043468120589
2150e876-6cc8-493b-80ab-19ae9df4fd0b,1284,1,00:35:48.795,35,48,74,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['49e62eb7-b89f-4821-a20d-dd449872370e'],,"[35.0, 49.5]",5671.0,Alfred John Momar N''Diaye,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2148.795,1.4710000000000036,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5355100357019574
a9fc809f-dacf-4496-98a0-190fff1b3ce5,1285,1,00:35:48.795,35,48,74,1.018639,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['2150e876-6cc8-493b-80ab-19ae9df4fd0b', 'a406d315-2684-4b3c-911b-10c5b2b49d61']",,"[35.0, 49.5]",5671.0,Alfred John Momar N''Diaye,9.0,Right Defensive Midfield,,,,,,,,,,,,"[35.3, 48.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2148.795,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7851010024016498
a406d315-2684-4b3c-911b-10c5b2b49d61,1286,1,00:35:49.814,35,49,74,1.295683,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['a7e7d7cb-7835-4c64-be9d-3cbcbc2776c0'],,"[35.3, 48.3]",5671.0,Alfred John Momar N''Diaye,9.0,Right Defensive Midfield,27349.0,Heiko Westermann,26.100767,-1.578459,1.0,Ground Pass,"[35.1, 22.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2149.814,1.018999999999778,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.448740928836283
a7e7d7cb-7835-4c64-be9d-3cbcbc2776c0,1287,1,00:35:51.109,35,51,74,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['a406d315-2684-4b3c-911b-10c5b2b49d61'],,"[35.1, 22.2]",27349.0,Heiko Westermann,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2151.109,1.2950000000000728,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8440732793337747
e16f900f-4311-4911-86a5-073ae3205cc4,1288,1,00:35:51.109,35,51,74,2.944458,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['8ed507de-6072-4f5a-89b7-5b80060e4577', 'a7e7d7cb-7835-4c64-be9d-3cbcbc2776c0']",,"[35.1, 22.2]",27349.0,Heiko Westermann,5.0,Left Center Back,,,,,,,,,,,,"[53.9, 13.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2151.109,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9738570515363336
8ed507de-6072-4f5a-89b7-5b80060e4577,1289,1,00:35:54.054,35,54,74,1.790748,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['5933af39-7b9d-44b5-8353-e75d9eb24965'],,"[53.9, 13.6]",27349.0,Heiko Westermann,5.0,Left Center Back,27347.0,Juan Manuel Vargas Risco,21.319006,-0.6857295,3.0,High Pass,"[70.4, 0.1]",40.0,Right Foot,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2154.054,2.9450000000001637,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.4347239818642743
5933af39-7b9d-44b5-8353-e75d9eb24965,1290,1,00:35:55.844,35,55,74,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['8ed507de-6072-4f5a-89b7-5b80060e4577'],,"[74.0, 0.2]",27347.0,Juan Manuel Vargas Risco,6.0,Left Back,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2155.844,1.7899999999999636,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3147791451579063
c1b35932-8b27-4d2a-af4d-6606a6700be1,1291,1,00:36:19.880,36,19,75,1.053498,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['9454e277-1376-4382-8843-03eac2043652'],True,"[55.1, 80.0]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,32.035137,-0.33063483,3.0,High Pass,"[85.4, 69.6]",,,67.0,Throw-in,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2179.88,24.036000000000058,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.792079679589795
9454e277-1376-4382-8843-03eac2043652,1292,1,00:36:20.934,36,20,75,0.0,9,Clearance,216,Getafe,4,From Throw In,218,Real Betis,,,['c1b35932-8b27-4d2a-af4d-6606a6700be1'],True,"[34.7, 10.5]",5671.0,Alfred John Momar N''Diaye,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,2180.934,1.0540000000000873,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04199267585350852
c1f84116-a06d-4ff5-afa8-4b9ae82439af,1293,1,00:36:23.357,36,23,75,0.426352,17,Pressure,216,Getafe,4,From Throw In,218,Real Betis,,,['daaa7b95-339c-42c1-bf96-25d60eaa4cae'],,"[46.7, 12.0]",6697.0,Daniel Ceballos Fernández,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2183.357,2.4229999999997744,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.12241208202413645
daaa7b95-339c-42c1-bf96-25d60eaa4cae,1294,1,00:36:23.736,36,23,75,2.201761,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,"['0a8c226e-922a-4f16-90d8-6d0e45b7aa2c', 'c1f84116-a06d-4ff5-afa8-4b9ae82439af']",,"[76.4, 69.8]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,20.497805,-0.29706421,3.0,High Pass,"[96.0, 63.8]",40.0,Right Foot,66.0,Recovery,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2183.736,0.3789999999999054,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.17947194759979035
0a8c226e-922a-4f16-90d8-6d0e45b7aa2c,1295,1,00:36:25.938,36,25,75,0.942431,30,Pass,216,Getafe,4,From Throw In,218,Real Betis,,,"['3b437c0d-351c-4efe-a810-235e0a9bec0d', 'daaa7b95-339c-42c1-bf96-25d60eaa4cae']",,"[24.1, 16.3]",27349.0,Heiko Westermann,5.0,Left Center Back,27347.0,Juan Manuel Vargas Risco,13.132022,-1.2851746,2.0,Low Pass,"[27.8, 3.7]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2185.938,2.2020000000002256,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.19467807380252677
3b437c0d-351c-4efe-a810-235e0a9bec0d,1296,1,00:36:26.880,36,26,75,,42,Ball Receipt*,216,Getafe,4,From Throw In,218,Real Betis,,,['0a8c226e-922a-4f16-90d8-6d0e45b7aa2c'],,"[27.8, 3.7]",27347.0,Juan Manuel Vargas Risco,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2186.88,0.9420000000000073,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7837031685911304
9a3639ed-1e42-49fd-93c5-c94da96936b4,1297,1,00:36:26.880,36,26,75,2.660488,43,Carry,216,Getafe,4,From Throw In,218,Real Betis,,,"['37692638-33b8-4320-8023-0e5a6e6f02b2', '3b437c0d-351c-4efe-a810-235e0a9bec0d', '65434737-42c7-489c-b6bc-5a1c865290d1']",,"[27.8, 3.7]",27347.0,Juan Manuel Vargas Risco,6.0,Left Back,,,,,,,,,,,,"[27.5, 2.1]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2186.88,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.49580054187435674
37692638-33b8-4320-8023-0e5a6e6f02b2,1298,1,00:36:28.076,36,28,75,0.590735,17,Pressure,216,Getafe,4,From Throw In,216,Getafe,,,['9a3639ed-1e42-49fd-93c5-c94da96936b4'],,"[92.0, 76.4]",6907.0,Pedro León Sánchez Gil,17.0,Right Wing,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2188.076,1.1959999999999127,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9054929213277984
65434737-42c7-489c-b6bc-5a1c865290d1,1299,1,00:36:29.541,36,29,75,4.307966,30,Pass,216,Getafe,4,From Throw In,218,Real Betis,,,['a073ab6c-5258-4443-af93-83896e71f65f'],,"[27.5, 2.1]",27347.0,Juan Manuel Vargas Risco,6.0,Left Back,,,56.90483,0.2594704,3.0,High Pass,"[82.5, 16.7]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2189.541,1.4650000000001455,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.07930037351113928
0294af14-d597-4492-a413-00378b6f88a6,1300,1,00:36:33.568,36,33,75,0.777034,17,Pressure,216,Getafe,4,From Throw In,218,Real Betis,,,"['a073ab6c-5258-4443-af93-83896e71f65f', 'ab4767de-3a08-4d74-884f-d5903f9b7d6c', 'fd1ddbc0-eb49-4bf1-835b-a43b74450902']",,"[77.8, 14.7]",6832.0,Rubén Castro Martín,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2193.568,4.027000000000044,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6709026171037245
a073ab6c-5258-4443-af93-83896e71f65f,1301,1,00:36:33.849,36,33,75,0.0,2,Ball Recovery,216,Getafe,4,From Throw In,216,Getafe,,,"['0294af14-d597-4492-a413-00378b6f88a6', '65434737-42c7-489c-b6bc-5a1c865290d1']",,"[37.6, 63.4]",6861.0,Juan Torres Ruiz,5.0,Left Center Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2193.849,0.28099999999994907,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9162882044370875
ab4767de-3a08-4d74-884f-d5903f9b7d6c,1302,1,00:36:33.849,36,33,75,0.48,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['0294af14-d597-4492-a413-00378b6f88a6', 'a073ab6c-5258-4443-af93-83896e71f65f', 'fd1ddbc0-eb49-4bf1-835b-a43b74450902']",,"[37.6, 63.4]",6861.0,Juan Torres Ruiz,5.0,Left Center Back,,,,,,,,,,,,"[38.0, 64.0]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2193.849,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7363469983591707
fd1ddbc0-eb49-4bf1-835b-a43b74450902,1303,1,00:36:34.329,36,34,75,2.463681,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,"['0294af14-d597-4492-a413-00378b6f88a6', 'e396968b-4c06-401b-abd6-582547c8f586']",,"[38.0, 64.0]",6861.0,Juan Torres Ruiz,5.0,Left Center Back,6625.0,Vicente Guaita Panadero,30.814608,-2.6881044,2.0,Low Pass,"[10.3, 50.5]",40.0,Right Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2194.329,0.4800000000000182,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.2336498142678325
e396968b-4c06-401b-abd6-582547c8f586,1304,1,00:36:36.792,36,36,75,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['fd1ddbc0-eb49-4bf1-835b-a43b74450902'],,"[10.3, 50.5]",6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2196.792,2.462999999999738,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.02219733654815692
62e38851-13c1-4296-8957-898f64a53484,1305,1,00:36:36.792,36,36,75,0.04,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['6236b962-d621-47b0-a84c-a58cfd3bcbac', 'e396968b-4c06-401b-abd6-582547c8f586']",,"[10.3, 50.5]",6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,,,,,,,,,,,,"[10.3, 50.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2196.792,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8336240799326872
6236b962-d621-47b0-a84c-a58cfd3bcbac,1306,1,00:36:36.832,36,36,75,2.01454,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['1510618d-ebf5-439c-a92e-6d4a547c65f8'],,"[10.3, 50.5]",6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,27403.0,Santiago Vergini,29.269268,1.1744283,2.0,Low Pass,"[21.6, 77.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2196.832,0.03999999999996362,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5542896974655674
1510618d-ebf5-439c-a92e-6d4a547c65f8,1307,1,00:36:38.847,36,38,75,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['6236b962-d621-47b0-a84c-a58cfd3bcbac'],,"[21.6, 77.5]",27403.0,Santiago Vergini,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2198.847,2.0150000000003274,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8447085319624803
06db4038-07c0-448b-8742-73bc470bd155,1308,1,00:36:38.847,36,38,75,0.740752,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['1510618d-ebf5-439c-a92e-6d4a547c65f8', 'f9da7dd7-4ec6-440d-8824-385b55a84133']",,"[21.6, 77.5]",27403.0,Santiago Vergini,3.0,Right Center Back,,,,,,,,,,,,"[21.6, 76.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2198.847,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3701863330162899
f9da7dd7-4ec6-440d-8824-385b55a84133,1309,1,00:36:39.588,36,39,75,1.061346,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['5674c7f7-0ae6-44de-8771-42bba8e54f97'],,"[21.6, 76.7]",27403.0,Santiago Vergini,3.0,Right Center Back,25881.0,Juan Antonio Rodríguez Villamuela,19.620907,-1.0181397,1.0,Ground Pass,"[31.9, 60.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2199.588,0.7409999999999854,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.25937950093938955
5674c7f7-0ae6-44de-8771-42bba8e54f97,1310,1,00:36:40.649,36,40,75,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['f9da7dd7-4ec6-440d-8824-385b55a84133'],,"[31.9, 60.0]",25881.0,Juan Antonio Rodríguez Villamuela,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.649,1.0609999999996944,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8258639029286804
61d49f92-fd69-45cd-80b0-9e55b4340890,1311,1,00:36:40.649,36,40,75,1.617569,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['1927259e-57ac-441b-a3b6-f2619c06ebf2', '5674c7f7-0ae6-44de-8771-42bba8e54f97', 'e1779014-aa1a-41a6-8f89-76c276e6eb02']",,"[31.9, 60.0]",25881.0,Juan Antonio Rodríguez Villamuela,10.0,Center Defensive Midfield,,,,,,,,,,,,"[29.4, 61.4]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.649,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4465784169095526
