id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,under_pressure,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,out,counterpress,interception_outcome_id,interception_outcome_name,clearance_left_foot,pass_switch,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_aerial_won,pass_cross,ball_recovery_recovery_failure,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,pass_assisted_shot_id,pass_shot_assist,pass_technique_id,pass_technique_name,pass_outswinging,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,foul_won_defensive,clearance_right_foot,shot_one_on_one,pass_through_ball,foul_committed_card_id,foul_committed_card_name,shot_first_time,goalkeeper_end_location,pass_goal_assist,shot_deflected,block_deflection,dribble_nutmeg,dribble_overrun,pass_cut_back,foul_committed_advantage,foul_won_advantage,miscontrol_aerial_won,pass_inswinging,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,block_offensive,pass_no_touch,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
b507f608-fd32-4b8d-8efe-8a44e38eaaa9,2261,2,00:18:28.309,63,28,174,,42,Ball Receipt*,1049,Granada,7,From Goal Kick,1049,Granada,,,"['9bf38890-7399-4785-a2e6-605366d824c0', '9d9ff5cc-d068-47a8-9e2f-cfd6c12ac862']",,"[64.2, 15.4]",26776.0,Juan Isaac Cuenca López,21.0,Left Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1108.309,0.04399999999986903,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6648280780808767
f33546c8-73da-4ec3-b9af-bc900d26566d,2262,2,00:18:28.309,63,28,174,1.463033,43,Carry,1049,Granada,7,From Goal Kick,1049,Granada,,,"['2f86b242-8db0-4f3c-a883-94d35a4f1389', '9d9ff5cc-d068-47a8-9e2f-cfd6c12ac862', 'ad5cb70e-6d55-4a21-8a11-ea793d0351c9', 'b507f608-fd32-4b8d-8efe-8a44e38eaaa9']",,"[64.2, 15.4]",26776.0,Juan Isaac Cuenca López,21.0,Left Wing,,,,,,,,,,,,True,"[59.3, 9.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1108.309,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8034678336552968
2f86b242-8db0-4f3c-a883-94d35a4f1389,2263,2,00:18:29.420,63,29,174,0.35248,17,Pressure,1049,Granada,7,From Goal Kick,210,Real Sociedad,,,"['ad5cb70e-6d55-4a21-8a11-ea793d0351c9', 'f33546c8-73da-4ec3-b9af-bc900d26566d']",,"[58.2, 68.2]",6671.0,Asier Illarramendi Andonegi,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109.42,1.1110000000001037,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6285095923969657
ad5cb70e-6d55-4a21-8a11-ea793d0351c9,2264,2,00:18:29.772,63,29,174,0.0,3,Dispossessed,1049,Granada,7,From Goal Kick,1049,Granada,,,"['2f86b242-8db0-4f3c-a883-94d35a4f1389', '53209fe1-5a47-4921-8504-d718235f013e']",,"[59.3, 9.2]",26776.0,Juan Isaac Cuenca López,21.0,Left Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109.772,0.35199999999986176,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6089822845945936
53209fe1-5a47-4921-8504-d718235f013e,2265,2,00:18:29.772,63,29,174,0.0,4,Duel,1049,Granada,7,From Goal Kick,210,Real Sociedad,,,['ad5cb70e-6d55-4a21-8a11-ea793d0351c9'],,"[60.8, 70.9]",6671.0,Asier Illarramendi Andonegi,9.0,Right Defensive Midfield,,,,,,,,,,,,True,,,,,,11.0,Tackle,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109.772,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.17954488743259445
682ed4af-cece-45ad-8ee7-ea1bb85e3a25,2266,2,00:18:31.572,63,31,174,0.976957,30,Pass,1049,Granada,7,From Goal Kick,1049,Granada,,,['515c2cb7-ca40-4590-be25-dde6c10d784d'],,"[44.1, 16.4]",19454.0,Ricardo Miguel Moreira da Costa,5.0,Left Center Back,6599.0,Rubén Salvador Pérez Del Mármol,10.473777,0.8259165,1.0,Ground Pass,"[51.2, 24.1]",66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1111.572,1.7999999999999545,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.02661646013025709
515c2cb7-ca40-4590-be25-dde6c10d784d,2267,2,00:18:32.549,63,32,174,,42,Ball Receipt*,1049,Granada,7,From Goal Kick,1049,Granada,,,['682ed4af-cece-45ad-8ee7-ea1bb85e3a25'],,"[51.2, 24.1]",6599.0,Rubén Salvador Pérez Del Mármol,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.549,0.9770000000000891,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7669919570759555
1a354f85-002d-4021-bfb2-a8e181fb2228,2268,2,00:18:32.549,63,32,174,2.472914,43,Carry,1049,Granada,7,From Goal Kick,1049,Granada,,,"['515c2cb7-ca40-4590-be25-dde6c10d784d', '81838b4c-501c-41a4-9c4a-719a3ff472a4']",,"[51.2, 24.1]",6599.0,Rubén Salvador Pérez Del Mármol,11.0,Left Defensive Midfield,,,,,,,,,,,,,"[54.2, 36.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.549,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9054534372690325
81838b4c-501c-41a4-9c4a-719a3ff472a4,2269,2,00:18:35.022,63,35,174,1.391924,30,Pass,1049,Granada,7,From Goal Kick,1049,Granada,,,['f5802294-0283-40be-97f3-ca3077ef0938'],,"[54.2, 36.1]",6599.0,Rubén Salvador Pérez Del Mármol,11.0,Left Defensive Midfield,26248.0,David Barral Torres,20.894258,0.7278347,1.0,Ground Pass,"[69.8, 50.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1115.022,2.4729999999999563,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.2396400372797276
f5802294-0283-40be-97f3-ca3077ef0938,2270,2,00:18:36.414,63,36,174,,42,Ball Receipt*,1049,Granada,7,From Goal Kick,1049,Granada,,,['81838b4c-501c-41a4-9c4a-719a3ff472a4'],,"[69.8, 50.0]",26248.0,David Barral Torres,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116.414,1.3920000000000528,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4218692642252423
f2417bb6-17c6-4714-954d-28f338e4a6f6,2271,2,00:18:36.414,63,36,174,1.316591,43,Carry,1049,Granada,7,From Goal Kick,1049,Granada,,,"['f0ff16d5-d85b-4f23-a955-38dc48c072cd', 'f5802294-0283-40be-97f3-ca3077ef0938']",,"[69.8, 50.0]",26248.0,David Barral Torres,23.0,Center Forward,,,,,,,,,,,,,"[81.1, 54.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116.414,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5388349454280116
f0ff16d5-d85b-4f23-a955-38dc48c072cd,2272,2,00:18:37.731,63,37,174,1.907833,30,Pass,1049,Granada,7,From Goal Kick,1049,Granada,,,['168cbe1c-12f5-4a32-8307-70027aa95a40'],,"[81.1, 54.5]",26248.0,David Barral Torres,23.0,Center Forward,6918.0,Isaac Ajayi Success,26.716661,0.17684045,1.0,Ground Pass,"[107.4, 59.2]",,,40.0,Right Foot,,,76.0,Pass Offside,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,Through Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,1117.731,1.3170000000000073,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7478756286118597
168cbe1c-12f5-4a32-8307-70027aa95a40,2273,2,00:18:39.639,63,39,174,,42,Ball Receipt*,1049,Granada,7,From Goal Kick,1049,Granada,,,['f0ff16d5-d85b-4f23-a955-38dc48c072cd'],,"[107.4, 59.2]",6918.0,Isaac Ajayi Success,17.0,Right Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1119.639,1.9079999999999018,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.307154426942023
569e1336-3855-4490-9551-006a048602dc,2274,2,00:18:53.458,63,53,175,0.806714,30,Pass,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['e10a9d81-5603-4d77-8ba3-f371106bc516'],,"[29.4, 20.7]",6899.0,Rubén Pardo Gutiérrez,11.0,Left Defensive Midfield,6671.0,Asier Illarramendi Andonegi,5.2430906,2.1799598,1.0,Ground Pass,"[26.4, 25.0]",62.0,Free Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133.458,13.819000000000187,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.52144764003567
e10a9d81-5603-4d77-8ba3-f371106bc516,2275,2,00:18:54.265,63,54,175,,42,Ball Receipt*,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['569e1336-3855-4490-9551-006a048602dc'],,"[26.4, 25.0]",6671.0,Asier Illarramendi Andonegi,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134.265,0.8070000000000164,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.15799414544624568
4dbd7b21-c27f-4070-af7e-c82c3eb88155,2276,2,00:18:55.418,63,55,175,2.119999,30,Pass,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['cc5e2366-4765-4bfb-9aed-bfb31500192d'],True,"[26.4, 25.0]",6671.0,Asier Illarramendi Andonegi,9.0,Right Defensive Midfield,16622.0,Mikel González de Martín Martínez,33.3,1.5707964,1.0,Ground Pass,"[26.4, 58.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135.418,1.1529999999997926,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.014843950839701692
cc5e2366-4765-4bfb-9aed-bfb31500192d,2277,2,00:18:57.538,63,57,175,,42,Ball Receipt*,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['4dbd7b21-c27f-4070-af7e-c82c3eb88155'],,"[26.4, 58.3]",16622.0,Mikel González de Martín Martínez,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1137.538,2.1200000000001182,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.011369487122917854
004b4800-33db-4ba5-8719-08eb5a32cb52,2278,2,00:18:59.745,63,59,175,0.839997,30,Pass,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['d236bed9-18c5-4f9c-b96b-20ceaf139cbe'],,"[31.5, 51.7]",16622.0,Mikel González de Martín Martínez,3.0,Right Center Back,6679.0,Aritz Elustondo Irribaria,16.724234,1.5169562,1.0,Ground Pass,"[32.4, 68.4]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139.745,2.20699999999988,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.11232647004809504
d236bed9-18c5-4f9c-b96b-20ceaf139cbe,2279,2,00:19:00.585,64,0,175,,42,Ball Receipt*,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['004b4800-33db-4ba5-8719-08eb5a32cb52'],,"[32.4, 68.4]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140.585,0.8400000000001455,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7984562186128981
61dc505f-415e-4f9a-b8c7-1781fe1b5ede,2280,2,00:19:00.585,64,0,175,1.48436,43,Carry,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,"['d236bed9-18c5-4f9c-b96b-20ceaf139cbe', 'd32781bb-ed6c-4c7b-8199-7cba3e4220f7', 'd3f14d57-0430-4946-86d5-adca0eee7eec']",,"[32.4, 68.4]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,True,"[33.4, 66.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140.585,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7211002918916956
d3f14d57-0430-4946-86d5-adca0eee7eec,2281,2,00:19:01.729,64,1,175,0.450796,17,Pressure,210,Real Sociedad,3,From Free Kick,1049,Granada,,,"['61dc505f-415e-4f9a-b8c7-1781fe1b5ede', 'd32781bb-ed6c-4c7b-8199-7cba3e4220f7']",,"[86.9, 14.9]",26776.0,Juan Isaac Cuenca López,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1141.729,1.1440000000000055,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.13640235197452932
d32781bb-ed6c-4c7b-8199-7cba3e4220f7,2282,2,00:19:02.069,64,2,175,2.96128,30,Pass,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,"['9fabb7b8-256f-438b-85a9-0cf107a1fdf8', 'd3f14d57-0430-4946-86d5-adca0eee7eec']",,"[33.4, 66.2]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,6694.0,Gerónimo Rulli,31.961227,-2.4893308,1.0,Ground Pass,"[8.0, 46.8]",,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1142.069,0.33999999999991815,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.719397601018387
9fabb7b8-256f-438b-85a9-0cf107a1fdf8,2283,2,00:19:05.030,64,5,175,,42,Ball Receipt*,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['d32781bb-ed6c-4c7b-8199-7cba3e4220f7'],,"[8.0, 46.8]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1145.03,2.9610000000000127,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21190398334746152
94d38648-5e37-43be-87f2-6e95246f734a,2284,2,00:19:05.030,64,5,175,0.039999,43,Carry,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,"['9fabb7b8-256f-438b-85a9-0cf107a1fdf8', 'ee6e5a25-7622-4522-b58f-25b966f2f7bc']",,"[8.0, 46.8]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,,,,,,,,,,,,,"[8.2, 46.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1145.03,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10409852900797378
ee6e5a25-7622-4522-b58f-25b966f2f7bc,2285,2,00:19:05.070,64,5,175,3.036893,30,Pass,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['9d5114cc-2f35-4591-8d7b-070a4f24ae8b'],,"[8.2, 46.6]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,8584.0,Jonathas Cristian de Jesus,65.67747,0.1636468,3.0,High Pass,"[73.0, 57.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1145.07,0.03999999999996362,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.2664028712908082
9d5114cc-2f35-4591-8d7b-070a4f24ae8b,2286,2,00:19:08.107,64,8,175,,42,Ball Receipt*,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['ee6e5a25-7622-4522-b58f-25b966f2f7bc'],,"[73.0, 57.3]",8584.0,Jonathas Cristian de Jesus,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1148.107,3.0370000000000346,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7974023983259387
80992f69-8872-4a2e-98c4-0fa5b065119d,2287,2,00:19:08.147,64,8,175,0.0,4,Duel,210,Real Sociedad,3,From Free Kick,1049,Granada,,,['dd5905cf-a7dd-47d6-b766-f7792b09795b'],,"[47.3, 22.8]",19454.0,Ricardo Miguel Moreira da Costa,5.0,Left Center Back,,,,,,,,,,,,True,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1148.147,0.03999999999996362,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8124744724780978
dd5905cf-a7dd-47d6-b766-f7792b09795b,2288,2,00:19:08.147,64,8,175,0.0,38,Miscontrol,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['80992f69-8872-4a2e-98c4-0fa5b065119d'],,"[72.8, 57.3]",8584.0,Jonathas Cristian de Jesus,23.0,Center Forward,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,1148.147,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.19984767718128527
4b112576-7232-4734-b188-9286f216cbd6,2289,2,00:19:09.135,64,9,176,0.0,2,Ball Recovery,1049,Granada,1,Regular Play,1049,Granada,,,,,"[43.5, 39.3]",6702.0,David Rodríguez Lombán,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1149.135,0.9880000000000564,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9689343266758641
277449d0-6a98-4dc0-b2e5-ad01cb6a7dc6,2290,2,00:19:09.135,64,9,176,4.227068,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['4b112576-7232-4734-b188-9286f216cbd6', '97e427dd-c7e1-47d4-a61b-84e12fa69e9f']",,"[43.5, 39.3]",6702.0,David Rodríguez Lombán,3.0,Right Center Back,,,,,,,,,,,,,"[51.8, 43.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1149.135,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.38914607626879616
97e427dd-c7e1-47d4-a61b-84e12fa69e9f,2291,2,00:19:13.363,64,13,176,2.404368,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['bf524c4d-79c3-47a8-b33e-b900a0fbce97'],,"[51.8, 43.4]",6702.0,David Rodríguez Lombán,3.0,Right Center Back,6680.0,Rubén Rochina Naixes,38.5161,-0.8644229,3.0,High Pass,"[76.8, 14.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1153.363,4.2280000000000655,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.11305779321390352
bf524c4d-79c3-47a8-b33e-b900a0fbce97,2292,2,00:19:15.767,64,15,176,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['97e427dd-c7e1-47d4-a61b-84e12fa69e9f'],,"[76.8, 14.1]",6680.0,Rubén Rochina Naixes,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155.767,2.4039999999999964,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.37770168684299277
9912fd14-eddd-4509-98b8-f00eef70dc8d,2293,2,00:19:15.767,64,15,176,4.99596,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['8bd00d4d-e455-4808-a80f-94290f5ddb48', 'bf524c4d-79c3-47a8-b33e-b900a0fbce97']",,"[76.8, 14.1]",6680.0,Rubén Rochina Naixes,19.0,Center Attacking Midfield,,,,,,,,,,,,,"[93.1, 16.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155.767,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2946360613312963
8bd00d4d-e455-4808-a80f-94290f5ddb48,2294,2,00:19:20.763,64,20,176,1.756981,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['28024c58-ceb8-46e1-97dc-92f281adeecd'],,"[93.1, 16.0]",6680.0,Rubén Rochina Naixes,19.0,Center Attacking Midfield,7158.0,Cristiano Biraghi,21.039486,-0.3849194,1.0,Ground Pass,"[112.6, 8.1]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1160.763,4.995999999999867,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8949123279338443
28024c58-ceb8-46e1-97dc-92f281adeecd,2295,2,00:19:22.520,64,22,176,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['8bd00d4d-e455-4808-a80f-94290f5ddb48'],,"[112.6, 8.1]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1162.52,1.7570000000000618,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8612270925459392
