id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,off_camera,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,duel_type_id,duel_type_name,pass_aerial_won,counterpress,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,foul_committed_advantage,foul_won_advantage,pass_technique_id,pass_technique_name,pass_through_ball,pass_cross,pass_cut_back,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,clearance_right_foot,interception_outcome_id,interception_outcome_name,ball_recovery_recovery_failure,out,clearance_head,pass_no_touch,dribble_nutmeg,pass_outswinging,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,block_offensive,block_deflection,shot_first_time,pass_inswinging,shot_one_on_one,dribble_overrun,clearance_aerial_won,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,pass_deflected,miscontrol_aerial_won,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
6ea24dfd-d816-4deb-81f1-f9f26fae0f4b,1222,1,00:31:27.022,31,27,66,0.0,23,Goal Keeper,223,Málaga,4,From Throw In,218,Real Betis,,,['ed56a904-51ec-4e16-ba0b-5466ab8b6729'],"[2.2, 43.8]",6654.0,Antonio Adán Garrido,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,Shot Saved,42.0,Moving,,,,,,,,,,59.0,Touched Out,46.0,Standing,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,1887.022,0.17599999999993088,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25092625399744173
a19234dd-c56d-4948-818d-ed1b2c23b0c8,1223,1,00:31:54.130,31,54,67,1.247176,30,Pass,223,Málaga,2,From Corner,223,Málaga,,,['1c6ed43d-6cc6-430f-b8fb-8bb2f8480f0c'],"[120.0, 0.1]",8264.0,Adnane Tighadouini,24.0,Left Center Forward,,,33.4791,1.7570617,3.0,High Pass,"[113.8, 33.0]",61.0,Corner,40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,104.0,Inswinging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,1914.13,27.108000000000175,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5707863842354164
1c6ed43d-6cc6-430f-b8fb-8bb2f8480f0c,1224,1,00:31:55.377,31,55,67,0.0,9,Clearance,223,Málaga,2,From Corner,218,Real Betis,,,['a19234dd-c56d-4948-818d-ed1b2c23b0c8'],"[6.3, 47.1]",27345.0,Didier Digard,9.0,Right Defensive Midfield,,,,,,,,,,,,,True,,,,,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1915.377,1.2469999999998436,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3976571878397299
ffca7af2-6e19-45bc-9b5f-667fda370c9b,1225,1,00:31:58.254,31,58,67,2.109283,30,Pass,223,Málaga,2,From Corner,223,Málaga,,,['c6578489-d893-48bf-acd6-f8659039c0ef'],"[74.8, 31.0]",27335.0,Arthur Etienne Boka,6.0,Left Back,25859.0,Sérgio Paulo Barbosa Valente,26.829275,-1.439969,3.0,High Pass,"[78.3, 4.4]",66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918.254,2.8769999999999527,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5550940460018708
c6578489-d893-48bf-acd6-f8659039c0ef,1226,1,00:32:00.364,32,0,67,,42,Ball Receipt*,223,Málaga,2,From Corner,223,Málaga,,,['ffca7af2-6e19-45bc-9b5f-667fda370c9b'],"[78.3, 4.4]",25859.0,Sérgio Paulo Barbosa Valente,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.364,2.1100000000001273,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8719184801823641
add243e0-9a72-4c3f-944c-09c516d89a86,1227,1,00:32:00.364,32,0,67,1.202422,43,Carry,223,Málaga,2,From Corner,223,Málaga,,,"['360279de-c8f7-4b85-8092-2598beabc5b7', 'c6578489-d893-48bf-acd6-f8659039c0ef']","[78.3, 4.4]",25859.0,Sérgio Paulo Barbosa Valente,12.0,Right Midfield,,,,,,,,,,,,"[79.4, 5.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.364,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.763373574917782
360279de-c8f7-4b85-8092-2598beabc5b7,1228,1,00:32:01.566,32,1,67,1.88568,30,Pass,223,Málaga,2,From Corner,223,Málaga,,,"['0597b322-038b-48c8-9d34-ba84758866a0', '0dc87f35-ee93-4af1-870e-32c141fb3997']","[79.4, 5.5]",25859.0,Sérgio Paulo Barbosa Valente,12.0,Right Midfield,8264.0,Adnane Tighadouini,23.612286,0.09756162,3.0,High Pass,"[102.9, 7.8]",,,38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1921.566,1.2019999999999982,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5880831957562361
0dc87f35-ee93-4af1-870e-32c141fb3997,1229,1,00:32:03.452,32,3,67,,42,Ball Receipt*,223,Málaga,2,From Corner,223,Málaga,,,['360279de-c8f7-4b85-8092-2598beabc5b7'],"[104.6, 3.2]",8264.0,Adnane Tighadouini,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1923.452,1.8859999999999673,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4274704583779775
0597b322-038b-48c8-9d34-ba84758866a0,1230,1,00:32:03.452,32,3,67,0.0,6,Block,223,Málaga,2,From Corner,218,Real Betis,,,['360279de-c8f7-4b85-8092-2598beabc5b7'],"[17.2, 72.3]",6651.0,Joaquín Sánchez Rodríguez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1923.452,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7078025405332122
c59ea4aa-f832-43e1-8352-279c9129c229,1231,1,00:32:05.056,32,5,67,0.0,2,Ball Recovery,223,Málaga,2,From Corner,223,Málaga,,,,"[105.8, 2.7]",8264.0,Adnane Tighadouini,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1925.056,1.6040000000000418,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.15719386633479293
39950cdb-33b3-418b-b729-3dbda1770df9,1232,1,00:32:05.056,32,5,67,8.250222,43,Carry,223,Málaga,2,From Corner,223,Málaga,,,"['ab76760c-293c-4b2f-8bed-7c03679b236d', 'c59ea4aa-f832-43e1-8352-279c9129c229', 'ef52b9ef-0a9c-4e73-aa4c-3b2309c50f92']","[105.8, 2.7]",8264.0,Adnane Tighadouini,24.0,Left Center Forward,,,,,,,,,,,,"[113.8, 11.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1925.056,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.28329477653789603
ef52b9ef-0a9c-4e73-aa4c-3b2309c50f92,1233,1,00:32:06.986,32,6,67,1.484967,17,Pressure,223,Málaga,2,From Corner,218,Real Betis,,,['39950cdb-33b3-418b-b729-3dbda1770df9'],"[17.2, 75.7]",6651.0,Joaquín Sánchez Rodríguez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926.986,1.9300000000000637,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.016578581077148713
5ac4b8d5-96c1-4895-9144-bc78fdff3770,1234,1,00:32:10.047,32,10,67,1.48368,17,Pressure,223,Málaga,2,From Corner,218,Real Betis,,,,"[14.3, 75.7]",6651.0,Joaquín Sánchez Rodríguez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1930.047,3.060999999999922,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.3512080315704278
ab76760c-293c-4b2f-8bed-7c03679b236d,1235,1,00:32:13.306,32,13,67,0.0,14,Dribble,223,Málaga,2,From Corner,223,Málaga,,,['b98a25b7-a1ab-437d-8d92-8bca5bb0e1b3'],"[113.8, 11.5]",8264.0,Adnane Tighadouini,24.0,Left Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1933.306,3.2590000000000146,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.877453927343949
b98a25b7-a1ab-437d-8d92-8bca5bb0e1b3,1236,1,00:32:13.306,32,13,67,0.0,4,Duel,223,Málaga,2,From Corner,218,Real Betis,,,['ab76760c-293c-4b2f-8bed-7c03679b236d'],"[6.3, 68.6]",6651.0,Joaquín Sánchez Rodríguez,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,11.0,Tackle,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1933.306,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8387660081731135
f1ba56bc-a46f-4c03-81d6-6017558e135d,1237,1,00:32:13.767,32,13,67,0.703118,17,Pressure,223,Málaga,2,From Corner,218,Real Betis,,,"['2a7aa501-f7f0-46bc-8694-d3c339b70e35', 'edc416b9-1f60-41f8-85a3-9c80bb1fdb56']","[8.6, 67.7]",11634.0,Cristiano Piccini,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1933.767,0.46100000000001273,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.8338358423506113
2a7aa501-f7f0-46bc-8694-d3c339b70e35,1238,1,00:32:14.317,32,14,67,0.0,2,Ball Recovery,223,Málaga,2,From Corner,223,Málaga,,,['f1ba56bc-a46f-4c03-81d6-6017558e135d'],"[106.3, 12.4]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1934.317,0.5499999999999545,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25212055388437293
edc416b9-1f60-41f8-85a3-9c80bb1fdb56,1239,1,00:32:14.317,32,14,67,0.269333,43,Carry,223,Málaga,2,From Corner,223,Málaga,,,"['2a7aa501-f7f0-46bc-8694-d3c339b70e35', '4e6a7e73-b279-41eb-93af-63b7526f5fb6', 'f1ba56bc-a46f-4c03-81d6-6017558e135d']","[106.3, 12.4]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,,,,,,,,,,,,"[107.5, 10.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1934.317,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.43801508675625866
4e6a7e73-b279-41eb-93af-63b7526f5fb6,1240,1,00:32:14.587,32,14,67,0.0,14,Dribble,223,Málaga,2,From Corner,223,Málaga,,,['059e3d73-d1e2-4045-afcb-6ddf5a804029'],"[107.5, 10.1]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1934.587,0.2699999999999818,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3481009283444513
059e3d73-d1e2-4045-afcb-6ddf5a804029,1241,1,00:32:14.587,32,14,67,0.0,4,Duel,223,Málaga,2,From Corner,218,Real Betis,,,['4e6a7e73-b279-41eb-93af-63b7526f5fb6'],"[12.6, 70.0]",11634.0,Cristiano Piccini,2.0,Right Back,,,,,,,,,,,,,True,,,,,,,,,,11.0,Tackle,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1934.587,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8995044681606101
37e5b370-5a69-4661-ac08-12c5405ce52f,1242,1,00:32:16.754,32,16,67,0.0,2,Ball Recovery,223,Málaga,2,From Corner,223,Málaga,,,,"[107.5, 3.8]",25859.0,Sérgio Paulo Barbosa Valente,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1936.754,2.1669999999999163,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.35439264316327745
294bf893-3fcc-47a6-a010-7715a4ffcea6,1243,1,00:32:16.754,32,16,67,0.646083,43,Carry,223,Málaga,2,From Corner,223,Málaga,,,"['37e5b370-5a69-4661-ac08-12c5405ce52f', 'e2890b43-2d48-4409-a4e0-6633d8610349']","[107.5, 3.8]",25859.0,Sérgio Paulo Barbosa Valente,12.0,Right Midfield,,,,,,,,,,,,"[109.2, 5.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1936.754,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9728635046309618
e2890b43-2d48-4409-a4e0-6633d8610349,1244,1,00:32:17.400,32,17,67,1.822482,30,Pass,223,Málaga,2,From Corner,223,Málaga,,,['d3e975a9-d650-471b-9647-dd37bac5e2ae'],"[109.2, 5.5]",25859.0,Sérgio Paulo Barbosa Valente,12.0,Right Midfield,,,32.05152,1.3538194,3.0,High Pass,"[116.1, 36.8]",,,38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1937.4,0.6460000000001855,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.2648653134407367
d3e975a9-d650-471b-9647-dd37bac5e2ae,1245,1,00:32:19.223,32,19,68,0.0,2,Ball Recovery,218,Real Betis,1,Regular Play,218,Real Betis,,,['e2890b43-2d48-4409-a4e0-6633d8610349'],"[4.0, 43.3]",6654.0,Antonio Adán Garrido,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1939.223,1.8229999999998654,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7782464853117291
9573e03a-24d8-4d24-a5bf-69810f653917,1246,1,00:32:19.223,32,19,68,12.802993,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['2bb02eb7-5499-4d52-b2c3-0c474f4c8166', 'd3e975a9-d650-471b-9647-dd37bac5e2ae']","[4.0, 43.3]",6654.0,Antonio Adán Garrido,1.0,Goalkeeper,,,,,,,,,,,,"[14.3, 37.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1939.223,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9665682478162683
2bb02eb7-5499-4d52-b2c3-0c474f4c8166,1247,1,00:32:32.026,32,32,68,2.389727,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['2901c05b-48cf-4fab-974e-8657ba8194bb'],"[14.3, 37.6]",6654.0,Antonio Adán Garrido,1.0,Goalkeeper,27349.0,Heiko Westermann,24.896585,-0.8081215,2.0,Low Pass,"[31.5, 19.6]",,,69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952.026,12.803000000000111,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.46095914071058186
2901c05b-48cf-4fab-974e-8657ba8194bb,1248,1,00:32:34.416,32,34,68,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['2bb02eb7-5499-4d52-b2c3-0c474f4c8166'],"[31.5, 19.6]",27349.0,Heiko Westermann,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954.416,2.3899999999998727,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1375160889393926
5395aced-d29c-44c6-9212-c8a35b378bfd,1249,1,00:32:34.416,32,34,68,0.630738,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['2901c05b-48cf-4fab-974e-8657ba8194bb', '63a623a3-9c9a-419c-b1d3-4429c5bc0ae0']","[31.5, 19.6]",27349.0,Heiko Westermann,5.0,Left Center Back,,,,,,,,,,,,"[35.0, 20.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954.416,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7094018804231048
63a623a3-9c9a-419c-b1d3-4429c5bc0ae0,1250,1,00:32:35.046,32,35,68,0.724867,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['0cdc965d-e3b3-4760-a64c-88773098a482'],"[35.0, 20.7]",27349.0,Heiko Westermann,5.0,Left Center Back,24132.0,Francisco Miguel Varela Martín,14.103191,-0.5112307,1.0,Ground Pass,"[47.3, 13.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1955.046,0.6300000000001091,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.3373743309375852
0cdc965d-e3b3-4760-a64c-88773098a482,1251,1,00:32:35.771,32,35,68,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['63a623a3-9c9a-419c-b1d3-4429c5bc0ae0'],"[47.3, 13.8]",24132.0,Francisco Miguel Varela Martín,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1955.771,0.724999999999909,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7813114426256034
8569e0f1-b74c-463a-91a7-a52de65db07e,1252,1,00:32:35.771,32,35,68,2.121857,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['0cdc965d-e3b3-4760-a64c-88773098a482', '133c7e8b-46a9-4c8d-b55c-52c874a2c9ad']","[47.3, 13.8]",24132.0,Francisco Miguel Varela Martín,6.0,Left Back,,,,,,,,,,,,"[51.0, 8.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1955.771,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7789637714981331
133c7e8b-46a9-4c8d-b55c-52c874a2c9ad,1253,1,00:32:37.893,32,37,68,1.256182,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['9c11a3f0-9b94-46fb-9a88-3da03379ff41'],"[51.0, 8.1]",24132.0,Francisco Miguel Varela Martín,6.0,Left Back,27349.0,Heiko Westermann,17.511425,2.1239479,1.0,Ground Pass,"[41.8, 23.0]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1957.893,2.122000000000071,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4122204845962594
9c11a3f0-9b94-46fb-9a88-3da03379ff41,1254,1,00:32:39.149,32,39,68,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['133c7e8b-46a9-4c8d-b55c-52c874a2c9ad'],"[41.8, 23.0]",27349.0,Heiko Westermann,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959.149,1.2559999999998581,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2781176913017117
e63f8d26-42f6-4213-8e18-1379d518a0c1,1255,1,00:32:39.149,32,39,68,4.228958,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['4c3cd6df-c1a3-4202-b2f8-cc03446ef0e2', '9c11a3f0-9b94-46fb-9a88-3da03379ff41']","[41.8, 23.0]",27349.0,Heiko Westermann,5.0,Left Center Back,,,,,,,,,,,,"[32.7, 33.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959.149,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7368290373438273
4c3cd6df-c1a3-4202-b2f8-cc03446ef0e2,1256,1,00:32:43.378,32,43,68,1.052471,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['d2cb0187-f205-4743-b649-8a18adb4ceba'],"[32.7, 33.0]",27349.0,Heiko Westermann,5.0,Left Center Back,19724.0,Rafael van der Vaart,12.757743,0.15741688,1.0,Ground Pass,"[45.3, 35.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1963.378,4.229000000000042,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.2248033950244629
d2cb0187-f205-4743-b649-8a18adb4ceba,1257,1,00:32:44.431,32,44,68,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['4c3cd6df-c1a3-4202-b2f8-cc03446ef0e2'],"[45.3, 35.0]",19724.0,Rafael van der Vaart,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964.431,1.053000000000111,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7468585867666048
6e184a6e-6ca4-4b7b-8d8d-e55b6ccbeaf0,1258,1,00:32:44.431,32,44,68,3.765272,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['8df3478e-ca17-4678-8b68-de762303703d', 'd2cb0187-f205-4743-b649-8a18adb4ceba']","[45.3, 35.0]",19724.0,Rafael van der Vaart,19.0,Center Attacking Midfield,,,,,,,,,,,,"[43.0, 34.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964.431,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04074247312727197
