id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,out,under_pressure,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,off_camera,clearance_head,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_first_time,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,interception_outcome_id,interception_outcome_name,duel_type_id,duel_type_name,pass_aerial_won,duel_outcome_id,duel_outcome_name,counterpress,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance_right_foot,dribble_outcome_id,dribble_outcome_name,pass_through_ball,pass_technique_id,pass_technique_name,pass_inswinging,pass_switch,clearance_aerial_won,foul_committed_advantage,foul_won_advantage,foul_won_defensive,block_save_block,ball_recovery_recovery_failure,pass_outswinging,injury_stoppage_in_chain,pass_cut_back,foul_committed_card_id,foul_committed_card_name,dribble_overrun,block_offensive,pass_goal_assist,shot_one_on_one,miscontrol_aerial_won,goalkeeper_punched_out,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_nutmeg,block_deflection,foul_committed_penalty,foul_won_penalty,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
0640e665-bd96-4ae2-b5d3-c0bacad62650,419,1,00:10:43.983,10,43,21,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['0509613a-402f-4edb-a0c4-4d1fed4347b6'],"[55.9, 45.3]",3497.0,Vicente Iborra De La Fuente,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.983,1.4939999999999145,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7745841776618262
f498b96d-ce8c-4fe3-87ea-a3c24fbf4b45,420,1,00:10:43.983,10,43,21,0.989205,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['8d42e8a3-0f37-49b8-8636-46e5008ae40d'],"[53.7, 46.3]",3497.0,Vicente Iborra De La Fuente,11.0,Left Defensive Midfield,7154.0,Sebastián Carlos Cristóforo Pepe,15.754364,-3.0014908,1.0,Ground Pass,"[38.1, 44.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.983,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9170468154906996
8d42e8a3-0f37-49b8-8636-46e5008ae40d,421,1,00:10:44.972,10,44,21,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['f498b96d-ce8c-4fe3-87ea-a3c24fbf4b45'],"[38.1, 44.1]",7154.0,Sebastián Carlos Cristóforo Pepe,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.972,0.9890000000000327,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.564325987795049
cd898ec3-f758-435e-a82f-efa586e05aba,422,1,00:10:44.972,10,44,21,1.057819,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['8d42e8a3-0f37-49b8-8636-46e5008ae40d', 'f39b7eb2-35a3-4273-a98f-d1100b2a1ee7']","[38.1, 44.1]",7154.0,Sebastián Carlos Cristóforo Pepe,9.0,Right Defensive Midfield,,,,,,,,,,,,"[40.0, 41.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.972,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.27116689902637436
f39b7eb2-35a3-4273-a98f-d1100b2a1ee7,423,1,00:10:46.030,10,46,21,1.361023,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['ba519d72-e53f-473b-893d-03b8e38ff6c5'],"[40.0, 41.1]",7154.0,Sebastián Carlos Cristóforo Pepe,9.0,Right Defensive Midfield,10476.0,Timothée Kolodziejczak,28.239157,-1.6701126,1.0,Ground Pass,"[37.2, 13.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.03,1.0579999999999927,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7916582225314922
ba519d72-e53f-473b-893d-03b8e38ff6c5,424,1,00:10:47.391,10,47,21,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['f39b7eb2-35a3-4273-a98f-d1100b2a1ee7'],"[37.2, 13.0]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.391,1.36099999999999,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7815176611424334
ab4406c6-9144-4a80-bc1b-277b2c1f7b03,425,1,00:10:47.391,10,47,21,2.260264,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['7e199d9d-bfd8-49e0-bc75-8c58f39b24b4', 'ba519d72-e53f-473b-893d-03b8e38ff6c5']","[37.2, 13.0]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,"[48.7, 12.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.391,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5653816899142106
7e199d9d-bfd8-49e0-bc75-8c58f39b24b4,426,1,00:10:49.651,10,49,21,1.218532,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['a83f50cb-458a-4623-8f05-9a5202feae48'],"[48.7, 12.8]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,6718.0,Sergio Escudero Palomo,14.300349,-0.9342881,1.0,Ground Pass,"[57.2, 1.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.651,2.259999999999991,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4648598562158114
a83f50cb-458a-4623-8f05-9a5202feae48,427,1,00:10:50.870,10,50,21,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['7e199d9d-bfd8-49e0-bc75-8c58f39b24b4'],"[57.2, 1.3]",6718.0,Sergio Escudero Palomo,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.87,1.219000000000051,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.40778789891184186
e7be2e50-65fc-4268-8c81-57eea72daacf,428,1,00:10:50.870,10,50,21,0.77955,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['78eb987c-7de0-42eb-a08c-7c4b3464486d', 'a83f50cb-458a-4623-8f05-9a5202feae48']","[57.2, 1.3]",6718.0,Sergio Escudero Palomo,6.0,Left Back,,,,,,,,,,,,"[56.4, 1.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.87,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5760760970557068
78eb987c-7de0-42eb-a08c-7c4b3464486d,429,1,00:10:51.649,10,51,21,1.092259,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['7fd94933-a490-4dec-893c-27123d9a923a'],"[56.4, 1.9]",6718.0,Sergio Escudero Palomo,6.0,Left Back,10476.0,Timothée Kolodziejczak,13.944533,2.310541,1.0,Ground Pass,"[47.0, 12.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.649,0.7789999999999964,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6473971556710523
7fd94933-a490-4dec-893c-27123d9a923a,430,1,00:10:52.742,10,52,21,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['78eb987c-7de0-42eb-a08c-7c4b3464486d'],"[47.0, 12.2]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.742,1.092999999999961,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06558034130723822
7d6bf470-19a1-47cf-9ab9-418e2e0257a6,431,1,00:10:52.742,10,52,21,4.474998,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['6528cdab-6e3f-48a4-9006-5e49877537a2'],"[48.6, 12.8]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,3486.0,Fernando Llorente Torres,59.1044,-0.17516226,3.0,High Pass,"[106.8, 2.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.742,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.1376711668022419
6528cdab-6e3f-48a4-9006-5e49877537a2,432,1,00:10:57.217,10,57,21,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['7d6bf470-19a1-47cf-9ab9-418e2e0257a6'],"[106.8, 2.5]",3486.0,Fernando Llorente Torres,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.217,4.475000000000023,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8385695965072149
64ba0e2f-5a03-4ed0-b087-849099c8ce4a,433,1,00:10:57.217,10,57,21,3.356487,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['5c42e403-01fe-487f-99d2-799c0021f691', '6528cdab-6e3f-48a4-9006-5e49877537a2', '97a5eaea-3642-4121-aa7b-e42db8b21b04']","[106.8, 2.5]",3486.0,Fernando Llorente Torres,24.0,Left Center Forward,,,,,,,,,,,,"[102.2, 3.1]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.217,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1807374166384651
5c42e403-01fe-487f-99d2-799c0021f691,434,1,00:10:57.537,10,57,21,2.273431,17,Pressure,213,Sevilla,1,Regular Play,1049,Granada,,,['64ba0e2f-5a03-4ed0-b087-849099c8ce4a'],"[10.8, 77.6]",4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.537,0.32000000000005,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3710696041222671
97a5eaea-3642-4121-aa7b-e42db8b21b04,435,1,00:11:00.573,11,0,21,2.844848,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['9c2ba45e-1550-4fad-8e46-99e603c0920a'],"[102.2, 3.1]",3486.0,Fernando Llorente Torres,24.0,Left Center Forward,23802.0,Juan Muñoz Muñoz,31.956533,1.6302872,3.0,High Pass,"[100.3, 35.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5aeaa338-ee2b-4d98-8976-0f1a1562f2ac,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.573,3.0359999999999445,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.271350090665465
41f76f0a-f926-4f24-9861-00a3fafc0b45,436,1,00:11:03.385,11,3,21,0.632583,17,Pressure,213,Sevilla,1,Regular Play,1049,Granada,,,"['5aeaa338-ee2b-4d98-8976-0f1a1562f2ac', '676d60d5-d6e3-48b0-aa68-d221799dcc7b', '9c2ba45e-1550-4fad-8e46-99e603c0920a']","[18.9, 44.6]",19454.0,Ricardo Miguel Moreira da Costa,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.385,2.812000000000012,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.012194912505865352
9c2ba45e-1550-4fad-8e46-99e603c0920a,437,1,00:11:03.418,11,3,21,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,"['41f76f0a-f926-4f24-9861-00a3fafc0b45', '97a5eaea-3642-4121-aa7b-e42db8b21b04']","[100.3, 35.0]",23802.0,Juan Muñoz Muñoz,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.418,0.03300000000001546,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8091220733199042
676d60d5-d6e3-48b0-aa68-d221799dcc7b,438,1,00:11:03.418,11,3,21,0.507137,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['41f76f0a-f926-4f24-9861-00a3fafc0b45', '5aeaa338-ee2b-4d98-8976-0f1a1562f2ac', '9c2ba45e-1550-4fad-8e46-99e603c0920a']","[100.3, 35.0]",23802.0,Juan Muñoz Muñoz,22.0,Right Center Forward,,,,,,,,,,,,"[99.6, 37.4]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.418,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5279479185455389
5aeaa338-ee2b-4d98-8976-0f1a1562f2ac,439,1,00:11:03.925,11,3,21,0.563677,16,Shot,213,Sevilla,1,Regular Play,213,Sevilla,,,"['41f76f0a-f926-4f24-9861-00a3fafc0b45', 'ebc87a37-2031-4fd2-8a9f-1761e909cb32']","[99.6, 37.4]",23802.0,Juan Muñoz Muñoz,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,True,,,,,,0.061298296,"[118.5, 37.5, 0.3]",40.0,Right Foot,91.0,Half Volley,,87.0,Open Play,100.0,Saved,"[{'location': [102.8, 40.1], 'player': {'id': 7158, 'name': 'Cristiano Biraghi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.8, 36.5], 'player': {'id': 19454, 'name': 'Ricardo Miguel Moreira da Costa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.8, 42.0], 'player': {'id': 26776, 'name': 'Juan Isaac Cuenca López'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [97.3, 31.7], 'player': {'id': 3292, 'name': 'Abdoulaye Doucouré'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [94.8, 29.8], 'player': {'id': 6599, 'name': 'Rubén Salvador Pérez Del Mármol'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [100.9, 17.0], 'player': {'id': 20064, 'name': 'Hugo Miguel Almeida Costa Lopes'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.8, 15.0], 'player': {'id': 4498, 'name': 'Jean-Sylvain Claude Babin'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.6, 37.9], 'player': {'id': 8697, 'name': 'Andrés Eduardo Fernández Moreno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [84.0, 36.6], 'player': {'id': 27109, 'name': 'Youssef El-Arabi'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [83.9, 34.5], 'player': {'id': 3497, 'name': 'Vicente Iborra De La Fuente'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [88.7, 24.5], 'player': {'id': 8523, 'name': 'Yevhen Konoplyanka'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [106.4, 10.1], 'player': {'id': 3486, 'name': 'Fernando Llorente Torres'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [98.5, 32.8], 'player': {'id': 30454, 'name': 'Francisco José Sánchez Rodríguez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [88.3, 53.2], 'player': {'id': 10881, 'name': 'Diogo José Rosário Gomes Figueiras'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [96.5, 11.6], 'player': {'id': 6718, 'name': 'Sergio Escudero Palomo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",,,,,,,,,,,,,,,,,97a5eaea-3642-4121-aa7b-e42db8b21b04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.925,0.5069999999999482,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.7544816381132801
ebc87a37-2031-4fd2-8a9f-1761e909cb32,440,1,00:11:04.489,11,4,21,0.0,23,Goal Keeper,213,Sevilla,1,Regular Play,1049,Granada,,,['5aeaa338-ee2b-4d98-8976-0f1a1562f2ac'],"[1.5, 42.2]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,Set,33.0,Shot Saved,,,,,,,,,,,,,46.0,Standing,35.0,Both Hands,15.0,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.489,0.5640000000000782,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.00389783906146568
3fd722e3-fcd1-4101-8346-217d24a58ef6,441,1,00:11:19.060,11,19,22,1.702319,30,Pass,1049,Granada,8,From Keeper,1049,Granada,,,['3acf0ead-2874-462c-a56a-2d5310f4d6c9'],"[6.5, 45.9]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,,,62.389183,-0.096319385,3.0,High Pass,"[68.6, 39.9]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.06,14.570999999999913,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3802092749783311
3acf0ead-2874-462c-a56a-2d5310f4d6c9,442,1,00:11:20.763,11,20,23,0.483103,30,Pass,213,Sevilla,8,From Keeper,213,Sevilla,,,"['3fd722e3-fcd1-4101-8346-217d24a58ef6', 'b678f81a-c6a3-4ac2-8ca4-e2d265f169ab']","[51.5, 40.2]",7909.0,Nicolás Martín Pareja,3.0,Right Center Back,3497.0,Vicente Iborra De La Fuente,5.990826,-0.9874233,2.0,Low Pass,"[54.8, 35.2]",70.0,Other,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.763,1.7030000000000882,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6089106573789537
b678f81a-c6a3-4ac2-8ca4-e2d265f169ab,443,1,00:11:21.246,11,21,23,,42,Ball Receipt*,213,Sevilla,8,From Keeper,213,Sevilla,,,['3acf0ead-2874-462c-a56a-2d5310f4d6c9'],"[54.8, 35.2]",3497.0,Vicente Iborra De La Fuente,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.246,0.48299999999994725,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6787846039989397
a8dec8b1-fddc-4a29-a78f-ab48c1d78a62,444,1,00:11:21.246,11,21,23,0.909753,43,Carry,213,Sevilla,8,From Keeper,213,Sevilla,,,"['b678f81a-c6a3-4ac2-8ca4-e2d265f169ab', 'fb08cbdb-1379-4ea3-8327-52a2cfe60b34']","[54.8, 35.2]",3497.0,Vicente Iborra De La Fuente,11.0,Left Defensive Midfield,,,,,,,,,,,,"[54.8, 35.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.246,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8281770841207406
fb08cbdb-1379-4ea3-8327-52a2cfe60b34,445,1,00:11:22.156,11,22,23,0.46107,30,Pass,213,Sevilla,8,From Keeper,213,Sevilla,,,['0f0945c1-7c9c-4db4-8aaf-c14d9f67839b'],"[54.8, 35.2]",3497.0,Vicente Iborra De La Fuente,11.0,Left Defensive Midfield,8523.0,Yevhen Konoplyanka,11.151682,-0.56810474,1.0,Ground Pass,"[64.2, 29.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.156,0.9099999999999682,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4371735451657044
0f0945c1-7c9c-4db4-8aaf-c14d9f67839b,446,1,00:11:22.617,11,22,23,,42,Ball Receipt*,213,Sevilla,8,From Keeper,213,Sevilla,,,['fb08cbdb-1379-4ea3-8327-52a2cfe60b34'],"[64.2, 29.2]",8523.0,Yevhen Konoplyanka,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.617,0.46100000000001273,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.47379502129705875
12fd9d90-981c-42a7-9b7e-81919a17aeb8,447,1,00:11:22.617,11,22,23,8.515416,43,Carry,213,Sevilla,8,From Keeper,213,Sevilla,,,"['0f0945c1-7c9c-4db4-8aaf-c14d9f67839b', '5a0ad1b6-2737-48b4-b239-261606dd205b', 'fe6c6a37-25df-4fcd-bc95-abc708ff5642']","[64.2, 29.2]",8523.0,Yevhen Konoplyanka,16.0,Left Midfield,,,,,,,,,,,,"[116.2, 9.4]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.617,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.26901324981009156
5a0ad1b6-2737-48b4-b239-261606dd205b,448,1,00:11:26.951,11,26,23,0.856618,17,Pressure,213,Sevilla,8,From Keeper,1049,Granada,,,['12fd9d90-981c-42a7-9b7e-81919a17aeb8'],"[27.9, 59.9]",3292.0,Abdoulaye Doucouré,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.951,4.33400000000006,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.35235031364911107
26fef7e0-a94c-4555-8f08-b60125b4354e,449,1,00:11:30.376,11,30,23,1.76868,17,Pressure,213,Sevilla,8,From Keeper,1049,Granada,,,['fe6c6a37-25df-4fcd-bc95-abc708ff5642'],"[8.3, 72.4]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.376,3.4249999999999545,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8329517664514108
