id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,counterpress,shot_statsbomb_xg,shot_end_location,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,out,pass_switch,pass_aerial_won,duel_type_id,duel_type_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_cross,pass_deflected,shot_first_time,clearance_head,clearance_aerial_won,interception_outcome_id,interception_outcome_name,dribble_nutmeg,pass_technique_id,pass_technique_name,pass_straight,pass_inswinging,foul_committed_advantage,foul_won_defensive,foul_won_advantage,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_goal_assist,shot_open_goal,pass_cut_back,bad_behaviour_card_id,bad_behaviour_card_name,injury_stoppage_in_chain,pass_through_ball,foul_committed_type_id,foul_committed_type_name,ball_recovery_recovery_failure,clearance_other,pass_outswinging,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_one_on_one,pass_no_touch,clearance_left_foot,50_50_outcome_id,50_50_outcome_name,foul_committed_card_id,foul_committed_card_name,miscontrol_aerial_won,block_save_block,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
e622fb6c-2615-4ab2-ab4d-2254515f868d,876,1,00:18:24.581,18,24,55,0.655242,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['50d98b66-02c0-482d-8e88-a011d5a73412', 'ac5a2170-dbe5-4719-bdca-d7c741473622']",,"[106.0, 24.3]",6724.0,Manuel Agudo Durán,21.0,Left Wing,7105.0,Fabián Ariel Orellana Valenzuela,9.860021,2.50012,1.0,Ground Pass,"[98.1, 30.2]",40.0,Right Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1104.581,1.1759999999999309,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9912326805359101
d3a568a0-700e-4238-ae7d-d66071b5bb8e,877,1,00:18:25.010,18,25,55,0.461279,17,Pressure,209,Celta Vigo,1,Regular Play,218,Real Betis,,,"['50d98b66-02c0-482d-8e88-a011d5a73412', '7279feac-e384-424d-a44c-7c6e41634162', 'd30a5c2e-660b-4518-bafc-faaaab1627d0']",,"[21.3, 47.0]",5671.0,Alfred John Momar N''Diaye,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.01,0.4290000000000873,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8682436809010698
50d98b66-02c0-482d-8e88-a011d5a73412,878,1,00:18:25.237,18,25,55,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['d3a568a0-700e-4238-ae7d-d66071b5bb8e', 'e622fb6c-2615-4ab2-ab4d-2254515f868d']",,"[98.1, 30.2]",7105.0,Fabián Ariel Orellana Valenzuela,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.237,0.22700000000008913,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5720208194951887
d30a5c2e-660b-4518-bafc-faaaab1627d0,879,1,00:18:25.237,18,25,55,0.08,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['50d98b66-02c0-482d-8e88-a011d5a73412', '7279feac-e384-424d-a44c-7c6e41634162', 'd3a568a0-700e-4238-ae7d-d66071b5bb8e']",,"[98.1, 30.2]",7105.0,Fabián Ariel Orellana Valenzuela,19.0,Center Attacking Midfield,,,,,,,,,,,,"[97.4, 30.7]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.237,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8596852705995859
7279feac-e384-424d-a44c-7c6e41634162,880,1,00:18:25.317,18,25,55,1.025634,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['89b54c4f-1d1b-46ce-a879-38bebd018bf9', 'd3a568a0-700e-4238-ae7d-d66071b5bb8e']",,"[97.4, 30.7]",7105.0,Fabián Ariel Orellana Valenzuela,19.0,Center Attacking Midfield,6796.0,Nemanja Radoja,8.3,3.1415927,1.0,Ground Pass,"[89.1, 30.7]",40.0,Right Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.317,0.07999999999992724,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7163756704877182
89b54c4f-1d1b-46ce-a879-38bebd018bf9,881,1,00:18:26.342,18,26,55,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['7279feac-e384-424d-a44c-7c6e41634162'],,"[89.1, 30.7]",6796.0,Nemanja Radoja,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1106.342,1.025000000000091,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9909878774487633
8dcd983b-3b43-4d52-bb26-cea208acdf2f,882,1,00:18:26.342,18,26,55,1.200081,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['2e81b8a8-0c85-4eb6-8721-8b5d86f09ef5', '89b54c4f-1d1b-46ce-a879-38bebd018bf9']",,"[89.1, 30.7]",6796.0,Nemanja Radoja,9.0,Right Defensive Midfield,,,,,,,,,,,,"[85.9, 27.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1106.342,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.393221540647554
2e81b8a8-0c85-4eb6-8721-8b5d86f09ef5,883,1,00:18:27.542,18,27,55,1.064437,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['b217b0f4-66b8-44d0-96c1-22f32bc3a9e1'],,"[85.9, 27.0]",6796.0,Nemanja Radoja,9.0,Right Defensive Midfield,6794.0,Gustavo Daniel Cabral Cáceres,11.892855,2.7985687,1.0,Ground Pass,"[74.7, 31.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1107.542,1.199999999999818,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8549652429625737
b217b0f4-66b8-44d0-96c1-22f32bc3a9e1,884,1,00:18:28.607,18,28,55,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['2e81b8a8-0c85-4eb6-8721-8b5d86f09ef5'],,"[74.7, 31.0]",6794.0,Gustavo Daniel Cabral Cáceres,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1108.607,1.0650000000000546,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32318922422712015
61febc27-e516-4bc5-904e-2e280b5b2890,885,1,00:18:28.607,18,28,55,1.240651,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['0770e9d4-11ba-4fcc-b51b-776c8730e470', 'b217b0f4-66b8-44d0-96c1-22f32bc3a9e1']",,"[74.7, 31.0]",6794.0,Gustavo Daniel Cabral Cáceres,5.0,Left Center Back,,,,,,,,,,,,"[73.5, 35.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1108.607,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.058714918047832576
0770e9d4-11ba-4fcc-b51b-776c8730e470,886,1,00:18:29.848,18,29,55,2.149339,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['26ff92cd-45e8-4532-ae5d-c34cd445199b'],,"[73.5, 35.3]",6794.0,Gustavo Daniel Cabral Cáceres,5.0,Left Center Back,6802.0,Jonathan Castro Otto,33.64818,1.1869787,3.0,High Pass,"[86.1, 66.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109.848,1.2409999999999854,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.014812882300839214
26ff92cd-45e8-4532-ae5d-c34cd445199b,887,1,00:18:31.997,18,31,55,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['0770e9d4-11ba-4fcc-b51b-776c8730e470'],,"[86.1, 66.5]",6802.0,Jonathan Castro Otto,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1111.997,2.1490000000001146,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9422110201554432
abf403a2-4732-4b9a-947d-c7f39fa92e6a,888,1,00:18:32.077,18,32,55,1.932158,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['4c0490b2-00f9-4d3e-aa79-b107c5599a8c'],,"[86.1, 66.7]",6802.0,Jonathan Castro Otto,2.0,Right Back,6804.0,Sergi Gómez Solà,29.100687,-3.1347198,2.0,Low Pass,"[57.0, 66.5]",37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.077,0.07999999999992724,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6872466560487251
4c0490b2-00f9-4d3e-aa79-b107c5599a8c,889,1,00:18:34.009,18,34,55,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['abf403a2-4732-4b9a-947d-c7f39fa92e6a'],,"[57.0, 66.5]",6804.0,Sergi Gómez Solà,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114.009,1.9320000000000164,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6644248727676233
f5c00975-b67c-4fc2-bf05-acc5dc53e94e,890,1,00:18:34.009,18,34,55,1.367225,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['41f2377b-ce9e-4bf8-abc9-368e441aebc0', '4c0490b2-00f9-4d3e-aa79-b107c5599a8c']",,"[57.0, 66.5]",6804.0,Sergi Gómez Solà,3.0,Right Center Back,,,,,,,,,,,,"[51.8, 63.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114.009,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8676858562351557
41f2377b-ce9e-4bf8-abc9-368e441aebc0,891,1,00:18:35.376,18,35,55,2.620263,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['c9743185-67c6-407d-82ef-8bf550a38a87'],,"[51.8, 63.2]",6804.0,Sergi Gómez Solà,3.0,Right Center Back,6795.0,Rubén Blanco Veiga,39.67178,-2.3437173,1.0,Ground Pass,"[24.1, 34.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1115.376,1.3669999999999618,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9196181421898032
c9743185-67c6-407d-82ef-8bf550a38a87,892,1,00:18:37.997,18,37,55,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['41f2377b-ce9e-4bf8-abc9-368e441aebc0'],,"[24.1, 34.8]",6795.0,Rubén Blanco Veiga,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117.997,2.6210000000000946,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5849786460950899
1d6d6c42-ea66-427c-8ea6-e4199dd5a2ae,893,1,00:18:37.997,18,37,55,1.425421,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['5efbca3d-8fb0-4049-98e3-38678dc3c5a1', 'c9743185-67c6-407d-82ef-8bf550a38a87']",,"[24.1, 34.8]",6795.0,Rubén Blanco Veiga,1.0,Goalkeeper,,,,,,,,,,,,"[27.0, 41.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117.997,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8040932102251573
5efbca3d-8fb0-4049-98e3-38678dc3c5a1,894,1,00:18:39.422,18,39,55,1.786323,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['92325b6d-547b-47e6-8a07-fbaed4b8c3f6'],,"[27.0, 41.9]",6795.0,Rubén Blanco Veiga,1.0,Goalkeeper,6804.0,Sergi Gómez Solà,21.731314,1.1689256,1.0,Ground Pass,"[35.5, 61.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1119.422,1.4249999999999545,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6833906212408114
92325b6d-547b-47e6-8a07-fbaed4b8c3f6,895,1,00:18:41.208,18,41,55,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['5efbca3d-8fb0-4049-98e3-38678dc3c5a1'],,"[35.5, 61.9]",6804.0,Sergi Gómez Solà,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1121.208,1.7860000000000582,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.022669985035262852
8d9d0392-204a-417c-88d7-d4e2932280c6,896,1,00:18:41.208,18,41,55,2.690459,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['755d2341-bbb0-47f4-850d-31586f24717f', '92325b6d-547b-47e6-8a07-fbaed4b8c3f6']",,"[35.5, 61.9]",6804.0,Sergi Gómez Solà,3.0,Right Center Back,,,,,,,,,,,,"[40.9, 61.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1121.208,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05671552597256613
755d2341-bbb0-47f4-850d-31586f24717f,897,1,00:18:43.899,18,43,55,2.549997,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['3b12a020-47e0-41c3-a076-3b27a631307c'],,"[40.9, 61.5]",6804.0,Sergi Gómez Solà,3.0,Right Center Back,6794.0,Gustavo Daniel Cabral Cáceres,41.231056,-1.5319809,1.0,Ground Pass,"[42.5, 20.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1123.899,2.6909999999998035,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5048150416470265
3b12a020-47e0-41c3-a076-3b27a631307c,898,1,00:18:46.449,18,46,55,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['755d2341-bbb0-47f4-850d-31586f24717f'],,"[42.5, 20.3]",6794.0,Gustavo Daniel Cabral Cáceres,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126.449,2.550000000000182,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5648356959168698
a3ef4ea8-2616-43b1-97e0-c427b934abb7,899,1,00:18:46.449,18,46,55,4.332541,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['316a3f55-ef00-4e76-8e65-a07a97555f0f', '3b12a020-47e0-41c3-a076-3b27a631307c']",,"[42.5, 20.3]",6794.0,Gustavo Daniel Cabral Cáceres,5.0,Left Center Back,,,,,,,,,,,,"[54.1, 19.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126.449,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7282099946801041
316a3f55-ef00-4e76-8e65-a07a97555f0f,900,1,00:18:50.781,18,50,55,1.395452,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['e71bdcc2-53e1-40b2-99c6-d2bfac31e64c'],,"[54.1, 19.9]",6794.0,Gustavo Daniel Cabral Cáceres,5.0,Left Center Back,7577.0,Carles Planas Antolínez,14.4678955,-1.4738787,1.0,Ground Pass,"[55.5, 5.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130.781,4.33199999999988,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3614930542462945
e71bdcc2-53e1-40b2-99c6-d2bfac31e64c,901,1,00:18:52.177,18,52,55,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['316a3f55-ef00-4e76-8e65-a07a97555f0f'],,"[55.5, 5.5]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132.177,1.3959999999999582,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.23138434916734862
a1bd803e-3fad-4dcb-809a-4e2c3e2c8c1d,902,1,00:18:52.177,18,52,55,0.619099,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['7026436f-dba2-4c21-ae96-f6f7f126fe38', 'e71bdcc2-53e1-40b2-99c6-d2bfac31e64c']",,"[55.5, 5.5]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,,,,,,,,,,"[56.1, 11.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132.177,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1616922132486912
7026436f-dba2-4c21-ae96-f6f7f126fe38,903,1,00:18:52.796,18,52,55,1.165172,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['b004d507-a525-4d67-b1db-a697942b05e0'],,"[56.1, 11.3]",7577.0,Carles Planas Antolínez,6.0,Left Back,7105.0,Fabián Ariel Orellana Valenzuela,17.109354,-0.30881226,1.0,Ground Pass,"[72.4, 6.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132.796,0.6190000000001419,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8586985593478633
b004d507-a525-4d67-b1db-a697942b05e0,904,1,00:18:53.961,18,53,55,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['7026436f-dba2-4c21-ae96-f6f7f126fe38'],,"[72.4, 6.1]",7105.0,Fabián Ariel Orellana Valenzuela,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133.961,1.1649999999999636,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9688692047337182
c8b94d85-2cde-4d0e-b21e-682e16f0558c,905,1,00:18:53.961,18,53,55,0.032548,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['3dd263fe-2dab-4a0d-8470-7d63efdea6ee', 'b004d507-a525-4d67-b1db-a697942b05e0']",,"[72.4, 6.1]",7105.0,Fabián Ariel Orellana Valenzuela,19.0,Center Attacking Midfield,,,,,,,,,,,,"[71.6, 7.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133.961,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3564194832048505
3dd263fe-2dab-4a0d-8470-7d63efdea6ee,906,1,00:18:53.994,18,53,55,1.787967,30,Pass,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['4a01d632-8d2b-4bdf-9970-b407a958b8f8'],,"[71.6, 7.5]",7105.0,Fabián Ariel Orellana Valenzuela,19.0,Center Attacking Midfield,6724.0,Manuel Agudo Durán,17.996944,-0.23554498,1.0,Ground Pass,"[89.1, 3.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133.994,0.032999999999901775,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.76007700402375
4a01d632-8d2b-4bdf-9970-b407a958b8f8,907,1,00:18:55.782,18,55,55,,42,Ball Receipt*,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,['3dd263fe-2dab-4a0d-8470-7d63efdea6ee'],,"[89.1, 3.3]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135.782,1.788000000000011,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.35481554196359066
f77e8b3e-9ffd-4d18-9247-1b107a4923cc,908,1,00:18:55.782,18,55,55,2.140856,43,Carry,209,Celta Vigo,1,Regular Play,209,Celta Vigo,,,"['26acbbca-e8b3-4a15-9ddd-1453a60cb4fc', '4a01d632-8d2b-4bdf-9970-b407a958b8f8', 'faf56aab-98dc-4d0e-8412-183c69c51003']",,"[89.1, 3.3]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,"[91.3, 5.2]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135.782,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.39440430833970963
26acbbca-e8b3-4a15-9ddd-1453a60cb4fc,909,1,00:18:57.635,18,57,55,0.420587,17,Pressure,209,Celta Vigo,1,Regular Play,218,Real Betis,,,"['f77e8b3e-9ffd-4d18-9247-1b107a4923cc', 'faf56aab-98dc-4d0e-8412-183c69c51003']",,"[27.6, 76.8]",6865.0,Francisco José Molinero Calderón,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1137.635,1.8530000000000655,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9924338402989858
