id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,counterpress,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_goal_assist,dribble_outcome_id,dribble_outcome_name,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,off_camera,pass_switch,pass_aerial_won,pass_cross,ball_recovery_recovery_failure,out,pass_shot_assist,goalkeeper_end_location,clearance_left_foot,shot_first_time,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_technique_id,pass_technique_name,pass_inswinging,shot_deflected,block_deflection,foul_won_defensive,foul_committed_card_id,foul_committed_card_name,shot_aerial_won,clearance_right_foot,50_50_outcome_id,50_50_outcome_name,pass_deflected,miscontrol_aerial_won,pass_no_touch,pass_cut_back,foul_committed_advantage,foul_won_advantage,shot_saved_off_target,goalkeeper_shot_saved_off_target,dribble_overrun,ball_recovery_offensive,pass_outswinging,pass_through_ball,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,block_offensive,shot_one_on_one,goalkeeper_punched_out,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
f9b0d3de-0461-4b2d-b0fe-45a39c3811fa,1874,1,00:43:51.722,43,51,88,0.0,23,Goal Keeper,220,Real Madrid,2,From Corner,215,Athletic Club,,,['49c9453e-3fe8-4a8e-8008-f7a1a0363865'],"[2.5, 40.5]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,Shot Faced,,,,,44.0,Set,,,,,,,,"[2.5, 40.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2631.722,1.1159999999999854,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.8831468753329358
fa8a3dd6-9728-4b52-a7b7-564b8ee2ad24,1875,1,00:44:15.112,44,15,89,5.954834,30,Pass,215,Athletic Club,7,From Goal Kick,215,Athletic Club,,,['5e3a6e9e-5c0a-4189-8b05-b07f193b0b9d'],"[6.0, 36.0]",6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,6394.0,Aritz Aduriz Zubeldia,68.85325,0.0857947,3.0,High Pass,"[74.6, 41.9]",40.0,Right Foot,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2655.112,23.389999999999873,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6433759860147704
5e3a6e9e-5c0a-4189-8b05-b07f193b0b9d,1876,1,00:44:21.067,44,21,89,,42,Ball Receipt*,215,Athletic Club,7,From Goal Kick,215,Athletic Club,,,['fa8a3dd6-9728-4b52-a7b7-564b8ee2ad24'],"[74.6, 41.9]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2661.067,5.954999999999927,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2436019996001143
cdf75983-2a15-4bee-9c7a-e566dce5e994,1877,1,00:44:21.107,44,21,89,0.0,4,Duel,215,Athletic Club,7,From Goal Kick,220,Real Madrid,,,['22a89d55-5d12-42a0-a8ea-543af9c3e301'],"[46.0, 37.0]",5485.0,Raphaël Varane,3.0,Right Center Back,,,,,,,,,,,,,True,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2661.107,0.03999999999996362,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7326925248237105
22a89d55-5d12-42a0-a8ea-543af9c3e301,1878,1,00:44:21.107,44,21,89,0.052986,30,Pass,215,Athletic Club,7,From Goal Kick,215,Athletic Club,,,"['8ab3096f-9451-471d-a2e4-8eb589af5da2', 'cdf75983-2a15-4bee-9c7a-e566dce5e994']","[74.1, 43.1]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,2.1377559,-0.1882215,2.0,Low Pass,"[76.2, 42.7]",,,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2661.107,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3516304987891199
8ab3096f-9451-471d-a2e4-8eb589af5da2,1879,1,00:44:21.160,44,21,89,0.0,6,Block,215,Athletic Club,7,From Goal Kick,220,Real Madrid,,,['22a89d55-5d12-42a0-a8ea-543af9c3e301'],"[43.9, 37.4]",5485.0,Raphaël Varane,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2661.16,0.052999999999883585,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.797924386196736
18b39893-75ff-472e-8c2a-bf1e6c2ae700,1880,1,00:44:22.649,44,22,89,0.0,4,Duel,215,Athletic Club,7,From Goal Kick,215,Athletic Club,,,['db22fc3a-cddd-4e68-a229-edc95eb89109'],"[78.9, 42.2]",6606.0,Javier Eraso Goñi,19.0,Center Attacking Midfield,,,,,,,,,,,,,True,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2662.649,1.4890000000000327,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25342280593265054
db22fc3a-cddd-4e68-a229-edc95eb89109,1881,1,00:44:22.649,44,22,90,3.378571,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['18b39893-75ff-472e-8c2a-bf1e6c2ae700', '9251f49f-e9ff-455a-9f8a-c8d870fe6468']","[41.2, 37.9]",5485.0,Raphaël Varane,3.0,Right Center Back,5597.0,Keylor Navas Gamboa,26.715164,3.1078975,2.0,Low Pass,"[14.5, 38.8]",,,66.0,Recovery,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2662.649,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.28560908602264934
9251f49f-e9ff-455a-9f8a-c8d870fe6468,1882,1,00:44:26.028,44,26,90,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['db22fc3a-cddd-4e68-a229-edc95eb89109'],"[14.5, 38.8]",5597.0,Keylor Navas Gamboa,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2666.028,3.3789999999999054,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6308508006705515
a49ed8e6-ea5f-4e4b-bfb1-1bbc34911a3e,1883,1,00:44:26.028,44,26,90,0.322944,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['9251f49f-e9ff-455a-9f8a-c8d870fe6468', 'b13ffb29-def6-488e-a0a8-0188d5f903fe']","[14.5, 38.8]",5597.0,Keylor Navas Gamboa,1.0,Goalkeeper,,,,,,,,,,,,"[15.8, 38.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2666.028,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10129593327197672
b13ffb29-def6-488e-a0a8-0188d5f903fe,1884,1,00:44:26.351,44,26,90,1.850132,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['97afaf21-a94a-45e9-b212-2a1c08abd1ea'],"[15.8, 38.3]",5597.0,Keylor Navas Gamboa,1.0,Goalkeeper,5201.0,Sergio Ramos García,12.841339,-1.0758001,1.0,Ground Pass,"[21.9, 27.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2666.351,0.32300000000032014,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4835743406294478
97afaf21-a94a-45e9-b212-2a1c08abd1ea,1885,1,00:44:28.201,44,28,90,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['b13ffb29-def6-488e-a0a8-0188d5f903fe'],"[21.9, 27.0]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2668.201,1.849999999999909,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05701469109593349
9689f03b-14ba-4a7b-887d-a88963d63250,1886,1,00:44:28.201,44,28,90,0.455519,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['80c6e977-b2c1-4e19-9871-351838240ee2', '97afaf21-a94a-45e9-b212-2a1c08abd1ea']","[21.9, 27.0]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,"[22.0, 27.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2668.201,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.374912866444577
80c6e977-b2c1-4e19-9871-351838240ee2,1887,1,00:44:28.657,44,28,90,0.99374,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['cfef9e49-7d42-4630-9b28-9b1e9fa691ef'],"[22.0, 27.0]",5201.0,Sergio Ramos García,5.0,Left Center Back,5574.0,Toni Kroos,11.371895,-0.5977584,1.0,Ground Pass,"[31.4, 20.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2668.657,0.45600000000013097,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4770959524617072
cfef9e49-7d42-4630-9b28-9b1e9fa691ef,1888,1,00:44:29.650,44,29,90,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['80c6e977-b2c1-4e19-9871-351838240ee2'],"[31.4, 20.6]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2669.65,0.9929999999999382,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.36341960097841575
22c601cf-34a3-45c1-9ea7-e7aaff7c7262,1889,1,00:44:29.650,44,29,90,0.779961,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['cdaac42c-7c28-4c82-9626-6bd63577fb4d', 'cfef9e49-7d42-4630-9b28-9b1e9fa691ef']","[31.4, 20.6]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,,,,,,,,,,,,"[31.9, 21.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2669.65,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9592526274161557
cdaac42c-7c28-4c82-9626-6bd63577fb4d,1890,1,00:44:30.430,44,30,90,1.391678,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['59d55833-d6f6-4c5a-9368-6dddf7844832'],"[31.9, 21.2]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,5721.0,Daniel Carvajal Ramos,19.726631,-1.0095103,1.0,Ground Pass,"[42.4, 4.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2670.43,0.7799999999997453,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.11396989820536829
59d55833-d6f6-4c5a-9368-6dddf7844832,1891,1,00:44:31.822,44,31,90,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['cdaac42c-7c28-4c82-9626-6bd63577fb4d'],"[42.4, 4.5]",5721.0,Daniel Carvajal Ramos,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2671.822,1.3920000000002801,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4289159176333839
6f8d7c8d-14f4-46cf-b338-f5614999cf0d,1892,1,00:44:31.822,44,31,90,2.180799,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['59d55833-d6f6-4c5a-9368-6dddf7844832', 'bcc32538-921d-41f6-be80-aa2c4a7ec359']","[42.4, 4.5]",5721.0,Daniel Carvajal Ramos,6.0,Left Back,,,,,,,,,,,,"[49.1, 10.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2671.822,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.47133516801100395
bcc32538-921d-41f6-be80-aa2c4a7ec359,1893,1,00:44:34.003,44,34,90,0.644886,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['12bb7239-3ada-40e9-85bd-f89a615405b6'],"[49.1, 10.2]",5721.0,Daniel Carvajal Ramos,6.0,Left Back,5456.0,Mateo Kovačić,8.188406,-0.49642277,1.0,Ground Pass,"[56.3, 6.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2674.003,2.18100000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.06934238608883614
12bb7239-3ada-40e9-85bd-f89a615405b6,1894,1,00:44:34.648,44,34,90,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['bcc32538-921d-41f6-be80-aa2c4a7ec359'],"[56.3, 6.3]",5456.0,Mateo Kovačić,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2674.648,0.6449999999999818,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3976464685160007
557a8acf-564b-4d3d-8bd3-e54b5d4ad2bb,1895,1,00:44:34.648,44,34,90,0.955373,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['12bb7239-3ada-40e9-85bd-f89a615405b6', '68836523-2fe1-4233-b99a-a92396a460f8', 'a5050512-b9eb-4ca4-a7b2-5f3dd63c6589']","[56.3, 6.3]",5456.0,Mateo Kovačić,15.0,Left Center Midfield,,,,,,,,,,,,"[56.7, 9.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2674.648,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12118781321005345
a5050512-b9eb-4ca4-a7b2-5f3dd63c6589,1896,1,00:44:35.583,44,35,90,0.433489,17,Pressure,220,Real Madrid,1,Regular Play,215,Athletic Club,,,"['557a8acf-564b-4d3d-8bd3-e54b5d4ad2bb', '68836523-2fe1-4233-b99a-a92396a460f8']","[59.7, 74.2]",6388.0,Ander Iturraspe Derteano,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2675.583,0.9349999999999454,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8322406519092852
68836523-2fe1-4233-b99a-a92396a460f8,1897,1,00:44:35.603,44,35,90,0.92,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['a5050512-b9eb-4ca4-a7b2-5f3dd63c6589', 'e28e3b3f-b831-45a3-bd0c-4d3057ad183d']","[56.7, 9.0]",5456.0,Mateo Kovačić,15.0,Left Center Midfield,5207.0,Cristiano Ronaldo dos Santos Aveiro,10.447967,1.4749372,1.0,Ground Pass,"[57.7, 19.4]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2675.603,0.01999999999998181,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7524104804015863
e28e3b3f-b831-45a3-bd0c-4d3057ad183d,1898,1,00:44:36.523,44,36,90,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['68836523-2fe1-4233-b99a-a92396a460f8'],"[57.7, 19.4]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2676.523,0.9200000000000728,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.305378474773668
d598ebce-9fdf-4606-ba7e-c8a38c31dcc0,1899,1,00:44:36.523,44,36,90,7.995456,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['31604fd2-514b-4d22-a636-dc36da0ed3c0', 'a009b342-7590-4f39-ab33-22b9b0a84f93', 'e28e3b3f-b831-45a3-bd0c-4d3057ad183d']","[57.7, 19.4]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,,,,,,,,,,,,"[93.8, 5.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2676.523,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.60574607634159
a009b342-7590-4f39-ab33-22b9b0a84f93,1900,1,00:44:41.837,44,41,90,2.866741,17,Pressure,220,Real Madrid,1,Regular Play,215,Athletic Club,,,"['31604fd2-514b-4d22-a636-dc36da0ed3c0', 'd598ebce-9fdf-4606-ba7e-c8a38c31dcc0']","[21.1, 73.2]",6649.0,Óscar de Marcos Arana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2681.837,5.313999999999851,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8437982179840327
31604fd2-514b-4d22-a636-dc36da0ed3c0,1901,1,00:44:44.519,44,44,90,0.988936,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['99d7897a-4775-45de-83b1-8228393edfb9', 'a009b342-7590-4f39-ab33-22b9b0a84f93']","[93.8, 5.9]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,5456.0,Mateo Kovačić,8.13941,-3.0431466,1.0,Ground Pass,"[85.7, 5.1]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2684.519,2.681999999999789,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.34217321234399023
99d7897a-4775-45de-83b1-8228393edfb9,1902,1,00:44:45.507,44,45,90,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['31604fd2-514b-4d22-a636-dc36da0ed3c0'],"[85.7, 5.1]",5456.0,Mateo Kovačić,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2685.507,0.9880000000002838,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5886554585709401
f4ea5961-a689-4ea1-b2d5-dc34781de912,1903,1,00:44:45.507,44,45,90,1.718956,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['99d7897a-4775-45de-83b1-8228393edfb9', 'ffc4cb51-ac28-43cc-8383-021d77527441']","[85.7, 5.1]",5456.0,Mateo Kovačić,15.0,Left Center Midfield,,,,,,,,,,,,"[84.7, 8.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2685.507,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.28252857793483255
ffc4cb51-ac28-43cc-8383-021d77527441,1904,1,00:44:47.226,44,47,90,1.016593,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['997b19c0-c9a0-4553-b140-cb201c39eb29'],"[84.7, 8.6]",5456.0,Mateo Kovačić,15.0,Left Center Midfield,5574.0,Toni Kroos,11.18034,2.961739,1.0,Ground Pass,"[73.7, 10.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2687.226,1.719000000000051,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4745157990855866
997b19c0-c9a0-4553-b140-cb201c39eb29,1905,1,00:44:48.243,44,48,90,,42,Ball Receipt*,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['ffc4cb51-ac28-43cc-8383-021d77527441'],"[73.7, 10.6]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2688.243,1.0169999999998254,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.40037851787807655
01bd20c2-c5a3-41ac-81a8-c082f7b6d52a,1906,1,00:44:48.243,44,48,90,2.500566,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['5184916b-7f83-44b6-b1a2-53dc2b829235', '86cb5819-60d4-4d5a-bf8e-c8dca8f93d10', '997b19c0-c9a0-4553-b140-cb201c39eb29']","[73.7, 10.6]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,,,,,,,,,,,,"[82.2, 14.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2688.243,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0362081397153573
86cb5819-60d4-4d5a-bf8e-c8dca8f93d10,1907,1,00:44:49.537,44,49,90,1.129091,17,Pressure,220,Real Madrid,1,Regular Play,215,Athletic Club,,,['01bd20c2-c5a3-41ac-81a8-c082f7b6d52a'],"[46.4, 66.1]",6606.0,Javier Eraso Goñi,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2689.537,1.293999999999869,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.14780134090608432
5184916b-7f83-44b6-b1a2-53dc2b829235,1908,1,00:44:50.744,44,50,90,0.44,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['25101f0d-0edd-4cc3-a4e9-920cb058fc5f'],"[82.2, 14.2]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,5721.0,Daniel Carvajal Ramos,6.363961,1.7126933,1.0,Ground Pass,"[81.3, 20.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2690.744,1.2070000000003347,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0008171819210400777
