id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_switch,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_aerial_won,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,ball_recovery_recovery_failure,counterpress,shot_one_on_one,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,out,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,dribble_overrun,pass_technique_id,pass_technique_name,pass_through_ball,foul_committed_offensive,foul_won_defensive,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,dribble_no_touch,foul_won_advantage,foul_committed_advantage,pass_goal_assist,clearance_head,shot_first_time,pass_deflected,block_deflection,foul_committed_card_id,foul_committed_card_name,pass_no_touch,clearance_aerial_won,pass_inswinging,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_type_id,foul_committed_type_name,clearance_left_foot,dribble_nutmeg,pass_outswinging,block_offensive,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
cd342ae1-e438-4358-aed8-817ed589d88e,243,1,00:05:27.811,5,27,16,2.614835,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,"['1d5ae745-bcb6-44f6-b7e5-b2e37acf1de9', '67422a24-6ac3-4fdc-a1d8-7d94e2e51811']",,"[16.5, 41.4]",3379.0,Alphonse Areola,1.0,Goalkeeper,5588.0,Antonio Rukavina,41.268147,0.94716656,3.0,High Pass,"[40.6, 74.9]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.811,0.35899999999998045,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.2633060018240272
67422a24-6ac3-4fdc-a1d8-7d94e2e51811,244,1,00:05:30.426,5,30,16,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,['cd342ae1-e438-4358-aed8-817ed589d88e'],,"[40.6, 74.9]",5588.0,Antonio Rukavina,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.426,2.615000000000009,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7804401232244179
b924cc86-5fe6-4607-b9ba-e7d4de5d0f10,245,1,00:05:30.466,5,30,16,1.905376,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,"['0c4c4beb-b6a2-4470-8298-2e0117019e24', 'bd09bd81-8a36-4b88-ab7e-7fb3f2597c35']",,"[39.5, 73.8]",5588.0,Antonio Rukavina,2.0,Right Back,6622.0,Tomás Pina Isla,17.262676,-0.8181733,3.0,High Pass,"[51.3, 61.2]",37.0,Head,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.466,0.040000000000020464,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5711249822981974
bd09bd81-8a36-4b88-ab7e-7fb3f2597c35,246,1,00:05:32.371,5,32,16,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,['b924cc86-5fe6-4607-b9ba-e7d4de5d0f10'],,"[48.5, 58.0]",6622.0,Tomás Pina Isla,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.371,1.9049999999999727,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24836500529533867
0c4c4beb-b6a2-4470-8298-2e0117019e24,247,1,00:05:32.371,5,32,17,0.0,2,Ball Recovery,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['b924cc86-5fe6-4607-b9ba-e7d4de5d0f10'],,"[68.8, 18.9]",6770.0,Esteban Félix Granero Molina,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.371,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4517719897456429
128d6b38-4da2-4421-9ddd-bf5df87896be,248,1,00:05:32.371,5,32,17,0.646129,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['0c4c4beb-b6a2-4470-8298-2e0117019e24', '6f2f4149-8067-483c-8056-9a7da4d811f1']",,"[68.8, 18.9]",6770.0,Esteban Félix Granero Molina,15.0,Left Center Midfield,,,,,,,,,,,,"[65.9, 18.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.371,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5926715739488068
6f2f4149-8067-483c-8056-9a7da4d811f1,249,1,00:05:33.017,5,33,17,1.489014,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['bc8ea150-8e96-48f6-939a-bde025956fbc'],,"[65.9, 18.2]",6770.0,Esteban Félix Granero Molina,15.0,Left Center Midfield,3023.0,Yuri Berchiche Izeta,12.529964,-1.9987448,3.0,High Pass,"[60.7, 6.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.017,0.646000000000015,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4202537129289222
bc8ea150-8e96-48f6-939a-bde025956fbc,250,1,00:05:34.506,5,34,17,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['6f2f4149-8067-483c-8056-9a7da4d811f1'],,"[60.7, 6.8]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.506,1.488999999999976,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7395918721713542
71f30541-c1c7-4d05-96b7-5481f882db16,251,1,00:05:34.506,5,34,17,1.120115,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['92538f6c-2653-4214-870e-4f6c352af814'],,"[60.7, 6.8]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,8522.0,Armindo Tué Na Bangna,11.410959,-0.043831557,1.0,Ground Pass,"[72.1, 6.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.506,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.16301556509507353
92538f6c-2653-4214-870e-4f6c352af814,252,1,00:05:35.626,5,35,17,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['71f30541-c1c7-4d05-96b7-5481f882db16'],,"[72.1, 6.3]",8522.0,Armindo Tué Na Bangna,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.626,1.1200000000000045,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05429316907295989
a321e296-3805-4ca2-8bbb-21693a11fd88,253,1,00:05:35.626,5,35,17,1.807304,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['92538f6c-2653-4214-870e-4f6c352af814', '94c613e8-d252-4ccb-b9e5-221e9a53d06c', 'a546ef38-0fd5-4a85-bb32-41e562a07a9b']",,"[72.1, 6.3]",8522.0,Armindo Tué Na Bangna,21.0,Left Wing,,,,,,,,,,,,"[68.8, 6.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.626,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.903729104363734
94c613e8-d252-4ccb-b9e5-221e9a53d06c,254,1,00:05:35.630,5,35,17,0.922898,17,Pressure,210,Real Sociedad,1,Regular Play,222,Villarreal,,,['a321e296-3805-4ca2-8bbb-21693a11fd88'],,"[47.7, 74.0]",5588.0,Antonio Rukavina,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.63,0.004000000000019099,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9439992364041372
a546ef38-0fd5-4a85-bb32-41e562a07a9b,255,1,00:05:37.434,5,37,17,0.839611,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['37172acc-43e3-4aea-b5b8-545a79dc3fd8'],,"[68.8, 6.3]",8522.0,Armindo Tué Na Bangna,21.0,Left Wing,6677.0,Imanol Agirretxe Arruti,7.3539104,0.7853982,1.0,Ground Pass,"[74.0, 11.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.434,1.8040000000000305,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7870175983370289
15d6a943-fa19-4ba2-b1fa-11dbe8e79276,256,1,00:05:37.808,5,37,17,0.394608,17,Pressure,210,Real Sociedad,1,Regular Play,222,Villarreal,,,,,"[45.1, 67.9]",7034.0,Mateo Pablo Musacchio,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.808,0.3739999999999668,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.511297984234129
37172acc-43e3-4aea-b5b8-545a79dc3fd8,257,1,00:05:38.273,5,38,17,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['a546ef38-0fd5-4a85-bb32-41e562a07a9b'],,"[74.0, 11.5]",6677.0,Imanol Agirretxe Arruti,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.273,0.46500000000003183,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12569073118031593
2f951007-ce7a-43b2-b034-4fdef5bb5621,258,1,00:05:38.273,5,38,17,0.130152,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['37172acc-43e3-4aea-b5b8-545a79dc3fd8', 'bbd0a299-e066-4484-b8e4-0facd1b70312']",,"[74.0, 11.5]",6677.0,Imanol Agirretxe Arruti,23.0,Center Forward,,,,,,,,,,,,"[73.5, 12.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.273,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5033018693600386
a8c9306e-fe94-450e-a331-e6bcc08f65f3,259,1,00:05:38.403,5,38,17,0.0,22,Foul Committed,210,Real Sociedad,1,Regular Play,222,Villarreal,,,['bbd0a299-e066-4484-b8e4-0facd1b70312'],,"[46.6, 67.6]",7034.0,Mateo Pablo Musacchio,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.403,0.12999999999999545,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2692454052522454
bbd0a299-e066-4484-b8e4-0facd1b70312,260,1,00:05:38.403,5,38,17,0.0,21,Foul Won,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['a8c9306e-fe94-450e-a331-e6bcc08f65f3'],,"[73.5, 12.5]",6677.0,Imanol Agirretxe Arruti,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.403,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.40850911841997817
06527357-1e10-42bc-8024-0a142f482e3d,261,1,00:05:51.119,5,51,18,2.542737,30,Pass,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['3d4caa1b-f911-4513-a915-8df5399f4b7b'],True,"[73.5, 12.5]",8522.0,Armindo Tué Na Bangna,21.0,Left Wing,,,33.235672,2.4221966,1.0,Ground Pass,"[48.5, 34.4]",40.0,Right Foot,62.0,Free Kick,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.119,12.716000000000008,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3091569247839189
3d4caa1b-f911-4513-a915-8df5399f4b7b,262,1,00:05:53.661,5,53,19,0.0,10,Interception,222,Villarreal,1,Regular Play,222,Villarreal,,,['06527357-1e10-42bc-8024-0a142f482e3d'],,"[71.6, 45.7]",26009.0,Roberto Soldado Rillo,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.661,2.541999999999973,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.4257105020242078
a7130af1-24d1-421a-94c8-a7d7b0578672,263,1,00:05:55.750,5,55,19,0.505376,17,Pressure,222,Villarreal,1,Regular Play,210,Real Sociedad,,,['3045cc36-9685-4d9b-805b-61d4ec013472'],,"[48.5, 34.4]",6770.0,Esteban Félix Granero Molina,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.75,2.0889999999999986,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4377501388955527
3045cc36-9685-4d9b-805b-61d4ec013472,264,1,00:05:56.145,5,56,19,1.062123,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,"['a7130af1-24d1-421a-94c8-a7d7b0578672', 'ed7d731b-0f71-400e-8840-ba260abfde19']",,"[75.7, 44.2]",26009.0,Roberto Soldado Rillo,24.0,Left Center Forward,6862.0,Cédric Bakambu,15.842032,0.5003543,1.0,Ground Pass,"[89.6, 51.8]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.145,0.3949999999999818,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8460059266319492
ed7d731b-0f71-400e-8840-ba260abfde19,265,1,00:05:57.207,5,57,19,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['3045cc36-9685-4d9b-805b-61d4ec013472'],,"[89.6, 51.8]",6862.0,Cédric Bakambu,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.207,1.0620000000000118,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8688807021715643
7c2b3139-c560-4335-b4b5-f847956da870,266,1,00:05:57.207,5,57,19,0.012504001,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['72e61446-442c-4878-a024-50cca2b2c032', 'ed7d731b-0f71-400e-8840-ba260abfde19']",,"[89.6, 51.8]",6862.0,Cédric Bakambu,22.0,Right Center Forward,,,,,,,,,,,,"[92.2, 53.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.207,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8048619142857928
72e61446-442c-4878-a024-50cca2b2c032,267,1,00:05:57.220,5,57,19,1.177464,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['6a1d8ac4-23ac-4823-9480-f50c85280050'],,"[92.2, 53.0]",6862.0,Cédric Bakambu,22.0,Right Center Forward,6357.0,Jonathan dos Santos Ramírez,12.280066,1.2902595,1.0,Ground Pass,"[95.6, 64.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.22,0.013000000000033651,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.22356360473375092
6a1d8ac4-23ac-4823-9480-f50c85280050,268,1,00:05:58.397,5,58,19,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['72e61446-442c-4878-a024-50cca2b2c032'],,"[95.6, 64.8]",6357.0,Jonathan dos Santos Ramírez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.397,1.176999999999964,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6891853757050543
09fec0c5-a902-4879-9f0d-b974686b2919,269,1,00:05:58.397,5,58,19,0.040000003,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['4f6fd5e1-f3af-43ba-90b0-353a8f4c6c0f', '6a1d8ac4-23ac-4823-9480-f50c85280050']",,"[95.6, 64.8]",6357.0,Jonathan dos Santos Ramírez,12.0,Right Midfield,,,,,,,,,,,,"[95.6, 64.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.397,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5821536847353196
4f6fd5e1-f3af-43ba-90b0-353a8f4c6c0f,270,1,00:05:58.437,5,58,19,2.008959,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,"['57dd8d31-fccf-41a0-8c2f-ac7c746204f6', 'f46b1622-20d1-44ca-b13c-2df16cc1dcaa']",,"[95.6, 64.8]",6357.0,Jonathan dos Santos Ramírez,12.0,Right Midfield,6609.0,Denis Suárez Fernández,41.280746,-1.0952317,3.0,High Pass,"[114.5, 28.1]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.437,0.040000000000020464,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6852039258059072
57dd8d31-fccf-41a0-8c2f-ac7c746204f6,271,1,00:06:00.446,6,0,19,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['4f6fd5e1-f3af-43ba-90b0-353a8f4c6c0f'],,"[112.5, 20.3]",6609.0,Denis Suárez Fernández,16.0,Left Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.446,2.0090000000000146,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5101433616947718
f46b1622-20d1-44ca-b13c-2df16cc1dcaa,272,1,00:06:00.446,6,0,20,1.120311,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['46a527f1-3bd9-4ad7-8df6-87feabb474bb', '4f6fd5e1-f3af-43ba-90b0-353a8f4c6c0f']",,"[5.6, 52.0]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,6694.0,Gerónimo Rulli,3.5735137,-1.8836975,2.0,Low Pass,"[4.5, 48.6]",70.0,Other,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.446,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.19549652688287522
46a527f1-3bd9-4ad7-8df6-87feabb474bb,273,1,00:06:01.566,6,1,20,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['f46b1622-20d1-44ca-b13c-2df16cc1dcaa'],,"[4.5, 48.6]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.566,1.1199999999999477,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6684348725848052
1ca1a96d-a1c9-4100-be72-5397a41b2903,274,1,00:06:01.566,6,1,20,6.958283,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['46a527f1-3bd9-4ad7-8df6-87feabb474bb', 'aa1e66a4-6d4d-43ed-84d7-aa25a6e12605']",,"[4.5, 48.6]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,,,,,,,,,,,,"[11.3, 45.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.566,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4246535629233017
aa1e66a4-6d4d-43ed-84d7-aa25a6e12605,275,1,00:06:08.525,6,8,20,2.479423,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['1881d1f7-a446-4fc4-83a7-b50165b3bdd9'],,"[11.3, 45.8]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,3023.0,Yuri Berchiche Izeta,40.510864,-1.2388978,3.0,High Pass,"[24.5, 7.5]",69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.525,6.959000000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.75163833310384
1881d1f7-a446-4fc4-83a7-b50165b3bdd9,276,1,00:06:11.004,6,11,20,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['aa1e66a4-6d4d-43ed-84d7-aa25a6e12605'],,"[24.5, 7.5]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.004,2.479000000000042,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11455909228035777
da626602-8fe5-4c19-8b3c-71be77afa787,277,1,00:06:11.004,6,11,20,1.931758,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['1881d1f7-a446-4fc4-83a7-b50165b3bdd9', 'b326ab46-11c1-410f-b4e1-67c4df2d76d1']",,"[24.5, 7.5]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,"[27.7, 12.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.004,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5987178585873982
b326ab46-11c1-410f-b4e1-67c4df2d76d1,278,1,00:06:12.936,6,12,20,1.637327,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['9031899b-c2fd-4811-983e-6087ee8db56e'],,"[27.7, 12.2]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,6665.0,Íñigo Martínez Berridi,12.56702,2.0415614,1.0,Ground Pass,"[22.0, 23.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.936,1.9319999999999595,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.13368160435793508
