id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_outcome_id,pass_outcome_name,pass_technique_id,pass_technique_name,pass_inswinging,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,pass_cross,pass_switch,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,counterpress,out,pass_aerial_won,foul_committed_advantage,foul_won_advantage,pass_through_ball,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,clearance_head,clearance_aerial_won,dribble_outcome_id,dribble_outcome_name,dribble_nutmeg,foul_committed_type_id,foul_committed_type_name,clearance_right_foot,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,pass_goal_assist,goalkeeper_technique_id,goalkeeper_technique_name,foul_won_defensive,ball_recovery_recovery_failure,shot_first_time,pass_outswinging,shot_aerial_won,miscontrol_aerial_won,pass_no_touch,pass_miscommunication,foul_committed_card_id,foul_committed_card_name,block_offensive,block_save_block,pass_cut_back,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_saved_off_target,goalkeeper_shot_saved_off_target,injury_stoppage_in_chain,50_50_outcome_id,50_50_outcome_name,dribble_overrun,foul_committed_offensive,shot_one_on_one,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
3cd342a6-565e-46dd-a4f6-289e75aa8ec2,1266,1,00:40:02.544,40,2,101,1.394115,17,Pressure,360,Rayo Vallecano,4,From Throw In,223,Málaga,,,"['707cc6fa-ffc8-434c-88e1-fb38d216b96b', 'da3b8782-7997-4b75-bf03-e5d27a4ae913']",,"[53.7, 77.3]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2402.544,1.4159999999997126,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8631914941857368
707cc6fa-ffc8-434c-88e1-fb38d216b96b,1267,1,00:40:02.655,40,2,101,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['3cd342a6-565e-46dd-a4f6-289e75aa8ec2', '59131fc7-6102-43d6-9a20-b95977e94394']",,"[66.4, 6.8]",23761.0,Alhassane Bangoura,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2402.655,0.11100000000033106,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.982789966129665
da3b8782-7997-4b75-bf03-e5d27a4ae913,1268,1,00:40:02.655,40,2,101,1.922868,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['177bafa0-7c16-476a-ad4e-39834e304dce', '397e0c39-cbdd-4e31-af2f-8c82b93107ef', '3cd342a6-565e-46dd-a4f6-289e75aa8ec2', '707cc6fa-ffc8-434c-88e1-fb38d216b96b']",,"[66.4, 6.8]",23761.0,Alhassane Bangoura,17.0,Right Wing,,,,,,,,,,,,"[67.5, 3.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2402.655,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07131714137336975
177bafa0-7c16-476a-ad4e-39834e304dce,1269,1,00:40:04.578,40,4,101,0.0,22,Foul Committed,360,Rayo Vallecano,4,From Throw In,223,Málaga,,,"['397e0c39-cbdd-4e31-af2f-8c82b93107ef', 'da3b8782-7997-4b75-bf03-e5d27a4ae913']",,"[52.6, 76.3]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2404.578,1.9229999999997744,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19031612231461548
397e0c39-cbdd-4e31-af2f-8c82b93107ef,1270,1,00:40:04.578,40,4,101,0.0,21,Foul Won,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['177bafa0-7c16-476a-ad4e-39834e304dce'],,"[67.5, 3.8]",23761.0,Alhassane Bangoura,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2404.578,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3627348182487028
52d17879-5f3d-4c01-b024-62adc791a06c,1271,1,00:40:30.023,40,30,102,2.577925,30,Pass,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,"['0731797f-36ad-4c5a-93de-8e709dc3ad7a', '71e0fb2a-d081-4ecf-a503-54370bdc6097']",,"[67.5, 4.1]",11298.0,José Ignacio Martínez García,6.0,Left Back,7900.0,Tiago Manuel Dias Correia,60.189785,0.80772114,3.0,High Pass,"[109.1, 47.6]",38.0,Left Foot,62.0,Free Kick,,,,,,,9.0,Incomplete,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2430.023,25.445000000000164,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3451736296238982
0731797f-36ad-4c5a-93de-8e709dc3ad7a,1272,1,00:40:32.601,40,32,102,,42,Ball Receipt*,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['52d17879-5f3d-4c01-b024-62adc791a06c'],,"[108.5, 47.8]",7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.601,2.5779999999999745,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7189745102572888
e6b90e43-3b63-4205-81eb-cec89c412fde,1273,1,00:40:32.601,40,32,102,0.0,4,Duel,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['71e0fb2a-d081-4ecf-a503-54370bdc6097'],,"[109.1, 47.6]",7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.601,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.750154557650684
71e0fb2a-d081-4ecf-a503-54370bdc6097,1274,1,00:40:32.601,40,32,102,0.0,9,Clearance,360,Rayo Vallecano,3,From Free Kick,223,Málaga,,,"['52d17879-5f3d-4c01-b024-62adc791a06c', 'e6b90e43-3b63-4205-81eb-cec89c412fde']",,"[11.0, 32.5]",6878.0,Miguel Torres Gómez,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,,,,37.0,Head,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.601,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9150968917101453
d9f098ad-d2a1-487a-87a6-81866da489cb,1275,1,00:40:33.402,40,33,102,0.924193,17,Pressure,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['031e8cb8-239b-4a12-ac7d-0d61b34e3deb'],,"[109.4, 59.5]",6914.0,Roberto Román Triguero,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2433.402,0.8009999999999309,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.10102691671086206
031e8cb8-239b-4a12-ac7d-0d61b34e3deb,1276,1,00:40:33.920,40,33,102,0.0,9,Clearance,360,Rayo Vallecano,3,From Free Kick,223,Málaga,,,['d9f098ad-d2a1-487a-87a6-81866da489cb'],,"[10.7, 20.2]",6559.0,Juan Carlos Pérez López,16.0,Left Midfield,,,,,,,,,,,,,True,,,,,,,,,,38.0,Left Foot,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2433.92,0.5180000000000291,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1335172153131754
cff87c4e-a4ec-4c56-8af8-da6e24736878,1277,1,00:40:49.137,40,49,103,1.09085,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['c7f5bc4f-6377-4cc0-bbda-a0f64632b68c'],,"[107.7, 80.0]",6914.0,Roberto Román Triguero,2.0,Right Back,7900.0,Tiago Manuel Dias Correia,5.6938562,-2.1051917,2.0,Low Pass,"[104.8, 75.1]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2449.137,15.217000000000098,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.2882507067869936
c7f5bc4f-6377-4cc0-bbda-a0f64632b68c,1278,1,00:40:50.228,40,50,103,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['cff87c4e-a4ec-4c56-8af8-da6e24736878'],,"[104.8, 75.1]",7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2450.228,1.0909999999998945,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.418158311411279
c2904b25-788e-4bbd-aaa3-4ceffc050b56,1279,1,00:40:50.228,40,50,103,4.94019,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['b0a1d5fe-123c-4c1d-ae34-0bea98313ae5', 'c7f5bc4f-6377-4cc0-bbda-a0f64632b68c', 'dda4acb2-87cd-4c95-9a40-49801b76feb2']",,"[104.8, 75.1]",7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,,,,,,,,,,,,"[102.0, 78.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2450.228,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6098431213763367
b0a1d5fe-123c-4c1d-ae34-0bea98313ae5,1280,1,00:40:50.838,40,50,103,1.259548,17,Pressure,360,Rayo Vallecano,4,From Throw In,223,Málaga,,,['c2904b25-788e-4bbd-aaa3-4ceffc050b56'],,"[15.1, 3.9]",6878.0,Miguel Torres Gómez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2450.838,0.6100000000001273,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8334625172325703
dda4acb2-87cd-4c95-9a40-49801b76feb2,1281,1,00:40:55.168,40,55,103,1.278897,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['35c75e04-3440-4749-84ef-d74e4e50db9f'],,"[102.0, 78.0]",7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,6914.0,Roberto Román Triguero,21.645323,-3.0768683,1.0,Ground Pass,"[80.4, 76.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2455.168,4.329999999999927,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.4801094406746452
35c75e04-3440-4749-84ef-d74e4e50db9f,1282,1,00:40:56.447,40,56,103,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['dda4acb2-87cd-4c95-9a40-49801b76feb2'],,"[80.4, 76.6]",6914.0,Roberto Román Triguero,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2456.447,1.2789999999999964,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.779336408860719
47e01248-0391-4df7-8e6e-5c671f395978,1283,1,00:40:56.447,40,56,103,2.134564,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['069ebaf7-f505-4de8-85f4-cf60390561f0', '35c75e04-3440-4749-84ef-d74e4e50db9f']",,"[80.4, 76.6]",6914.0,Roberto Román Triguero,2.0,Right Back,,,,,,,,,,,,"[84.7, 77.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2456.447,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9273082902812461
069ebaf7-f505-4de8-85f4-cf60390561f0,1284,1,00:40:58.582,40,58,103,0.855894,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['cd715e07-6977-4937-837b-5b73c163c8f7'],,"[84.7, 77.7]",6914.0,Roberto Román Triguero,2.0,Right Back,4711.0,Pablo Hernández Domínguez,16.096273,-0.7106478,1.0,Ground Pass,"[96.9, 67.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2458.582,2.1349999999997635,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.38099549407139877
5877b6f9-1213-440b-bcac-b1b21d4d5f88,1285,1,00:40:59.369,40,59,103,0.090233,17,Pressure,360,Rayo Vallecano,4,From Throw In,223,Málaga,,,"['1e5c8421-2c65-466d-91b4-2ebaab692566', 'cd715e07-6977-4937-837b-5b73c163c8f7']",,"[23.2, 13.2]",16723.0,Egor Filipenko,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2459.369,0.7870000000002619,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.1705615586097471
cd715e07-6977-4937-837b-5b73c163c8f7,1286,1,00:40:59.438,40,59,103,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['069ebaf7-f505-4de8-85f4-cf60390561f0', '5877b6f9-1213-440b-bcac-b1b21d4d5f88']",,"[96.9, 67.2]",4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2459.438,0.06899999999995998,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.17948030157151307
1e5c8421-2c65-466d-91b4-2ebaab692566,1287,1,00:40:59.438,40,59,103,0.040000003,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['5877b6f9-1213-440b-bcac-b1b21d4d5f88', '945892c8-9302-4b68-9f63-eefe127a5c20', 'cd715e07-6977-4937-837b-5b73c163c8f7']",,"[96.9, 67.2]",4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,,,,,,,,,,,,"[95.5, 68.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2459.438,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3980549113684311
945892c8-9302-4b68-9f63-eefe127a5c20,1288,1,00:40:59.478,40,59,103,1.529254,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['051286fb-2b97-464d-96cc-4c3a2000098b'],,"[95.5, 68.1]",4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,6914.0,Roberto Román Triguero,5.6293874,-2.9267774,1.0,Ground Pass,"[90.0, 66.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2459.478,0.03999999999996362,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9425392191265051
051286fb-2b97-464d-96cc-4c3a2000098b,1289,1,00:41:01.007,41,1,103,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['945892c8-9302-4b68-9f63-eefe127a5c20'],,"[90.0, 66.9]",6914.0,Roberto Román Triguero,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2461.007,1.5289999999999964,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5101481602571972
f3820b27-ad35-4a6b-af64-a14a1b78ac74,1290,1,00:41:01.007,41,1,103,1.733713,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['051286fb-2b97-464d-96cc-4c3a2000098b', '3735eb3e-e550-4517-acf9-cfc890a16dfa', '77d6a440-6b5e-4e51-bc82-df9389b2e935']",,"[90.0, 66.9]",6914.0,Roberto Román Triguero,2.0,Right Back,,,,,,,,,,,,"[90.5, 49.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2461.007,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21324416429826187
3735eb3e-e550-4517-acf9-cfc890a16dfa,1291,1,00:41:02.622,41,2,103,0.296362,17,Pressure,360,Rayo Vallecano,4,From Throw In,223,Málaga,,,"['77d6a440-6b5e-4e51-bc82-df9389b2e935', 'f3820b27-ad35-4a6b-af64-a14a1b78ac74']",,"[28.0, 34.2]",25859.0,Sérgio Paulo Barbosa Valente,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2462.622,1.6149999999997817,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.08932761580535864
77d6a440-6b5e-4e51-bc82-df9389b2e935,1292,1,00:41:02.741,41,2,103,0.0,14,Dribble,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['0da7ba56-2a2d-4794-a0b3-a157508f4b59', '3735eb3e-e550-4517-acf9-cfc890a16dfa']",,"[90.5, 49.5]",6914.0,Roberto Román Triguero,2.0,Right Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2462.741,0.11900000000014188,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.991787070060761
0da7ba56-2a2d-4794-a0b3-a157508f4b59,1293,1,00:41:02.741,41,2,103,0.0,4,Duel,360,Rayo Vallecano,4,From Throw In,223,Málaga,,,['77d6a440-6b5e-4e51-bc82-df9389b2e935'],,"[29.6, 30.6]",25859.0,Sérgio Paulo Barbosa Valente,12.0,Right Midfield,,,,,,,,,,,,,True,11.0,Tackle,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2462.741,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7302497689039568
cd53aed5-03ed-4b1e-850e-3c189967b3c0,1294,1,00:41:03.592,41,3,103,0.240033,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['f6bd4075-33d7-45ff-842c-3783026c27f6'],,"[97.9, 55.2]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,4711.0,Pablo Hernández Domínguez,7.600658,1.0010399,2.0,Low Pass,"[102.0, 61.6]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2463.592,0.8510000000001128,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6144050936327391
f6bd4075-33d7-45ff-842c-3783026c27f6,1295,1,00:41:03.832,41,3,103,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['cd53aed5-03ed-4b1e-850e-3c189967b3c0'],,"[102.0, 61.6]",4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2463.832,0.23999999999978172,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.628720799029368
125e895d-723f-478b-ae72-c1399618fc56,1296,1,00:41:03.832,41,3,103,0.15933,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['70e2378d-8f95-4394-8984-0b03b4efb03a', 'f6bd4075-33d7-45ff-842c-3783026c27f6']",,"[102.0, 61.6]",4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,,,,,,,,,,,,"[103.3, 61.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2463.832,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.37885665744398467
70e2378d-8f95-4394-8984-0b03b4efb03a,1297,1,00:41:03.991,41,3,103,0.0,38,Miscontrol,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,,,"[103.3, 61.5]",4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2463.991,0.1590000000001055,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.39323469162095315
4539c68f-bab0-45c1-90c3-abb00039c76b,1298,1,00:41:05.086,41,5,103,0.516343,17,Pressure,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['b7366bf2-4b37-46b8-898b-fe580d55b798'],,"[106.0, 54.3]",4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2465.086,1.0949999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.46316818630604817
b7366bf2-4b37-46b8-898b-fe580d55b798,1299,1,00:41:05.419,41,5,103,0.0,9,Clearance,360,Rayo Vallecano,4,From Throw In,223,Málaga,,,['4539c68f-bab0-45c1-90c3-abb00039c76b'],,"[11.9, 24.7]",16723.0,Egor Filipenko,9.0,Right Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,38.0,Left Foot,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2465.419,0.3330000000000837,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9596584694442942
