id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,clearance_body_part_id,clearance_body_part_name,clearance_head,duel_type_id,duel_type_name,clearance_aerial_won,out,foul_won_defensive,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_aerial_won,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,interception_outcome_id,interception_outcome_name,clearance_left_foot,duel_outcome_id,duel_outcome_name,pass_technique_id,pass_technique_name,pass_inswinging,pass_cross,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_lost_out,pass_switch,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,off_camera,block_deflection,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,foul_committed_card_id,foul_committed_card_name,pass_through_ball,miscontrol_aerial_won,ball_recovery_recovery_failure,dribble_overrun,pass_outswinging,clearance_right_foot,shot_open_goal,shot_first_time,foul_committed_advantage,foul_won_advantage,pass_cut_back,pass_goal_assist,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_no_touch,pass_miscommunication,bad_behaviour_card_id,bad_behaviour_card_name,block_offensive,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
00ca06c4-262a-489b-98af-2818b10ef743,1360,1,00:38:27.496,38,27,85,0.726055,43,Carry,223,Málaga,3,From Free Kick,223,Málaga,,,"['03f244fe-f529-4fae-a2aa-8565058a5663', 'ea459f94-26b3-4655-a1e1-35fafc73e62b']","[18.4, 40.6]",26103.0,Idriss Carlos Kameni,1.0,Goalkeeper,,,,,,,,,,,,"[19.7, 41.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2307.496,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2428618244584948
ea459f94-26b3-4655-a1e1-35fafc73e62b,1361,1,00:38:28.222,38,28,85,3.505696,30,Pass,223,Málaga,3,From Free Kick,223,Málaga,,,['1c3ba4a1-b7f1-4f1b-89f7-3c46c15e5f7f'],"[19.7, 41.1]",26103.0,Idriss Carlos Kameni,1.0,Goalkeeper,6707.0,Charles Días Barbosa de Oliveira,51.496895,-0.8802848,3.0,High Pass,"[52.5, 1.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2308.222,0.7260000000001128,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.04262099334176783
1c3ba4a1-b7f1-4f1b-89f7-3c46c15e5f7f,1362,1,00:38:31.727,38,31,85,,42,Ball Receipt*,223,Málaga,3,From Free Kick,223,Málaga,,,['ea459f94-26b3-4655-a1e1-35fafc73e62b'],"[52.5, 1.4]",6707.0,Charles Días Barbosa de Oliveira,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2311.727,3.5049999999996544,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9462744318066062
629e6b77-f12e-4535-8c81-7102be4480cb,1363,1,00:38:31.727,38,31,85,2.068117,30,Pass,223,Málaga,3,From Free Kick,223,Málaga,,,['d970890c-507e-4e1d-821a-e6a1d1ba6f95'],"[52.5, 1.4]",6707.0,Charles Días Barbosa de Oliveira,22.0,Right Center Forward,,,17.395401,0.33993036,3.0,High Pass,"[68.9, 7.2]",37.0,Head,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2311.727,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7456897484598295
d970890c-507e-4e1d-821a-e6a1d1ba6f95,1364,1,00:38:33.795,38,33,85,2.024763,30,Pass,223,Málaga,3,From Free Kick,210,Real Sociedad,,,"['2f69ab7c-5e4f-4e8c-abf1-18fc0daf3c48', '629e6b77-f12e-4535-8c81-7102be4480cb', '817ab916-f5a7-4096-8459-30ea06ee39df']","[51.2, 72.9]",6605.0,Joseba Zaldúa Bengoetxea,2.0,Right Back,6690.0,Xabier Prieto Argarate,20.13579,-0.4969686,3.0,High Pass,"[68.9, 63.3]",37.0,Head,66.0,Recovery,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2313.795,2.068000000000211,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.14316100228006867
2f69ab7c-5e4f-4e8c-abf1-18fc0daf3c48,1365,1,00:38:35.820,38,35,85,,42,Ball Receipt*,223,Málaga,3,From Free Kick,210,Real Sociedad,,,['d970890c-507e-4e1d-821a-e6a1d1ba6f95'],"[67.2, 66.1]",6690.0,Xabier Prieto Argarate,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2315.82,2.025000000000091,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6742946859500378
817ab916-f5a7-4096-8459-30ea06ee39df,1366,1,00:38:35.820,38,35,85,0.812572,30,Pass,223,Málaga,3,From Free Kick,223,Málaga,,,"['4b3b5a26-07c9-4d60-b17b-fc5f2f9e4e96', 'd970890c-507e-4e1d-821a-e6a1d1ba6f95']","[51.2, 16.8]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,,,6.987131,0.15808997,2.0,Low Pass,"[58.1, 17.9]",37.0,Head,64.0,Interception,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2315.82,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.17280677775395725
4b3b5a26-07c9-4d60-b17b-fc5f2f9e4e96,1367,1,00:38:36.633,38,36,85,0.0,2,Ball Recovery,223,Málaga,3,From Free Kick,210,Real Sociedad,,,['817ab916-f5a7-4096-8459-30ea06ee39df'],"[62.0, 62.2]",16539.0,Diego Antonio Reyes Rosales,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2316.633,0.8129999999996471,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2087298053351354
9a151f46-dacd-4f0e-ae58-59a8165015dd,1368,1,00:38:36.633,38,36,85,0.654993,43,Carry,223,Málaga,3,From Free Kick,210,Real Sociedad,,,"['4b3b5a26-07c9-4d60-b17b-fc5f2f9e4e96', '5e6e3cb6-c4a5-4c44-ba89-4c2a1d6e0150']","[62.0, 62.2]",16539.0,Diego Antonio Reyes Rosales,9.0,Right Defensive Midfield,,,,,,,,,,,,"[61.6, 62.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2316.633,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.49687303315239884
5e6e3cb6-c4a5-4c44-ba89-4c2a1d6e0150,1369,1,00:38:37.288,38,37,85,0.273829,30,Pass,223,Málaga,3,From Free Kick,210,Real Sociedad,,,['4ddb7a39-7e9c-4bb3-9f17-783f7f58845a'],"[61.6, 62.5]",16539.0,Diego Antonio Reyes Rosales,9.0,Right Defensive Midfield,,,4.1231055,-1.1722739,1.0,Ground Pass,"[63.2, 58.7]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2317.288,0.6550000000002001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3628876598901085
4ddb7a39-7e9c-4bb3-9f17-783f7f58845a,1370,1,00:38:37.562,38,37,85,0.0,10,Interception,223,Málaga,3,From Free Kick,223,Málaga,,,['5e6e3cb6-c4a5-4c44-ba89-4c2a1d6e0150'],"[56.9, 21.4]",6764.0,Pablo Fornals Malla,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2317.562,0.2739999999998872,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.8811072557256034
15b18288-2b9b-47fd-9a31-ea0f46c6fbb6,1371,1,00:38:39.353,38,39,85,0.0,2,Ball Recovery,223,Málaga,3,From Free Kick,223,Málaga,,,,"[63.5, 36.0]",6707.0,Charles Días Barbosa de Oliveira,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2319.353,1.7910000000001673,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7595340006092632
3b0bafc1-f975-4788-b7c7-8a9234320557,1372,1,00:38:39.353,38,39,85,1.425037,43,Carry,223,Málaga,3,From Free Kick,223,Málaga,,,"['15b18288-2b9b-47fd-9a31-ea0f46c6fbb6', '21cad4fb-54eb-4d86-ab1c-68d49e3fc8fa', '3ecb1ff5-9d22-49b1-a996-b11fe7199cdf']","[63.5, 36.0]",6707.0,Charles Días Barbosa de Oliveira,22.0,Right Center Forward,,,,,,,,,,,,"[63.7, 34.5]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2319.353,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7758622072615973
3ecb1ff5-9d22-49b1-a996-b11fe7199cdf,1373,1,00:38:39.466,38,39,85,0.767994,17,Pressure,223,Málaga,3,From Free Kick,210,Real Sociedad,,,['3b0bafc1-f975-4788-b7c7-8a9234320557'],"[56.0, 47.0]",16539.0,Diego Antonio Reyes Rosales,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2319.466,0.11299999999982901,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.37565562054407653
824cec0c-cfe4-49c7-8541-8b1fbc0f24c6,1374,1,00:38:40.778,38,40,85,0.0,39,Dribbled Past,223,Málaga,3,From Free Kick,210,Real Sociedad,,,"['21cad4fb-54eb-4d86-ab1c-68d49e3fc8fa', '4c4d30ba-1d79-4691-add6-6cf48c15c73f']","[56.4, 45.6]",16539.0,Diego Antonio Reyes Rosales,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2320.778,1.3119999999998981,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9743867149931398
21cad4fb-54eb-4d86-ab1c-68d49e3fc8fa,1375,1,00:38:40.778,38,40,85,0.0,14,Dribble,223,Málaga,3,From Free Kick,223,Málaga,,,['824cec0c-cfe4-49c7-8541-8b1fbc0f24c6'],"[63.7, 34.5]",6707.0,Charles Días Barbosa de Oliveira,22.0,Right Center Forward,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2320.778,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9813177176500599
4c4d30ba-1d79-4691-add6-6cf48c15c73f,1376,1,00:38:40.778,38,40,85,0.568618,43,Carry,223,Málaga,3,From Free Kick,223,Málaga,,,"['21cad4fb-54eb-4d86-ab1c-68d49e3fc8fa', '824cec0c-cfe4-49c7-8541-8b1fbc0f24c6', 'ed283542-528a-43d3-b95b-67c783cf93df']","[63.7, 34.5]",6707.0,Charles Días Barbosa de Oliveira,22.0,Right Center Forward,,,,,,,,,,,,"[63.7, 33.5]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2320.778,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5015274244886467
ed283542-528a-43d3-b95b-67c783cf93df,1377,1,00:38:41.347,38,41,85,1.402617,30,Pass,223,Málaga,3,From Free Kick,223,Málaga,,,['f7fce61b-512c-43d2-a3f1-1da7b19db73c'],"[63.7, 33.5]",6707.0,Charles Días Barbosa de Oliveira,22.0,Right Center Forward,10868.0,Ricardo Jorge Luz Horta,15.164433,-0.85072565,1.0,Ground Pass,"[73.7, 22.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2321.347,0.5690000000004147,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8089698309586921
f7fce61b-512c-43d2-a3f1-1da7b19db73c,1378,1,00:38:42.750,38,42,85,,42,Ball Receipt*,223,Málaga,3,From Free Kick,223,Málaga,,,['ed283542-528a-43d3-b95b-67c783cf93df'],"[73.7, 22.1]",10868.0,Ricardo Jorge Luz Horta,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2322.75,1.4029999999997926,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6624677898205724
e2cf84d9-30bf-49b0-8517-82b899fc4d63,1379,1,00:38:42.750,38,42,85,2.98241,43,Carry,223,Málaga,3,From Free Kick,223,Málaga,,,"['f3e00611-b304-4634-bec8-92e3468b10a8', 'f7fce61b-512c-43d2-a3f1-1da7b19db73c']","[73.7, 22.1]",10868.0,Ricardo Jorge Luz Horta,16.0,Left Midfield,,,,,,,,,,,,"[88.0, 23.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2322.75,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4772304443707245
f3e00611-b304-4634-bec8-92e3468b10a8,1380,1,00:38:45.732,38,45,85,1.716748,30,Pass,223,Málaga,3,From Free Kick,223,Málaga,,,['6a5d0c7a-25c4-4d22-b5f7-7cedfc1114fa'],"[88.0, 23.9]",10868.0,Ricardo Jorge Luz Horta,16.0,Left Midfield,6764.0,Pablo Fornals Malla,12.270289,1.9028558,1.0,Ground Pass,"[84.0, 35.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2325.732,2.981999999999971,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.1573835367822205
6a5d0c7a-25c4-4d22-b5f7-7cedfc1114fa,1381,1,00:38:47.449,38,47,85,,42,Ball Receipt*,223,Málaga,3,From Free Kick,223,Málaga,,,['f3e00611-b304-4634-bec8-92e3468b10a8'],"[84.0, 35.5]",6764.0,Pablo Fornals Malla,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2327.449,1.7170000000000982,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8187219366780136
6b3fbe86-28d0-47cf-a472-c332dbad12a4,1382,1,00:38:47.449,38,47,85,0.735431,43,Carry,223,Málaga,3,From Free Kick,223,Málaga,,,"['6a5d0c7a-25c4-4d22-b5f7-7cedfc1114fa', 'b53c2e91-be76-45ce-a9e6-f936ad07551c']","[84.0, 35.5]",6764.0,Pablo Fornals Malla,9.0,Right Defensive Midfield,,,,,,,,,,,,"[82.2, 40.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2327.449,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9538448145387503
b53c2e91-be76-45ce-a9e6-f936ad07551c,1383,1,00:38:48.184,38,48,85,0.712583,30,Pass,223,Málaga,3,From Free Kick,223,Málaga,,,"['5215aa7e-766f-43b3-91fe-d21bf993b0ae', '6fc2c217-2e2c-46bc-8619-2896932cfe2d']","[82.2, 40.6]",6764.0,Pablo Fornals Malla,9.0,Right Defensive Midfield,6569.0,Roberto José Rosales Altuve,20.295073,0.79585075,1.0,Ground Pass,"[96.4, 55.1]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2328.184,0.7350000000001273,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7425187045756415
5215aa7e-766f-43b3-91fe-d21bf993b0ae,1384,1,00:38:48.897,38,48,85,,42,Ball Receipt*,223,Málaga,3,From Free Kick,223,Málaga,,,['b53c2e91-be76-45ce-a9e6-f936ad07551c'],"[101.2, 60.0]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2328.897,0.7129999999997381,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.597983990518709
6fc2c217-2e2c-46bc-8619-2896932cfe2d,1385,1,00:38:48.897,38,48,86,0.0,10,Interception,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['b53c2e91-be76-45ce-a9e6-f936ad07551c'],"[23.7, 25.0]",8522.0,Armindo Tué Na Bangna,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2328.897,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.7350924832736581
47813ab4-f9d2-4cea-a52f-4786a9edabeb,1386,1,00:38:48.897,38,48,86,10.927305,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['6fc2c217-2e2c-46bc-8619-2896932cfe2d', 'fcb2e202-45c0-4385-b294-a56e6cd35200']","[23.7, 25.0]",8522.0,Armindo Tué Na Bangna,21.0,Left Wing,,,,,,,,,,,,"[86.7, 57.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2328.897,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8549536865939662
fcb2e202-45c0-4385-b294-a56e6cd35200,1387,1,00:38:59.824,38,59,86,1.184527,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['466463a3-d86e-435e-ba8c-f11e42ed7dd7'],"[86.7, 57.3]",8522.0,Armindo Tué Na Bangna,21.0,Left Wing,5560.0,Carlos Alberto Vela Garrido,14.723111,1.4413866,1.0,Ground Pass,"[88.6, 71.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2339.824,10.927000000000135,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5830793658446901
466463a3-d86e-435e-ba8c-f11e42ed7dd7,1388,1,00:39:01.009,39,1,86,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['fcb2e202-45c0-4385-b294-a56e6cd35200'],"[88.6, 71.9]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2341.009,1.1849999999999454,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6870831659114718
c1877d2e-a74d-429b-8ce3-3adb701d5338,1389,1,00:39:01.009,39,1,86,0.983037,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['466463a3-d86e-435e-ba8c-f11e42ed7dd7', 'd1fc7f44-96f3-46e0-973c-bd8bcbca9ff2']","[88.6, 71.9]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,,,,,,,,,,,,"[95.5, 69.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2341.009,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3611660680038449
d1fc7f44-96f3-46e0-973c-bd8bcbca9ff2,1390,1,00:39:01.992,39,1,86,2.471698,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['b96e03fc-9a8b-42d1-929b-ef0d59d1325d'],"[95.5, 69.1]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,8522.0,Armindo Tué Na Bangna,26.077192,-0.4825133,1.0,Ground Pass,"[118.6, 57.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2341.992,0.9830000000001746,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6586362712050535
18985eaf-c0d2-4e23-a301-60e327faa491,1391,1,00:39:03.903,39,3,86,0.714592,17,Pressure,210,Real Sociedad,1,Regular Play,223,Málaga,,,"['1850a9a9-1129-45b4-9d0b-2f57998c47fd', 'b96e03fc-9a8b-42d1-929b-ef0d59d1325d']","[4.7, 22.0]",6580.0,José Luis García del Pozo,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2343.903,1.9109999999996035,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.25496050993377484
b96e03fc-9a8b-42d1-929b-ef0d59d1325d,1392,1,00:39:04.463,39,4,86,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['18985eaf-c0d2-4e23-a301-60e327faa491', 'd1fc7f44-96f3-46e0-973c-bd8bcbca9ff2']","[118.6, 57.0]",8522.0,Armindo Tué Na Bangna,21.0,Left Wing,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2344.463,0.5600000000004002,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.28372249841982555
1850a9a9-1129-45b4-9d0b-2f57998c47fd,1393,1,00:39:04.463,39,4,86,0.24,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['0ed2538e-4e81-466d-8b0a-3c763855369a', '18985eaf-c0d2-4e23-a301-60e327faa491', 'b96e03fc-9a8b-42d1-929b-ef0d59d1325d']","[118.6, 57.0]",8522.0,Armindo Tué Na Bangna,21.0,Left Wing,,,,,,,,,,,,"[118.6, 57.8]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2344.463,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6966967734145243
