id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_switch,out,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_deflected,block_deflection,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_cross,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_inswinging,pass_technique_id,pass_technique_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_aerial_won,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,interception_outcome_id,interception_outcome_name,foul_won_defensive,goalkeeper_end_location,pass_through_ball,pass_outswinging,pass_aerial_won,clearance_left_foot,off_camera,ball_recovery_recovery_failure,clearance_aerial_won,shot_first_time,foul_committed_card_id,foul_committed_card_name,pass_cut_back,pass_goal_assist,shot_open_goal,foul_committed_advantage,foul_won_advantage,clearance_other,foul_committed_type_id,foul_committed_type_name,dribble_overrun,clearance_right_foot,50_50_outcome_id,50_50_outcome_name,pass_no_touch,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
4261725d-a36c-49e3-9aab-02a7bfa8cf6b,2138,2,00:13:32.426,58,32,101,,42,Ball Receipt*,217,Barcelona,3,From Free Kick,217,Barcelona,,,['a1c7d11c-7504-4eff-a854-ef69de2e0ca4'],"[96.0, 70.2]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.426,1.4620000000001028,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.48205359494231304
66bfa498-57c8-4e25-957b-612965d1b15b,2139,2,00:13:32.426,58,32,101,0.079986,43,Carry,217,Barcelona,3,From Free Kick,217,Barcelona,,,"['4261725d-a36c-49e3-9aab-02a7bfa8cf6b', '71465c31-22ca-49db-93ac-3fc15790ab82']","[96.0, 70.2]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,"[96.7, 70.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.426,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.27787160087797713
71465c31-22ca-49db-93ac-3fc15790ab82,2140,2,00:13:32.506,58,32,101,0.626195,30,Pass,217,Barcelona,3,From Free Kick,217,Barcelona,,,['a4caac61-73ce-4e64-ab78-349bb5042e50'],"[96.7, 70.6]",4324.0,Daniel Alves da Silva,2.0,Right Back,5246.0,Luis Alberto Suárez Díaz,5.903389,1.7582254,1.0,Ground Pass,"[95.6, 76.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.506,0.07999999999992724,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.21641714660189815
a4caac61-73ce-4e64-ab78-349bb5042e50,2141,2,00:13:33.133,58,33,101,,42,Ball Receipt*,217,Barcelona,3,From Free Kick,217,Barcelona,,,['71465c31-22ca-49db-93ac-3fc15790ab82'],"[95.6, 76.4]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813.133,0.6270000000000664,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7415598819515735
4e8f991b-9208-42c6-80dc-ffda75118560,2142,2,00:13:33.133,58,33,101,0.037305,43,Carry,217,Barcelona,3,From Free Kick,217,Barcelona,,,"['a4caac61-73ce-4e64-ab78-349bb5042e50', 'c7313481-769e-44a3-9ba2-c4e4bc30f703']","[95.6, 76.4]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,"[95.6, 76.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813.133,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.43371402827601824
c7313481-769e-44a3-9ba2-c4e4bc30f703,2143,2,00:13:33.170,58,33,101,0.5251,30,Pass,217,Barcelona,3,From Free Kick,217,Barcelona,,,['0c63c4fe-b54a-4417-be1f-5d949b6631a0'],"[95.6, 76.4]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,4324.0,Daniel Alves da Silva,6.9856997,-1.1583859,2.0,Low Pass,"[98.4, 70.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813.17,0.036999999999920874,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7673280404377659
0c63c4fe-b54a-4417-be1f-5d949b6631a0,2144,2,00:13:33.695,58,33,101,,42,Ball Receipt*,217,Barcelona,3,From Free Kick,217,Barcelona,,,['c7313481-769e-44a3-9ba2-c4e4bc30f703'],"[98.4, 70.0]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813.695,0.525000000000091,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6038260715635314
ae4f3e9c-e3bc-42bd-beba-eac94b9607f9,2145,2,00:13:33.695,58,33,101,0.040000003,43,Carry,217,Barcelona,3,From Free Kick,217,Barcelona,,,"['0c63c4fe-b54a-4417-be1f-5d949b6631a0', '39b87d51-fae6-4ddd-bff9-904dab3b6ab5']","[98.4, 70.0]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,"[98.4, 70.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813.695,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8022998576076272
39b87d51-fae6-4ddd-bff9-904dab3b6ab5,2146,2,00:13:33.735,58,33,101,0.972745,30,Pass,217,Barcelona,3,From Free Kick,217,Barcelona,,,['77cc920f-4829-4442-b9bf-fafaefce161b'],"[98.4, 70.0]",4324.0,Daniel Alves da Silva,2.0,Right Back,5246.0,Luis Alberto Suárez Díaz,5.4424257,2.7849724,2.0,Low Pass,"[93.3, 71.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813.735,0.03999999999996362,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7211660552599827
77cc920f-4829-4442-b9bf-fafaefce161b,2147,2,00:13:34.708,58,34,101,,42,Ball Receipt*,217,Barcelona,3,From Free Kick,217,Barcelona,,,['39b87d51-fae6-4ddd-bff9-904dab3b6ab5'],"[93.3, 71.9]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.708,0.9729999999999563,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13409345406221618
55e70ec2-a4fa-40b7-bee0-ee630efb6e96,2148,2,00:13:34.708,58,34,101,0.162955,43,Carry,217,Barcelona,3,From Free Kick,217,Barcelona,,,"['3ed8ca5b-e02e-43c5-b6fd-ae7048d5504c', '77cc920f-4829-4442-b9bf-fafaefce161b']","[93.3, 71.9]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,"[96.6, 69.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.708,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5896057623715146
3ed8ca5b-e02e-43c5-b6fd-ae7048d5504c,2149,2,00:13:34.871,58,34,101,1.71883,30,Pass,217,Barcelona,3,From Free Kick,217,Barcelona,,,['71ccc22b-6194-4654-acfd-b418c60c6b37'],"[96.6, 69.2]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,5503.0,Lionel Andrés Messi Cuccittini,14.3178215,-2.4253907,2.0,Low Pass,"[85.8, 59.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.871,0.16300000000001091,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.014554303108029187
6dffccc5-a696-4e0a-a27a-b524ce40a479,2150,2,00:13:35.944,58,35,101,0.8262,17,Pressure,217,Barcelona,3,From Free Kick,1049,Granada,,,"['4b76e0c5-9246-4ec7-8ae5-c6a0feac4849', '71ccc22b-6194-4654-acfd-b418c60c6b37', '885df51b-ba66-4417-8b88-26b8c7d0663b']","[30.0, 22.8]",25707.0,Francisco Manuel Rico Castro,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.944,1.072999999999979,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.92238494349471
71ccc22b-6194-4654-acfd-b418c60c6b37,2151,2,00:13:36.590,58,36,101,,42,Ball Receipt*,217,Barcelona,3,From Free Kick,217,Barcelona,,,"['3ed8ca5b-e02e-43c5-b6fd-ae7048d5504c', '6dffccc5-a696-4e0a-a27a-b524ce40a479']","[85.8, 59.8]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.59,0.6460000000000719,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.26182035338982357
4b76e0c5-9246-4ec7-8ae5-c6a0feac4849,2152,2,00:13:36.590,58,36,101,0.07997,43,Carry,217,Barcelona,3,From Free Kick,217,Barcelona,,,"['6dffccc5-a696-4e0a-a27a-b524ce40a479', '71ccc22b-6194-4654-acfd-b418c60c6b37', '885df51b-ba66-4417-8b88-26b8c7d0663b']","[85.8, 59.8]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,"[85.8, 59.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.59,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13754641053116057
885df51b-ba66-4417-8b88-26b8c7d0663b,2153,2,00:13:36.670,58,36,101,0.981422,30,Pass,217,Barcelona,3,From Free Kick,217,Barcelona,,,"['6dffccc5-a696-4e0a-a27a-b524ce40a479', 'd54a7917-0ca3-4c64-9205-2b79a514fa9d']","[85.8, 59.6]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,5216.0,Andrés Iniesta Luján,20.761744,-1.6479377,1.0,Ground Pass,"[84.2, 38.9]",38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.67,0.07999999999992724,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5265178340047917
d54a7917-0ca3-4c64-9205-2b79a514fa9d,2154,2,00:13:37.651,58,37,101,,42,Ball Receipt*,217,Barcelona,3,From Free Kick,217,Barcelona,,,['885df51b-ba66-4417-8b88-26b8c7d0663b'],"[84.2, 38.9]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.651,0.9809999999999945,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6868050787844092
15e85d2d-df09-4b36-877b-280e344bb339,2155,2,00:13:37.651,58,37,101,1.018878,43,Carry,217,Barcelona,3,From Free Kick,217,Barcelona,,,"['1e8f41c9-faab-48e8-8051-3eb0c76d9afe', 'd54a7917-0ca3-4c64-9205-2b79a514fa9d']","[84.2, 38.9]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,"[84.2, 39.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.651,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2918577014672895
1e8f41c9-faab-48e8-8051-3eb0c76d9afe,2156,2,00:13:38.670,58,38,101,0.753735,30,Pass,217,Barcelona,3,From Free Kick,217,Barcelona,,,['d88dc294-a5c1-4e65-93c8-d85900fea325'],"[84.2, 39.7]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,4320.0,Neymar da Silva Santos Junior,9.660746,-0.6310794,1.0,Ground Pass,"[92.0, 34.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818.67,1.0190000000000055,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.863827269703673
d88dc294-a5c1-4e65-93c8-d85900fea325,2157,2,00:13:39.424,58,39,101,,42,Ball Receipt*,217,Barcelona,3,From Free Kick,217,Barcelona,,,['1e8f41c9-faab-48e8-8051-3eb0c76d9afe'],"[92.0, 34.0]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.424,0.7540000000000191,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6536740018863626
300c6952-eb92-4805-900b-e9a664ecf76d,2158,2,00:13:39.424,58,39,101,1.432565,43,Carry,217,Barcelona,3,From Free Kick,217,Barcelona,,,"['39d94c94-ba27-4220-9261-f104e926b2f2', 'd88dc294-a5c1-4e65-93c8-d85900fea325']","[92.0, 34.0]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,"[98.8, 31.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.424,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7369980506346187
39d94c94-ba27-4220-9261-f104e926b2f2,2159,2,00:13:40.856,58,40,101,0.519724,30,Pass,217,Barcelona,3,From Free Kick,217,Barcelona,,,['b934fa6b-060a-453d-ac2d-8a15d9dca1c0'],"[98.8, 31.2]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,5246.0,Luis Alberto Suárez Díaz,7.702597,1.5448282,1.0,Ground Pass,"[99.0, 38.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.856,1.4320000000000164,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.13131398655165571
b934fa6b-060a-453d-ac2d-8a15d9dca1c0,2160,2,00:13:41.376,58,41,101,,42,Ball Receipt*,217,Barcelona,3,From Free Kick,217,Barcelona,,,['39d94c94-ba27-4220-9261-f104e926b2f2'],"[99.0, 38.9]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.376,0.5199999999999818,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5258363910085566
6909f1cc-d760-4756-910b-f5cc01bc28ae,2161,2,00:13:41.376,58,41,101,0.039976,43,Carry,217,Barcelona,3,From Free Kick,217,Barcelona,,,"['b934fa6b-060a-453d-ac2d-8a15d9dca1c0', 'b9e2e59b-e1d8-4369-b957-ccd06b98ef6b']","[99.0, 38.9]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,"[99.0, 38.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.376,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32153146138909405
b9e2e59b-e1d8-4369-b957-ccd06b98ef6b,2162,2,00:13:41.416,58,41,101,2.4203,30,Pass,217,Barcelona,3,From Free Kick,217,Barcelona,,,['71c16716-94b7-4ad4-993a-cd1cff3b7f7b'],"[99.0, 38.9]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,5211.0,Jordi Alba Ramos,25.632986,-0.6942388,3.0,High Pass,"[118.7, 22.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.4159999999999,0.03999999999996362,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7521514553089824
71c16716-94b7-4ad4-993a-cd1cff3b7f7b,2163,2,00:13:43.836,58,43,101,,42,Ball Receipt*,217,Barcelona,3,From Free Kick,217,Barcelona,,,['b9e2e59b-e1d8-4369-b957-ccd06b98ef6b'],"[118.7, 22.5]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.836,2.4200000000000728,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.35038486680435543
8dacdf21-b953-4501-a105-535df01158bb,2164,2,00:13:43.836,58,43,101,0.04,43,Carry,217,Barcelona,3,From Free Kick,217,Barcelona,,,"['71c16716-94b7-4ad4-993a-cd1cff3b7f7b', '7beb4df1-e877-404a-b50c-081480c0d95d']","[118.7, 22.5]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,"[118.7, 22.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.836,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6801276173277775
7beb4df1-e877-404a-b50c-081480c0d95d,2165,2,00:13:43.876,58,43,101,0.893183,30,Pass,217,Barcelona,3,From Free Kick,217,Barcelona,,,,"[118.7, 22.5]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,10.031949,1.4909663,3.0,High Pass,"[119.5, 32.5]",38.0,Left Foot,,,,,,,,,,,,75.0,Out,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.876,0.03999999999996362,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.46558981790633314
58e2de4e-be6d-4237-a1db-cde525f6f156,2166,2,00:14:06.253,59,6,102,2.9258,30,Pass,1049,Granada,7,From Goal Kick,1049,Granada,,,['4925ce7b-eb19-4636-8b53-32e5048340d1'],"[6.0, 44.0]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,,,60.90665,-0.01477725,3.0,High Pass,"[66.9, 43.1]",40.0,Right Foot,63.0,Goal Kick,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.253,22.377000000000066,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8479860638943395
4925ce7b-eb19-4636-8b53-32e5048340d1,2167,2,00:14:09.179,59,9,103,0.0,2,Ball Recovery,217,Barcelona,1,Regular Play,217,Barcelona,,,['58e2de4e-be6d-4237-a1db-cde525f6f156'],"[53.2, 37.0]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.179,2.925999999999931,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11886614179917554
f8873fb5-8e9f-4e45-9183-102508572c3d,2168,2,00:14:09.179,59,9,103,1.4295,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['2632fff0-6ceb-4f7e-99af-0ca71805da67', '4925ce7b-eb19-4636-8b53-32e5048340d1', '7440658a-c253-4234-85bf-ad24665482f5']","[53.2, 37.0]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,"[51.1, 40.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.179,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2916510925458349
7440658a-c253-4234-85bf-ad24665482f5,2169,2,00:14:09.517,59,9,103,1.0498,17,Pressure,217,Barcelona,1,Regular Play,1049,Granada,,,['f8873fb5-8e9f-4e45-9183-102508572c3d'],"[70.7, 46.1]",27109.0,Youssef El-Arabi,23.0,Center Forward,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.517,0.3380000000000791,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.2593010950159277
2632fff0-6ceb-4f7e-99af-0ca71805da67,2170,2,00:14:10.608,59,10,103,1.225507,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['97dc0f45-ea8e-470c-819d-e6b8d2cf87dd'],"[51.1, 40.5]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,4324.0,Daniel Alves da Silva,13.209845,1.9836402,1.0,Ground Pass,"[45.8, 52.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.608,1.0909999999998945,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.916537219918316
4b4f2751-a3c7-4e81-8fa8-44d1c0556c37,2171,2,00:14:11.819,59,11,103,0.9132,17,Pressure,217,Barcelona,1,Regular Play,1049,Granada,,,"['97dc0f45-ea8e-470c-819d-e6b8d2cf87dd', '9b971837-afbf-4ee8-8e4b-ad59dca48b72', 'e4e20368-e5f1-464d-a07b-8b2d709fd746']","[70.3, 23.4]",26776.0,Juan Isaac Cuenca López,21.0,Left Wing,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851.819,1.2110000000000127,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.03430670130948832
97dc0f45-ea8e-470c-819d-e6b8d2cf87dd,2172,2,00:14:11.834,59,11,103,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,"['2632fff0-6ceb-4f7e-99af-0ca71805da67', '4b4f2751-a3c7-4e81-8fa8-44d1c0556c37']","[45.8, 52.6]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851.834,0.014999999999986358,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3719877757963602
