id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,duel_type_id,duel_type_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,counterpress,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_first_time,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_aerial_won,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_switch,out,dribble_overrun,pass_technique_id,pass_technique_name,pass_outswinging,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_punched_out,pass_inswinging,clearance_left_foot,clearance_right_foot,dribble_nutmeg,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_aerial_won,bad_behaviour_card_id,bad_behaviour_card_name,pass_through_ball,foul_committed_advantage,foul_won_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,foul_won_defensive,miscontrol_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_no_touch,pass_cut_back,pass_deflected,pass_goal_assist,shot_one_on_one,block_offensive,goalkeeper_success_in_play,shot_redirect,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
fb9617ff-2404-4146-83dd-8e9b1184dce5,1878,2,00:02:25.057,47,25,102,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['0cdae82f-cc05-4c47-bd71-ff9b8d35887d'],,"[100.6, 15.8]",6381.0,Saúl Ñíguez Esclapez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.057,0.7279999999999802,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5074154241917946
f5ef083e-99fa-469d-8aa9-8c6396f6d02b,1879,2,00:02:25.057,47,25,102,0.002399001,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['256f7d55-4211-408b-8340-411986b6fe4a', 'fb9617ff-2404-4146-83dd-8e9b1184dce5']",,"[100.6, 15.8]",6381.0,Saúl Ñíguez Esclapez,16.0,Left Midfield,,,,,,,,,,,,"[103.7, 15.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.057,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06486048850051895
256f7d55-4211-408b-8340-411986b6fe4a,1880,2,00:02:25.060,47,25,102,0.0,38,Miscontrol,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,,,"[103.7, 15.3]",6381.0,Saúl Ñíguez Esclapez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.06,0.0030000000000143245,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.32758321389131884
cb55ff40-2d7f-41ee-ba3d-83d71f017606,1881,2,00:02:26.859,47,26,102,0.0,22,Foul Committed,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['57538ac9-6c7f-4d2c-9cef-d731d7ae6a02'],,"[97.6, 3.6]",5484.0,Lucas Hernández Pi,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.859,1.7990000000000066,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.739038831128879
57538ac9-6c7f-4d2c-9cef-d731d7ae6a02,1882,2,00:02:26.859,47,26,102,0.0,21,Foul Won,212,Atlético Madrid,4,From Throw In,1049,Granada,,,['cb55ff40-2d7f-41ee-ba3d-83d71f017606'],,"[22.5, 76.5]",6680.0,Rubén Rochina Naixes,17.0,Right Wing,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,146.859,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08574769489202416
af17e081-f672-49a0-ac5a-2dc0e1bafc62,1883,2,00:03:24.455,48,24,103,3.465298,30,Pass,1049,Granada,3,From Free Kick,1049,Granada,,,['5514fe90-1506-4c0e-af0d-2de0325aeaf4'],,"[25.6, 72.7]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,,,66.18096,-0.60057527,3.0,High Pass,"[80.2, 35.3]",40.0,Right Foot,62.0,Free Kick,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.455,57.596000000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5860183982745543
2a1e52e8-e797-4bee-96f6-3bb72ec1256f,1884,2,00:03:27.921,48,27,103,0.0,4,Duel,1049,Granada,3,From Free Kick,1049,Granada,,,['5514fe90-1506-4c0e-af0d-2de0325aeaf4'],,"[80.2, 35.3]",3292.0,Abdoulaye Doucouré,15.0,Left Center Midfield,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.921,3.4659999999999798,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5448363594659659
5514fe90-1506-4c0e-af0d-2de0325aeaf4,1885,2,00:03:27.921,48,27,104,1.440248,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['2a1e52e8-e797-4bee-96f6-3bb72ec1256f', 'af17e081-f672-49a0-ac5a-2dc0e1bafc62', 'e5b54fc3-5fcf-474b-8e58-bf9c6825263b']",,"[39.9, 44.8]",5633.0,Yannick Ferreira Carrasco,12.0,Right Midfield,6381.0,Saúl Ñíguez Esclapez,17.05755,-1.6529639,2.0,Low Pass,"[38.5, 27.8]",,,66.0,Recovery,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.921,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0070569387818959495
e5b54fc3-5fcf-474b-8e58-bf9c6825263b,1886,2,00:03:29.361,48,29,104,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['5514fe90-1506-4c0e-af0d-2de0325aeaf4'],,"[38.5, 27.8]",6381.0,Saúl Ñíguez Esclapez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.361,1.4399999999999977,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8188335941654817
ca105399-e20e-4dd2-85dc-e3f5e99f01e6,1887,2,00:03:29.361,48,29,104,1.186812,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['2120b2b4-265a-4de9-9c51-e208b3b27baa', 'e5b54fc3-5fcf-474b-8e58-bf9c6825263b']",,"[38.5, 27.8]",6381.0,Saúl Ñíguez Esclapez,16.0,Left Midfield,,,,,,,,,,,,"[36.2, 26.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.361,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.45326014950078086
2120b2b4-265a-4de9-9c51-e208b3b27baa,1888,2,00:03:30.548,48,30,104,1.364477,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['5fe576bb-a4af-4682-9665-558634da742d'],,"[36.2, 26.3]",6381.0,Saúl Ñíguez Esclapez,16.0,Left Midfield,5484.0,Lucas Hernández Pi,17.48285,-2.3116894,1.0,Ground Pass,"[24.4, 13.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.548,1.1870000000000118,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8137021201681106
5fe576bb-a4af-4682-9665-558634da742d,1889,2,00:03:31.912,48,31,104,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['2120b2b4-265a-4de9-9c51-e208b3b27baa'],,"[24.4, 13.4]",5484.0,Lucas Hernández Pi,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.912,1.3640000000000043,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08395133812578526
a0a776cf-3376-46a4-bce5-a0d1f8fa23e9,1890,2,00:03:31.912,48,31,104,2.062865,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['78c90b50-ca5b-4a95-a125-669a057517eb'],,"[24.4, 12.8]",5484.0,Lucas Hernández Pi,6.0,Left Back,5487.0,Antoine Griezmann,36.424717,0.4980321,3.0,High Pass,"[56.4, 30.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.912,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8312274050854852
78c90b50-ca5b-4a95-a125-669a057517eb,1891,2,00:03:33.975,48,33,104,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['a0a776cf-3376-46a4-bce5-a0d1f8fa23e9'],,"[56.4, 30.2]",5487.0,Antoine Griezmann,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.975,2.062999999999988,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3795674434453208
12b3cc59-c70a-44aa-ba38-22847f26b15d,1892,2,00:03:33.975,48,33,104,2.315428,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['6368732a-8658-40f0-8c64-e804436e6ec0', '78c90b50-ca5b-4a95-a125-669a057517eb', '984e46f2-8082-4546-95fa-44714f96fe04']",,"[56.4, 30.2]",5487.0,Antoine Griezmann,22.0,Right Center Forward,,,,,,,,,,,,"[62.9, 27.3]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.975,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6913210628705512
984e46f2-8082-4546-95fa-44714f96fe04,1893,2,00:03:35.739,48,35,104,0.595466,17,Pressure,212,Atlético Madrid,1,Regular Play,1049,Granada,,,"['12b3cc59-c70a-44aa-ba38-22847f26b15d', '6368732a-8658-40f0-8c64-e804436e6ec0']",,"[57.6, 55.5]",3160.0,Rene Krhin,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.739,1.76400000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.44460225212247984
6368732a-8658-40f0-8c64-e804436e6ec0,1894,2,00:03:36.291,48,36,104,2.924123,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['984e46f2-8082-4546-95fa-44714f96fe04', 'ac4d5988-d250-4c7b-a77f-d3a26d83dd96']",,"[62.9, 27.3]",5487.0,Antoine Griezmann,22.0,Right Center Forward,5633.0,Yannick Ferreira Carrasco,46.103363,0.7853982,3.0,High Pass,"[95.5, 59.9]",38.0,Left Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.291,0.5519999999999925,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8817597137483839
ac4d5988-d250-4c7b-a77f-d3a26d83dd96,1895,2,00:03:39.215,48,39,104,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['6368732a-8658-40f0-8c64-e804436e6ec0'],,"[95.5, 59.9]",5633.0,Yannick Ferreira Carrasco,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.215,2.9240000000000066,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7661293437044022
b158528b-d65c-4828-bd20-55f3da96094a,1896,2,00:03:39.215,48,39,104,0.188401,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['accc653a-6cbc-453d-b486-77606d75d75b', 'bb7acad7-78b0-41f4-b718-734f37aacb34']",,"[96.8, 60.2]",5633.0,Yannick Ferreira Carrasco,12.0,Right Midfield,6382.0,Fernando José Torres Sanz,4.90408,-0.88650155,2.0,Low Pass,"[99.9, 56.4]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.215,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6206792442327624
accc653a-6cbc-453d-b486-77606d75d75b,1897,2,00:03:39.403,48,39,104,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['b158528b-d65c-4828-bd20-55f3da96094a'],,"[98.7, 49.3]",6382.0,Fernando José Torres Sanz,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.403,0.18799999999998818,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9262425781522232
bb7acad7-78b0-41f4-b718-734f37aacb34,1898,2,00:03:39.403,48,39,104,0.0,6,Block,212,Atlético Madrid,1,Regular Play,1049,Granada,,,['b158528b-d65c-4828-bd20-55f3da96094a'],,"[20.2, 23.7]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.403,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24787005608868729
cb60d081-7270-4473-8501-02445f969fe8,1899,2,00:03:42.319,48,42,104,0.0,2,Ball Recovery,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,,,"[101.8, 65.3]",5633.0,Yannick Ferreira Carrasco,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.319,2.915999999999997,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.39139451013327164
a1d2628c-b3aa-402b-a616-6bc682b54ccb,1900,2,00:03:42.319,48,42,104,2.893853,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['5aa82a91-6eb3-4d14-90e4-3e9a0e1c3455', '922dea37-c417-4af2-a614-7bbea20d489d', 'cb60d081-7270-4473-8501-02445f969fe8']",,"[101.8, 65.3]",5633.0,Yannick Ferreira Carrasco,12.0,Right Midfield,,,,,,,,,,,,"[110.6, 64.3]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.319,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6399700949066612
5aa82a91-6eb3-4d14-90e4-3e9a0e1c3455,1901,2,00:03:44.404,48,44,104,0.832498,17,Pressure,212,Atlético Madrid,1,Regular Play,1049,Granada,,,"['35914ab5-0b14-4005-addc-4ac30abbcd26', '922dea37-c417-4af2-a614-7bbea20d489d', 'a1d2628c-b3aa-402b-a616-6bc682b54ccb']",,"[8.9, 17.4]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.404,2.085000000000008,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.018505712407245634
21a107a1-faf3-4964-92a0-bc3b76cf4407,1902,2,00:03:45.212,48,45,104,0.0,39,Dribbled Past,212,Atlético Madrid,1,Regular Play,1049,Granada,,,"['35914ab5-0b14-4005-addc-4ac30abbcd26', '922dea37-c417-4af2-a614-7bbea20d489d']",,"[9.5, 15.8]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.212,0.8079999999999927,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8654009551984357
922dea37-c417-4af2-a614-7bbea20d489d,1903,2,00:03:45.212,48,45,104,0.0,14,Dribble,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['21a107a1-faf3-4964-92a0-bc3b76cf4407', '5aa82a91-6eb3-4d14-90e4-3e9a0e1c3455']",,"[110.6, 64.3]",5633.0,Yannick Ferreira Carrasco,12.0,Right Midfield,,,,,,,,,,,,,,,True,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.212,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.37153311160577474
35914ab5-0b14-4005-addc-4ac30abbcd26,1904,2,00:03:45.212,48,45,104,1.723255,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['0f4ddbb9-0e30-40f6-a6ae-a29138e56f50', '21a107a1-faf3-4964-92a0-bc3b76cf4407', '5aa82a91-6eb3-4d14-90e4-3e9a0e1c3455', '922dea37-c417-4af2-a614-7bbea20d489d']",,"[110.6, 64.3]",5633.0,Yannick Ferreira Carrasco,12.0,Right Midfield,,,,,,,,,,,,"[113.0, 61.5]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.212,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6406764632620203
0f4ddbb9-0e30-40f6-a6ae-a29138e56f50,1905,2,00:03:46.936,48,46,104,0.933646,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['0b477ba9-f429-44c5-b597-b2c83e14b264'],,"[113.0, 61.5]",5633.0,Yannick Ferreira Carrasco,12.0,Right Midfield,,,14.441953,-1.6470371,2.0,Low Pass,"[111.9, 47.1]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.936,1.724000000000018,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0628688457200175
0b477ba9-f429-44c5-b597-b2c83e14b264,1906,2,00:03:47.869,48,47,104,0.0,9,Clearance,212,Atlético Madrid,1,Regular Play,1049,Granada,,,['0f4ddbb9-0e30-40f6-a6ae-a29138e56f50'],,"[8.2, 33.0]",19454.0,Ricardo Miguel Moreira da Costa,5.0,Left Center Back,,,,,,,,,,,,,,,True,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.869,0.9329999999999927,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06805487920922426
c043ec03-a921-4a9a-95cc-d6047cf20649,1907,2,00:03:50.841,48,50,104,0.760801,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['ebedac1a-d7c0-47a3-9009-cd85308e4f0e'],,"[79.7, 63.6]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,5199.0,Jorge Resurrección Merodio,19.656296,-1.2924967,2.0,Low Pass,"[85.1, 44.7]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.841,2.9720000000000084,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8862671362161674
ebedac1a-d7c0-47a3-9009-cd85308e4f0e,1908,2,00:03:51.602,48,51,104,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['c043ec03-a921-4a9a-95cc-d6047cf20649'],,"[85.1, 44.7]",5199.0,Jorge Resurrección Merodio,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.602,0.7609999999999957,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8739232739381384
188febd7-b40f-4e5f-8628-ae55b6b61897,1909,2,00:03:51.602,48,51,104,0.991987,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['b57036da-01d4-4ef5-a6f2-0aad91ad66df'],,"[85.8, 45.4]",5199.0,Jorge Resurrección Merodio,11.0,Left Defensive Midfield,6384.0,Gabriel Fernández Arenas,17.72343,2.2843184,2.0,Low Pass,"[74.2, 58.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.602,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5605021204714287
b57036da-01d4-4ef5-a6f2-0aad91ad66df,1910,2,00:03:52.594,48,52,104,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['188febd7-b40f-4e5f-8628-ae55b6b61897'],,"[74.2, 58.8]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.594,0.9919999999999902,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5458809034911937
48bdc276-dc05-474f-a68d-edf621f609e7,1911,2,00:03:52.594,48,52,104,2.019431,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['4e847275-b695-470d-be84-2a99f6ec2032', 'b57036da-01d4-4ef5-a6f2-0aad91ad66df']",,"[74.2, 58.8]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,"[75.0, 63.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.594,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9366152216296416
