id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,duel_outcome_id,duel_outcome_name,pass_outcome_id,pass_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,out,ball_recovery_recovery_failure,pass_cross,pass_switch,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,counterpress,off_camera,foul_won_defensive,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_technique_id,pass_technique_name,pass_inswinging,clearance_head,pass_assisted_shot_id,pass_shot_assist,shot_one_on_one,shot_key_pass_id,shot_aerial_won,dribble_overrun,ball_recovery_offensive,shot_first_time,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_type_id,foul_committed_type_name,clearance_left_foot,foul_committed_card_id,foul_committed_card_name,block_deflection,clearance_aerial_won,pass_outswinging,pass_goal_assist,foul_committed_advantage,foul_won_advantage,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_nutmeg,foul_committed_offensive,pass_cut_back,bad_behaviour_card_id,bad_behaviour_card_name,50_50_outcome_id,50_50_outcome_name,pass_through_ball,pass_straight,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
33f61c8e-1c17-4f47-b937-016f04a4c7b4,835,1,00:30:53.395,30,53,71,0.903889,30,Pass,1049,Granada,1,Regular Play,223,Málaga,,,"['06eb8d66-bf12-464a-9be4-cc77f8a4b921', '5171f075-7162-45e6-a821-e63167e6c98f', 'd8676687-c570-4f50-9b26-9c7b8446319c']","[53.3, 58.9]",19431.0,Fernando Damián Tissone,11.0,Left Defensive Midfield,25859.0,Sérgio Paulo Barbosa Valente,10.312129,0.34628552,3.0,High Pass,"[63.0, 62.4]",40.0,Right Foot,66.0,Recovery,,True,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1853.395,0.3609999999998763,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6478159377774289
5171f075-7162-45e6-a821-e63167e6c98f,836,1,00:30:54.299,30,54,71,,42,Ball Receipt*,1049,Granada,1,Regular Play,223,Málaga,,,['33f61c8e-1c17-4f47-b937-016f04a4c7b4'],"[66.1, 73.9]",25859.0,Sérgio Paulo Barbosa Valente,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1854.299,0.9039999999999964,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5280083905371706
d8676687-c570-4f50-9b26-9c7b8446319c,837,1,00:30:54.299,30,54,71,1.308523,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,"['33f61c8e-1c17-4f47-b937-016f04a4c7b4', 'ee607ca6-8b61-4e75-abf2-79f44486f8f5']","[57.1, 17.7]",16338.0,Uche Henry Agbo,11.0,Left Defensive Midfield,7158.0,Cristiano Biraghi,14.640014,-0.92592907,1.0,Ground Pass,"[65.9, 6.0]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1854.299,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8086912737022574
ee607ca6-8b61-4e75-abf2-79f44486f8f5,838,1,00:30:55.607,30,55,71,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['d8676687-c570-4f50-9b26-9c7b8446319c'],"[65.9, 6.0]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1855.607,1.3079999999999927,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.040467095861284275
1b4917ba-bb4c-4393-858e-b67973f30215,839,1,00:30:55.607,30,55,71,3.143458,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['1df0960e-9959-4c44-abae-810681de8298', '8948dbb6-f8b8-464d-861a-4a7cb442fc83', 'ee607ca6-8b61-4e75-abf2-79f44486f8f5']","[65.9, 6.0]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,"[64.5, 11.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1855.607,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.006142822957837857
1df0960e-9959-4c44-abae-810681de8298,840,1,00:30:58.356,30,58,71,0.550272,17,Pressure,1049,Granada,1,Regular Play,223,Málaga,,,"['1b4917ba-bb4c-4393-858e-b67973f30215', '8948dbb6-f8b8-464d-861a-4a7cb442fc83']","[55.8, 68.2]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1858.356,2.7490000000000236,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5813138265172624
8948dbb6-f8b8-464d-861a-4a7cb442fc83,841,1,00:30:58.751,30,58,71,0.174462,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,"['1337e052-2652-4735-851f-2ff0acad05b4', '1df0960e-9959-4c44-abae-810681de8298']","[64.5, 11.9]",7158.0,Cristiano Biraghi,6.0,Left Back,,,1.2806249,-0.67474097,1.0,Ground Pass,"[65.5, 11.1]",38.0,Left Foot,,,,True,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1858.751,0.3949999999999818,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.17012485549377743
1337e052-2652-4735-851f-2ff0acad05b4,842,1,00:30:58.925,30,58,71,0.0,6,Block,1049,Granada,1,Regular Play,223,Málaga,,,['8948dbb6-f8b8-464d-861a-4a7cb442fc83'],"[54.6, 69.0]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1858.925,0.17399999999997817,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4028162109996829
eec7579b-4b31-480d-9c6a-1d99dd330dcf,843,1,00:30:59.387,30,59,71,0.813169,17,Pressure,1049,Granada,1,Regular Play,1049,Granada,,,['3d55065a-4f86-4b28-abcb-5cf8e14e3bf4'],"[90.7, 5.6]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1859.387,0.4619999999999891,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.49700860190952434
3d55065a-4f86-4b28-abcb-5cf8e14e3bf4,844,1,00:31:00.164,31,0,72,1.642035,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,"['78c72538-e0bb-47d1-b5a4-3ace1460a0e4', 'eec7579b-4b31-480d-9c6a-1d99dd330dcf']","[55.6, 75.4]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,3302.0,Nordin Amrabat,7.6,0.0,1.0,Ground Pass,"[63.2, 75.4]",40.0,Right Foot,66.0,Recovery,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1860.164,0.7770000000000437,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.316755875456772
78c72538-e0bb-47d1-b5a4-3ace1460a0e4,845,1,00:31:00.280,31,0,72,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['3d55065a-4f86-4b28-abcb-5cf8e14e3bf4'],"[63.2, 75.4]",3302.0,Nordin Amrabat,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1860.28,0.11599999999998545,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6416051070616301
ffeb659e-d4dd-45cf-94a9-265082956c02,846,1,00:31:00.280,31,0,72,4.654867,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['35da6958-32e1-4d48-85c9-74c4e51b77c9', '4b4ed34e-6757-4dd3-a95d-7589c1909427', '78c72538-e0bb-47d1-b5a4-3ace1460a0e4']","[63.2, 75.4]",3302.0,Nordin Amrabat,19.0,Center Attacking Midfield,,,,,,,,,,,,"[82.4, 76.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1860.28,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.007562972166077375
4b4ed34e-6757-4dd3-a95d-7589c1909427,847,1,00:31:00.280,31,0,72,0.0,6,Block,223,Málaga,1,Regular Play,1049,Granada,,,['ffeb659e-d4dd-45cf-94a9-265082956c02'],"[65.3, 5.0]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,1860.28,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6326189700353002
5cb84e95-bfb8-490d-a98a-b423af2a09cb,848,1,00:31:04.295,31,4,72,0.37786,17,Pressure,223,Málaga,1,Regular Play,1049,Granada,,,,"[41.8, 4.1]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1864.295,4.0150000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.056217688663810605
ad46aa66-bfc8-4296-9f0e-f776cbc0276b,849,1,00:31:04.935,31,4,72,0.0,39,Dribbled Past,223,Málaga,1,Regular Play,1049,Granada,,,"['0e979852-688f-44c5-a9a4-11bc64249b8d', '35da6958-32e1-4d48-85c9-74c4e51b77c9']","[37.7, 3.7]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1864.935,0.6399999999998727,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09430380949365069
35da6958-32e1-4d48-85c9-74c4e51b77c9,850,1,00:31:04.935,31,4,72,0.0,14,Dribble,223,Málaga,1,Regular Play,223,Málaga,,,['ad46aa66-bfc8-4296-9f0e-f776cbc0276b'],"[82.4, 76.4]",3302.0,Nordin Amrabat,19.0,Center Attacking Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1864.935,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.38173039983912194
0e979852-688f-44c5-a9a4-11bc64249b8d,851,1,00:31:04.935,31,4,72,4.150029,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['35da6958-32e1-4d48-85c9-74c4e51b77c9', 'ad46aa66-bfc8-4296-9f0e-f776cbc0276b', 'f87856a4-f86d-4232-8148-39733dd1be1f']","[82.4, 76.4]",3302.0,Nordin Amrabat,19.0,Center Attacking Midfield,,,,,,,,,,,,"[104.2, 56.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1864.935,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7055201708158011
f87856a4-f86d-4232-8148-39733dd1be1f,852,1,00:31:09.085,31,9,72,2.029085,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,['0a74b984-0ecc-4ca1-a884-b44dac7788f6'],"[104.2, 56.6]",3302.0,Nordin Amrabat,19.0,Center Attacking Midfield,6569.0,Roberto José Rosales Altuve,12.845622,0.19586885,1.0,Ground Pass,"[116.8, 59.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1869.085,4.150000000000091,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.495940676288953
0a74b984-0ecc-4ca1-a884-b44dac7788f6,853,1,00:31:11.114,31,11,72,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['f87856a4-f86d-4232-8148-39733dd1be1f'],"[116.8, 59.1]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1871.114,2.0289999999999964,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.17045428756397363
a57c49e1-d3b9-44fd-bdff-741dbf79dba9,854,1,00:31:11.114,31,11,72,0.012433001,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['0a74b984-0ecc-4ca1-a884-b44dac7788f6', 'ca345c9e-2565-4b0a-80e5-44bd0daf1fea']","[116.8, 59.1]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,"[117.6, 58.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1871.114,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7159145070585379
ca345c9e-2565-4b0a-80e5-44bd0daf1fea,855,1,00:31:11.127,31,11,72,1.241399,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,"['63a049b8-81fc-448f-8f98-1e02a5c8a0dd', 'c02c5732-ec60-4be7-a7e9-2a73bea43e38']","[117.6, 58.6]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,6580.0,José Luis García del Pozo,20.342075,-1.6890539,3.0,High Pass,"[115.2, 38.4]",40.0,Right Foot,,,,,,,,,,9.0,Incomplete,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1871.127,0.012999999999919964,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7884494467879553
c02c5732-ec60-4be7-a7e9-2a73bea43e38,856,1,00:31:12.368,31,12,72,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['ca345c9e-2565-4b0a-80e5-44bd0daf1fea'],"[111.7, 35.4]",6580.0,José Luis García del Pozo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1872.368,1.2409999999999854,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6771896882737699
63a049b8-81fc-448f-8f98-1e02a5c8a0dd,857,1,00:31:12.368,31,12,72,0.0,9,Clearance,223,Málaga,1,Regular Play,1049,Granada,,,['ca345c9e-2565-4b0a-80e5-44bd0daf1fea'],"[4.9, 41.7]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,,,,,,,,,,,,,True,,,,,,,,37.0,Head,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1872.368,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7367730727123043
2e329575-4238-41ab-9c83-dc0d8a214545,858,1,00:31:22.099,31,22,73,0.882314,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['08b665a1-e963-4e65-b5c9-79ec3d858bc2'],"[111.4, 80.0]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,25859.0,Sérgio Paulo Barbosa Valente,12.515989,-1.8293401,2.0,Low Pass,"[108.2, 67.9]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1882.099,9.730999999999995,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6422206972258404
08b665a1-e963-4e65-b5c9-79ec3d858bc2,859,1,00:31:22.981,31,22,73,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['2e329575-4238-41ab-9c83-dc0d8a214545'],"[108.2, 67.9]",25859.0,Sérgio Paulo Barbosa Valente,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1882.981,0.8820000000000618,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.031261724278988545
5bc507fd-fc83-4218-b670-3c90fd3f0a30,860,1,00:31:22.981,31,22,73,0.873591,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['a5d9f67b-47f5-48e7-b800-7abaf2c9d100'],"[108.2, 67.9]",25859.0,Sérgio Paulo Barbosa Valente,17.0,Right Wing,6569.0,Roberto José Rosales Altuve,8.3,1.5707964,1.0,Ground Pass,"[108.2, 76.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1882.981,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.2541266179280962
a5d9f67b-47f5-48e7-b800-7abaf2c9d100,861,1,00:31:23.855,31,23,73,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['5bc507fd-fc83-4218-b670-3c90fd3f0a30'],"[108.2, 76.2]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1883.855,0.8740000000000236,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5951850516234691
5b7f7f33-4582-482e-971e-564841749494,862,1,00:31:23.855,31,23,73,0.029213,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['0583fcf8-9790-4086-887b-2fa2a3073659', 'a5d9f67b-47f5-48e7-b800-7abaf2c9d100']","[108.2, 76.2]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,"[108.2, 76.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1883.855,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.052242540368664825
0583fcf8-9790-4086-887b-2fa2a3073659,863,1,00:31:23.884,31,23,73,1.093752,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['5ffc71a9-4a99-4e65-96cf-4d2de198c873'],"[108.2, 76.2]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,25859.0,Sérgio Paulo Barbosa Valente,8.060397,-0.91736996,1.0,Ground Pass,"[113.1, 69.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1883.884,0.028999999999996362,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.12559485395559644
5ffc71a9-4a99-4e65-96cf-4d2de198c873,864,1,00:31:24.978,31,24,73,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['0583fcf8-9790-4086-887b-2fa2a3073659'],"[113.1, 69.8]",25859.0,Sérgio Paulo Barbosa Valente,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1884.978,1.094000000000051,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19424136186833463
2fcb280e-c40e-4e98-8392-3ab13eb0d855,865,1,00:31:24.978,31,24,73,1.399697,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['5ffc71a9-4a99-4e65-96cf-4d2de198c873', 'db698d49-4cb5-4912-be84-db8414fc216f']","[113.1, 69.8]",25859.0,Sérgio Paulo Barbosa Valente,17.0,Right Wing,,,,,,,,,,,,"[113.1, 69.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1884.978,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4662679268910104
db698d49-4cb5-4912-be84-db8414fc216f,866,1,00:31:26.378,31,26,73,0.251153,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,"['657c11e8-7a90-4cfb-abb9-f569a56c9c79', 'aceb643e-0478-47ed-8c42-89962c62e210']","[113.1, 69.8]",25859.0,Sérgio Paulo Barbosa Valente,17.0,Right Wing,6569.0,Roberto José Rosales Altuve,5.4,-1.5707964,1.0,Ground Pass,"[113.1, 64.4]",38.0,Left Foot,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1886.378,1.3999999999998636,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8678192803435246
aceb643e-0478-47ed-8c42-89962c62e210,867,1,00:31:26.629,31,26,73,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['db698d49-4cb5-4912-be84-db8414fc216f'],"[113.5, 57.8]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1886.629,0.25099999999997635,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1283690380061282
657c11e8-7a90-4cfb-abb9-f569a56c9c79,868,1,00:31:26.629,31,26,73,0.0,6,Block,223,Málaga,4,From Throw In,1049,Granada,,,['db698d49-4cb5-4912-be84-db8414fc216f'],"[7.0, 15.7]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1886.629,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9639856323371365
88b3bf6c-bc0f-4bc1-b1ac-fe6a43854a82,869,1,00:31:56.039,31,56,74,1.332715,30,Pass,223,Málaga,2,From Corner,223,Málaga,,,['ff309763-f299-4ddc-9034-33c0d6606bc1'],"[120.0, 80.0]",25859.0,Sérgio Paulo Barbosa Valente,17.0,Right Wing,,,38.486492,-1.7299647,3.0,High Pass,"[113.9, 42.0]",38.0,Left Foot,61.0,Corner,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,Inswinging,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1916.039,29.410000000000082,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.24955528035908126
ff309763-f299-4ddc-9034-33c0d6606bc1,870,1,00:31:57.371,31,57,74,0.0,9,Clearance,223,Málaga,2,From Corner,1049,Granada,,,['88b3bf6c-bc0f-4bc1-b1ac-fe6a43854a82'],"[6.2, 38.1]",6918.0,Isaac Ajayi Success,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1917.371,1.3320000000001073,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4833469258376508
