id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,carry_end_location,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,pass_aerial_won,out,counterpress,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_head,shot_statsbomb_xg,shot_end_location,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,foul_committed_advantage,foul_won_advantage,dribble_nutmeg,dribble_overrun,dribble_outcome_id,dribble_outcome_name,ball_recovery_offensive,clearance_right_foot,pass_technique_id,pass_technique_name,pass_inswinging,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,pass_switch,clearance_left_foot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_offensive,foul_won_defensive,ball_recovery_recovery_failure,foul_committed_type_id,foul_committed_type_name,clearance_aerial_won,pass_goal_assist,foul_committed_card_id,foul_committed_card_name,pass_through_ball,shot_deflected,block_deflection,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_outswinging,pass_cut_back,block_offensive,block_save_block,pass_straight,miscontrol_aerial_won,shot_aerial_won,bad_behaviour_card_id,bad_behaviour_card_name,clearance_other,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
946c6b8c-06cd-4f73-aadd-7eed5da01ab7,401,1,00:08:56.937,8,56,28,0.0,14,Dribble,207,Valencia,1,Regular Play,207,Valencia,,,"['a93c27db-8d33-4f06-80b5-2341ebf785f8', 'fcbd93c8-89c9-470d-9aff-0c5b0e754013']",,"[118.3, 26.8]",6594.0,Santiago Mina Lorenzo,16.0,Left Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.937,2.132000000000062,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.770084733934348
a93c27db-8d33-4f06-80b5-2341ebf785f8,402,1,00:08:56.937,8,56,29,0.0,4,Duel,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['946c6b8c-06cd-4f73-aadd-7eed5da01ab7'],,"[1.8, 53.3]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,,,,,,,,,,,,True,,4.0,Won,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.937,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21128513537023652
5291a37e-b58c-46f0-ab3d-bb9e97ac1fcd,403,1,00:08:56.937,8,56,29,0.70656,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['576e49be-f2dd-44c1-b693-889ce38a3de2', 'a93c27db-8d33-4f06-80b5-2341ebf785f8']",,"[1.8, 53.3]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,,,,,,,,,,,,,"[2.2, 53.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.937,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09320404678831151
576e49be-f2dd-44c1-b693-889ce38a3de2,404,1,00:08:57.644,8,57,29,1.271835,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['f44d26a4-b109-4c8d-a213-e148a90db0e6'],,"[2.2, 53.9]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,11539.0,Adrián Embarba Blázquez,6.0207973,1.0104364,1.0,Ground Pass,"[5.4, 59.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.644,0.7069999999999936,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6369880165222322
f44d26a4-b109-4c8d-a213-e148a90db0e6,405,1,00:08:58.916,8,58,29,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['576e49be-f2dd-44c1-b693-889ce38a3de2'],,"[5.4, 59.0]",11539.0,Adrián Embarba Blázquez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.9159999999999,1.2719999999999345,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.43613778871262665
174721c2-3d74-4d92-b521-18d57a9ba763,406,1,00:08:58.916,8,58,29,2.199133,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['0152330b-7d28-4441-a375-8162e207ce0c', 'f44d26a4-b109-4c8d-a213-e148a90db0e6', 'fa8aafd0-fd62-4080-9907-fd80f2f7b3f8']",,"[5.4, 59.0]",11539.0,Adrián Embarba Blázquez,17.0,Right Wing,,,,,,,,,,,,True,"[3.0, 71.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.9159999999999,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9621314969010938
fa8aafd0-fd62-4080-9907-fd80f2f7b3f8,407,1,00:08:59.153,8,59,29,2.083705,17,Pressure,360,Rayo Vallecano,1,Regular Play,207,Valencia,,,"['0152330b-7d28-4441-a375-8162e207ce0c', '174721c2-3d74-4d92-b521-18d57a9ba763']",,"[117.5, 21.8]",6594.0,Santiago Mina Lorenzo,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.153,0.23700000000008004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.008412911911740095
0152330b-7d28-4441-a375-8162e207ce0c,408,1,00:09:01.115,9,1,29,2.062139,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['8b564759-71ed-4b25-b985-c6524908a13b', 'fa8aafd0-fd62-4080-9907-fd80f2f7b3f8', 'fec8a094-9ae4-4804-969c-15de10d78db1']",,"[3.0, 71.8]",11539.0,Adrián Embarba Blázquez,17.0,Right Wing,6852.0,Jozabed Sánchez Ruiz,42.72856,-0.15745357,3.0,High Pass,"[45.2, 65.1]",40.0,Right Foot,,,True,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.115,1.961999999999989,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.17969974313445225
8b564759-71ed-4b25-b985-c6524908a13b,409,1,00:09:03.177,9,3,29,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['0152330b-7d28-4441-a375-8162e207ce0c'],,"[37.6, 67.2]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.177,2.062000000000012,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9398552078211336
fec8a094-9ae4-4804-969c-15de10d78db1,410,1,00:09:03.177,9,3,29,0.0,2,Ball Recovery,360,Rayo Vallecano,1,Regular Play,207,Valencia,,,['0152330b-7d28-4441-a375-8162e207ce0c'],,"[74.9, 15.0]",7005.0,João Pedro Cavaco Cancelo,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,543.177,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9374628288253818
c201b998-5394-456c-9cde-b7533f1c5a62,411,1,00:09:03.241,9,3,29,0.0,22,Foul Committed,360,Rayo Vallecano,1,Regular Play,207,Valencia,,,,,"[74.9, 15.3]",7005.0,João Pedro Cavaco Cancelo,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,Handball,,,,,,,,,,,,,,,,,,,,,,543.241,0.06399999999996453,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5138863776687975
046b2025-1516-4c45-8c14-d31654f97fb1,412,1,00:09:05.656,9,5,29,0.567242,17,Pressure,360,Rayo Vallecano,1,Regular Play,207,Valencia,,,['d47e8c6e-149f-4722-b661-d6cc452f8280'],,"[64.4, 34.1]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.656,2.4149999999999636,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3627258562153245
d47e8c6e-149f-4722-b661-d6cc452f8280,413,1,00:09:06.107,9,6,29,1.211156,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['046b2025-1516-4c45-8c14-d31654f97fb1', '3ce5a896-af56-4c2d-a51c-532d9e8683dd']",,"[52.4, 47.7]",26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,4711.0,Pablo Hernández Domínguez,17.304625,-1.6808153,1.0,Ground Pass,"[50.5, 30.5]",40.0,Right Foot,66.0,Recovery,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.107,0.45100000000002183,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.41421313788510594
3ce5a896-af56-4c2d-a51c-532d9e8683dd,414,1,00:09:07.318,9,7,29,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['d47e8c6e-149f-4722-b661-d6cc452f8280'],,"[50.5, 30.5]",4711.0,Pablo Hernández Domínguez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.318,1.2110000000000127,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4026368331591921
353057b7-b01e-445f-928f-6c10a2deafcb,415,1,00:09:07.318,9,7,29,3.484017,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['2c733111-f862-47c4-9ea7-310ec971439b', '3ce5a896-af56-4c2d-a51c-532d9e8683dd', 'd152e994-72d0-45fc-a468-654eeede1e01']",,"[50.5, 30.5]",4711.0,Pablo Hernández Domínguez,21.0,Left Wing,,,,,,,,,,,,True,"[75.6, 29.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.318,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18105630759049363
d152e994-72d0-45fc-a468-654eeede1e01,416,1,00:09:08.445,9,8,29,1.470254,17,Pressure,360,Rayo Vallecano,1,Regular Play,207,Valencia,,,['353057b7-b01e-445f-928f-6c10a2deafcb'],,"[63.6, 45.9]",10037.0,Danilo Barbosa da Silva,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.445,1.1270000000000664,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.37997587169112046
d3072cd6-9d61-472f-95f4-9c33a1e916b8,417,1,00:09:09.899,9,9,29,1.070559,17,Pressure,360,Rayo Vallecano,1,Regular Play,207,Valencia,,,['2c733111-f862-47c4-9ea7-310ec971439b'],,"[47.7, 47.2]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.899,1.4539999999999509,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.48038120580307386
9b08db50-376b-4c7b-a701-e0ec35809d48,418,1,00:09:10.802,9,10,29,0.0,22,Foul Committed,360,Rayo Vallecano,1,Regular Play,207,Valencia,,,['2c733111-f862-47c4-9ea7-310ec971439b'],,"[44.5, 50.7]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.802,0.90300000000002,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2068159168977709
2c733111-f862-47c4-9ea7-310ec971439b,419,1,00:09:10.802,9,10,29,0.0,21,Foul Won,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['9b08db50-376b-4c7b-a701-e0ec35809d48', 'd3072cd6-9d61-472f-95f4-9c33a1e916b8']",,"[75.6, 29.4]",4711.0,Pablo Hernández Domínguez,21.0,Left Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.802,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8000301027091621
8b2c56b4-ec90-4958-8f1c-c0594b48bfcd,420,1,00:09:55.154,9,55,30,1.630484,30,Pass,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,"['95b2ba94-1851-49f7-ae8a-3481d1c1e87b', 'ee577f59-d7f0-42d4-8372-50624ad64b84']",,"[80.0, 28.3]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,6713.0,Diego Javier Llorente Ríos,30.90275,0.85409725,3.0,High Pass,"[100.3, 51.6]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.154,44.351999999999975,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5771489457728705
ee577f59-d7f0-42d4-8372-50624ad64b84,421,1,00:09:56.784,9,56,30,,42,Ball Receipt*,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['8b2c56b4-ec90-4958-8f1c-c0594b48bfcd'],,"[100.9, 52.4]",6713.0,Diego Javier Llorente Ríos,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.784,1.6299999999999955,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4737232618767784
8e606dcc-5726-4185-92d7-6b4451bbff77,422,1,00:09:56.784,9,56,30,0.0,4,Duel,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['95b2ba94-1851-49f7-ae8a-3481d1c1e87b'],,"[100.3, 51.6]",6713.0,Diego Javier Llorente Ríos,11.0,Left Defensive Midfield,,,,,,,,,,,,True,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.784,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5389686513669899
95b2ba94-1851-49f7-ae8a-3481d1c1e87b,423,1,00:09:56.784,9,56,30,0.0,9,Clearance,360,Rayo Vallecano,3,From Free Kick,207,Valencia,,,"['8b2c56b4-ec90-4958-8f1c-c0594b48bfcd', '8e606dcc-5726-4185-92d7-6b4451bbff77']",,"[19.8, 28.5]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,596.784,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3756592588641059
50e01c3e-7cda-4b67-9ae8-ee7079690ef8,424,1,00:10:01.269,10,1,30,0.0,2,Ball Recovery,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,,,"[103.3, 78.8]",26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.269,4.485000000000014,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6808552609271566
6f230ecc-1f65-4403-b242-0baf3d48a648,425,1,00:10:01.269,10,1,30,0.937695,43,Carry,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,"['50e01c3e-7cda-4b67-9ae8-ee7079690ef8', 'bc35d22b-4aad-4a0f-a3cc-f809dfe0d508']",,"[103.3, 78.8]",26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,,,,,,,,,,,,,"[103.1, 78.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.269,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.45828247090895524
bc35d22b-4aad-4a0f-a3cc-f809dfe0d508,426,1,00:10:02.207,10,2,30,2.058763,30,Pass,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['7fc916ba-fe82-4344-a8cb-c0501bf550ea'],,"[103.1, 78.8]",26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,6852.0,Jozabed Sánchez Ruiz,26.852188,-2.7680018,1.0,Ground Pass,"[78.1, 69.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.207,0.9379999999999882,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8367781013876011
7fc916ba-fe82-4344-a8cb-c0501bf550ea,427,1,00:10:04.265,10,4,30,,42,Ball Receipt*,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['bc35d22b-4aad-4a0f-a3cc-f809dfe0d508'],,"[78.1, 69.0]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.265,2.0579999999999927,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7272676997893625
9060fab4-0cac-41a2-a117-bbf907a1e4be,428,1,00:10:04.265,10,4,30,1.178336,43,Carry,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,"['7fc916ba-fe82-4344-a8cb-c0501bf550ea', 'b26c8d99-3b92-45a9-beaf-aa64b07830cf']",,"[78.1, 69.0]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,,,,,,,,,,,,,"[77.4, 69.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.265,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12412869386646752
b26c8d99-3b92-45a9-beaf-aa64b07830cf,429,1,00:10:05.444,10,5,30,0.777419,30,Pass,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['59a19e40-388a-4d8b-9895-02b208aec6b7'],,"[77.4, 69.0]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,26848.0,Roberto Trashorras Gayoso,9.885848,-1.4389132,1.0,Ground Pass,"[78.7, 59.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.444,1.1789999999999736,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.15361716845674578
59a19e40-388a-4d8b-9895-02b208aec6b7,430,1,00:10:06.221,10,6,30,,42,Ball Receipt*,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['b26c8d99-3b92-45a9-beaf-aa64b07830cf'],,"[78.7, 59.2]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.221,0.7770000000000437,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9541970411762956
efc7f7ee-81d8-4274-8902-6c0f5f0b8e59,431,1,00:10:06.221,10,6,30,2.081854,43,Carry,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,"['59a19e40-388a-4d8b-9895-02b208aec6b7', '8d9053ee-c1e5-42b2-a895-4852d1b3ccf7', '9b57a2de-753d-438e-83fb-96047d8fa083']",,"[78.7, 59.2]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,True,"[78.5, 59.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.221,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05252003290627849
8d9053ee-c1e5-42b2-a895-4852d1b3ccf7,432,1,00:10:07.165,10,7,30,1.189699,17,Pressure,360,Rayo Vallecano,3,From Free Kick,207,Valencia,,,"['9b57a2de-753d-438e-83fb-96047d8fa083', 'efc7f7ee-81d8-4274-8902-6c0f5f0b8e59']",,"[37.3, 22.9]",6595.0,Daniel Parejo Muñoz,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.165,0.94399999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.049181459814283124
9b57a2de-753d-438e-83fb-96047d8fa083,433,1,00:10:08.303,10,8,30,0.550234,30,Pass,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,"['6e088e8f-3a4c-4d64-8081-0ce859b7e921', '8d9053ee-c1e5-42b2-a895-4852d1b3ccf7']",,"[78.5, 59.4]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,6852.0,Jozabed Sánchez Ruiz,7.256721,1.3625904,1.0,Ground Pass,"[80.0, 66.5]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.303,1.1380000000000337,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.372924803688913
6e088e8f-3a4c-4d64-8081-0ce859b7e921,434,1,00:10:08.853,10,8,30,,42,Ball Receipt*,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['9b57a2de-753d-438e-83fb-96047d8fa083'],,"[80.0, 66.5]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.853,0.5499999999999545,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1761670782747765
