id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,carry_end_location,pass_cross,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,interception_outcome_id,interception_outcome_name,counterpress,out,duel_type_id,duel_type_name,pass_aerial_won,foul_won_defensive,foul_committed_card_id,foul_committed_card_name,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_switch,pass_assisted_shot_id,pass_shot_assist,pass_technique_id,pass_technique_name,pass_straight,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_first_time,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,miscontrol_aerial_won,clearance_left_foot,ball_recovery_recovery_failure,dribble_outcome_id,dribble_outcome_name,pass_cut_back,pass_through_ball,shot_one_on_one,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_no_touch,clearance_right_foot,duel_outcome_id,duel_outcome_name,foul_committed_advantage,foul_won_advantage,shot_aerial_won,clearance_aerial_won,pass_outswinging,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,pass_inswinging,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_miscommunication,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
61984c6f-dd8e-40eb-a1df-43b7a591f334,1775,2,00:09:49.772,54,49,121,0.0,4,Duel,213,Sevilla,1,Regular Play,218,Real Betis,,,['17713fc4-0a2b-4b27-bc82-3e98822741d0'],,"[25.3, 51.3]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,589.772,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8694773599241007
542ee178-6418-4322-8723-993f06a31810,1776,2,00:09:50.181,54,50,121,0.719607,17,Pressure,213,Sevilla,1,Regular Play,218,Real Betis,,,"['a20589df-ff0d-4a1d-be98-26a9409ef6a0', 'ef55b1dd-ad7f-48fe-af52-237eb96c90c3']",,"[27.6, 49.6]",6697.0,Daniel Ceballos Fernández,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.181,0.4089999999999918,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9479957366697116
ef55b1dd-ad7f-48fe-af52-237eb96c90c3,1777,2,00:09:50.854,54,50,121,0.0,2,Ball Recovery,213,Sevilla,1,Regular Play,213,Sevilla,,,['542ee178-6418-4322-8723-993f06a31810'],,"[91.0, 30.3]",8523.0,Yevhen Konoplyanka,21.0,Left Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.854,0.6730000000000018,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6909247604620492
a20589df-ff0d-4a1d-be98-26a9409ef6a0,1778,2,00:09:50.854,54,50,121,6.503729,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['3d42fbba-821c-46eb-807c-9bb6b79f5706', '542ee178-6418-4322-8723-993f06a31810', 'cd7108f4-3fe8-4bfd-b34a-b4b125643010', 'ef55b1dd-ad7f-48fe-af52-237eb96c90c3']",,"[91.0, 30.3]",8523.0,Yevhen Konoplyanka,21.0,Left Wing,,,,,,,,,,,,True,,,,,"[87.2, 68.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.854,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8861441242487709
cd7108f4-3fe8-4bfd-b34a-b4b125643010,1779,2,00:09:53.032,54,53,121,0.868242,17,Pressure,213,Sevilla,1,Regular Play,218,Real Betis,,,['a20589df-ff0d-4a1d-be98-26a9409ef6a0'],,"[31.9, 42.4]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.032,2.1779999999999973,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6161542217720913
3d42fbba-821c-46eb-807c-9bb6b79f5706,1780,2,00:09:57.357,54,57,121,1.458788,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['45e01230-beae-4e4c-bbb7-3dc63c91d171'],,"[87.2, 68.5]",8523.0,Yevhen Konoplyanka,21.0,Left Wing,21210.0,Mariano Ferreira Filho,11.871394,2.5419083,1.0,Ground Pass,"[77.4, 75.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.357,4.324999999999932,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9095081404892089
45e01230-beae-4e4c-bbb7-3dc63c91d171,1781,2,00:09:58.816,54,58,121,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['3d42fbba-821c-46eb-807c-9bb6b79f5706'],,"[77.4, 75.2]",21210.0,Mariano Ferreira Filho,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.816,1.45900000000006,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07958751741934178
35ffea59-d9b1-4459-b389-c05ed4249763,1782,2,00:09:58.816,54,58,121,1.191351,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['013f2783-4bcc-45e8-8cc8-0aa63335f83f', '45e01230-beae-4e4c-bbb7-3dc63c91d171', 'f18a26d2-76d6-456b-a567-9b8af8691dbf']",,"[77.4, 75.2]",21210.0,Mariano Ferreira Filho,2.0,Right Back,,,,,,,,,,,,True,,,,,"[78.1, 76.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.816,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5791285989574116
013f2783-4bcc-45e8-8cc8-0aa63335f83f,1783,2,00:09:59.621,54,59,121,0.617282,17,Pressure,213,Sevilla,1,Regular Play,218,Real Betis,,,"['35ffea59-d9b1-4459-b389-c05ed4249763', 'c8becbfd-73fd-477e-b095-09bbdf20ab3a', 'f18a26d2-76d6-456b-a567-9b8af8691dbf']",,"[39.3, 5.9]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.621,0.80499999999995,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.656860158392127
b331adcf-ee36-42c4-82e9-aa4f8dc31107,1784,2,00:10:00.008,55,0,121,0.0,22,Foul Committed,213,Sevilla,1,Regular Play,218,Real Betis,,,"['c8becbfd-73fd-477e-b095-09bbdf20ab3a', 'f18a26d2-76d6-456b-a567-9b8af8691dbf']",,"[42.0, 4.0]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,600.008,0.3870000000000573,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.014933039371014423
f18a26d2-76d6-456b-a567-9b8af8691dbf,1785,2,00:10:00.008,55,0,121,0.0,21,Foul Won,213,Sevilla,1,Regular Play,213,Sevilla,,,"['013f2783-4bcc-45e8-8cc8-0aa63335f83f', 'b331adcf-ee36-42c4-82e9-aa4f8dc31107']",,"[78.1, 76.1]",21210.0,Mariano Ferreira Filho,2.0,Right Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,600.008,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0711248068187551
c8becbfd-73fd-477e-b095-09bbdf20ab3a,1786,2,00:10:00.008,55,0,121,0.409111,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['013f2783-4bcc-45e8-8cc8-0aa63335f83f', '350956a8-3d91-4c37-b1a4-8e7ddaf1a41a', '6baba934-62ed-4a62-a465-0f04e999a8de', 'b331adcf-ee36-42c4-82e9-aa4f8dc31107', 'f18a26d2-76d6-456b-a567-9b8af8691dbf']",,"[78.1, 76.1]",21210.0,Mariano Ferreira Filho,2.0,Right Back,,,,,,,,,,,,True,,,,,"[79.3, 77.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.008,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.42885324066324537
350956a8-3d91-4c37-b1a4-8e7ddaf1a41a,1787,2,00:10:00.417,55,0,121,0.0,39,Dribbled Past,213,Sevilla,1,Regular Play,218,Real Betis,,,"['2c1075c3-cfec-4899-906e-09cbea1460c7', '6baba934-62ed-4a62-a465-0f04e999a8de', 'c8becbfd-73fd-477e-b095-09bbdf20ab3a']",,"[40.8, 3.0]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.417,0.4089999999999918,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.559461067376507
6baba934-62ed-4a62-a465-0f04e999a8de,1788,2,00:10:00.417,55,0,121,0.0,14,Dribble,213,Sevilla,1,Regular Play,213,Sevilla,,,['350956a8-3d91-4c37-b1a4-8e7ddaf1a41a'],,"[79.3, 77.1]",21210.0,Mariano Ferreira Filho,2.0,Right Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.417,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5658111643769286
2c1075c3-cfec-4899-906e-09cbea1460c7,1789,2,00:10:00.417,55,0,121,2.803469,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['350956a8-3d91-4c37-b1a4-8e7ddaf1a41a', '6baba934-62ed-4a62-a465-0f04e999a8de', 'af20663e-60f6-476c-a06f-b3c9a0cf7ceb', 'db4d6e96-f305-4b4d-a07a-be12df4a2fe2']",,"[79.3, 77.1]",21210.0,Mariano Ferreira Filho,2.0,Right Back,,,,,,,,,,,,True,,,,,"[87.2, 68.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.417,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.41202447888821325
af20663e-60f6-476c-a06f-b3c9a0cf7ceb,1790,2,00:10:02.717,55,2,121,0.371109,17,Pressure,213,Sevilla,1,Regular Play,218,Real Betis,,,['2c1075c3-cfec-4899-906e-09cbea1460c7'],,"[36.1, 10.6]",6697.0,Daniel Ceballos Fernández,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.717,2.2999999999999545,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5541194726942515
db4d6e96-f305-4b4d-a07a-be12df4a2fe2,1791,2,00:10:03.220,55,3,121,0.0,14,Dribble,213,Sevilla,1,Regular Play,213,Sevilla,,,['bd9ac361-4ef2-41fb-b220-3193ccb4a5b4'],,"[87.2, 68.9]",21210.0,Mariano Ferreira Filho,2.0,Right Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.22,0.5030000000000427,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6582799038153749
bd9ac361-4ef2-41fb-b220-3193ccb4a5b4,1792,2,00:10:03.220,55,3,122,0.0,4,Duel,218,Real Betis,1,Regular Play,218,Real Betis,,,['db4d6e96-f305-4b4d-a07a-be12df4a2fe2'],,"[32.9, 11.2]",6697.0,Daniel Ceballos Fernández,19.0,Center Attacking Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,True,,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,603.22,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05470996889469526
dd29635f-2164-473d-9228-307818ed9340,1793,2,00:10:04.160,55,4,122,0.0,2,Ball Recovery,218,Real Betis,1,Regular Play,218,Real Betis,,,,,"[26.1, 14.6]",6651.0,Joaquín Sánchez Rodríguez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.16,0.9399999999999409,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09150878279504027
b15836aa-7fb7-4e76-8ead-4f5b9db28636,1794,2,00:10:04.160,55,4,122,1.011297,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['5e7b9b88-47eb-4053-85c9-02506badd1ba', 'dd29635f-2164-473d-9228-307818ed9340', 'fb580006-ba01-4cb7-8953-afb9f5bb0b24']",,"[26.1, 14.6]",6651.0,Joaquín Sánchez Rodríguez,21.0,Left Wing,,,,,,,,,,,,True,,,,,"[27.2, 14.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.16,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.16671088938819434
5e7b9b88-47eb-4053-85c9-02506badd1ba,1795,2,00:10:04.718,55,4,122,0.689297,17,Pressure,218,Real Betis,1,Regular Play,213,Sevilla,,,"['b15836aa-7fb7-4e76-8ead-4f5b9db28636', 'fb580006-ba01-4cb7-8953-afb9f5bb0b24']",,"[94.2, 67.8]",6841.0,Víctor Machín Pérez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.718,0.5579999999999927,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6767174575911524
fb580006-ba01-4cb7-8953-afb9f5bb0b24,1796,2,00:10:05.171,55,5,122,0.844219,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,"['5e7b9b88-47eb-4053-85c9-02506badd1ba', '853b388d-ba7b-4cd5-ad62-2a02f1deb00b']",,"[27.2, 14.4]",6651.0,Joaquín Sánchez Rodríguez,21.0,Left Wing,26723.0,Álvaro Cejudo Carmona,13.688316,0.8629624,1.0,Ground Pass,"[36.1, 24.8]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.171,0.4530000000000882,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3708100907935581
853b388d-ba7b-4cd5-ad62-2a02f1deb00b,1797,2,00:10:06.015,55,6,122,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['fb580006-ba01-4cb7-8953-afb9f5bb0b24'],,"[36.1, 24.8]",26723.0,Álvaro Cejudo Carmona,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.015,0.8439999999999372,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7727954159151513
92c5ad0a-7c10-4da3-9cc1-7b78eba553f8,1798,2,00:10:06.015,55,6,122,1.290722,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['853b388d-ba7b-4cd5-ad62-2a02f1deb00b', '9399c0e6-2e9d-4de8-aeff-b39985ef4924']",,"[36.1, 24.8]",26723.0,Álvaro Cejudo Carmona,17.0,Right Wing,,,,,,,,,,,,,,,,,"[37.4, 21.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.015,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3046438639134036
9399c0e6-2e9d-4de8-aeff-b39985ef4924,1799,2,00:10:07.306,55,7,122,0.616717,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['69180a32-0cbb-4d96-801d-c1c2b9c62f25'],,"[37.4, 21.6]",26723.0,Álvaro Cejudo Carmona,17.0,Right Wing,6697.0,Daniel Ceballos Fernández,11.738825,-1.8116428,1.0,Ground Pass,"[34.6, 10.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.306,1.2910000000000537,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0899982833280738
69180a32-0cbb-4d96-801d-c1c2b9c62f25,1800,2,00:10:07.923,55,7,122,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['9399c0e6-2e9d-4de8-aeff-b39985ef4924'],,"[34.6, 10.2]",6697.0,Daniel Ceballos Fernández,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.923,0.6169999999999618,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.34720244042870474
6d868e56-0c7d-4009-8b26-364ce0d63233,1801,2,00:10:07.923,55,7,122,1.19116,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['2be7cb43-c364-4739-834b-96e7b2ca5c3b', '69180a32-0cbb-4d96-801d-c1c2b9c62f25', 'd92d6d8d-7d74-42b1-8976-7401162d42ec']",,"[34.6, 10.2]",6697.0,Daniel Ceballos Fernández,19.0,Center Attacking Midfield,,,,,,,,,,,,True,,,,,"[34.8, 9.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.923,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22413728341388606
2be7cb43-c364-4739-834b-96e7b2ca5c3b,1802,2,00:10:08.265,55,8,122,0.660578,17,Pressure,218,Real Betis,1,Regular Play,213,Sevilla,,,['6d868e56-0c7d-4009-8b26-364ce0d63233'],,"[84.0, 66.3]",6841.0,Víctor Machín Pérez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.265,0.34199999999998454,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.1361005910483194
2f16fdb9-9696-4b00-a140-1252c0ab1089,1803,2,00:10:09.114,55,9,122,0.0,22,Foul Committed,218,Real Betis,1,Regular Play,213,Sevilla,,,['d92d6d8d-7d74-42b1-8976-7401162d42ec'],,"[85.3, 70.6]",6841.0,Víctor Machín Pérez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Yellow Card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.114,0.8490000000000464,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.33753157189891514
d92d6d8d-7d74-42b1-8976-7401162d42ec,1804,2,00:10:09.114,55,9,122,0.0,21,Foul Won,218,Real Betis,1,Regular Play,218,Real Betis,,,['2f16fdb9-9696-4b00-a140-1252c0ab1089'],,"[34.8, 9.5]",6697.0,Daniel Ceballos Fernández,19.0,Center Attacking Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.114,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2181190918778132
de25b96f-846d-4205-9b80-57deb1a65e5b,1805,2,00:10:45.746,55,45,123,3.0181,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['0eeaa634-11ae-4586-8454-53b84ee1d002', '7034f408-90fd-43e6-8f2d-f4d2c9c1af59']",True,"[35.3, 8.2]",27349.0,Heiko Westermann,5.0,Left Center Back,27347.0,Juan Manuel Vargas Risco,37.938107,-0.044824835,3.0,High Pass,"[73.2, 6.5]",40.0,Right Foot,62.0,Free Kick,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.746,36.63199999999995,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.07666027808080333
7034f408-90fd-43e6-8f2d-f4d2c9c1af59,1806,2,00:10:48.764,55,48,123,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['de25b96f-846d-4205-9b80-57deb1a65e5b'],,"[76.2, 6.3]",27347.0,Juan Manuel Vargas Risco,6.0,Left Back,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.764,3.018000000000029,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3672970771565137
0eeaa634-11ae-4586-8454-53b84ee1d002,1807,2,00:10:48.764,55,48,123,2.22737,30,Pass,218,Real Betis,3,From Free Kick,213,Sevilla,,,"['de25b96f-846d-4205-9b80-57deb1a65e5b', 'f1926d43-5a25-4e0c-8b6a-ee1e3543a343']",,"[46.9, 73.6]",6841.0,Víctor Machín Pérez,17.0,Right Wing,,,11.92057,-0.058755822,2.0,Low Pass,"[58.8, 72.9]",37.0,Head,64.0,Interception,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.764,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.08520133087251336
f1926d43-5a25-4e0c-8b6a-ee1e3543a343,1808,2,00:10:50.992,55,50,123,0.0,2,Ball Recovery,218,Real Betis,3,From Free Kick,218,Real Betis,,,['0eeaa634-11ae-4586-8454-53b84ee1d002'],,"[61.3, 7.2]",6697.0,Daniel Ceballos Fernández,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.992,2.227999999999952,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4954900231746596
71952ba5-ec9a-4180-b7c5-b4ca7590e70a,1809,2,00:10:50.992,55,50,123,3.893503,43,Carry,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['88523293-bdea-4540-a70b-72dabb654cb9', 'f1926d43-5a25-4e0c-8b6a-ee1e3543a343']",,"[61.3, 7.2]",6697.0,Daniel Ceballos Fernández,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,"[72.8, 6.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.992,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6320463137809017
