id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,counterpress,out,ball_recovery_recovery_failure,pass_aerial_won,clearance_left_foot,clearance_right_foot,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,off_camera,pass_technique_id,pass_technique_name,pass_through_ball,foul_committed_penalty,foul_committed_card_id,foul_committed_card_name,foul_won_penalty,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_one_on_one,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,interception_outcome_id,interception_outcome_name,pass_switch,block_deflection,clearance_aerial_won,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_outswinging,shot_first_time,pass_goal_assist,foul_won_defensive,pass_no_touch,pass_cut_back,foul_won_advantage,dribble_overrun,miscontrol_aerial_won,bad_behaviour_card_id,bad_behaviour_card_name,goalkeeper_punched_out,pass_deflected,goalkeeper_lost_out,foul_committed_advantage,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
ad1b9b02-1765-48b2-8be8-1863a0b87961,1599,1,00:41:50.772,41,50,63,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['a9ea5674-48d0-454f-b7ed-ed941750509a'],"[44.6, 63.7]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2510.772,1.2049999999999272,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.15405748913721395
98cdf5f6-6ff1-4592-89ea-3a921a4c4203,1600,1,00:41:50.772,41,50,63,2.161045,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['ad1b9b02-1765-48b2-8be8-1863a0b87961', 'efa06e72-c1f0-48f9-a161-82d33b22b076']","[44.6, 63.7]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,"[41.6, 56.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2510.772,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.27005657606586164
efa06e72-c1f0-48f9-a161-82d33b22b076,1601,1,00:41:52.933,41,52,63,1.520315,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['5add6d0b-3cf2-4c06-8858-5455110c3ac8'],"[41.6, 56.7]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,5216.0,Andrés Iniesta Luján,31.168093,-1.2845638,1.0,Ground Pass,"[50.4, 26.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2512.933,2.161000000000058,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.47289745181743503
5add6d0b-3cf2-4c06-8858-5455110c3ac8,1602,1,00:41:54.454,41,54,63,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['efa06e72-c1f0-48f9-a161-82d33b22b076'],"[50.4, 26.8]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2514.454,1.5210000000001855,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4865882386879121
1793ba2d-df2f-4b02-b3a5-7f21f3410104,1603,1,00:41:54.454,41,54,63,3.758209,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['5add6d0b-3cf2-4c06-8858-5455110c3ac8', 'b908cee9-9072-4554-86a4-46a64bf9a520']","[50.4, 26.8]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,"[77.4, 23.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2514.454,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.20382656159745172
b908cee9-9072-4554-86a4-46a64bf9a520,1604,1,00:41:58.212,41,58,63,1.859748,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['3ccb2240-0583-485c-a2e6-6f6b592c3419'],"[77.4, 23.9]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,4320.0,Neymar da Silva Santos Junior,24.15885,-0.43587697,1.0,Ground Pass,"[99.3, 13.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2518.212,3.757999999999811,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.20152481410168321
3ccb2240-0583-485c-a2e6-6f6b592c3419,1605,1,00:42:00.072,42,0,63,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['b908cee9-9072-4554-86a4-46a64bf9a520'],"[99.3, 13.7]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2520.072,1.8600000000001273,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8529727439268309
e44e87c1-af6d-4bbb-8216-a0e255b1da79,1606,1,00:42:00.072,42,0,63,1.968984,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['3ccb2240-0583-485c-a2e6-6f6b592c3419', 'f94d73b0-6771-4956-9f8d-39163837c3ee']","[99.3, 13.7]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,"[108.2, 27.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2520.072,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7332628667635493
d1b44b28-b85b-4650-a8be-5a27322d2ab5,1607,1,00:42:02.041,42,2,63,0.0,39,Dribbled Past,217,Barcelona,1,Regular Play,215,Athletic Club,,,"['57f5ec9a-ff9f-4d48-a1ca-384370e341f4', 'f94d73b0-6771-4956-9f8d-39163837c3ee']","[11.9, 52.3]",6386.0,Eneko Bóveda Altube,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2522.041,1.969000000000051,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8071770829222148
f94d73b0-6771-4956-9f8d-39163837c3ee,1608,1,00:42:02.041,42,2,63,0.0,14,Dribble,217,Barcelona,1,Regular Play,217,Barcelona,,,['d1b44b28-b85b-4650-a8be-5a27322d2ab5'],"[108.2, 27.8]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,True,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2522.041,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.34510044728538536
57f5ec9a-ff9f-4d48-a1ca-384370e341f4,1609,1,00:42:02.041,42,2,63,1.101844,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['6c3328bf-e3c3-4dd8-99b2-9f2943246185', 'c262d17b-27f2-4575-9408-9078640a7e42', 'd1b44b28-b85b-4650-a8be-5a27322d2ab5', 'f94d73b0-6771-4956-9f8d-39163837c3ee']","[108.2, 27.8]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,"[116.0, 26.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2522.041,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7164381505559716
c262d17b-27f2-4575-9408-9078640a7e42,1610,1,00:42:02.076,42,2,63,0.8608,17,Pressure,217,Barcelona,1,Regular Play,215,Athletic Club,,,['57f5ec9a-ff9f-4d48-a1ca-384370e341f4'],"[12.3, 52.3]",6788.0,Xabier Etxeita Gorritxategi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2522.076,0.03499999999985448,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7774224444531295
6c3328bf-e3c3-4dd8-99b2-9f2943246185,1611,1,00:42:03.142,42,3,63,0.0,3,Dispossessed,217,Barcelona,1,Regular Play,217,Barcelona,,,['18180ddc-aad3-4ad6-8dd6-2555c92238b5'],"[116.0, 26.0]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2523.142,1.0659999999998035,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7562450276088559
18180ddc-aad3-4ad6-8dd6-2555c92238b5,1612,1,00:42:03.142,42,3,63,0.0,4,Duel,217,Barcelona,1,Regular Play,215,Athletic Club,,,['6c3328bf-e3c3-4dd8-99b2-9f2943246185'],"[4.1, 54.1]",6788.0,Xabier Etxeita Gorritxategi,3.0,Right Center Back,,,,,,,,,,,,,True,,,,,,,11.0,Tackle,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2523.142,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12025961092158022
1d843bbc-8073-4654-adca-efe045a29cb6,1613,1,00:42:05.662,42,5,63,0.0,2,Ball Recovery,217,Barcelona,1,Regular Play,215,Athletic Club,,,,"[10.6, 70.5]",6386.0,Eneko Bóveda Altube,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2525.662,2.519999999999982,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9917557746529198
6f5efc96-8bb3-4126-8eb1-1738b29d19c0,1614,1,00:42:05.662,42,5,63,4.08,43,Carry,217,Barcelona,1,Regular Play,215,Athletic Club,,,"['1d843bbc-8073-4654-adca-efe045a29cb6', 'ef4aa95e-282f-40db-bfb1-82f24e0c4aba']","[10.6, 70.5]",6386.0,Eneko Bóveda Altube,2.0,Right Back,,,,,,,,,,,,"[32.3, 74.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2525.662,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6668639659358645
ef4aa95e-282f-40db-bfb1-82f24e0c4aba,1615,1,00:42:09.742,42,9,63,1.0356,30,Pass,217,Barcelona,1,Regular Play,215,Athletic Club,,,['dd3535bc-d38d-4448-8ffe-72c56d640b7f'],"[32.3, 74.3]",6386.0,Eneko Bóveda Altube,2.0,Right Back,6606.0,Javier Eraso Goñi,7.9762144,-1.7091473,1.0,Ground Pass,"[31.2, 66.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2529.742,4.080000000000382,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.2056619487686534
7b2d5a62-5a23-486a-9a27-506602f541c7,1616,1,00:42:09.961,42,9,63,3.34985,17,Pressure,217,Barcelona,1,Regular Play,217,Barcelona,,,"['6335ee08-7256-4be2-bbec-12294319b8ae', 'dd3535bc-d38d-4448-8ffe-72c56d640b7f']","[85.3, 11.1]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2529.961,0.21899999999959618,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.053941924672837316
dd3535bc-d38d-4448-8ffe-72c56d640b7f,1617,1,00:42:10.778,42,10,63,,42,Ball Receipt*,217,Barcelona,1,Regular Play,215,Athletic Club,,,"['7b2d5a62-5a23-486a-9a27-506602f541c7', 'ef4aa95e-282f-40db-bfb1-82f24e0c4aba']","[31.2, 66.4]",6606.0,Javier Eraso Goñi,16.0,Left Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2530.778,0.8170000000000073,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6833366502712407
6335ee08-7256-4be2-bbec-12294319b8ae,1618,1,00:42:10.778,42,10,63,2.7779,43,Carry,217,Barcelona,1,Regular Play,215,Athletic Club,,,"['7b2d5a62-5a23-486a-9a27-506602f541c7', 'b9ef85dc-c8c7-4a4e-b385-cb72da7b6cbb', 'dd3535bc-d38d-4448-8ffe-72c56d640b7f']","[31.2, 66.4]",6606.0,Javier Eraso Goñi,16.0,Left Midfield,,,,,,,,,,,,"[29.4, 74.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2530.778,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5466168920027406
b9ef85dc-c8c7-4a4e-b385-cb72da7b6cbb,1619,1,00:42:13.556,42,13,63,0.1451,30,Pass,217,Barcelona,1,Regular Play,215,Athletic Club,,,['3246890b-6438-478e-8154-60b6cda92853'],"[29.4, 74.3]",6606.0,Javier Eraso Goñi,16.0,Left Midfield,,,3.88973,-0.31362066,3.0,High Pass,"[33.1, 73.1]",,,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2533.556,2.7780000000002474,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3547231167676398
3246890b-6438-478e-8154-60b6cda92853,1620,1,00:42:13.701,42,13,63,0.0,6,Block,217,Barcelona,1,Regular Play,217,Barcelona,,,['b9ef85dc-c8c7-4a4e-b385-cb72da7b6cbb'],"[87.0, 7.0]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2533.701,0.1449999999999818,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2769881554941811
88082225-6f0d-482b-868b-1c37f585bfbb,1621,1,00:42:28.512,42,28,64,2.768434,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['945cf187-d486-4e68-9656-497c3d19bd47'],"[46.3, 80.0]",6386.0,Eneko Bóveda Altube,2.0,Right Back,6649.0,Óscar de Marcos Arana,13.852076,-1.2627436,3.0,High Pass,"[50.5, 66.8]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2548.512,14.81100000000015,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8582071793031929
945cf187-d486-4e68-9656-497c3d19bd47,1622,1,00:42:31.280,42,31,64,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['88082225-6f0d-482b-868b-1c37f585bfbb'],"[50.5, 66.8]",6649.0,Óscar de Marcos Arana,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2551.28,2.768000000000029,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6611415848521285
20007928-fcba-4bc5-8678-3bd93557315b,1623,1,00:42:31.771,42,31,64,0.0,38,Miscontrol,215,Athletic Club,4,From Throw In,215,Athletic Club,,,,"[54.6, 64.9]",6649.0,Óscar de Marcos Arana,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2551.771,0.49099999999998545,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.3670462525457169
14f3a8c7-e541-48cc-8228-bb77ac39198d,1624,1,00:42:35.412,42,35,64,0.0,6,Block,215,Athletic Club,4,From Throw In,215,Athletic Club,,,,"[54.6, 63.9]",6389.0,Mikel San José Domínguez,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2555.412,3.6409999999996217,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.78506016828122
190cf271-d6c7-47b4-aca1-4f1fde89018e,1625,1,00:42:39.241,42,39,64,0.0,4,Duel,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['b629a96c-694d-462c-bfce-4071ca68d44a'],"[63.5, 46.3]",6606.0,Javier Eraso Goñi,16.0,Left Midfield,,,,,,,,,,,,,True,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2559.241,3.8290000000001783,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9020672437986296
b629a96c-694d-462c-bfce-4071ca68d44a,1626,1,00:42:39.241,42,39,65,1.3007,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,"['190cf271-d6c7-47b4-aca1-4f1fde89018e', 'e147fc6c-159e-44d3-a2a9-777699c89df7']","[56.6, 33.8]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,5203.0,Sergio Busquets i Burgos,7.324616,-2.580099,3.0,High Pass,"[50.4, 29.9]",66.0,Recovery,,,,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2559.241,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8197923237288091
e147fc6c-159e-44d3-a2a9-777699c89df7,1627,1,00:42:40.542,42,40,65,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['b629a96c-694d-462c-bfce-4071ca68d44a'],"[50.4, 29.9]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.542,1.3009999999999309,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.26304589957054336
84a4ea11-c6d8-4d38-a7c6-7bf4709f59e7,1628,1,00:42:40.542,42,40,65,2.5949,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['18f77233-63b7-420a-ba3b-b0c4c7911137', '7a1ed9db-2c04-4880-be04-6731d5be7057', 'e147fc6c-159e-44d3-a2a9-777699c89df7']","[50.4, 29.9]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,"[41.9, 36.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.542,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5030863938412764
18f77233-63b7-420a-ba3b-b0c4c7911137,1629,1,00:42:42.480,42,42,65,1.061578,17,Pressure,217,Barcelona,1,Regular Play,215,Athletic Club,,,"['7a1ed9db-2c04-4880-be04-6731d5be7057', '84a4ea11-c6d8-4d38-a7c6-7bf4709f59e7']","[70.0, 44.6]",6606.0,Javier Eraso Goñi,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2562.48,1.9380000000001019,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.13879486829134413
7a1ed9db-2c04-4880-be04-6731d5be7057,1630,1,00:42:43.137,42,43,65,2.444792,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,"['18f77233-63b7-420a-ba3b-b0c4c7911137', '555bbd49-e8d2-4f87-ac56-f0f1757d615c']","[41.9, 36.9]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,6400.0,Aleix Vidal Parreu,33.734257,1.1363182,1.0,Ground Pass,"[56.1, 67.5]",,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2563.137,0.6570000000001528,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5104816982097494
555bbd49-e8d2-4f87-ac56-f0f1757d615c,1631,1,00:42:45.581,42,45,65,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['7a1ed9db-2c04-4880-be04-6731d5be7057'],"[56.1, 67.5]",6400.0,Aleix Vidal Parreu,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2565.581,2.44399999999996,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1847963019344404
7ff3061d-b887-4b83-a37f-1fd749859f18,1632,1,00:42:45.581,42,45,65,6.501308,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['555bbd49-e8d2-4f87-ac56-f0f1757d615c', '968085c8-f432-4afc-a3f9-c7390eb128bb']","[56.1, 67.5]",6400.0,Aleix Vidal Parreu,2.0,Right Back,,,,,,,,,,,,"[85.1, 72.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2565.581,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3928188745591511
968085c8-f432-4afc-a3f9-c7390eb128bb,1633,1,00:42:52.083,42,52,65,1.484685,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['d7ad55ef-f089-4f43-b5f0-8614ed4a2505'],"[85.1, 72.1]",6400.0,Aleix Vidal Parreu,2.0,Right Back,5470.0,Ivan Rakitić,12.310159,-3.1009645,1.0,Ground Pass,"[72.8, 71.6]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2572.083,6.501999999999953,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7928276853770643
d7ad55ef-f089-4f43-b5f0-8614ed4a2505,1634,1,00:42:53.567,42,53,65,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['968085c8-f432-4afc-a3f9-c7390eb128bb'],"[72.8, 71.6]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2573.567,1.4839999999999236,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5036959582888045
