id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,off_camera,pass_switch,counterpress,foul_committed_card_id,foul_committed_card_name,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,pass_aerial_won,interception_outcome_id,interception_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_right_foot,out,pass_technique_id,pass_technique_name,pass_inswinging,shot_aerial_won,goalkeeper_end_location,duel_outcome_id,duel_outcome_name,pass_cross,pass_outswinging,clearance_aerial_won,block_offensive,pass_deflected,block_deflection,ball_recovery_recovery_failure,foul_won_defensive,clearance_left_foot,shot_first_time,injury_stoppage_in_chain,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_advantage,foul_won_advantage,50_50_outcome_id,50_50_outcome_name,pass_cut_back,dribble_nutmeg,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,pass_goal_assist,pass_through_ball,shot_one_on_one,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
62e40ad8-184b-4d62-a144-54b793987736,875,1,00:24:35.103,24,35,51,0.0,10,Interception,216,Getafe,3,From Free Kick,221,Levante UD,,,['9108bfd5-a189-44d6-b00d-d917937f80fd'],"[8.1, 58.8]",25824.0,Ángel Trujillo Canorea,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475.103,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.5891546949956927
1cd17d32-5888-4642-940f-c443e7b2e830,876,1,00:25:16.498,25,16,52,1.327202,30,Pass,216,Getafe,2,From Corner,216,Getafe,,,['7536b90a-f929-4c2f-af0e-b554f0123dae'],"[120.0, 0.1]",6907.0,Pedro León Sánchez Gil,17.0,Right Wing,,,30.885757,1.6453333,3.0,High Pass,"[117.7, 30.9]",61.0,Corner,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,Inswinging,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1516.498,41.39499999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.47030438404677954
7536b90a-f929-4c2f-af0e-b554f0123dae,877,1,00:25:17.825,25,17,52,0.0,9,Clearance,216,Getafe,2,From Corner,221,Levante UD,,,['1cd17d32-5888-4642-940f-c443e7b2e830'],"[2.4, 49.2]",23970.0,José María Martín-Bejarano Serrano,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1517.825,1.3269999999999982,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22650999397486637
73c0752b-d571-4445-a9e5-9d6d5e09c550,878,1,00:25:18.551,25,18,52,0.0,2,Ball Recovery,216,Getafe,2,From Corner,216,Getafe,,,,"[95.9, 20.0]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1518.551,0.7259999999998854,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5109180364652817
006e627e-013b-4305-a443-92a28f807063,879,1,00:25:18.551,25,18,52,0.209944,43,Carry,216,Getafe,2,From Corner,216,Getafe,,,"['36f81c3d-97f1-44c4-8af2-717e12fddc7e', '73c0752b-d571-4445-a9e5-9d6d5e09c550']","[95.9, 20.0]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,,,,,,,,,,,,"[97.4, 19.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1518.551,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5365876754333067
36f81c3d-97f1-44c4-8af2-717e12fddc7e,880,1,00:25:18.760,25,18,52,2.655895,30,Pass,216,Getafe,2,From Corner,216,Getafe,,,['cb9c97bc-9f22-4020-b35e-a6130f9eddd1'],"[97.4, 19.2]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,6907.0,Pedro León Sánchez Gil,15.652476,-1.3909428,1.0,Ground Pass,"[100.2, 3.8]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1518.76,0.20900000000006003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.79032813058518
cb9c97bc-9f22-4020-b35e-a6130f9eddd1,881,1,00:25:21.416,25,21,52,,42,Ball Receipt*,216,Getafe,2,From Corner,216,Getafe,,,['36f81c3d-97f1-44c4-8af2-717e12fddc7e'],"[100.2, 3.8]",6907.0,Pedro León Sánchez Gil,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1521.416,2.655999999999949,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7412996872826463
4a5d4563-ef47-4bbd-b5a5-32b99ddd5271,882,1,00:25:21.416,25,21,52,0.980232,43,Carry,216,Getafe,2,From Corner,216,Getafe,,,"['cb9c97bc-9f22-4020-b35e-a6130f9eddd1', 'da8efd59-c02f-4484-af28-4eab3750edfd']","[100.2, 3.8]",6907.0,Pedro León Sánchez Gil,17.0,Right Wing,,,,,,,,,,,,"[95.4, 2.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1521.416,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5569398125365644
da8efd59-c02f-4484-af28-4eab3750edfd,883,1,00:25:22.397,25,22,52,1.339788,30,Pass,216,Getafe,2,From Corner,216,Getafe,,,['7f5b13e1-f531-4040-9b93-40c6a134a1b9'],"[95.4, 2.8]",6907.0,Pedro León Sánchez Gil,17.0,Right Wing,15893.0,Víctor Rodríguez Romero,10.104454,0.029694239,1.0,Ground Pass,"[105.5, 3.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1522.397,0.9809999999999945,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.11561011885844241
fd3a97b7-8f3a-4a35-916e-6d951466449c,884,1,00:25:23.461,25,23,52,0.572858,17,Pressure,216,Getafe,2,From Corner,221,Levante UD,,,"['7f5b13e1-f531-4040-9b93-40c6a134a1b9', 'fb992557-2050-44b1-88fc-c5b3b448387c']","[12.1, 72.7]",23970.0,José María Martín-Bejarano Serrano,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1523.461,1.0640000000000782,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8391337643647865
7f5b13e1-f531-4040-9b93-40c6a134a1b9,885,1,00:25:23.736,25,23,52,,42,Ball Receipt*,216,Getafe,2,From Corner,216,Getafe,,,"['da8efd59-c02f-4484-af28-4eab3750edfd', 'fd3a97b7-8f3a-4a35-916e-6d951466449c']","[105.5, 3.1]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1523.736,0.27500000000009095,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2591811568462903
fb992557-2050-44b1-88fc-c5b3b448387c,886,1,00:25:23.736,25,23,52,0.643137,43,Carry,216,Getafe,2,From Corner,216,Getafe,,,"['7f5b13e1-f531-4040-9b93-40c6a134a1b9', '92078c68-985b-4c0f-a7f0-34e967fd0528', 'fd3a97b7-8f3a-4a35-916e-6d951466449c']","[105.5, 3.1]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,,,,,,,,,,,,"[108.3, 4.9]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1523.736,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19358207764001512
92078c68-985b-4c0f-a7f0-34e967fd0528,887,1,00:25:24.380,25,24,52,0.0,3,Dispossessed,216,Getafe,2,From Corner,216,Getafe,,,['5a1ab27e-963b-40fb-bf79-e8a33107379c'],"[108.3, 4.9]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1524.38,0.6440000000000055,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5811669998498381
5a1ab27e-963b-40fb-bf79-e8a33107379c,888,1,00:25:24.380,25,24,52,0.0,4,Duel,216,Getafe,2,From Corner,221,Levante UD,,,['92078c68-985b-4c0f-a7f0-34e967fd0528'],"[11.8, 75.2]",23970.0,José María Martín-Bejarano Serrano,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,1524.38,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7701450265821793
26ddf900-8577-45ec-b841-f9def5fe8244,889,1,00:25:51.242,25,51,53,0.526202,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['45d5c9c0-a248-44dd-827f-6970bc99e157'],"[107.6, 0.1]",26941.0,Francisco Javier García Noblejas Hernanz,6.0,Left Back,6907.0,Pedro León Sánchez Gil,5.4230986,1.1731683,2.0,Low Pass,"[109.7, 5.1]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1551.242,26.861999999999853,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.787858117476631
45d5c9c0-a248-44dd-827f-6970bc99e157,890,1,00:25:51.769,25,51,53,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['26ddf900-8577-45ec-b841-f9def5fe8244'],"[109.7, 5.1]",6907.0,Pedro León Sánchez Gil,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1551.769,0.5270000000000437,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7555481814161726
e22f01bc-32b4-422d-8c3a-1f5b37d037e8,891,1,00:25:51.769,25,51,53,0.850815,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['9a7cbc0a-d8cf-4664-9580-c28ede7853e2'],"[109.9, 5.8]",6907.0,Pedro León Sánchez Gil,17.0,Right Wing,26941.0,Francisco Javier García Noblejas Hernanz,5.6400356,-2.2178435,2.0,Low Pass,"[106.5, 1.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1551.769,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5085253798695681
9a7cbc0a-d8cf-4664-9580-c28ede7853e2,892,1,00:25:52.619,25,52,53,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['e22f01bc-32b4-422d-8c3a-1f5b37d037e8'],"[106.5, 1.3]",26941.0,Francisco Javier García Noblejas Hernanz,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1552.619,0.849999999999909,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.272946568496932
8bd24aa3-5626-4079-8e4c-aca9bd8cf596,893,1,00:25:52.619,25,52,53,0.664508,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['739ec2d9-fbcd-4b1e-b997-0356786762e5', '9a7cbc0a-d8cf-4664-9580-c28ede7853e2']","[106.5, 1.3]",26941.0,Francisco Javier García Noblejas Hernanz,6.0,Left Back,,,,,,,,,,,,"[105.9, 2.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1552.619,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19859112844013427
739ec2d9-fbcd-4b1e-b997-0356786762e5,894,1,00:25:53.284,25,53,53,2.164774,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['0052730a-1568-4d05-842b-e48bf7caee75'],"[105.9, 2.2]",26941.0,Francisco Javier García Noblejas Hernanz,6.0,Left Back,,,38.68656,1.4490062,3.0,High Pass,"[110.6, 40.6]",,,38.0,Left Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,1553.284,0.665000000000191,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9811981516014925
0052730a-1568-4d05-842b-e48bf7caee75,895,1,00:25:55.449,25,55,53,0.0,9,Clearance,216,Getafe,4,From Throw In,221,Levante UD,,,['739ec2d9-fbcd-4b1e-b997-0356786762e5'],"[9.5, 39.5]",6647.0,Zouhair Feddal,5.0,Left Center Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1555.449,2.1649999999999636,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7697724254095297
7312c7be-b9ca-4706-baa5-4ee49e67c3b3,896,1,00:25:57.096,25,57,53,0.584495,17,Pressure,216,Getafe,4,From Throw In,216,Getafe,,,['63a04bc4-91e8-4d9d-8011-1db4070feee4'],"[94.2, 48.7]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557.096,1.6469999999999345,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5704492359101608
63a04bc4-91e8-4d9d-8011-1db4070feee4,897,1,00:25:57.560,25,57,53,0.0,2,Ball Recovery,216,Getafe,4,From Throw In,221,Levante UD,,,['7312c7be-b9ca-4706-baa5-4ee49e67c3b3'],"[21.3, 30.7]",5678.0,Jefferson Andrés Lerma Solís,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,1557.56,0.4639999999999418,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24881507596079866
cb1a953b-7515-4ffa-bb74-c3ea5622d1fd,898,1,00:26:10.914,26,10,54,1.063857,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['be2e109c-c0f0-4767-b518-2b2dd6aa8d2e'],"[88.3, 80.0]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,25881.0,Juan Antonio Rodríguez Villamuela,12.035364,-1.4206738,2.0,Low Pass,"[90.1, 68.1]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1570.914,13.354000000000042,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.4441170398721822
be2e109c-c0f0-4767-b518-2b2dd6aa8d2e,899,1,00:26:11.978,26,11,54,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['cb1a953b-7515-4ffa-bb74-c3ea5622d1fd'],"[90.1, 68.1]",25881.0,Juan Antonio Rodríguez Villamuela,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1571.978,1.0640000000000782,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18196635085537494
c1baa937-cf35-48f5-bc9d-748e16f0015c,900,1,00:26:11.978,26,11,54,0.241313,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['308ee624-a772-4b69-a148-ef06fb7359c1', 'be2e109c-c0f0-4767-b518-2b2dd6aa8d2e']","[90.1, 68.1]",25881.0,Juan Antonio Rodríguez Villamuela,9.0,Right Defensive Midfield,,,,,,,,,,,,"[90.1, 69.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1571.978,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9387930537410646
308ee624-a772-4b69-a148-ef06fb7359c1,901,1,00:26:12.219,26,12,54,0.347531,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['f905b854-786e-4332-b26e-3d2043346e04'],"[90.1, 69.9]",25881.0,Juan Antonio Rodríguez Villamuela,9.0,Right Defensive Midfield,6627.0,Damián Nicolás Suárez Suárez,5.5731497,1.7329952,2.0,Low Pass,"[89.2, 75.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1572.219,0.24099999999998545,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5796506516113297
f905b854-786e-4332-b26e-3d2043346e04,902,1,00:26:12.567,26,12,54,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['308ee624-a772-4b69-a148-ef06fb7359c1'],"[89.2, 75.4]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1572.567,0.34799999999995634,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4819758276737328
6aef8347-b36b-4230-9bdd-b1ab042174f8,903,1,00:26:12.567,26,12,54,0.637085,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['481be4a9-aaf8-467f-bc3f-a0b9de0d8977', 'cb996815-57a1-4901-83a4-3063bdcf2aa2', 'f905b854-786e-4332-b26e-3d2043346e04']","[89.2, 75.4]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,"[89.2, 77.5]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1572.567,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08915269775359025
481be4a9-aaf8-467f-bc3f-a0b9de0d8977,904,1,00:26:13.073,26,13,54,0.454652,17,Pressure,216,Getafe,4,From Throw In,221,Levante UD,,,"['6aef8347-b36b-4230-9bdd-b1ab042174f8', 'cb996815-57a1-4901-83a4-3063bdcf2aa2']","[30.0, 6.7]",5678.0,Jefferson Andrés Lerma Solís,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1573.073,0.5060000000000855,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7504739838296367
cb996815-57a1-4901-83a4-3063bdcf2aa2,905,1,00:26:13.204,26,13,54,0.0,38,Miscontrol,216,Getafe,4,From Throw In,216,Getafe,,,['481be4a9-aaf8-467f-bc3f-a0b9de0d8977'],"[89.2, 77.5]",6627.0,Damián Nicolás Suárez Suárez,2.0,Right Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1573.204,0.13099999999985812,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.32616359990156574
fecede4e-9e0b-4a34-a265-5a9315ec765f,906,1,00:26:14.429,26,14,54,0.0,9,Clearance,216,Getafe,4,From Throw In,221,Levante UD,,,,"[14.7, 5.7]",6784.0,Antonio García Aranda,8.0,Left Wing Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,1574.429,1.2250000000001364,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2024551211325638
e64734c2-e3e6-4e51-9dd7-f657e05995de,907,1,00:26:17.980,26,17,54,2.356155,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['453e9a7a-c673-4e2c-b125-e94a9981e516'],"[50.2, 60.5]",27403.0,Santiago Vergini,3.0,Right Center Back,6614.0,Alexis Ruano Delgado,30.58055,-1.88324,1.0,Ground Pass,"[40.8, 31.4]",66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1577.98,3.550999999999931,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.04967565267675489
453e9a7a-c673-4e2c-b125-e94a9981e516,908,1,00:26:20.336,26,20,54,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['e64734c2-e3e6-4e51-9dd7-f657e05995de'],"[40.8, 31.4]",6614.0,Alexis Ruano Delgado,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1580.336,2.3559999999999945,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4949875295456565
e78d6c09-082e-4a44-aef5-8e9345496051,909,1,00:26:20.336,26,20,54,0.009548,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['453e9a7a-c673-4e2c-b125-e94a9981e516', '5a9f101e-fe4c-409b-b28a-fad3a5799765']","[40.8, 31.4]",6614.0,Alexis Ruano Delgado,5.0,Left Center Back,,,,,,,,,,,,"[40.3, 29.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1580.336,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.058020880622053794
5a9f101e-fe4c-409b-b28a-fad3a5799765,910,1,00:26:20.346,26,20,54,2.429195,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['c199552d-07d1-4652-880c-f74f3b682973'],"[40.3, 29.8]",6614.0,Alexis Ruano Delgado,5.0,Left Center Back,26941.0,Francisco Javier García Noblejas Hernanz,30.149794,-0.9717546,1.0,Ground Pass,"[57.3, 4.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1580.346,0.009999999999990905,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.34895988457236826
