id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,pass_switch,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_cross,pass_aerial_won,counterpress,out,pass_through_ball,pass_technique_id,pass_technique_name,pass_inswinging,clearance_head,clearance_body_part_id,clearance_body_part_name,off_camera,pass_outswinging,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_aerial_won,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,foul_won_defensive,dribble_overrun,foul_committed_advantage,foul_won_advantage,clearance_aerial_won,clearance_left_foot,shot_first_time,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,miscontrol_aerial_won,foul_committed_type_id,foul_committed_type_name,ball_recovery_recovery_failure,pass_goal_assist,foul_committed_card_id,foul_committed_card_name,block_deflection,50_50_outcome_id,50_50_outcome_name,pass_cut_back,foul_committed_offensive,shot_saved_to_post,goalkeeper_shot_saved_to_post,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_right_foot,shot_one_on_one,shot_open_goal,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
81810c7f-b3ec-4c3a-a4f5-eb3ce095bf6c,2335,2,00:11:16.336,56,16,118,0.0,4,Duel,212,Atlético Madrid,2,From Corner,212,Atlético Madrid,,,['93c4e91f-c73a-40ff-b720-110368b122d8'],"[114.6, 42.9]",21877.0,Ignacio Monsalve Vicente,3.0,Right Center Back,,,,,,,,,,,,,,,True,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.336,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.31108411673433134
93c4e91f-c73a-40ff-b720-110368b122d8,2336,2,00:11:16.336,56,16,118,0.0,9,Clearance,212,Atlético Madrid,2,From Corner,218,Real Betis,,,"['12ed33a0-93b7-480f-8239-92de9d60a390', '81810c7f-b3ec-4c3a-a4f5-eb3ce095bf6c']","[5.5, 37.2]",5671.0,Alfred John Momar N''Diaye,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,True,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.336,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5252471685071243
2f1b1c25-4f0d-48e2-ad15-99d40e6f51c9,2337,2,00:11:19.462,56,19,118,0.0,2,Ball Recovery,212,Atlético Madrid,2,From Corner,212,Atlético Madrid,,,,"[93.5, 47.8]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.462,3.1259999999999764,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04596568390809985
d0afc6f4-f2cb-41db-a9ca-1412a7fbbb1b,2338,2,00:11:19.539,56,19,118,0.398984,16,Shot,212,Atlético Madrid,2,From Corner,212,Atlético Madrid,,,"['a7d929b9-fe2d-4dcc-bd98-8f8bf800e38f', 'ce7e2786-66ae-45ae-9c55-3af5ac2c0c23']","[92.4, 43.7]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01741109,"[106.1, 42.3]",,40.0,Right Foot,87.0,Open Play,96.0,Blocked,91.0,Half Volley,,"[{'location': [94.1, 22.0], 'player': {'id': 3601, 'name': 'Charly Musonda Junior'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [106.2, 42.2], 'player': {'id': 5671, 'name': ""Alfred John Momar N''Diaye""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.1, 38.6], 'player': {'id': 6593, 'name': 'Martín Montoya Torralbo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.6, 32.9], 'player': {'id': 6382, 'name': 'Fernando José Torres Sanz'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [90.4, 21.1], 'player': {'id': 5199, 'name': 'Jorge Resurrección Merodio'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [97.2, 45.6], 'player': {'id': 19668, 'name': 'Augusto Matías Fernández'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [103.4, 40.9], 'player': {'id': 6865, 'name': 'Francisco José Molinero Calderón'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.1, 47.6], 'player': {'id': 186264, 'name': 'Foued Kadir'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [95.7, 44.8], 'player': {'id': 6697, 'name': 'Daniel Ceballos Fernández'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [119.4, 40.6], 'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [109.4, 47.1], 'player': {'id': 6381, 'name': 'Saúl Ñíguez Esclapez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [102.5, 23.4], 'player': {'id': 26723, 'name': 'Álvaro Cejudo Carmona'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [113.7, 43.4], 'player': {'id': 5484, 'name': 'Lucas Hernández Pi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [108.9, 44.2], 'player': {'id': 21877, 'name': 'Ignacio Monsalve Vicente'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [103.5, 46.1], 'player': {'id': 27349, 'name': 'Heiko Westermann'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.5, 37.3], 'player': {'id': 7161, 'name': 'Germán Alejandro Pezzella'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.6, 37.2], 'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.539,0.07699999999999818,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.8938055630141731
a7d929b9-fe2d-4dcc-bd98-8f8bf800e38f,2339,2,00:11:19.938,56,19,118,0.0,6,Block,212,Atlético Madrid,2,From Corner,218,Real Betis,,,['d0afc6f4-f2cb-41db-a9ca-1412a7fbbb1b'],"[14.0, 37.8]",5671.0,Alfred John Momar N''Diaye,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.938,0.3990000000000009,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9693753351312712
ce7e2786-66ae-45ae-9c55-3af5ac2c0c23,2340,2,00:11:20.058,56,20,118,0.0,23,Goal Keeper,212,Atlético Madrid,2,From Corner,218,Real Betis,,,['d0afc6f4-f2cb-41db-a9ca-1412a7fbbb1b'],"[0.7, 39.5]",6654.0,Antonio Adán Garrido,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.7, 39.5]",44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.058,0.12000000000000455,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.563439044617599
48c05698-329d-4824-83de-0439980a9d68,2341,2,00:11:25.100,56,25,118,0.0,2,Ball Recovery,212,Atlético Madrid,2,From Corner,212,Atlético Madrid,,,,"[58.1, 64.8]",6384.0,Gabriel Fernández Arenas,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.1,5.04200000000003,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09142082499740578
142a2f30-6e3c-438c-8c8d-54dd0a1eacc0,2342,2,00:11:25.100,56,25,118,1.391867,43,Carry,212,Atlético Madrid,2,From Corner,212,Atlético Madrid,,,"['40604c25-7440-4626-9f27-b7b0390c9096', '48c05698-329d-4824-83de-0439980a9d68', 'e04f58e7-3b00-4c79-bff0-0e6f8dd85ec9']","[58.1, 64.8]",6384.0,Gabriel Fernández Arenas,13.0,Right Center Midfield,,,,,,,,,,,,"[58.8, 72.9]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.1,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.36702294996119267
40604c25-7440-4626-9f27-b7b0390c9096,2343,2,00:11:25.761,56,25,118,0.787579,17,Pressure,212,Atlético Madrid,2,From Corner,218,Real Betis,,,"['142a2f30-6e3c-438c-8c8d-54dd0a1eacc0', 'e04f58e7-3b00-4c79-bff0-0e6f8dd85ec9']","[56.8, 13.0]",26723.0,Álvaro Cejudo Carmona,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.761,0.6609999999999445,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7555363577035129
e04f58e7-3b00-4c79-bff0-0e6f8dd85ec9,2344,2,00:11:26.492,56,26,118,2.888179,30,Pass,212,Atlético Madrid,2,From Corner,212,Atlético Madrid,,,"['40604c25-7440-4626-9f27-b7b0390c9096', '9cdfda96-3ccf-4136-b538-089bc657d49e']","[58.8, 72.9]",6384.0,Gabriel Fernández Arenas,13.0,Right Center Midfield,6375.0,Juan Francisco Torres Belén,36.104984,0.19793874,3.0,High Pass,"[94.2, 80.0]",40.0,Right Foot,,,,75.0,Out,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.492,0.7309999999999945,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6933275954410922
9cdfda96-3ccf-4136-b538-089bc657d49e,2345,2,00:11:29.380,56,29,118,,42,Ball Receipt*,212,Atlético Madrid,2,From Corner,212,Atlético Madrid,,,['e04f58e7-3b00-4c79-bff0-0e6f8dd85ec9'],"[95.1, 75.7]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.38,2.8880000000000337,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.050226513311316445
7467610a-829f-47b5-8715-3ef71e774675,2346,2,00:11:34.503,56,34,119,1.66714,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['f4c2bbae-d5ec-4af2-8511-1d26ffbb7916'],"[27.6, 0.1]",6593.0,Martín Montoya Torralbo,6.0,Left Back,27349.0,Heiko Westermann,16.780048,2.2166812,2.0,Low Pass,"[17.5, 13.5]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.503,5.123000000000047,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6324828293638969
f4c2bbae-d5ec-4af2-8511-1d26ffbb7916,2347,2,00:11:36.171,56,36,119,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['7467610a-829f-47b5-8715-3ef71e774675'],"[17.5, 13.5]",27349.0,Heiko Westermann,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.171,1.6680000000000064,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24919654941137004
8d8203cb-25db-4135-b873-8f6cfa88e6a6,2348,2,00:11:36.171,56,36,119,1.198158,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['7b4effcd-d371-4eaa-a82d-5b2999c42edd', 'f4c2bbae-d5ec-4af2-8511-1d26ffbb7916']","[17.5, 13.5]",27349.0,Heiko Westermann,5.0,Left Center Back,,,,,,,,,,,,"[18.7, 16.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.171,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9937187019029751
7b4effcd-d371-4eaa-a82d-5b2999c42edd,2349,2,00:11:37.369,56,37,119,2.193498,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['33c8efd3-b405-49c1-84c1-98e9e7d84ac2'],"[18.7, 16.9]",27349.0,Heiko Westermann,5.0,Left Center Back,6654.0,Antonio Adán Garrido,25.451523,2.1206496,1.0,Ground Pass,"[5.4, 38.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.369,1.197999999999979,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6356717291388922
33c8efd3-b405-49c1-84c1-98e9e7d84ac2,2350,2,00:11:39.562,56,39,119,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['7b4effcd-d371-4eaa-a82d-5b2999c42edd'],"[5.4, 38.6]",6654.0,Antonio Adán Garrido,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.562,2.1929999999999836,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9327195283909475
4ece43f8-c6b7-40e1-885d-c0785c42b3bf,2351,2,00:11:39.562,56,39,119,0.020019,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['1497cb04-4cfa-4fbc-bdcf-73344b66c3b1', '33c8efd3-b405-49c1-84c1-98e9e7d84ac2']","[5.4, 38.6]",6654.0,Antonio Adán Garrido,1.0,Goalkeeper,,,,,,,,,,,,"[5.4, 38.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.562,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3765785003946849
1497cb04-4cfa-4fbc-bdcf-73344b66c3b1,2352,2,00:11:39.582,56,39,119,3.623638,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['043e4a4c-b933-4c52-ba66-410b1e6a7295'],"[5.4, 38.6]",6654.0,Antonio Adán Garrido,1.0,Goalkeeper,26723.0,Álvaro Cejudo Carmona,51.866077,0.74857986,3.0,High Pass,"[43.4, 73.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.582,0.01999999999998181,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9123098914013748
043e4a4c-b933-4c52-ba66-410b1e6a7295,2353,2,00:11:43.206,56,43,119,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['1497cb04-4cfa-4fbc-bdcf-73344b66c3b1'],"[43.4, 73.9]",26723.0,Álvaro Cejudo Carmona,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.206,3.6240000000000236,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7268682400526026
54b60ba5-3d52-458e-916c-d4023968c2f3,2354,2,00:11:43.206,56,43,119,2.225417,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['043e4a4c-b933-4c52-ba66-410b1e6a7295', '568e88be-5867-49b7-8bf2-16a9d7bf060b']","[43.4, 73.9]",26723.0,Álvaro Cejudo Carmona,21.0,Left Wing,,,,,,,,,,,,"[45.4, 74.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.206,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11007201072712403
568e88be-5867-49b7-8bf2-16a9d7bf060b,2355,2,00:11:45.431,56,45,119,0.451193,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['ea9bc43a-728a-43ed-ad97-2478e2892910'],"[45.4, 74.2]",26723.0,Álvaro Cejudo Carmona,21.0,Left Wing,,,8.626702,-2.5375142,1.0,Ground Pass,"[38.3, 69.3]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.431,2.2250000000000227,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.26011464343235513
ea9bc43a-728a-43ed-ad97-2478e2892910,2356,2,00:11:45.883,56,45,120,0.762644,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['568e88be-5867-49b7-8bf2-16a9d7bf060b', '88e5756a-994b-4ebd-8b01-31506374f0c3']","[81.8, 10.8]",6382.0,Fernando José Torres Sanz,24.0,Left Center Forward,5199.0,Jorge Resurrección Merodio,4.753946,-2.8864102,1.0,Ground Pass,"[77.2, 9.6]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.883,0.4519999999999982,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6874170435870527
88e5756a-994b-4ebd-8b01-31506374f0c3,2357,2,00:11:46.645,56,46,120,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['ea9bc43a-728a-43ed-ad97-2478e2892910'],"[77.2, 9.6]",5199.0,Jorge Resurrección Merodio,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.645,0.7619999999999436,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24071535061038452
b6f3a7da-4e86-41c9-90bf-51032ae3f693,2358,2,00:11:46.645,56,46,120,0.74284,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['88e5756a-994b-4ebd-8b01-31506374f0c3', 'a725e9ef-5d0c-468c-a6f6-5f627d4df7be', 'f2ac26b0-1344-4d91-bbd6-2b4d8c897310']","[77.2, 9.6]",5199.0,Jorge Resurrección Merodio,19.0,Center Attacking Midfield,,,,,,,,,,,,"[76.3, 7.8]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.645,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5838503471880719
a725e9ef-5d0c-468c-a6f6-5f627d4df7be,2359,2,00:11:46.948,56,46,120,0.599565,17,Pressure,212,Atlético Madrid,1,Regular Play,218,Real Betis,,,"['b6f3a7da-4e86-41c9-90bf-51032ae3f693', 'f2ac26b0-1344-4d91-bbd6-2b4d8c897310']","[45.0, 74.7]",26723.0,Álvaro Cejudo Carmona,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.948,0.30299999999999727,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.12364906856016844
f2ac26b0-1344-4d91-bbd6-2b4d8c897310,2360,2,00:11:47.388,56,47,120,0.416461,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['a725e9ef-5d0c-468c-a6f6-5f627d4df7be', 'e600b59d-29c7-4916-adf1-801ff61f7516']","[76.3, 7.8]",5199.0,Jorge Resurrección Merodio,19.0,Center Attacking Midfield,6382.0,Fernando José Torres Sanz,8.810222,1.1122248,1.0,Ground Pass,"[80.2, 15.7]",40.0,Right Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.388,0.44000000000005457,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6051684051936119
e600b59d-29c7-4916-adf1-801ff61f7516,2361,2,00:11:47.804,56,47,120,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['f2ac26b0-1344-4d91-bbd6-2b4d8c897310'],"[80.2, 15.7]",6382.0,Fernando José Torres Sanz,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.804,0.41599999999994,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10509051031569772
3401d812-456d-4beb-b394-fadc5409fff4,2362,2,00:11:47.804,56,47,120,1.10156,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['abddb8b2-4437-4626-8e73-36da009e4622', 'd76820e9-a225-4ebf-98ba-f159f0782e29', 'e600b59d-29c7-4916-adf1-801ff61f7516']","[80.2, 15.7]",6382.0,Fernando José Torres Sanz,24.0,Left Center Forward,,,,,,,,,,,,"[80.0, 14.7]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.804,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18983959835289532
abddb8b2-4437-4626-8e73-36da009e4622,2363,2,00:11:48.454,56,48,120,0.339483,17,Pressure,212,Atlético Madrid,1,Regular Play,218,Real Betis,,,['3401d812-456d-4beb-b394-fadc5409fff4'],"[39.9, 61.1]",5671.0,Alfred John Momar N''Diaye,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.454,0.6499999999999773,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6642846120978844
69886599-58f6-422e-9eb7-0bacd179dd5d,2364,2,00:11:48.906,56,48,120,0.0,22,Foul Committed,212,Atlético Madrid,1,Regular Play,218,Real Betis,,,['d76820e9-a225-4ebf-98ba-f159f0782e29'],"[40.1, 65.4]",5671.0,Alfred John Momar N''Diaye,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.906,0.4519999999999982,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.056076369284192906
d76820e9-a225-4ebf-98ba-f159f0782e29,2365,2,00:11:48.906,56,48,120,0.0,21,Foul Won,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['69886599-58f6-422e-9eb7-0bacd179dd5d'],"[80.0, 14.7]",6382.0,Fernando José Torres Sanz,24.0,Left Center Forward,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.906,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9496293949671741
