id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,dribble_outcome_id,dribble_outcome_name,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_outcome_id,pass_outcome_name,pass_aerial_won,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,out,clearance_right_foot,block_deflection,pass_switch,interception_outcome_id,interception_outcome_name,pass_through_ball,pass_technique_id,pass_technique_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_cross,clearance_aerial_won,clearance_head,off_camera,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,50_50_outcome_id,50_50_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,goalkeeper_end_location,dribble_overrun,foul_committed_advantage,foul_won_advantage,foul_won_defensive,foul_committed_card_id,foul_committed_card_name,pass_inswinging,pass_cut_back,dribble_nutmeg,shot_first_time,ball_recovery_recovery_failure,pass_goal_assist,dribble_no_touch,shot_one_on_one,pass_no_touch,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Own Goal Against,event_type_Own Goal For,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
36ac278d-763d-4269-8f05-d08db78536f8,1054,1,00:24:11.708,24,11,61,2.016913,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['3162ffb1-0951-426c-9ffa-aa0806760a70', '5e2df7d2-d0b3-4218-ac1b-af62a3c41774', '8c3049fa-4235-4ab7-9122-965ce7d0530c']","[23.4, 66.7]",27656.0,Carl Medjani,3.0,Right Center Back,,,,,,,,,,,,"[29.8, 70.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1451.708,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7823807043730463
8c3049fa-4235-4ab7-9122-965ce7d0530c,1055,1,00:24:12.631,24,12,61,0.84339,17,Pressure,221,Levante UD,4,From Throw In,219,RC Deportivo La Coruña,,,['36ac278d-763d-4269-8f05-d08db78536f8'],"[91.9, 12.8]",7782.0,Luis Alberto Romero Alconchel,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1452.631,0.9230000000000018,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.22804241023518623
3162ffb1-0951-426c-9ffa-aa0806760a70,1056,1,00:24:13.725,24,13,61,2.408348,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['efb800d8-d3a9-4a7b-a427-aea1c7b703d5'],"[29.8, 70.2]",27656.0,Carl Medjani,3.0,Right Center Back,7141.0,Giuseppe Rossi,42.845303,-0.5556305,3.0,High Pass,"[66.2, 47.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1453.725,1.0939999999998236,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7360221189015871
efb800d8-d3a9-4a7b-a427-aea1c7b703d5,1057,1,00:24:16.134,24,16,61,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['3162ffb1-0951-426c-9ffa-aa0806760a70'],"[66.2, 47.6]",7141.0,Giuseppe Rossi,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1456.134,2.4090000000001055,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9269133634387896
d228bf6f-639d-452b-9e9b-12778ced4682,1058,1,00:24:16.134,24,16,61,5.015073,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['83d043c2-fa9e-48b7-8775-c69c6c08c0b7', 'efb800d8-d3a9-4a7b-a427-aea1c7b703d5']","[66.2, 47.6]",7141.0,Giuseppe Rossi,22.0,Right Center Forward,,,,,,,,,,,,"[66.5, 46.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1456.134,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.43833603036231206
83d043c2-fa9e-48b7-8775-c69c6c08c0b7,1059,1,00:24:21.149,24,21,61,2.318408,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['9681a499-499d-4318-ba7e-d72a307711cc'],"[66.5, 46.2]",7141.0,Giuseppe Rossi,22.0,Right Center Forward,6668.0,José Luis Morales Nogales,43.638172,0.7643316,3.0,High Pass,"[98.0, 76.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1461.149,5.014999999999873,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6239349959840151
9681a499-499d-4318-ba7e-d72a307711cc,1060,1,00:24:23.467,24,23,61,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['83d043c2-fa9e-48b7-8775-c69c6c08c0b7'],"[98.0, 76.4]",6668.0,José Luis Morales Nogales,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1463.467,2.318000000000211,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9816919506958213
865b645d-045c-42be-87e4-0c50c976211f,1061,1,00:24:23.467,24,23,61,0.040000003,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['9681a499-499d-4318-ba7e-d72a307711cc', 'ee8cc43a-a1b9-400a-b5c2-cbd90403b870']","[98.0, 76.4]",6668.0,José Luis Morales Nogales,12.0,Right Midfield,,,,,,,,,,,,"[101.5, 75.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1463.467,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8782737736025098
ee8cc43a-a1b9-400a-b5c2-cbd90403b870,1062,1,00:24:23.507,24,23,61,0.0,38,Miscontrol,221,Levante UD,4,From Throw In,221,Levante UD,,,,"[101.5, 75.6]",6668.0,José Luis Morales Nogales,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1463.507,0.03999999999996362,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.22226284950772357
6e9689e0-f021-4e74-80b5-b9542f2b3d1d,1063,1,00:24:28.472,24,28,62,1.102256,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['bc253b4d-13fc-469c-bdc6-c6d87ef04ace'],"[15.1, 0.1]",6734.0,Luis Carlos Correia Pinto,6.0,Left Back,5724.0,Fayçal Fajr,6.9856997,1.801887,2.0,Low Pass,"[13.5, 6.9]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1468.472,4.964999999999918,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.033732640171979855
bc253b4d-13fc-469c-bdc6-c6d87ef04ace,1064,1,00:24:29.574,24,29,62,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['6e9689e0-f021-4e74-80b5-b9542f2b3d1d'],"[13.5, 6.9]",5724.0,Fayçal Fajr,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1469.574,1.1020000000000891,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.680002878643736
f171d325-80b9-47d5-91ba-9f6363d5389c,1065,1,00:24:29.574,24,29,62,1.447673,43,Carry,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['21b61896-60f7-492a-b3f4-f857b711d113', 'b97d191a-9c25-4592-8f9c-be2ddbbcf26b', 'bc253b4d-13fc-469c-bdc6-c6d87ef04ace']","[13.5, 6.9]",5724.0,Fayçal Fajr,17.0,Right Wing,,,,,,,,,,,,"[14.8, 8.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1469.574,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9187245508448428
21b61896-60f7-492a-b3f4-f857b711d113,1066,1,00:24:30.234,24,30,62,0.791203,17,Pressure,219,RC Deportivo La Coruña,4,From Throw In,221,Levante UD,,,"['b97d191a-9c25-4592-8f9c-be2ddbbcf26b', 'f171d325-80b9-47d5-91ba-9f6363d5389c']","[102.8, 74.5]",6668.0,José Luis Morales Nogales,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1470.234,0.6599999999998545,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.30523983553039036
b97d191a-9c25-4592-8f9c-be2ddbbcf26b,1067,1,00:24:31.022,24,31,62,3.10374,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['21b61896-60f7-492a-b3f4-f857b711d113', '3f676e34-7a9a-4a61-a6d1-eee276c2b57f', 'ca043c57-92ae-4920-80fc-40bbfa43c2f7']","[14.8, 8.0]",5724.0,Fayçal Fajr,17.0,Right Wing,6732.0,Lucas Pérez Martínez,58.096645,0.2629308,3.0,High Pass,"[70.9, 23.1]",40.0,Right Foot,,,,True,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1471.022,0.7880000000000109,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.93282391088666
3f676e34-7a9a-4a61-a6d1-eee276c2b57f,1068,1,00:24:34.125,24,34,62,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['b97d191a-9c25-4592-8f9c-be2ddbbcf26b'],"[68.7, 27.9]",6732.0,Lucas Pérez Martínez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1474.125,3.1030000000000655,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9460341465467639
ca043c57-92ae-4920-80fc-40bbfa43c2f7,1069,1,00:24:34.125,24,34,62,0.0,9,Clearance,219,RC Deportivo La Coruña,4,From Throw In,221,Levante UD,,,['b97d191a-9c25-4592-8f9c-be2ddbbcf26b'],"[49.2, 57.0]",6647.0,Zouhair Feddal,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,37.0,Head,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1474.125,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3161475666250474
bde55df3-775d-43eb-ae9d-6444f7b47c0a,1070,1,00:24:43.532,24,43,63,1.906003,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['2dc9ef78-5a6c-4b78-8c98-b1e32c8674ac'],"[49.3, 0.1]",6734.0,Luis Carlos Correia Pinto,6.0,Left Back,6913.0,Fernando Navarro i Corbacho,15.834456,2.6977165,2.0,Low Pass,"[35.0, 6.9]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1483.532,9.406999999999925,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.32469878064572555
2dc9ef78-5a6c-4b78-8c98-b1e32c8674ac,1071,1,00:24:45.438,24,45,63,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['bde55df3-775d-43eb-ae9d-6444f7b47c0a'],"[35.0, 6.9]",6913.0,Fernando Navarro i Corbacho,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485.438,1.9060000000001764,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7260290372482283
927a9754-e317-4a36-be84-cfdddb629ec4,1072,1,00:24:45.438,24,45,63,5.473613,43,Carry,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['2dc9ef78-5a6c-4b78-8c98-b1e32c8674ac', 'dfac4e43-2b35-46a2-8ab1-b98350009491']","[35.0, 6.9]",6913.0,Fernando Navarro i Corbacho,5.0,Left Center Back,,,,,,,,,,,,"[42.9, 2.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485.438,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.895907365492957
dfac4e43-2b35-46a2-8ab1-b98350009491,1073,1,00:24:50.912,24,50,63,0.353538,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['93875021-73b4-4b33-83b7-d5504872fb5d'],"[42.9, 2.9]",6913.0,Fernando Navarro i Corbacho,5.0,Left Center Back,,,5.9211483,0.08454376,2.0,Low Pass,"[48.8, 3.4]",38.0,Left Foot,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1490.912,5.473999999999933,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.28906050893363266
93875021-73b4-4b33-83b7-d5504872fb5d,1074,1,00:24:51.265,24,51,63,0.0,6,Block,219,RC Deportivo La Coruña,4,From Throw In,221,Levante UD,,,['dfac4e43-2b35-46a2-8ab1-b98350009491'],"[71.3, 76.7]",7141.0,Giuseppe Rossi,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1491.265,0.3530000000000655,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.49312711657985175
60c79595-fb94-4f03-84c1-9e1779f4d4a3,1075,1,00:24:53.547,24,53,63,2.562819,17,Pressure,219,RC Deportivo La Coruña,4,From Throw In,221,Levante UD,,,"['600c7a8e-03c1-4557-91fd-9ce64cb45c16', 'bfd862b5-8730-4562-b964-7107de0ab0df', 'fe5d7edb-78c7-4bac-bcea-13aa84927801']","[89.6, 75.3]",25134.0,Deyverson Brum Silva Acosta,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1493.547,2.2819999999999254,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.17892100678947687
bfd862b5-8730-4562-b964-7107de0ab0df,1076,1,00:24:54.169,24,54,63,0.0,2,Ball Recovery,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['60c79595-fb94-4f03-84c1-9e1779f4d4a3'],"[30.5, 4.8]",6913.0,Fernando Navarro i Corbacho,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1494.169,0.6220000000000709,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6176248898475648
600c7a8e-03c1-4557-91fd-9ce64cb45c16,1077,1,00:24:54.169,24,54,63,1.925868,43,Carry,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['60c79595-fb94-4f03-84c1-9e1779f4d4a3', 'bfd862b5-8730-4562-b964-7107de0ab0df', 'fe5d7edb-78c7-4bac-bcea-13aa84927801']","[30.5, 4.8]",6913.0,Fernando Navarro i Corbacho,5.0,Left Center Back,,,,,,,,,,,,"[30.5, 4.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1494.169,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6271157194020275
fe5d7edb-78c7-4bac-bcea-13aa84927801,1078,1,00:24:56.095,24,56,63,2.137292,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['60c79595-fb94-4f03-84c1-9e1779f4d4a3', 'beb9e239-09ef-4f3c-ba28-10e0f722366b', 'ef22ab35-16a4-4384-9400-5fe7b670b9a6']","[30.5, 4.8]",6913.0,Fernando Navarro i Corbacho,5.0,Left Center Back,6732.0,Lucas Pérez Martínez,27.63277,0.6130977,3.0,High Pass,"[53.1, 20.7]",38.0,Left Foot,,,,True,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1496.095,1.9259999999999309,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5028348530647532
ef22ab35-16a4-4384-9400-5fe7b670b9a6,1079,1,00:24:58.232,24,58,63,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['fe5d7edb-78c7-4bac-bcea-13aa84927801'],"[53.1, 20.7]",6732.0,Lucas Pérez Martínez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1498.232,2.1369999999999436,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.23323339664856224
215bfe56-d9b9-4736-a4c8-e19500972aa2,1080,1,00:24:58.232,24,58,63,0.0,4,Duel,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['beb9e239-09ef-4f3c-ba28-10e0f722366b'],"[53.1, 20.7]",6732.0,Lucas Pérez Martínez,23.0,Center Forward,,,,,,,,,,,,,True,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1498.232,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14087924935835772
beb9e239-09ef-4f3c-ba28-10e0f722366b,1081,1,00:24:58.232,24,58,63,1.330243,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,221,Levante UD,,,"['215bfe56-d9b9-4736-a4c8-e19500972aa2', '7fb533fc-355c-451f-a23a-330d93948a10', 'fe5d7edb-78c7-4bac-bcea-13aa84927801']","[67.0, 59.4]",24149.0,José Antonio García Rabasco,9.0,Right Defensive Midfield,,,15.740711,-0.13381098,2.0,Low Pass,"[82.6, 57.3]",,,64.0,Interception,,True,,,,,,,,9.0,Incomplete,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1498.232,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5181669755871571
7fb533fc-355c-451f-a23a-330d93948a10,1082,1,00:24:59.563,24,59,63,0.0,2,Ball Recovery,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['beb9e239-09ef-4f3c-ba28-10e0f722366b'],"[37.5, 22.8]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.563,1.331000000000131,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9434624548924743
91c82f98-b1a3-4cf1-bf9d-88a0bf1cc3b6,1083,1,00:24:59.563,24,59,63,0.749892,43,Carry,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['7fb533fc-355c-451f-a23a-330d93948a10', 'bd848df8-094b-46b4-9ec3-4232b57c3f66']","[37.5, 22.8]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,,,,,,,,,,,,"[39.1, 26.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.563,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9973852305521002
bd848df8-094b-46b4-9ec3-4232b57c3f66,1084,1,00:25:00.313,25,0,63,2.527217,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['3afa7780-13f7-44aa-97d5-6417812470c8'],"[39.1, 26.6]",6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,6738.0,Juan Francisco Moreno Fuertes,45.326042,1.2706753,1.0,Ground Pass,"[52.5, 69.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.313,0.75,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.684371699668426
3afa7780-13f7-44aa-97d5-6417812470c8,1085,1,00:25:02.840,25,2,63,,42,Ball Receipt*,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['bd848df8-094b-46b4-9ec3-4232b57c3f66'],"[52.5, 69.9]",6738.0,Juan Francisco Moreno Fuertes,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1502.84,2.5269999999998163,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2338025943943901
fef012a4-78f0-42a3-b95d-973268c06550,1086,1,00:25:02.840,25,2,63,7.101238,43,Carry,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,"['3afa7780-13f7-44aa-97d5-6417812470c8', 'dfa08aa1-e694-4971-856b-26405c220234']","[52.5, 69.9]",6738.0,Juan Francisco Moreno Fuertes,2.0,Right Back,,,,,,,,,,,,"[94.6, 75.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1502.84,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6909348781952265
dfa08aa1-e694-4971-856b-26405c220234,1087,1,00:25:09.941,25,9,63,1.41442,30,Pass,219,RC Deportivo La Coruña,4,From Throw In,219,RC Deportivo La Coruña,,,['1e46d1e2-4849-4262-a4eb-987e843afd16'],"[94.6, 75.6]",6738.0,Juan Francisco Moreno Fuertes,2.0,Right Back,25921.0,Rubén Gracia Calmache,9.774457,-2.2982883,1.0,Ground Pass,"[88.1, 68.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1509.941,7.101000000000113,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5997321192570767
