id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,pass_cross,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,out,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_outswinging,pass_technique_id,pass_technique_name,clearance_head,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,duel_type_id,duel_type_name,clearance_aerial_won,foul_won_defensive,pass_aerial_won,counterpress,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,clearance_left_foot,interception_outcome_id,interception_outcome_name,off_camera,pass_inswinging,clearance_other,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_saved_to_post,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_shot_saved_to_post,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_switch,shot_aerial_won,ball_recovery_recovery_failure,foul_committed_advantage,foul_won_advantage,dribble_nutmeg,pass_goal_assist,shot_one_on_one,block_deflection,dribble_overrun,pass_cut_back,shot_first_time,pass_through_ball,goalkeeper_punched_out,foul_committed_type_id,foul_committed_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_card_id,foul_committed_card_name,miscontrol_aerial_won,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
4f67ac51-9cbc-4c6e-8e7a-f87ec8d98b6a,1358,1,00:32:29.884,32,29,61,1.224739,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,['3e0cf892-1466-4dec-b108-a836eb17e3ba'],"[82.2, 59.4]",6873.0,Francisco Portillo Soler,15.0,Left Center Midfield,6697.0,Daniel Ceballos Fernández,20.780039,-1.7351539,1.0,Ground Pass,"[78.8, 38.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1949.884,1.0350000000000819,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9585488862338317
3e0cf892-1466-4dec-b108-a836eb17e3ba,1359,1,00:32:31.109,32,31,61,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['4f67ac51-9cbc-4c6e-8e7a-f87ec8d98b6a'],"[78.8, 38.9]",6697.0,Daniel Ceballos Fernández,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1951.109,1.224999999999909,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19099986388613166
c2293801-cfff-4add-84a9-8c2c52f720c7,1360,1,00:32:31.109,32,31,61,2.140772,43,Carry,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['1e9384d6-a780-4c32-8aab-aa1575fa856e', '3e0cf892-1466-4dec-b108-a836eb17e3ba']","[78.8, 38.9]",6697.0,Daniel Ceballos Fernández,13.0,Right Center Midfield,,,,,,,,,,,,"[80.9, 43.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1951.109,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.34936491601542063
1e9384d6-a780-4c32-8aab-aa1575fa856e,1361,1,00:32:33.249,32,33,61,2.153523,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['43dff707-6811-4d7e-aa95-7fdf28a722af', '9165b38e-b9b6-4ed1-9f23-acf6b348e2f1']","[80.9, 43.2]",6697.0,Daniel Ceballos Fernández,13.0,Right Center Midfield,26723.0,Álvaro Cejudo Carmona,23.95767,0.6819116,1.0,Ground Pass,"[99.5, 58.3]",,,40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1953.249,2.1400000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.2293586467130848
9165b38e-b9b6-4ed1-9f23-acf6b348e2f1,1362,1,00:32:35.403,32,35,61,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['1e9384d6-a780-4c32-8aab-aa1575fa856e'],"[91.2, 56.0]",26723.0,Álvaro Cejudo Carmona,16.0,Left Midfield,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1955.403,2.1539999999999964,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9929512082841095
43dff707-6811-4d7e-aa95-7fdf28a722af,1363,1,00:32:35.403,32,35,62,0.0,2,Ball Recovery,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['1e9384d6-a780-4c32-8aab-aa1575fa856e'],"[20.6, 21.8]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1955.403,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9975722484273797
133e6128-f6cb-4d0b-982d-22a36adff520,1364,1,00:32:35.403,32,35,62,0.75017,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['43dff707-6811-4d7e-aa95-7fdf28a722af', 'c97ee990-24a2-4ded-9b79-fd086dd718f7']","[20.6, 21.8]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,"[21.5, 20.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1955.403,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09563311049512102
c97ee990-24a2-4ded-9b79-fd086dd718f7,1365,1,00:32:36.153,32,36,62,0.867954,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['ec2cd905-319e-481e-b8a6-97cb595d8a4b'],"[21.5, 20.5]",24263.0,Ismael López Blanco,6.0,Left Back,18925.0,Ignacio Cases Mora,10.688779,0.8317226,1.0,Ground Pass,"[28.7, 28.4]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1956.153,0.75,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5827838997642857
ec2cd905-319e-481e-b8a6-97cb595d8a4b,1366,1,00:32:37.021,32,37,62,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['c97ee990-24a2-4ded-9b79-fd086dd718f7'],"[28.7, 28.4]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1957.021,0.8679999999999382,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08478055716280819
c436d0df-5f59-437b-8b54-200204ef4b33,1367,1,00:32:37.021,32,37,62,0.929528,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['b5ac80b1-cedd-4b83-a0a9-e93a0f4c11f3', 'ec2cd905-319e-481e-b8a6-97cb595d8a4b']","[28.7, 28.4]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,,,,,,,,,,,,"[28.3, 28.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1957.021,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.27979226936964907
b5ac80b1-cedd-4b83-a0a9-e93a0f4c11f3,1368,1,00:32:37.950,32,37,62,0.69802,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['4903ff48-6eec-4186-b1ca-721eec595555'],"[28.3, 28.4]",18925.0,Ignacio Cases Mora,11.0,Left Defensive Midfield,24263.0,Ismael López Blanco,11.825819,-2.3023543,1.0,Ground Pass,"[20.4, 19.6]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1957.95,0.9290000000000873,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.141432905190771
4903ff48-6eec-4186-b1ca-721eec595555,1369,1,00:32:38.648,32,38,62,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['b5ac80b1-cedd-4b83-a0a9-e93a0f4c11f3'],"[20.4, 19.6]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1958.648,0.6979999999998654,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5755651671720169
c05241ad-9599-4a79-a464-353ea4028a39,1370,1,00:32:38.648,32,38,62,0.747286,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['4903ff48-6eec-4186-b1ca-721eec595555', '7cc97f9d-6f6d-4f6e-a263-d101372f0fe7']","[20.4, 19.6]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,"[20.4, 19.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1958.648,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.26203496278982585
7cc97f9d-6f6d-4f6e-a263-d101372f0fe7,1371,1,00:32:39.396,32,39,62,4.761047,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['1fa0c881-c23f-4f9b-bb5b-9598343077d7'],"[20.4, 19.6]",24263.0,Ismael López Blanco,6.0,Left Back,,,67.94718,0.34688494,3.0,High Pass,"[84.3, 42.7]",,,38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959.396,0.7480000000000473,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9601325715169716
1fa0c881-c23f-4f9b-bb5b-9598343077d7,1372,1,00:32:44.157,32,44,63,1.135554,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,"['20203759-ed93-4f68-aac5-28c9a86c3666', '7cc97f9d-6f6d-4f6e-a263-d101372f0fe7']","[35.8, 37.4]",6654.0,Antonio Adán Garrido,1.0,Goalkeeper,27349.0,Heiko Westermann,10.012492,-0.8773368,1.0,Ground Pass,"[42.2, 29.7]",66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964.157,4.760999999999967,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.22986011830307285
20203759-ed93-4f68-aac5-28c9a86c3666,1373,1,00:32:45.292,32,45,63,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['1fa0c881-c23f-4f9b-bb5b-9598343077d7'],"[42.2, 29.7]",27349.0,Heiko Westermann,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965.292,1.134999999999991,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14736978747343843
87649749-e69e-4b5c-b928-a99728039089,1374,1,00:32:45.292,32,45,63,0.365366,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['0f40a402-cb7a-4a40-90f7-7c8be80e21f8', '20203759-ed93-4f68-aac5-28c9a86c3666']","[42.2, 29.7]",27349.0,Heiko Westermann,5.0,Left Center Back,,,,,,,,,,,,"[41.8, 29.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965.292,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.398488783768844
0f40a402-cb7a-4a40-90f7-7c8be80e21f8,1375,1,00:32:45.658,32,45,63,1.412753,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['1bc2cef2-e38c-4fe6-9650-abcf51736e91'],"[41.8, 29.9]",27349.0,Heiko Westermann,5.0,Left Center Back,5671.0,Alfred John Momar N''Diaye,18.539688,0.74724877,1.0,Ground Pass,"[55.4, 42.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965.658,0.36599999999998545,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5075959867766241
1bc2cef2-e38c-4fe6-9650-abcf51736e91,1376,1,00:32:47.070,32,47,63,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['0f40a402-cb7a-4a40-90f7-7c8be80e21f8'],"[55.4, 42.5]",5671.0,Alfred John Momar N''Diaye,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1967.07,1.4120000000000346,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6348410120900182
d71f1bff-247c-41f5-95ad-e381284a8363,1377,1,00:32:47.070,32,47,63,2.76777,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['1bc2cef2-e38c-4fe6-9650-abcf51736e91', 'e669a941-695b-4710-accc-046e54819dd1']","[55.4, 42.5]",5671.0,Alfred John Momar N''Diaye,10.0,Center Defensive Midfield,,,,,,,,,,,,"[62.3, 34.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1967.07,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7683152664894012
e669a941-695b-4710-accc-046e54819dd1,1378,1,00:32:49.838,32,49,63,2.175985,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,"['01e95bed-d375-4916-bd33-d15e56b51e9e', 'ebd56935-c9d4-4301-b623-f5980032a765']","[62.3, 34.8]",5671.0,Alfred John Momar N''Diaye,10.0,Center Defensive Midfield,24132.0,Francisco Miguel Varela Martín,30.923292,-0.5287728,3.0,High Pass,"[89.0, 19.2]",,,40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1969.838,2.768000000000029,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.2856317972639394
ebd56935-c9d4-4301-b623-f5980032a765,1379,1,00:32:52.014,32,52,63,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['e669a941-695b-4710-accc-046e54819dd1'],"[86.5, 11.9]",24132.0,Francisco Miguel Varela Martín,6.0,Left Back,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972.014,2.175999999999931,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7346732958254457
01e95bed-d375-4916-bd33-d15e56b51e9e,1380,1,00:32:52.014,32,52,63,2.740098,30,Pass,218,Real Betis,1,Regular Play,1041,Sporting Gijón,,,"['91d4d2d6-08a6-45bd-9f8d-9f1d93e0f538', 'e669a941-695b-4710-accc-046e54819dd1']","[31.1, 60.9]",26633.0,Alberto Lora Ramos,2.0,Right Back,,,25.088045,0.08380327,2.0,Low Pass,"[56.1, 63.0]",66.0,Recovery,37.0,Head,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972.014,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5916625489890627
91d4d2d6-08a6-45bd-9f8d-9f1d93e0f538,1381,1,00:32:54.754,32,54,63,1.092514,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,"['01e95bed-d375-4916-bd33-d15e56b51e9e', '1d5acc27-cd7e-461a-a1f0-a36e81afaf96']","[64.0, 17.1]",6832.0,Rubén Castro Martín,23.0,Center Forward,27349.0,Heiko Westermann,15.096026,2.8596532,1.0,Ground Pass,"[49.5, 21.3]",66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1974.754,2.740000000000009,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.21957252766004942
1d5acc27-cd7e-461a-a1f0-a36e81afaf96,1382,1,00:32:55.847,32,55,63,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['91d4d2d6-08a6-45bd-9f8d-9f1d93e0f538'],"[49.5, 21.3]",27349.0,Heiko Westermann,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975.847,1.0930000000000746,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8283988577405684
4bb4f1ea-c887-4157-a682-d351cc08d9dc,1383,1,00:32:55.847,32,55,63,0.630717,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['1d5acc27-cd7e-461a-a1f0-a36e81afaf96', 'fb19fc69-3261-41c9-adb2-998b2008f80d']","[49.5, 21.3]",27349.0,Heiko Westermann,5.0,Left Center Back,,,,,,,,,,,,"[48.4, 23.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975.847,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18805008075038754
fb19fc69-3261-41c9-adb2-998b2008f80d,1384,1,00:32:56.478,32,56,63,0.683997,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['77a100e1-8bc1-4855-b175-1783e25888b9'],"[48.4, 23.1]",27349.0,Heiko Westermann,5.0,Left Center Back,5671.0,Alfred John Momar N''Diaye,7.4242845,1.0951011,1.0,Ground Pass,"[51.8, 29.7]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976.478,0.6310000000000855,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7341394675924854
77a100e1-8bc1-4855-b175-1783e25888b9,1385,1,00:32:57.162,32,57,63,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['fb19fc69-3261-41c9-adb2-998b2008f80d'],"[51.8, 29.7]",5671.0,Alfred John Momar N''Diaye,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977.162,0.6839999999999691,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3573128376040201
432ad754-46bc-4910-aae9-6f219b38e1d8,1386,1,00:32:57.162,32,57,63,5.577338,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['77a100e1-8bc1-4855-b175-1783e25888b9', 'd122990e-bfe2-4928-9c68-e11967c84494']","[51.8, 29.7]",5671.0,Alfred John Momar N''Diaye,10.0,Center Defensive Midfield,,,,,,,,,,,,"[70.2, 47.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977.162,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.019995626756712626
d122990e-bfe2-4928-9c68-e11967c84494,1387,1,00:33:02.739,33,2,63,1.135979,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['6f3c9b6f-16df-4625-b548-8ff2cb189b80'],"[70.2, 47.9]",5671.0,Alfred John Momar N''Diaye,10.0,Center Defensive Midfield,6651.0,Joaquín Sánchez Rodríguez,25.369272,1.3239056,2.0,Low Pass,"[76.4, 72.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982.739,5.576999999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5747300184090143
6f3c9b6f-16df-4625-b548-8ff2cb189b80,1388,1,00:33:03.875,33,3,63,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['d122990e-bfe2-4928-9c68-e11967c84494'],"[76.4, 72.5]",6651.0,Joaquín Sánchez Rodríguez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983.875,1.1359999999999673,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13257534839105045
dfc98cac-ae77-4862-ad97-562ad74187e2,1389,1,00:33:03.875,33,3,63,0.946633,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['6f3c9b6f-16df-4625-b548-8ff2cb189b80', 'ecd71261-1aa7-44d3-85d8-da59d73dd61c']","[76.4, 72.5]",6651.0,Joaquín Sánchez Rodríguez,12.0,Right Midfield,,,,,,,,,,,,"[77.7, 73.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983.875,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6659447428116124
ecd71261-1aa7-44d3-85d8-da59d73dd61c,1390,1,00:33:04.822,33,4,63,1.955202,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['90c7d0b7-a909-4535-b595-ecfb1e940093'],"[77.7, 73.3]",6651.0,Joaquín Sánchez Rodríguez,12.0,Right Midfield,11634.0,Cristiano Piccini,13.572398,0.2914568,1.0,Ground Pass,"[90.7, 77.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1984.822,0.946999999999889,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.75138877812893
90c7d0b7-a909-4535-b595-ecfb1e940093,1391,1,00:33:06.777,33,6,63,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['ecd71261-1aa7-44d3-85d8-da59d73dd61c'],"[90.7, 77.2]",11634.0,Cristiano Piccini,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986.777,1.9550000000001546,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9216275586723729
87abdd05-ce17-4c4d-9de9-9e2e951eb7ea,1392,1,00:33:06.777,33,6,63,1.569175,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['90c7d0b7-a909-4535-b595-ecfb1e940093', '92e2f2ae-7715-4fd1-9201-ea3c1284d99b']","[90.7, 77.2]",11634.0,Cristiano Piccini,2.0,Right Back,,,,,,,,,,,,"[100.8, 75.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986.777,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9348579475526612
