id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,interception_outcome_id,interception_outcome_name,counterpress,dribble_outcome_id,dribble_outcome_name,pass_switch,off_camera,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_aerial_won,foul_committed_type_id,foul_committed_type_name,pass_through_ball,pass_technique_id,pass_technique_name,duel_outcome_id,duel_outcome_name,out,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_no_touch,foul_won_defensive,shot_first_time,dribble_overrun,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_right_foot,foul_committed_advantage,foul_won_advantage,pass_inswinging,miscontrol_aerial_won,ball_recovery_recovery_failure,clearance_left_foot,pass_outswinging,foul_committed_penalty,foul_won_penalty,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_deflected,block_deflection,bad_behaviour_card_id,bad_behaviour_card_name,50_50_outcome_id,50_50_outcome_name,foul_committed_card_id,foul_committed_card_name,shot_one_on_one,foul_committed_offensive,dribble_nutmeg,pass_miscommunication,injury_stoppage_in_chain,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
77ddbb15-1b20-4f8a-ba89-606a550afa57,309,1,00:08:34.217,8,34,16,1.647076,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['83e25f78-53f3-485d-852a-d9b23bec0820'],"[88.8, 72.8]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,23848.0,Carlos Carmona Bonet,18.95943,-1.6499954,1.0,Ground Pass,"[87.3, 53.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.217,1.9429999999999836,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7856205665800691
7505d2b5-afb1-45e3-90bd-24f99e9526e3,310,1,00:08:35.773,8,35,16,0.501955,17,Pressure,1041,Sporting Gijón,1,Regular Play,207,Valencia,,,"['2635687b-d95b-4f9d-808e-67c7847aab50', '83e25f78-53f3-485d-852a-d9b23bec0820']","[29.4, 27.2]",4406.0,Aymen Abdennour,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.773,1.55600000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.25595010886687475
83e25f78-53f3-485d-852a-d9b23bec0820,311,1,00:08:35.864,8,35,16,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['7505d2b5-afb1-45e3-90bd-24f99e9526e3', '77ddbb15-1b20-4f8a-ba89-606a550afa57']","[87.3, 53.9]",23848.0,Carlos Carmona Bonet,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.864,0.09100000000000819,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.36114212265892387
2635687b-d95b-4f9d-808e-67c7847aab50,312,1,00:08:35.864,8,35,16,0.410848,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['5c905a22-e82f-416b-a4f3-145156b15eaf', '7505d2b5-afb1-45e3-90bd-24f99e9526e3', '83e25f78-53f3-485d-852a-d9b23bec0820']","[87.3, 53.9]",23848.0,Carlos Carmona Bonet,17.0,Right Wing,,,,,,,,,,,,"[89.5, 52.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.864,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10929624826635664
5c905a22-e82f-416b-a4f3-145156b15eaf,313,1,00:08:36.275,8,36,16,0.328549,3,Dispossessed,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['8c39f87e-c5bf-4ad6-8e80-a19aa2718c14'],"[89.5, 52.4]",23848.0,Carlos Carmona Bonet,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.275,0.4109999999999445,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24432173497139986
8c39f87e-c5bf-4ad6-8e80-a19aa2718c14,314,1,00:08:36.275,8,36,16,0.0,4,Duel,1041,Sporting Gijón,1,Regular Play,207,Valencia,,,['5c905a22-e82f-416b-a4f3-145156b15eaf'],"[30.6, 27.7]",4406.0,Aymen Abdennour,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.275,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6795038052639258
3a71e995-b0be-405b-baf6-ae88ef7670a1,315,1,00:08:36.463,8,36,16,0.0,6,Block,1041,Sporting Gijón,1,Regular Play,207,Valencia,,,,"[29.4, 39.0]",10037.0,Danilo Barbosa da Silva,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.463,0.18799999999998818,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8865359787333382
60cb7919-27bc-41ac-b65b-eeea2bf17706,316,1,00:08:38.018,8,38,16,0.0,22,Foul Committed,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['aca3d1b7-7013-453f-b2b6-a226efc3273a'],"[90.1, 41.1]",40822.0,Daniel Arnaud N''Di	,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.018,1.5550000000000637,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9958880901574866
aca3d1b7-7013-453f-b2b6-a226efc3273a,317,1,00:08:38.018,8,38,16,0.0,21,Foul Won,1041,Sporting Gijón,1,Regular Play,207,Valencia,,,['60cb7919-27bc-41ac-b65b-eeea2bf17706'],"[30.0, 39.0]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.018,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6706419460702565
afc880c5-2586-46d8-8f7d-8dd46b8c7395,318,1,00:08:56.220,8,56,17,1.358674,30,Pass,207,Valencia,3,From Free Kick,207,Valencia,,,['6bc0cd77-3dbd-47ff-af3b-9f6e7d5f7be7'],"[30.0, 39.0]",5741.0,Enzo Nicolás Pérez,10.0,Center Defensive Midfield,3638.0,Shkodran Mustafi,29.36818,1.5026426,1.0,Ground Pass,"[32.0, 68.3]",38.0,Left Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.22,18.201999999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.3629303228242202
6bc0cd77-3dbd-47ff-af3b-9f6e7d5f7be7,319,1,00:08:57.579,8,57,17,,42,Ball Receipt*,207,Valencia,3,From Free Kick,207,Valencia,,,['afc880c5-2586-46d8-8f7d-8dd46b8c7395'],"[32.0, 68.3]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.579,1.3589999999999236,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6119666085581806
53d0ae29-7529-43bb-8b79-d5a363afca3b,320,1,00:09:02.485,9,2,17,6.648051,30,Pass,207,Valencia,3,From Free Kick,207,Valencia,,,"['c76e370d-a84a-4597-bb5b-859c7fa43a2e', 'd80d4eb2-a676-4025-9730-b8b8b04c64a0']","[46.6, 73.3]",3638.0,Shkodran Mustafi,3.0,Right Center Back,20542.0,Álvaro Negredo Sánchez,63.84121,-0.49097088,3.0,High Pass,"[102.9, 43.2]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.485,4.906000000000063,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.3871038754568302
d80d4eb2-a676-4025-9730-b8b8b04c64a0,321,1,00:09:09.133,9,9,17,,42,Ball Receipt*,207,Valencia,3,From Free Kick,207,Valencia,,,['53d0ae29-7529-43bb-8b79-d5a363afca3b'],"[89.4, 41.2]",20542.0,Álvaro Negredo Sánchez,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.133,6.648000000000025,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5187699783990793
c76e370d-a84a-4597-bb5b-859c7fa43a2e,322,1,00:09:09.133,9,9,18,0.0,2,Ball Recovery,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['53d0ae29-7529-43bb-8b79-d5a363afca3b'],"[17.2, 36.9]",6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.133,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6668355361341293
b9c06be8-6523-422e-b5a2-a6ba24582f60,323,1,00:09:09.133,9,9,18,3.712105,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['10e3163f-9d69-4316-ab4c-54cce3cb889b', 'b01cc96b-7e42-4c5e-8ff4-5c070f3bcf3e', 'c76e370d-a84a-4597-bb5b-859c7fa43a2e']","[17.2, 36.9]",6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,,,,,,,,,,,,"[16.2, 42.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.133,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3437843059443234
10e3163f-9d69-4316-ab4c-54cce3cb889b,324,1,00:09:10.573,9,10,18,1.414873,17,Pressure,1041,Sporting Gijón,1,Regular Play,207,Valencia,,,['b9c06be8-6523-422e-b5a2-a6ba24582f60'],"[99.9, 39.8]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.573,1.4399999999999409,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8573976209285983
b01cc96b-7e42-4c5e-8ff4-5c070f3bcf3e,325,1,00:09:12.845,9,12,18,2.04628,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['9328a9a1-1694-486d-9768-88bf8beb3a34'],"[16.2, 42.6]",6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,16332.0,Ognjen Vranješ,21.041151,0.9168393,1.0,Ground Pass,"[29.0, 59.3]",69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.845,2.272000000000048,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5264224872374679
9328a9a1-1694-486d-9768-88bf8beb3a34,326,1,00:09:14.891,9,14,18,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['b01cc96b-7e42-4c5e-8ff4-5c070f3bcf3e'],"[29.0, 59.3]",16332.0,Ognjen Vranješ,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.891,2.0459999999999354,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8806376709504092
5d92164c-24d7-41d7-ba53-e9f778f1d235,327,1,00:09:14.891,9,14,18,1.39821,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['2f2d496a-6346-4eb2-9096-9c259eb925af', '4afb8cd2-9966-46c2-bd0e-89988ed873ef', '9328a9a1-1694-486d-9768-88bf8beb3a34']","[29.0, 59.3]",16332.0,Ognjen Vranješ,2.0,Right Back,,,,,,,,,,,,"[36.3, 61.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.891,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1748049894244712
4afb8cd2-9966-46c2-bd0e-89988ed873ef,328,1,00:09:15.867,9,15,18,0.970727,17,Pressure,1041,Sporting Gijón,1,Regular Play,207,Valencia,,,"['2f2d496a-6346-4eb2-9096-9c259eb925af', '5d92164c-24d7-41d7-ba53-e9f778f1d235']","[85.5, 25.1]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.867,0.9759999999999991,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.046619317233403734
2f2d496a-6346-4eb2-9096-9c259eb925af,329,1,00:09:16.290,9,16,18,3.771217,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['4afb8cd2-9966-46c2-bd0e-89988ed873ef', 'e8e55e78-cd2d-4375-b63d-543ed64c8931']","[36.3, 61.5]",16332.0,Ognjen Vranješ,2.0,Right Back,6880.0,Arnaldo Antonio Sanabria Ayala,62.12568,0.2973155,3.0,High Pass,"[95.7, 79.7]",40.0,Right Foot,,,,True,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.29,0.4230000000000018,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9074916541077858
e8e55e78-cd2d-4375-b63d-543ed64c8931,330,1,00:09:20.061,9,20,18,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['2f2d496a-6346-4eb2-9096-9c259eb925af'],"[92.0, 77.7]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.061,3.771000000000072,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6801447677059366
cff78c6f-4804-4f94-8a8b-d014a084f999,331,1,00:09:29.643,9,29,19,1.912349,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,"['11a4d48c-f20d-4415-9966-8fd2e6eab952', '67a0c15b-5ba2-4d35-b1b1-80eaee736679']","[34.0, 0.1]",6596.0,José Luis Gayà Peña,6.0,Left Back,10802.0,André Filipe Tavares Gomes,32.69327,0.19079697,3.0,High Pass,"[66.1, 6.3]",,,67.0,Throw-in,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.643,9.581999999999994,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.48817001476141475
67a0c15b-5ba2-4d35-b1b1-80eaee736679,332,1,00:09:31.556,9,31,19,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['cff78c6f-4804-4f94-8a8b-d014a084f999'],"[64.8, 6.0]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.556,1.913000000000011,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5187252945913682
db78de09-ca4e-4aca-98e6-6b6f983dbae6,333,1,00:09:31.556,9,31,19,0.0,4,Duel,207,Valencia,4,From Throw In,207,Valencia,,,['11a4d48c-f20d-4415-9966-8fd2e6eab952'],"[66.1, 6.3]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,,,,,,,,,,,,,True,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.556,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7947722058460054
11a4d48c-f20d-4415-9966-8fd2e6eab952,334,1,00:09:31.556,9,31,20,1.668739,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['59a1fd49-05cc-4877-a157-a6a357d0811f', 'cff78c6f-4804-4f94-8a8b-d014a084f999', 'db78de09-ca4e-4aca-98e6-6b6f983dbae6']","[54.0, 73.8]",6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,23848.0,Carlos Carmona Bonet,8.70919,-0.045944657,2.0,Low Pass,"[62.7, 73.4]",,,66.0,Recovery,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.556,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.3999676911218808
59a1fd49-05cc-4877-a157-a6a357d0811f,335,1,00:09:33.224,9,33,20,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['11a4d48c-f20d-4415-9966-8fd2e6eab952'],"[62.7, 73.4]",23848.0,Carlos Carmona Bonet,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.224,1.6680000000000064,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9738406803228002
0c253203-e92c-4765-a1b3-3cc1d46b198f,336,1,00:09:33.224,9,33,20,2.669802,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['11fb1063-276a-472e-b211-d50fcc05edfe', '59a1fd49-05cc-4877-a157-a6a357d0811f', '8f99c195-3a26-46cc-9f7b-403920ae33b6']","[62.7, 73.4]",23848.0,Carlos Carmona Bonet,17.0,Right Wing,,,,,,,,,,,,"[62.2, 76.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.224,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.39558243025519846
11fb1063-276a-472e-b211-d50fcc05edfe,337,1,00:09:35.144,9,35,20,0.750318,17,Pressure,1041,Sporting Gijón,1,Regular Play,207,Valencia,,,['0c253203-e92c-4765-a1b3-3cc1d46b198f'],"[54.6, 6.6]",5741.0,Enzo Nicolás Pérez,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.144,1.919999999999959,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9986863041764671
8f99c195-3a26-46cc-9f7b-403920ae33b6,338,1,00:09:35.894,9,35,20,0.0,14,Dribble,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['13427f0f-ba62-46cf-8661-c6554da147dc'],"[62.2, 76.1]",23848.0,Carlos Carmona Bonet,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.894,0.75,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.46041953595935037
13427f0f-ba62-46cf-8661-c6554da147dc,339,1,00:09:35.894,9,35,20,0.0,4,Duel,1041,Sporting Gijón,1,Regular Play,207,Valencia,,,['8f99c195-3a26-46cc-9f7b-403920ae33b6'],"[57.9, 4.0]",5741.0,Enzo Nicolás Pérez,10.0,Center Defensive Midfield,,,,,,,,,,,,,True,,,,,11.0,Tackle,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.894,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2546309507755363
f94cb5c4-5dc5-4a25-a012-00eecfb497b8,340,1,00:09:36.142,9,36,20,0.0,2,Ball Recovery,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,,"[60.5, 76.1]",23848.0,Carlos Carmona Bonet,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.142,0.2480000000000473,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06706072012561393
94164d03-cd73-4f05-a842-5f4d3e4e4f0c,341,1,00:09:36.142,9,36,20,0.440939,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['d120e749-efee-4a8f-bf0e-9065006b8f7b', 'f94cb5c4-5dc5-4a25-a012-00eecfb497b8', 'fe98a15c-a201-4bea-83dd-322a4380fc5b']","[60.5, 76.1]",23848.0,Carlos Carmona Bonet,17.0,Right Wing,,,,,,,,,,,,"[62.4, 75.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.142,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.025736426077961005
d120e749-efee-4a8f-bf0e-9065006b8f7b,342,1,00:09:36.583,9,36,20,0.0,39,Dribbled Past,1041,Sporting Gijón,1,Regular Play,207,Valencia,,,"['5b806066-7994-4b76-b8f1-871bdb41964f', '94164d03-cd73-4f05-a842-5f4d3e4e4f0c', 'fe98a15c-a201-4bea-83dd-322a4380fc5b']","[57.7, 4.4]",5741.0,Enzo Nicolás Pérez,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.583,0.44099999999991724,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.23236922104003332
