id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_aerial_won,pass_outcome_id,pass_outcome_name,duel_type_id,duel_type_name,off_camera,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,interception_outcome_id,interception_outcome_name,pass_technique_id,pass_technique_name,pass_through_ball,pass_switch,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,duel_outcome_id,duel_outcome_name,pass_cross,pass_cut_back,dribble_outcome_id,dribble_outcome_name,dribble_overrun,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_first_time,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,out,clearance_right_foot,pass_shot_assist,goalkeeper_end_location,pass_outswinging,clearance_head,clearance_aerial_won,foul_committed_type_id,foul_committed_type_name,dribble_nutmeg,pass_inswinging,block_deflection,foul_committed_advantage,foul_won_advantage,ball_recovery_recovery_failure,foul_won_defensive,foul_committed_card_id,foul_committed_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_deflected,injury_stoppage_in_chain,pass_no_touch,shot_aerial_won,shot_one_on_one,foul_committed_offensive,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
4aa1cc81-8f46-4f06-9fdc-1c9e7524fa0d,606,1,00:14:16.906,14,16,37,0.716526,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['50a6e594-66bd-4f9e-9cf6-2fb9fdf244a5'],"[81.6, 24.9]",6382.0,Fernando José Torres Sanz,22.0,Right Center Forward,6377.0,Ángel Martín Correa,3.4014702,-1.9949907,1.0,Ground Pass,"[80.2, 21.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.906,0.15299999999990632,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5059503380183475
50a6e594-66bd-4f9e-9cf6-2fb9fdf244a5,607,1,00:14:17.623,14,17,37,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['4aa1cc81-8f46-4f06-9fdc-1c9e7524fa0d'],"[80.2, 21.8]",6377.0,Ángel Martín Correa,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.623,0.7170000000000982,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7036803577352352
ece98212-6f2b-48c1-8f8f-53f5876d3657,608,1,00:14:17.623,14,17,37,1.327909,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['152e9e32-1f60-41c6-bcd2-be63b3abcc97', '50a6e594-66bd-4f9e-9cf6-2fb9fdf244a5']","[80.2, 21.8]",6377.0,Ángel Martín Correa,24.0,Left Center Forward,,,,,,,,,,,,"[92.0, 25.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.623,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8876875512484469
152e9e32-1f60-41c6-bcd2-be63b3abcc97,609,1,00:14:18.951,14,18,37,1.143607,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['66eb8518-6f89-474f-b94b-058c56bc71c0'],"[92.0, 25.2]",6377.0,Ángel Martín Correa,24.0,Left Center Forward,6382.0,Fernando José Torres Sanz,15.008331,-0.96061623,1.0,Ground Pass,"[100.6, 12.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154994e4-c397-4be0-a497-d82e43cd4042,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,858.951,1.3279999999999745,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.020719679569982663
66eb8518-6f89-474f-b94b-058c56bc71c0,610,1,00:14:20.094,14,20,37,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['152e9e32-1f60-41c6-bcd2-be63b3abcc97'],"[100.6, 12.9]",6382.0,Fernando José Torres Sanz,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.094,1.143000000000029,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5493873696613822
f67bc77b-71f7-4350-99d2-273ada17f56e,611,1,00:14:20.094,14,20,37,3.070876,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['154994e4-c397-4be0-a497-d82e43cd4042', '66eb8518-6f89-474f-b94b-058c56bc71c0']","[100.6, 12.9]",6382.0,Fernando José Torres Sanz,22.0,Right Center Forward,,,,,,,,,,,,"[105.0, 26.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.094,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5323582747045976
154994e4-c397-4be0-a497-d82e43cd4042,612,1,00:14:23.165,14,23,37,1.059713,16,Shot,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['614a1bda-9cc9-4f76-98bb-b9370d57a30c'],"[105.0, 26.9]",6382.0,Fernando José Torres Sanz,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034188084,"[120.0, 45.3, 0.3]",152e9e32-1f60-41c6-bcd2-be63b3abcc97,93.0,Normal,,40.0,Right Foot,87.0,Open Play,98.0,Off T,"[{'location': [118.1, 38.5], 'player': {'id': 23843, 'name': 'Diego Mariño Villar'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.9, 39.8], 'player': {'id': 26211, 'name': 'Joan Verdú Fernández'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [96.8, 28.7], 'player': {'id': 24149, 'name': 'José Antonio García Rabasco'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.0, 43.4], 'player': {'id': 26023, 'name': 'Juan Francisco García García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.0, 35.8], 'player': {'id': 26012, 'name': 'David Navarro Pedrós'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.7, 32.2], 'player': {'id': 5678, 'name': 'Jefferson Andrés Lerma Solís'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.6, 25.3], 'player': {'id': 6787, 'name': 'Pedro López Muñoz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.7, 28.0], 'player': {'id': 27656, 'name': 'Carl Medjani'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [95.5, 29.4], 'player': {'id': 6381, 'name': 'Saúl Ñíguez Esclapez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [99.9, 31.4], 'player': {'id': 6377, 'name': 'Ángel Martín Correa'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [103.5, 36.6], 'player': {'id': 5199, 'name': 'Jorge Resurrección Merodio'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.165,3.0709999999999127,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0910325937862505
614a1bda-9cc9-4f76-98bb-b9370d57a30c,613,1,00:14:24.225,14,24,37,0.0,23,Goal Keeper,212,Atlético Madrid,1,Regular Play,221,Levante UD,,,['154994e4-c397-4be0-a497-d82e43cd4042'],"[2.0, 41.6]",23843.0,Diego Mariño Villar,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,Shot Faced,,,,,44.0,Set,,,,"[2.0, 41.6]",,,,,,,,,,,,,,,,,,,,,,,,,864.225,1.0600000000000591,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5121937823104864
cb4533af-741f-4700-8815-ec9a93105233,614,1,00:14:47.783,14,47,38,1.784062,30,Pass,221,Levante UD,7,From Goal Kick,221,Levante UD,,,['b9a7c17d-4f29-4ce8-98ad-c019bd89453c'],"[6.0, 44.0]",23843.0,Diego Mariño Villar,1.0,Goalkeeper,27656.0,Carl Medjani,25.360205,0.47951928,1.0,Ground Pass,"[28.5, 55.7]",40.0,Right Foot,63.0,Goal Kick,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887.783,23.557999999999993,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.543761648380758
b9a7c17d-4f29-4ce8-98ad-c019bd89453c,615,1,00:14:49.567,14,49,38,,42,Ball Receipt*,221,Levante UD,7,From Goal Kick,221,Levante UD,,,['cb4533af-741f-4700-8815-ec9a93105233'],"[28.5, 55.7]",27656.0,Carl Medjani,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.567,1.7839999999999918,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2658818745012592
e1ae0311-6752-4b50-adca-ab3dcf625e27,616,1,00:14:53.013,14,53,38,1.04863,30,Pass,221,Levante UD,7,From Goal Kick,221,Levante UD,,,['9cd4589b-7baf-4d5a-a383-d0c0807c652a'],"[37.1, 65.2]",27656.0,Carl Medjani,3.0,Right Center Back,6787.0,Pedro López Muñoz,11.269872,1.111117,1.0,Ground Pass,"[42.1, 75.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.013,3.4460000000000264,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.34816843573024114
9cd4589b-7baf-4d5a-a383-d0c0807c652a,617,1,00:14:54.062,14,54,38,,42,Ball Receipt*,221,Levante UD,7,From Goal Kick,221,Levante UD,,,['e1ae0311-6752-4b50-adca-ab3dcf625e27'],"[42.1, 75.3]",6787.0,Pedro López Muñoz,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.062,1.0489999999999782,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7277835734706938
5ceabdec-2c47-468c-bfd4-8480b61b606f,618,1,00:14:54.062,14,54,38,0.072178,43,Carry,221,Levante UD,7,From Goal Kick,221,Levante UD,,,"['3c7be1a7-36d1-4005-a84e-a58ad1a415c6', '9cd4589b-7baf-4d5a-a383-d0c0807c652a']","[42.1, 75.3]",6787.0,Pedro López Muñoz,2.0,Right Back,,,,,,,,,,,,"[41.5, 75.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.062,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09335270164656628
3c7be1a7-36d1-4005-a84e-a58ad1a415c6,619,1,00:14:54.134,14,54,38,1.376281,30,Pass,221,Levante UD,7,From Goal Kick,221,Levante UD,,,['039165ff-f738-42bc-a258-0fa3c2cd92bd'],"[41.5, 75.3]",6787.0,Pedro López Muñoz,2.0,Right Back,5678.0,Jefferson Andrés Lerma Solís,28.52718,-2.2718182,1.0,Ground Pass,"[23.1, 53.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.134,0.07200000000000273,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.10020233284411639
039165ff-f738-42bc-a258-0fa3c2cd92bd,620,1,00:14:55.511,14,55,38,,42,Ball Receipt*,221,Levante UD,7,From Goal Kick,221,Levante UD,,,['3c7be1a7-36d1-4005-a84e-a58ad1a415c6'],"[23.1, 53.5]",5678.0,Jefferson Andrés Lerma Solís,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.511,1.3769999999999527,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6835345527849794
7db4ee49-6278-4232-b286-19350b376315,621,1,00:14:55.511,14,55,38,1.027433,43,Carry,221,Levante UD,7,From Goal Kick,221,Levante UD,,,"['039165ff-f738-42bc-a258-0fa3c2cd92bd', '7f81386f-c6a9-4b9b-8715-a9f0c8215cdb']","[23.1, 53.5]",5678.0,Jefferson Andrés Lerma Solís,11.0,Left Defensive Midfield,,,,,,,,,,,,"[22.8, 52.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.511,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.961118210288224
7f81386f-c6a9-4b9b-8715-a9f0c8215cdb,622,1,00:14:56.538,14,56,38,1.174183,30,Pass,221,Levante UD,7,From Goal Kick,221,Levante UD,,,['aa31a20e-bcba-4b92-86c2-2c5e910f913c'],"[22.8, 52.4]",5678.0,Jefferson Andrés Lerma Solís,11.0,Left Defensive Midfield,24149.0,José Antonio García Rabasco,15.160805,0.18575314,1.0,Ground Pass,"[37.7, 55.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.538,1.0270000000000437,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6915488599036167
aa31a20e-bcba-4b92-86c2-2c5e910f913c,623,1,00:14:57.712,14,57,38,,42,Ball Receipt*,221,Levante UD,7,From Goal Kick,221,Levante UD,,,['7f81386f-c6a9-4b9b-8715-a9f0c8215cdb'],"[37.7, 55.2]",24149.0,José Antonio García Rabasco,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.712,1.1739999999999782,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6985664251804554
2b21b374-e3a9-49f6-a45f-fdaee9fddf93,624,1,00:14:57.712,14,57,38,1.983531,43,Carry,221,Levante UD,7,From Goal Kick,221,Levante UD,,,"['a056d72f-3941-4dba-9393-9ac839774cde', 'aa31a20e-bcba-4b92-86c2-2c5e910f913c']","[37.7, 55.2]",24149.0,José Antonio García Rabasco,9.0,Right Defensive Midfield,,,,,,,,,,,,"[34.0, 53.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.712,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2963572114184869
a056d72f-3941-4dba-9393-9ac839774cde,625,1,00:14:59.696,14,59,38,1.08014,30,Pass,221,Levante UD,7,From Goal Kick,221,Levante UD,,,['71947749-931f-45fa-a713-853e26faec9f'],"[34.0, 53.5]",24149.0,José Antonio García Rabasco,9.0,Right Defensive Midfield,26211.0,Joan Verdú Fernández,10.963576,-0.25825223,1.0,Ground Pass,"[44.6, 50.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.696,1.9840000000000373,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6424664476190352
71947749-931f-45fa-a713-853e26faec9f,626,1,00:15:00.776,15,0,38,,42,Ball Receipt*,221,Levante UD,7,From Goal Kick,221,Levante UD,,,['a056d72f-3941-4dba-9393-9ac839774cde'],"[44.6, 50.7]",26211.0,Joan Verdú Fernández,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.776,1.0799999999999272,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9488438873365329
a920981a-aea9-48aa-88b8-1ba82520c3ba,627,1,00:15:00.776,15,0,38,0.944202,43,Carry,221,Levante UD,7,From Goal Kick,221,Levante UD,,,"['71947749-931f-45fa-a713-853e26faec9f', '7a79eca7-6dba-4e13-a809-f3bf4190b16c']","[44.6, 50.7]",26211.0,Joan Verdú Fernández,19.0,Center Attacking Midfield,,,,,,,,,,,,"[46.6, 51.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.776,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6512160670744336
7a79eca7-6dba-4e13-a809-f3bf4190b16c,628,1,00:15:01.720,15,1,38,1.541435,30,Pass,221,Levante UD,7,From Goal Kick,221,Levante UD,,,['c4645d78-f014-4570-b235-219ac7436cbb'],"[46.6, 51.3]",26211.0,Joan Verdú Fernández,19.0,Center Attacking Midfield,24149.0,José Antonio García Rabasco,10.904128,1.5432804,1.0,Ground Pass,"[46.9, 62.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.72,0.9440000000000737,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7874386201857115
c4645d78-f014-4570-b235-219ac7436cbb,629,1,00:15:03.261,15,3,38,,42,Ball Receipt*,221,Levante UD,7,From Goal Kick,221,Levante UD,,,['7a79eca7-6dba-4e13-a809-f3bf4190b16c'],"[46.9, 62.2]",24149.0,José Antonio García Rabasco,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.261,1.54099999999994,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9173999100346915
116c121d-dcd4-4397-9eb7-9aef49d3e5ee,630,1,00:15:03.261,15,3,38,2.230107,43,Carry,221,Levante UD,7,From Goal Kick,221,Levante UD,,,"['0ff06554-1b96-4350-a664-345000856e5a', 'c4645d78-f014-4570-b235-219ac7436cbb', 'e25f717b-87c5-4094-9f5b-1ddc23c4f757']","[46.9, 62.2]",24149.0,José Antonio García Rabasco,9.0,Right Defensive Midfield,,,,,,,,,,,,"[42.7, 63.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.261,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9159278818431998
0ff06554-1b96-4350-a664-345000856e5a,631,1,00:15:03.949,15,3,38,1.895965,17,Pressure,221,Levante UD,7,From Goal Kick,212,Atlético Madrid,,,"['116c121d-dcd4-4397-9eb7-9aef49d3e5ee', 'e25f717b-87c5-4094-9f5b-1ddc23c4f757']","[69.3, 17.3]",19668.0,Augusto Matías Fernández,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.949,0.6879999999999882,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.1491367035523431
e25f717b-87c5-4094-9f5b-1ddc23c4f757,632,1,00:15:05.492,15,5,38,1.973556,30,Pass,221,Levante UD,7,From Goal Kick,221,Levante UD,,,"['0ff06554-1b96-4350-a664-345000856e5a', 'df6697ba-0f7c-4e13-8b58-0ffda5d356b8']","[42.7, 63.6]",24149.0,José Antonio García Rabasco,9.0,Right Defensive Midfield,27656.0,Carl Medjani,16.702694,-2.7288394,1.0,Ground Pass,"[27.4, 56.9]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905.492,1.5430000000000064,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.41137938797571283
df6697ba-0f7c-4e13-8b58-0ffda5d356b8,633,1,00:15:07.465,15,7,38,,42,Ball Receipt*,221,Levante UD,7,From Goal Kick,221,Levante UD,,,['e25f717b-87c5-4094-9f5b-1ddc23c4f757'],"[27.4, 56.9]",27656.0,Carl Medjani,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.465,1.97300000000007,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.23841012022354657
57bc0c54-a2b2-445b-8bbf-427d115fc2ba,634,1,00:15:07.465,15,7,38,1.667164,30,Pass,221,Levante UD,7,From Goal Kick,221,Levante UD,,,['fc07baad-13c0-404e-aee7-fdeeae0d24d6'],"[27.4, 56.9]",27656.0,Carl Medjani,3.0,Right Center Back,5678.0,Jefferson Andrés Lerma Solís,15.802848,-1.456645,1.0,Ground Pass,"[29.2, 41.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.465,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.2822697057155844
fc07baad-13c0-404e-aee7-fdeeae0d24d6,635,1,00:15:09.132,15,9,38,,42,Ball Receipt*,221,Levante UD,7,From Goal Kick,221,Levante UD,,,['57bc0c54-a2b2-445b-8bbf-427d115fc2ba'],"[29.2, 41.2]",5678.0,Jefferson Andrés Lerma Solís,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.132,1.6669999999999163,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.009734499967842813
646085ae-bb0e-4c80-bf6c-8b91772645d0,636,1,00:15:09.132,15,9,38,1.274664,43,Carry,221,Levante UD,7,From Goal Kick,221,Levante UD,,,"['5d5dc297-b7b8-4875-b7df-13958a4fa289', 'fc07baad-13c0-404e-aee7-fdeeae0d24d6']","[29.2, 41.2]",5678.0,Jefferson Andrés Lerma Solís,11.0,Left Defensive Midfield,,,,,,,,,,,,"[27.6, 32.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.132,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4159014108426211
5d5dc297-b7b8-4875-b7df-13958a4fa289,637,1,00:15:10.407,15,10,38,1.653806,30,Pass,221,Levante UD,7,From Goal Kick,221,Levante UD,,,['41420411-9835-4ef1-a038-cf570691dc60'],"[27.6, 32.6]",5678.0,Jefferson Andrés Lerma Solís,11.0,Left Defensive Midfield,26012.0,David Navarro Pedrós,20.74729,-1.5032663,1.0,Ground Pass,"[29.0, 11.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.407,1.275000000000091,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.1521090752949611
41420411-9835-4ef1-a038-cf570691dc60,638,1,00:15:12.061,15,12,38,,42,Ball Receipt*,221,Levante UD,7,From Goal Kick,221,Levante UD,,,['5d5dc297-b7b8-4875-b7df-13958a4fa289'],"[29.0, 11.9]",26012.0,David Navarro Pedrós,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.061,1.6539999999999964,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.88951083730039
