id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,ball_recovery_recovery_failure,dribble_outcome_id,dribble_outcome_name,counterpress,duel_outcome_id,duel_outcome_name,pass_deflected,block_deflection,interception_outcome_id,interception_outcome_name,out,pass_switch,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_aerial_won,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,clearance_head,shot_first_time,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,clearance_right_foot,clearance_aerial_won,pass_technique_id,pass_technique_name,pass_inswinging,pass_through_ball,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,foul_committed_type_id,foul_committed_type_name,dribble_overrun,miscontrol_aerial_won,foul_committed_advantage,foul_won_advantage,bad_behaviour_card_id,bad_behaviour_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_nutmeg,pass_cut_back,injury_stoppage_in_chain,pass_outswinging,50_50_outcome_id,50_50_outcome_name,pass_goal_assist,shot_deflected,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
4d24d07d-fe0b-4e7c-8fd3-466988747123,2058,2,00:11:16.897,56,16,127,1.4105,30,Pass,223,Málaga,3,From Free Kick,223,Málaga,,,['a0e42901-94f2-4b07-9456-d19996789a8b'],,"[64.4, 76.1]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,26669.0,Weligton Róbson Pena de Oliveira,13.489255,-1.8409495,1.0,Ground Pass,"[60.8, 63.1]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.897,4.712000000000103,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.18948982686253513
a0e42901-94f2-4b07-9456-d19996789a8b,2059,2,00:11:18.308,56,18,127,,42,Ball Receipt*,223,Málaga,3,From Free Kick,223,Málaga,,,['4d24d07d-fe0b-4e7c-8fd3-466988747123'],,"[60.8, 63.1]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.308,1.4109999999999445,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1885126205987251
eff248fe-a211-43d2-bd78-0f58d16fd031,2060,2,00:11:18.308,56,18,127,0.836968,43,Carry,223,Málaga,3,From Free Kick,223,Málaga,,,"['25bf4247-cbb0-4cbb-bcee-b1559add42e2', 'a0e42901-94f2-4b07-9456-d19996789a8b']",,"[60.8, 63.1]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,,,,,,,,,,,,"[62.1, 62.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.308,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8196227195003584
25bf4247-cbb0-4cbb-bcee-b1559add42e2,2061,2,00:11:19.145,56,19,127,1.942795,30,Pass,223,Málaga,3,From Free Kick,223,Málaga,,,['6eed1c46-ea24-4d58-a1ec-123bc7f67325'],,"[62.1, 62.8]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,6727.0,Raúl Albentosa Redal,13.705838,0.956484,1.0,Ground Pass,"[70.0, 74.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.145,0.8369999999999891,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.42419672451539425
6eed1c46-ea24-4d58-a1ec-123bc7f67325,2062,2,00:11:21.088,56,21,127,,42,Ball Receipt*,223,Málaga,3,From Free Kick,223,Málaga,,,['25bf4247-cbb0-4cbb-bcee-b1559add42e2'],,"[70.0, 74.0]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.088,1.9429999999999836,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04793869397860928
daf1fd89-13e5-4934-b5b3-99a065f3bccc,2063,2,00:11:21.088,56,21,127,2.378087,43,Carry,223,Málaga,3,From Free Kick,223,Málaga,,,"['3f1d64ce-626f-44d7-9fdc-43f12ff61500', '505ff513-84ad-4fc6-a4f8-dc2cb05e474b', '6eed1c46-ea24-4d58-a1ec-123bc7f67325']",,"[70.0, 74.0]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,,,,,,,,,,,,"[77.9, 73.7]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.088,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.673674681174298
505ff513-84ad-4fc6-a4f8-dc2cb05e474b,2064,2,00:11:23.107,56,23,127,0.362056,17,Pressure,223,Málaga,3,From Free Kick,212,Atlético Madrid,,,"['3f1d64ce-626f-44d7-9fdc-43f12ff61500', 'daf1fd89-13e5-4934-b5b3-99a065f3bccc']",,"[42.8, 6.1]",6382.0,Fernando José Torres Sanz,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.107,2.0190000000000055,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.22629332925962942
3f1d64ce-626f-44d7-9fdc-43f12ff61500,2065,2,00:11:23.466,56,23,127,3.062205,30,Pass,223,Málaga,3,From Free Kick,223,Málaga,,,"['356d2046-4950-4f7c-b463-fc9f9fc9dfbd', '505ff513-84ad-4fc6-a4f8-dc2cb05e474b', 'f25f6798-e2ef-485c-97dd-0aa579b8a323']",,"[77.9, 73.7]",6727.0,Raúl Albentosa Redal,3.0,Right Center Back,6559.0,Juan Carlos Pérez López,53.810036,-0.9704232,3.0,High Pass,"[108.3, 29.3]",40.0,Right Foot,,,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.466,0.3590000000000373,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.225606482528815
f25f6798-e2ef-485c-97dd-0aa579b8a323,2066,2,00:11:26.528,56,26,127,,42,Ball Receipt*,223,Málaga,3,From Free Kick,223,Málaga,,,['3f1d64ce-626f-44d7-9fdc-43f12ff61500'],,"[107.4, 23.1]",6559.0,Juan Carlos Pérez López,16.0,Left Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.528,3.062000000000012,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.34247789069212087
356d2046-4950-4f7c-b463-fc9f9fc9dfbd,2067,2,00:11:26.528,56,26,127,1.125114,30,Pass,223,Málaga,3,From Free Kick,212,Atlético Madrid,,,"['2439116f-1e58-4a80-851e-65f8f0f46386', '3f1d64ce-626f-44d7-9fdc-43f12ff61500', 'f109ddfb-a516-4108-91d4-acf7588549a5']",,"[11.8, 50.8]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,5633.0,Yannick Ferreira Carrasco,19.07092,0.5458151,3.0,High Pass,"[28.1, 60.7]",37.0,Head,66.0,Recovery,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.528,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.3959742854523973
2439116f-1e58-4a80-851e-65f8f0f46386,2068,2,00:11:27.653,56,27,127,,42,Ball Receipt*,223,Málaga,3,From Free Kick,212,Atlético Madrid,,,['356d2046-4950-4f7c-b463-fc9f9fc9dfbd'],,"[24.0, 57.5]",5633.0,Yannick Ferreira Carrasco,12.0,Right Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.653,1.125,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8573873755749889
f109ddfb-a516-4108-91d4-acf7588549a5,2069,2,00:11:27.653,56,27,127,0.781659,30,Pass,223,Málaga,3,From Free Kick,223,Málaga,,,"['356d2046-4950-4f7c-b463-fc9f9fc9dfbd', 'b23698bf-0789-48cf-9c94-61967fd6feb4']",,"[92.0, 19.4]",6878.0,Miguel Torres Gómez,6.0,Left Back,8419.0,Duje Čop,7.939773,0.7140907,2.0,Low Pass,"[98.0, 24.6]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.653,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.39652581900136885
2f35afdf-c683-4b96-82b0-49eeb66c5ab1,2070,2,00:11:28.192,56,28,127,0.776426,17,Pressure,223,Málaga,3,From Free Kick,212,Atlético Madrid,,,"['76e9111b-02bf-43cb-bbc8-4e93b13da452', 'b23698bf-0789-48cf-9c94-61967fd6feb4', 'b3c94396-cbd1-4bc3-8986-77df990811f0']",,"[23.2, 54.1]",5199.0,Jorge Resurrección Merodio,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.192,0.5389999999999873,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6239598999695408
b23698bf-0789-48cf-9c94-61967fd6feb4,2071,2,00:11:28.435,56,28,127,,42,Ball Receipt*,223,Málaga,3,From Free Kick,223,Málaga,,,"['2f35afdf-c683-4b96-82b0-49eeb66c5ab1', 'f109ddfb-a516-4108-91d4-acf7588549a5']",,"[98.0, 24.6]",8419.0,Duje Čop,22.0,Right Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.435,0.24299999999993815,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1460422984762535
76e9111b-02bf-43cb-bbc8-4e93b13da452,2072,2,00:11:28.435,56,28,127,0.46548,43,Carry,223,Málaga,3,From Free Kick,223,Málaga,,,"['2f35afdf-c683-4b96-82b0-49eeb66c5ab1', 'b23698bf-0789-48cf-9c94-61967fd6feb4', 'b3c94396-cbd1-4bc3-8986-77df990811f0']",,"[98.0, 24.6]",8419.0,Duje Čop,22.0,Right Center Forward,,,,,,,,,,,,"[98.9, 25.0]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.435,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5099753217008874
b3c94396-cbd1-4bc3-8986-77df990811f0,2073,2,00:11:28.900,56,28,127,1.889105,30,Pass,223,Málaga,3,From Free Kick,223,Málaga,,,"['2f35afdf-c683-4b96-82b0-49eeb66c5ab1', 'b4e38e01-f50f-4239-89c1-dc134d527000']",,"[98.9, 25.0]",8419.0,Duje Čop,22.0,Right Center Forward,6559.0,Juan Carlos Pérez López,17.758942,-0.8811049,2.0,Low Pass,"[110.2, 11.3]",40.0,Right Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.9,0.46500000000003183,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.4072155154240924
b4e38e01-f50f-4239-89c1-dc134d527000,2074,2,00:11:30.789,56,30,127,,42,Ball Receipt*,223,Málaga,3,From Free Kick,223,Málaga,,,['b3c94396-cbd1-4bc3-8986-77df990811f0'],,"[110.2, 11.3]",6559.0,Juan Carlos Pérez López,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.789,1.88900000000001,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2672583802476831
178aeee4-9c01-459e-8130-357099177f59,2075,2,00:11:30.789,56,30,127,1.749192,43,Carry,223,Málaga,3,From Free Kick,223,Málaga,,,"['b4e38e01-f50f-4239-89c1-dc134d527000', 'fa10f5a6-840f-4330-a556-54289b2776e4']",,"[110.2, 11.3]",6559.0,Juan Carlos Pérez López,16.0,Left Midfield,,,,,,,,,,,,"[110.6, 9.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.789,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7647151981385372
fa10f5a6-840f-4330-a556-54289b2776e4,2076,2,00:11:32.538,56,32,127,0.876422,30,Pass,223,Málaga,3,From Free Kick,223,Málaga,,,['44d160c0-5c4c-4bbd-8b40-dc9b89f30c52'],,"[110.6, 9.4]",6559.0,Juan Carlos Pérez López,16.0,Left Midfield,6878.0,Miguel Torres Gómez,12.664912,2.8698006,1.0,Ground Pass,"[98.4, 12.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.538,1.7490000000000236,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.3667397644808439
44d160c0-5c4c-4bbd-8b40-dc9b89f30c52,2077,2,00:11:33.415,56,33,127,,42,Ball Receipt*,223,Málaga,3,From Free Kick,223,Málaga,,,['fa10f5a6-840f-4330-a556-54289b2776e4'],,"[98.4, 12.8]",6878.0,Miguel Torres Gómez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.415,0.8769999999999527,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6957498210812055
c0cd16b1-9f02-4198-80b2-14850496440f,2078,2,00:11:33.415,56,33,127,0.887625,43,Carry,223,Málaga,3,From Free Kick,223,Málaga,,,"['44c4a155-f374-4cd9-bb9e-4c2f26d733de', '44d160c0-5c4c-4bbd-8b40-dc9b89f30c52']",,"[98.4, 12.8]",6878.0,Miguel Torres Gómez,6.0,Left Back,,,,,,,,,,,,"[98.4, 12.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.415,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.914521189017753
44c4a155-f374-4cd9-bb9e-4c2f26d733de,2079,2,00:11:34.302,56,34,127,2.258509,30,Pass,223,Málaga,3,From Free Kick,223,Málaga,,,"['37b24558-b67e-493c-9f2d-5fd6e64ae3e2', 'c91748f4-4a52-4c19-95d7-3516ddfde627']",,"[98.4, 12.6]",6878.0,Miguel Torres Gómez,6.0,Left Back,6707.0,Charles Días Barbosa de Oliveira,38.142494,1.061406,3.0,High Pass,"[117.0, 45.9]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.302,0.8870000000000573,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6002032008909807
37b24558-b67e-493c-9f2d-5fd6e64ae3e2,2080,2,00:11:36.561,56,36,127,,42,Ball Receipt*,223,Málaga,3,From Free Kick,223,Málaga,,,['44c4a155-f374-4cd9-bb9e-4c2f26d733de'],,"[116.2, 46.4]",6707.0,Charles Días Barbosa de Oliveira,24.0,Left Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.561,2.2590000000000146,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7570407330564035
c91748f4-4a52-4c19-95d7-3516ddfde627,2081,2,00:11:36.561,56,36,128,0.0,23,Goal Keeper,212,Atlético Madrid,8,From Keeper,212,Atlético Madrid,,,['44c4a155-f374-4cd9-bb9e-4c2f26d733de'],,"[3.1, 34.2]",6378.0,Jan Oblak,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,Collected,,,15.0,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.561,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9018957578090933
b4cb2b0e-5450-4ba6-b109-205c42b7e73f,2082,2,00:11:36.561,56,36,128,13.369326,43,Carry,212,Atlético Madrid,8,From Keeper,212,Atlético Madrid,,,"['b29922de-4f19-4ac1-a843-0cbf1aabdff8', 'c91748f4-4a52-4c19-95d7-3516ddfde627']",,"[3.1, 34.2]",6378.0,Jan Oblak,1.0,Goalkeeper,,,,,,,,,,,,"[16.5, 34.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.561,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5657872159267321
b29922de-4f19-4ac1-a843-0cbf1aabdff8,2083,2,00:11:49.930,56,49,128,4.135212,30,Pass,212,Atlético Madrid,8,From Keeper,212,Atlético Madrid,,,"['a0967375-e0ac-4001-8e79-2890386dfe8f', 'c2e5af91-7136-4976-929d-0ccbb921df82']",,"[16.5, 34.4]",6378.0,Jan Oblak,1.0,Goalkeeper,6382.0,Fernando José Torres Sanz,56.209072,-0.062307835,3.0,High Pass,"[72.6, 30.9]",68.0,Drop Kick,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.93,13.368999999999915,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6355844119560681
a0967375-e0ac-4001-8e79-2890386dfe8f,2084,2,00:11:54.066,56,54,128,,42,Ball Receipt*,212,Atlético Madrid,8,From Keeper,212,Atlético Madrid,,,['b29922de-4f19-4ac1-a843-0cbf1aabdff8'],,"[72.1, 28.2]",6382.0,Fernando José Torres Sanz,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.066,4.136000000000081,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32932842960059916
c2e5af91-7136-4976-929d-0ccbb921df82,2085,2,00:11:54.066,56,54,128,3.136172,30,Pass,212,Atlético Madrid,8,From Keeper,223,Málaga,,,"['100ee55b-e000-4540-879c-676fa161f853', '425f6d03-6a3a-4ec6-8345-f32c95e62b20', 'b29922de-4f19-4ac1-a843-0cbf1aabdff8']",,"[47.5, 49.2]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,6559.0,Juan Carlos Pérez López,33.87536,-0.852244,3.0,High Pass,"[69.8, 23.7]",37.0,Head,66.0,Recovery,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.066,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.42102525013114567
100ee55b-e000-4540-879c-676fa161f853,2086,2,00:11:57.202,56,57,128,,42,Ball Receipt*,212,Atlético Madrid,8,From Keeper,223,Málaga,,,['c2e5af91-7136-4976-929d-0ccbb921df82'],,"[69.1, 25.4]",6559.0,Juan Carlos Pérez López,16.0,Left Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.202,3.1359999999999673,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7882897523974657
4b5fd06b-ade3-4c35-bc5a-e4a89e8506b1,2087,2,00:11:57.202,56,57,128,0.0,4,Duel,212,Atlético Madrid,8,From Keeper,223,Málaga,,,['425f6d03-6a3a-4ec6-8345-f32c95e62b20'],,"[69.8, 23.7]",6559.0,Juan Carlos Pérez López,16.0,Left Midfield,,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.202,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4371714003964863
425f6d03-6a3a-4ec6-8345-f32c95e62b20,2088,2,00:11:57.202,56,57,128,1.609385,30,Pass,212,Atlético Madrid,8,From Keeper,212,Atlético Madrid,,,"['4b5fd06b-ade3-4c35-bc5a-e4a89e8506b1', 'c2e5af91-7136-4976-929d-0ccbb921df82', 'cc87c83f-2a80-427d-830d-4892985a855a']",,"[50.3, 56.4]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,5199.0,Jorge Resurrección Merodio,4.632494,0.23974311,2.0,Low Pass,"[54.8, 57.5]",,,66.0,Recovery,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.202,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9664498584477917
cc87c83f-2a80-427d-830d-4892985a855a,2089,2,00:11:58.811,56,58,128,,42,Ball Receipt*,212,Atlético Madrid,8,From Keeper,212,Atlético Madrid,,,['425f6d03-6a3a-4ec6-8345-f32c95e62b20'],,"[54.8, 57.5]",5199.0,Jorge Resurrección Merodio,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.811,1.6090000000000373,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8519939189207535
b5fce3cd-1e08-4da0-9ef3-64c9d084e5d3,2090,2,00:11:58.811,56,58,128,0.020065,43,Carry,212,Atlético Madrid,8,From Keeper,212,Atlético Madrid,,,"['33b022d8-7ac9-48f9-8aeb-9e3c4223e0eb', 'cc87c83f-2a80-427d-830d-4892985a855a']",,"[54.8, 57.5]",5199.0,Jorge Resurrección Merodio,13.0,Right Center Midfield,,,,,,,,,,,,"[55.0, 57.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.811,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3447644972012871
