id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_cut_back,out,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,dribble_outcome_id,dribble_outcome_name,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,pass_aerial_won,foul_won_defensive,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,clearance_left_foot,pass_cross,clearance_aerial_won,clearance_head,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,ball_recovery_recovery_failure,pass_technique_id,pass_technique_name,pass_outswinging,interception_outcome_id,interception_outcome_name,pass_inswinging,dribble_overrun,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,shot_first_time,injury_stoppage_in_chain,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_goal_assist,shot_one_on_one,pass_no_touch,block_save_block,foul_committed_advantage,foul_won_advantage,block_offensive,shot_redirect,block_deflection,foul_committed_penalty,foul_won_penalty,50_50_outcome_id,50_50_outcome_name,miscontrol_aerial_won,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
72cc8884-6f2e-4739-b984-54d92681debe,635,1,00:16:29.609,16,29,37,0.0,2,Ball Recovery,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['d6eadd47-d726-4959-abe8-30300aa92a1f'],,"[112.7, 72.2]",5633.0,Yannick Ferreira Carrasco,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989.609,1.0220000000000482,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7367491547178459
9d4f03a5-fea1-48d8-9154-47f0a7f5e882,636,1,00:16:29.609,16,29,37,0.714693,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['72cc8884-6f2e-4739-b984-54d92681debe', 'eb756963-43dc-4034-9845-82af69f6c187', 'ec636e42-2bc4-46ca-8cbb-34861fa636ab']",,"[112.7, 72.2]",5633.0,Yannick Ferreira Carrasco,12.0,Right Midfield,,,,,,,,,,,,"[111.3, 76.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989.609,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6057421367182286
eb756963-43dc-4034-9845-82af69f6c187,637,1,00:16:30.250,16,30,37,0.474023,17,Pressure,212,Atlético Madrid,4,From Throw In,207,Valencia,,,"['4cef574c-735d-47e1-81d1-c52ac0ce81fd', '9d4f03a5-fea1-48d8-9154-47f0a7f5e882', 'ec636e42-2bc4-46ca-8cbb-34861fa636ab']",,"[12.4, 5.7]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990.25,0.6409999999999627,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.05426616901671022
ec636e42-2bc4-46ca-8cbb-34861fa636ab,638,1,00:16:30.324,16,30,37,0.200001,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['2eeebb56-9306-4d7a-af59-a77d5ca5780a', '4cef574c-735d-47e1-81d1-c52ac0ce81fd', 'eb756963-43dc-4034-9845-82af69f6c187']",,"[111.3, 76.7]",5633.0,Yannick Ferreira Carrasco,12.0,Right Midfield,6384.0,Gabriel Fernández Arenas,2.4,3.1415927,1.0,Ground Pass,"[108.9, 76.7]",38.0,Left Foot,,,,True,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990.324,0.07399999999995543,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.14074413615121795
4cef574c-735d-47e1-81d1-c52ac0ce81fd,639,1,00:16:30.524,16,30,37,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['eb756963-43dc-4034-9845-82af69f6c187', 'ec636e42-2bc4-46ca-8cbb-34861fa636ab']",,"[95.5, 75.5]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990.524,0.20000000000004547,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6410533922481767
2eeebb56-9306-4d7a-af59-a77d5ca5780a,640,1,00:16:30.524,16,30,37,0.0,6,Block,212,Atlético Madrid,4,From Throw In,207,Valencia,,,['ec636e42-2bc4-46ca-8cbb-34861fa636ab'],,"[11.2, 3.4]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990.524,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.537756778086178
a902bc86-c0f9-4919-bb04-d59a51f885c1,641,1,00:16:39.286,16,39,38,0.772924,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['4a228b6c-435c-4232-9daa-85428bcf7c45'],,"[110.0, 80.0]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,5633.0,Yannick Ferreira Carrasco,9.425497,-1.8724154,2.0,Low Pass,"[107.2, 71.0]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999.286,8.761999999999944,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.35274802564072794
4a228b6c-435c-4232-9daa-85428bcf7c45,642,1,00:16:40.059,16,40,38,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['a902bc86-c0f9-4919-bb04-d59a51f885c1'],,"[107.2, 71.0]",5633.0,Yannick Ferreira Carrasco,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.059,0.7730000000000246,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08632629435934291
867a8489-6db9-4ab6-95a5-a74a0241239f,643,1,00:16:40.059,16,40,38,0.769881,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['d446d92f-320c-4101-9c29-6df279830dde'],,"[107.2, 71.0]",5633.0,Yannick Ferreira Carrasco,12.0,Right Midfield,6375.0,Juan Francisco Torres Belén,5.4744864,1.4056476,1.0,Ground Pass,"[108.1, 76.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.059,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5118096116607278
d446d92f-320c-4101-9c29-6df279830dde,644,1,00:16:40.829,16,40,38,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['867a8489-6db9-4ab6-95a5-a74a0241239f'],,"[108.1, 76.4]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.829,0.7699999999999818,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.775719820335446
3f34748e-d4b6-4162-940b-66648c4fad27,645,1,00:16:40.829,16,40,38,0.38086,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['02968fcb-7da8-486a-a912-5ffa1d6734bc', 'd446d92f-320c-4101-9c29-6df279830dde']",,"[108.1, 76.4]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,"[108.1, 76.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.829,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9283930235723808
02968fcb-7da8-486a-a912-5ffa1d6734bc,646,1,00:16:41.210,16,41,38,0.42382,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['001d09b8-f647-4797-b510-27287244ce25'],,"[108.1, 76.4]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,5633.0,Yannick Ferreira Carrasco,3.535534,-2.6399887,1.0,Ground Pass,"[105.0, 74.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001.21,0.3810000000000855,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6929643257325524
001d09b8-f647-4797-b510-27287244ce25,647,1,00:16:41.633,16,41,38,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['02968fcb-7da8-486a-a912-5ffa1d6734bc'],,"[105.0, 74.7]",5633.0,Yannick Ferreira Carrasco,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001.633,0.4230000000000018,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9659653144680036
3e5b36d1-6269-4569-bdce-d1ca3f60693c,648,1,00:16:41.633,16,41,38,1.590898,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['001d09b8-f647-4797-b510-27287244ce25', '803824a2-88c1-48ef-8af6-18d17b7c3514', 'c24d514b-3650-4672-88a5-c3286b9e0ac4']",,"[105.0, 74.7]",5633.0,Yannick Ferreira Carrasco,12.0,Right Midfield,,,,,,,,,,,,"[106.1, 76.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001.633,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8721858213420622
803824a2-88c1-48ef-8af6-18d17b7c3514,649,1,00:16:41.881,16,41,38,0.731213,17,Pressure,212,Atlético Madrid,4,From Throw In,207,Valencia,,,['3e5b36d1-6269-4569-bdce-d1ca3f60693c'],,"[16.7, 9.3]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001.881,0.2479999999999336,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9004195905985545
c24d514b-3650-4672-88a5-c3286b9e0ac4,650,1,00:16:43.224,16,43,38,0.381017,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['b36564b2-cf56-4073-bae6-1d3918db2298'],,"[106.1, 76.9]",5633.0,Yannick Ferreira Carrasco,12.0,Right Midfield,6375.0,Juan Francisco Torres Belén,4.2544093,0.41106454,1.0,Ground Pass,"[110.0, 78.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.224,1.3430000000000746,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9367469789062258
b36564b2-cf56-4073-bae6-1d3918db2298,651,1,00:16:43.605,16,43,38,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['c24d514b-3650-4672-88a5-c3286b9e0ac4'],,"[110.0, 78.6]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.605,0.3809999999999718,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6666142055417891
ac43d934-64ca-4488-99c2-7131eab56e69,652,1,00:16:43.605,16,43,38,0.203246,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['1d3759d8-9685-4896-bb17-ac536987a382', 'b36564b2-cf56-4073-bae6-1d3918db2298', 'ff0cf7c0-e132-40d1-9949-cf278f6d7740']",,"[110.0, 78.6]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,"[110.6, 78.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.605,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07314836971653349
1d3759d8-9685-4896-bb17-ac536987a382,653,1,00:16:43.705,16,43,38,0.579346,17,Pressure,212,Atlético Madrid,4,From Throw In,207,Valencia,,,"['ac43d934-64ca-4488-99c2-7131eab56e69', 'ff0cf7c0-e132-40d1-9949-cf278f6d7740']",,"[11.8, 3.2]",6594.0,Santiago Mina Lorenzo,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.705,0.10000000000002274,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.381557432181021
ff0cf7c0-e132-40d1-9949-cf278f6d7740,654,1,00:16:43.809,16,43,38,0.591808,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['1d3759d8-9685-4896-bb17-ac536987a382', '29e13a69-e72a-4819-9f75-081bd21882fc']",,"[110.6, 78.1]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,5633.0,Yannick Ferreira Carrasco,4.5177426,-1.6594522,1.0,Ground Pass,"[110.2, 73.6]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.809,0.10399999999992815,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7174955892633549
b86f684a-05f5-404f-8930-61eb3b53b12b,655,1,00:16:43.816,16,43,38,0.588638,17,Pressure,212,Atlético Madrid,4,From Throw In,207,Valencia,,,"['29e13a69-e72a-4819-9f75-081bd21882fc', 'd4e1f2ea-c07e-4e17-8e07-329628be5679']",,"[7.6, 8.7]",6596.0,José Luis Gayà Peña,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.816,0.007000000000061846,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7444929946705799
29e13a69-e72a-4819-9f75-081bd21882fc,656,1,00:16:44.400,16,44,38,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['b86f684a-05f5-404f-8930-61eb3b53b12b', 'ff0cf7c0-e132-40d1-9949-cf278f6d7740']",,"[110.2, 73.6]",5633.0,Yannick Ferreira Carrasco,12.0,Right Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004.4,0.5839999999999463,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6411966764143833
d4e1f2ea-c07e-4e17-8e07-329628be5679,657,1,00:16:44.400,16,44,38,0.452543,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['29e13a69-e72a-4819-9f75-081bd21882fc', 'a7607413-906b-4037-a8c3-c003937e4f13', 'b86f684a-05f5-404f-8930-61eb3b53b12b', 'd36ca18b-3d61-43af-bc30-f20baf09ed27']",,"[110.2, 73.6]",5633.0,Yannick Ferreira Carrasco,12.0,Right Midfield,,,,,,,,,,,,"[110.2, 73.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004.4,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.31903357741989546
a7607413-906b-4037-a8c3-c003937e4f13,658,1,00:16:44.853,16,44,38,0.0,39,Dribbled Past,212,Atlético Madrid,4,From Throw In,207,Valencia,,,"['d36ca18b-3d61-43af-bc30-f20baf09ed27', 'd4e1f2ea-c07e-4e17-8e07-329628be5679']",,"[9.9, 6.3]",6596.0,José Luis Gayà Peña,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004.853,0.45299999999997453,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9466892901545512
d36ca18b-3d61-43af-bc30-f20baf09ed27,659,1,00:16:44.853,16,44,38,0.0,14,Dribble,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['a7607413-906b-4037-a8c3-c003937e4f13'],,"[110.2, 73.8]",5633.0,Yannick Ferreira Carrasco,12.0,Right Midfield,,,,,,,,,,,,,True,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,1004.853,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.41148140604458694
cb3f6d64-6d80-4f97-b278-cfab49994d36,660,1,00:16:45.148,16,45,38,0.800781,17,Pressure,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['58122701-f7af-4488-8e5d-cd1ff187b080'],,"[113.1, 68.6]",5633.0,Yannick Ferreira Carrasco,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.148,0.29500000000007276,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3423711925434988
58122701-f7af-4488-8e5d-cd1ff187b080,661,1,00:16:45.931,16,45,38,0.0,9,Clearance,212,Atlético Madrid,4,From Throw In,207,Valencia,,,['cb3f6d64-6d80-4f97-b278-cfab49994d36'],,"[6.0, 16.8]",10037.0,Danilo Barbosa da Silva,15.0,Left Center Midfield,,,,,,,,,,,,,True,,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.931,0.7830000000000155,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3060637505109822
12761c2c-719e-4be6-babc-bb541af778a1,662,1,00:16:45.987,16,45,38,0.0,6,Block,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,,,"[114.5, 65.3]",5633.0,Yannick Ferreira Carrasco,12.0,Right Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.987,0.05599999999992633,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7259023125977672
0e2998cb-fe95-4c4c-8685-c963fffd1e41,663,1,00:17:13.409,17,13,39,2.740375,30,Pass,207,Valencia,7,From Goal Kick,207,Valencia,,,['cb121dfb-3992-4979-b37d-0464eece7609'],,"[7.0, 36.1]",6898.0,Jaume Doménech Sánchez,1.0,Goalkeeper,6595.0,Daniel Parejo Muñoz,63.191853,-0.46789387,3.0,High Pass,"[63.4, 7.6]",40.0,Right Foot,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033.409,27.42200000000014,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6657029798386795
cb121dfb-3992-4979-b37d-0464eece7609,664,1,00:17:16.149,17,16,39,,42,Ball Receipt*,207,Valencia,7,From Goal Kick,207,Valencia,,,['0e2998cb-fe95-4c4c-8685-c963fffd1e41'],,"[63.4, 7.6]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036.149,2.7399999999997817,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8650465555744996
5cae105a-6948-4401-bb62-e471c59fa0b9,665,1,00:17:16.229,17,16,39,2.341024,30,Pass,207,Valencia,7,From Goal Kick,207,Valencia,,,['970ebfab-e91c-4800-a39a-8264cef0a514'],,"[63.5, 7.6]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,6594.0,Santiago Mina Lorenzo,22.2,-0.33029735,2.0,Low Pass,"[84.5, 0.4]",37.0,Head,,,,,,,,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036.229,0.08000000000015461,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9753527472199196
970ebfab-e91c-4800-a39a-8264cef0a514,666,1,00:17:18.570,17,18,39,,42,Ball Receipt*,207,Valencia,7,From Goal Kick,207,Valencia,,,['5cae105a-6948-4401-bb62-e471c59fa0b9'],,"[82.4, 2.6]",6594.0,Santiago Mina Lorenzo,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1038.57,2.3409999999998945,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.048341547051752976
d72af586-93a2-4e79-8167-22156a6862d7,667,1,00:17:21.487,17,21,40,2.845847,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['4bb2359a-c94a-4a02-8cc7-c7f964484b6f'],True,"[38.3, 80.0]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,5259.0,José María Giménez de Vargas,23.89498,-2.4302428,2.0,Low Pass,"[20.2, 64.4]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041.487,2.9170000000001437,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.1456897200137489
4bb2359a-c94a-4a02-8cc7-c7f964484b6f,668,1,00:17:24.332,17,24,40,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['d72af586-93a2-4e79-8167-22156a6862d7'],,"[20.2, 64.4]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1044.332,2.8450000000000273,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5519228498374732
1d610c6b-c7f0-4dc1-8480-66b736d201ba,669,1,00:17:25.775,17,25,40,3.101186,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['fd75ccba-4933-4f82-b2d7-0cf8a724e6e5'],,"[20.3, 55.8]",5259.0,José María Giménez de Vargas,3.0,Right Center Back,6320.0,Filipe Luís Kasmirski,41.06994,-1.4364749,1.0,Ground Pass,"[25.8, 15.1]",40.0,Right Foot,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1045.775,1.4429999999999836,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3335874224911384
