id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,counterpress,out,duel_type_id,duel_type_name,pass_aerial_won,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,ball_recovery_recovery_failure,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_switch,pass_cross,shot_first_time,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_right_foot,clearance_head,interception_outcome_id,interception_outcome_name,foul_committed_advantage,foul_won_advantage,dribble_nutmeg,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,miscontrol_aerial_won,pass_outswinging,pass_technique_id,pass_technique_name,clearance_aerial_won,shot_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_miscommunication,pass_goal_assist,pass_straight,pass_cut_back,shot_one_on_one,bad_behaviour_card_id,bad_behaviour_card_name,pass_through_ball,block_offensive,dribble_overrun,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
b0093f85-24ea-4af0-9920-99853621872e,420,1,00:12:19.497,12,19,24,0.0,23,Goal Keeper,209,Celta Vigo,8,From Keeper,213,Sevilla,,,['358115ba-dff7-43d3-83ec-1001ca2ceff3'],,"[2.4, 37.9]",6823.0,Sergio Rico González,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2.4, 37.9]",44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.497,0.11399999999991905,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13424474248802354
2d9a1e47-7e2a-42f5-ab2e-1114e364ea0e,421,1,00:12:50.665,12,50,25,3.885918,30,Pass,213,Sevilla,7,From Goal Kick,213,Sevilla,,,"['66b64af7-12af-4051-99d8-669c0ad5631f', '7f26cfc9-3154-48cd-bb19-622fc9e53ba3']",,"[7.0, 36.1]",6823.0,Sergio Rico González,1.0,Goalkeeper,3486.0,Fernando Llorente Torres,57.3362,-0.10834598,3.0,High Pass,"[64.0, 29.9]",40.0,Right Foot,63.0,Goal Kick,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.665,31.168000000000006,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9955959092608235
66b64af7-12af-4051-99d8-669c0ad5631f,422,1,00:12:54.551,12,54,25,,42,Ball Receipt*,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['2d9a1e47-7e2a-42f5-ab2e-1114e364ea0e'],,"[62.9, 29.3]",3486.0,Fernando Llorente Torres,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.551,3.886000000000081,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9571700469200779
ab783e69-bedd-4760-a77a-4a4b4a5380f5,423,1,00:12:54.551,12,54,25,0.0,4,Duel,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['7f26cfc9-3154-48cd-bb19-622fc9e53ba3'],,"[64.0, 29.9]",3486.0,Fernando Llorente Torres,23.0,Center Forward,,,,,,,,,,,,,,,,,True,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.551,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2905246775196917
7f26cfc9-3154-48cd-bb19-622fc9e53ba3,424,1,00:12:54.551,12,54,25,1.061409,30,Pass,213,Sevilla,7,From Goal Kick,209,Celta Vigo,,,"['2d9a1e47-7e2a-42f5-ab2e-1114e364ea0e', 'ab783e69-bedd-4760-a77a-4a4b4a5380f5', 'cb6d5eb0-b532-4eee-a4fd-00109d6d8b60']",,"[56.1, 50.2]",6801.0,Pedro Pablo Hernández,19.0,Center Attacking Midfield,5217.0,Iago Aspas Juncal,17.39799,0.21430488,3.0,High Pass,"[73.1, 53.9]",,,64.0,Interception,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.551,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5877469080411671
cb6d5eb0-b532-4eee-a4fd-00109d6d8b60,425,1,00:12:55.612,12,55,25,,42,Ball Receipt*,213,Sevilla,7,From Goal Kick,209,Celta Vigo,,,['7f26cfc9-3154-48cd-bb19-622fc9e53ba3'],,"[73.1, 53.9]",5217.0,Iago Aspas Juncal,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.612,1.0609999999999218,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9351974457073654
85723c60-d85b-413b-8795-be5f61115f35,426,1,00:12:55.612,12,55,25,1.368196,43,Carry,213,Sevilla,7,From Goal Kick,209,Celta Vigo,,,"['460ba43d-b340-4c82-a721-18cdef187215', 'cb6d5eb0-b532-4eee-a4fd-00109d6d8b60', 'd4b08240-b079-49c2-b482-58cc1f1c6b89']",,"[73.1, 53.9]",5217.0,Iago Aspas Juncal,23.0,Center Forward,,,,,,,,,,,,"[70.7, 53.9]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.612,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1444621418241745
d4b08240-b079-49c2-b482-58cc1f1c6b89,427,1,00:12:56.380,12,56,25,0.439441,17,Pressure,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['85723c60-d85b-413b-8795-be5f61115f35'],,"[50.6, 26.6]",6825.0,Daniel Filipe Martins Carriço,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.38,0.7680000000000291,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.3202964716254487
460ba43d-b340-4c82-a721-18cdef187215,428,1,00:12:56.981,12,56,25,0.0,14,Dribble,213,Sevilla,7,From Goal Kick,209,Celta Vigo,,,['b9e58a24-c72b-4de1-ac82-f7d1ae5c3698'],,"[70.7, 53.9]",5217.0,Iago Aspas Juncal,23.0,Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.981,0.6009999999999991,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03438957514897023
b9e58a24-c72b-4de1-ac82-f7d1ae5c3698,429,1,00:12:56.981,12,56,25,0.0,4,Duel,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['460ba43d-b340-4c82-a721-18cdef187215'],,"[49.4, 26.2]",6825.0,Daniel Filipe Martins Carriço,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,True,True,,11.0,Tackle,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.981,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14340289017792207
37f17ea8-f66d-4bc5-9526-b9fe1042103f,430,1,00:12:56.981,12,56,25,5.569095,43,Carry,213,Sevilla,7,From Goal Kick,213,Sevilla,,,"['90eeab30-bd97-4770-9c54-f31fcc5fef70', 'b9e58a24-c72b-4de1-ac82-f7d1ae5c3698', 'c374e4f9-4382-4293-82fd-2a588f4f58dd']",,"[49.4, 26.2]",6825.0,Daniel Filipe Martins Carriço,11.0,Left Defensive Midfield,,,,,,,,,,,,"[71.6, 10.6]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.981,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6220980073404246
90eeab30-bd97-4770-9c54-f31fcc5fef70,431,1,00:13:01.919,13,1,25,0.7343,17,Pressure,213,Sevilla,7,From Goal Kick,209,Celta Vigo,,,"['37f17ea8-f66d-4bc5-9526-b9fe1042103f', 'c374e4f9-4382-4293-82fd-2a588f4f58dd']",,"[47.5, 67.6]",6796.0,Nemanja Radoja,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.919,4.937999999999988,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.39692127701527324
c374e4f9-4382-4293-82fd-2a588f4f58dd,432,1,00:13:02.550,13,2,25,0.184023,30,Pass,213,Sevilla,7,From Goal Kick,213,Sevilla,,,"['90eeab30-bd97-4770-9c54-f31fcc5fef70', '9e2a4c67-92c0-4e09-990c-cfab27e5cde6']",,"[71.6, 10.6]",6825.0,Daniel Filipe Martins Carriço,11.0,Left Defensive Midfield,,,3.0413814,1.4056476,1.0,Ground Pass,"[72.1, 13.6]",38.0,Left Foot,,,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.55,0.6309999999999718,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6554830418326408
9e2a4c67-92c0-4e09-990c-cfab27e5cde6,433,1,00:13:02.734,13,2,25,0.0,6,Block,213,Sevilla,7,From Goal Kick,209,Celta Vigo,,,['c374e4f9-4382-4293-82fd-2a588f4f58dd'],,"[48.0, 66.5]",6796.0,Nemanja Radoja,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.734,0.18400000000008276,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.709262949154383
75f05399-8555-4666-bb83-862ae637fd08,434,1,00:13:18.929,13,18,26,1.376023,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,['18d8b523-ab77-4a59-88d4-c7b1d7c04488'],,"[70.9, 0.1]",6718.0,Sergio Escudero Palomo,6.0,Left Back,3486.0,Fernando Llorente Torres,25.097609,0.8898327,2.0,Low Pass,"[86.7, 19.6]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.929,16.194999999999936,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.2823339032821116
18d8b523-ab77-4a59-88d4-c7b1d7c04488,435,1,00:13:20.305,13,20,26,,42,Ball Receipt*,213,Sevilla,4,From Throw In,213,Sevilla,,,['75f05399-8555-4666-bb83-862ae637fd08'],,"[86.7, 19.6]",3486.0,Fernando Llorente Torres,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.305,1.3759999999999764,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7923836456091826
7734188b-ba61-4d7d-84ea-3ea82c86dfab,436,1,00:13:20.305,13,20,26,0.170096,43,Carry,213,Sevilla,4,From Throw In,213,Sevilla,,,"['18d8b523-ab77-4a59-88d4-c7b1d7c04488', 'ba1e50cb-0c00-4fa1-b639-28da2dd47425']",,"[86.7, 19.6]",3486.0,Fernando Llorente Torres,23.0,Center Forward,,,,,,,,,,,,"[86.7, 19.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.305,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7337107736675558
ba1e50cb-0c00-4fa1-b639-28da2dd47425,437,1,00:13:20.475,13,20,26,1.144727,30,Pass,213,Sevilla,4,From Throw In,213,Sevilla,,,['000c0b7c-ea63-4f62-9df0-434281149e3a'],,"[86.7, 19.6]",3486.0,Fernando Llorente Torres,23.0,Center Forward,,,11.486514,2.2822554,1.0,Ground Pass,"[79.2, 28.3]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.475,0.17000000000007276,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.93295780440149
ad9c2352-7a28-4713-b5e8-b665b3985060,438,1,00:13:21.590,13,21,26,0.408709,17,Pressure,213,Sevilla,4,From Throw In,213,Sevilla,,,"['000c0b7c-ea63-4f62-9df0-434281149e3a', 'efda518c-9980-4170-aa54-c44a78880eca']",,"[81.3, 28.6]",6356.0,Michael Krohn-Dehli,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.59,1.115000000000009,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.006279959004207969
000c0b7c-ea63-4f62-9df0-434281149e3a,439,1,00:13:21.620,13,21,26,0.0,2,Ball Recovery,213,Sevilla,4,From Throw In,209,Celta Vigo,,,"['ad9c2352-7a28-4713-b5e8-b665b3985060', 'ba1e50cb-0c00-4fa1-b639-28da2dd47425']",,"[40.9, 51.8]",6801.0,Pedro Pablo Hernández,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.62,0.029999999999972715,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6043790286611551
efda518c-9980-4170-aa54-c44a78880eca,440,1,00:13:21.620,13,21,26,4.579301,43,Carry,213,Sevilla,4,From Throw In,209,Celta Vigo,,,"['000c0b7c-ea63-4f62-9df0-434281149e3a', '872b5ab2-9818-4c0b-b80a-c372eec7ca1d', 'ad9c2352-7a28-4713-b5e8-b665b3985060']",,"[40.9, 51.8]",6801.0,Pedro Pablo Hernández,19.0,Center Attacking Midfield,,,,,,,,,,,,"[48.5, 17.9]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.62,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11415939298538114
872b5ab2-9818-4c0b-b80a-c372eec7ca1d,441,1,00:13:26.199,13,26,26,2.847066,30,Pass,213,Sevilla,4,From Throw In,209,Celta Vigo,,,['0b889868-5287-4bdc-9baf-f8f5b25d2be3'],,"[48.5, 17.9]",6801.0,Pedro Pablo Hernández,19.0,Center Attacking Midfield,6600.0,Claudio Beauvue,34.954254,-0.39963263,1.0,Ground Pass,"[80.7, 4.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.199,4.578999999999951,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.600490738301853
0b889868-5287-4bdc-9baf-f8f5b25d2be3,442,1,00:13:29.046,13,29,26,,42,Ball Receipt*,213,Sevilla,4,From Throw In,209,Celta Vigo,,,['872b5ab2-9818-4c0b-b80a-c372eec7ca1d'],,"[80.7, 4.3]",6600.0,Claudio Beauvue,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.046,2.8470000000000937,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.784518146801074
3c73b02f-28d3-4a91-b339-c470b2258230,443,1,00:13:29.046,13,29,26,6.180954,43,Carry,213,Sevilla,4,From Throw In,209,Celta Vigo,,,"['0b889868-5287-4bdc-9baf-f8f5b25d2be3', 'e81c8b94-a6ea-409f-9c73-dc0530ab2d77']",,"[80.7, 4.3]",6600.0,Claudio Beauvue,17.0,Right Wing,,,,,,,,,,,,"[91.5, 30.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.046,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1586432950016906
e81c8b94-a6ea-409f-9c73-dc0530ab2d77,444,1,00:13:35.227,13,35,26,2.261564,30,Pass,213,Sevilla,4,From Throw In,209,Celta Vigo,,,"['8e3c20ff-9d7e-4177-af24-3eaa06e7f1b7', 'ce1a7132-426f-4eae-ad74-ae06bdb9892f']",,"[91.5, 30.3]",6600.0,Claudio Beauvue,17.0,Right Wing,6802.0,Jonathan Castro Otto,37.24473,1.3844588,3.0,High Pass,"[98.4, 66.9]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.227,6.180999999999926,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.11165144680873151
ce1a7132-426f-4eae-ad74-ae06bdb9892f,445,1,00:13:37.489,13,37,26,,42,Ball Receipt*,213,Sevilla,4,From Throw In,209,Celta Vigo,,,['e81c8b94-a6ea-409f-9c73-dc0530ab2d77'],,"[98.4, 69.7]",6802.0,Jonathan Castro Otto,2.0,Right Back,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.489,2.2620000000000573,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8987636378033679
8e3c20ff-9d7e-4177-af24-3eaa06e7f1b7,446,1,00:13:37.489,13,37,26,0.0,10,Interception,213,Sevilla,4,From Throw In,213,Sevilla,,,['e81c8b94-a6ea-409f-9c73-dc0530ab2d77'],,"[21.7, 13.2]",8523.0,Yevhen Konoplyanka,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,817.489,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.03485697050795189
61e56fa1-fde4-4efc-b8f4-44154d0495bd,447,1,00:13:53.550,13,53,27,2.409384,30,Pass,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,"['747115c9-5c62-4eb7-bd94-c680257ce830', 'edc52b09-1770-4912-8efc-79f7b0c65b95']",,"[105.2, 80.0]",6802.0,Jonathan Castro Otto,2.0,Right Back,23785.0,Théo Bongonda Mbul''Ofeko Batombo,15.448625,-0.9881797,2.0,Low Pass,"[113.7, 67.1]",,,67.0,Throw-in,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.55,16.060999999999922,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7678747842891466
8564f5a4-6cb3-47c8-8165-0156999771e3,448,1,00:13:54.445,13,54,27,0.429567,17,Pressure,209,Celta Vigo,4,From Throw In,213,Sevilla,,,,,"[5.7, 14.6]",6349.0,Federico Julián Fazio,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.445,0.8950000000000955,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.8488807623595429
edc52b09-1770-4912-8efc-79f7b0c65b95,449,1,00:13:55.960,13,55,27,,42,Ball Receipt*,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['61e56fa1-fde4-4efc-b8f4-44154d0495bd'],,"[113.7, 65.5]",23785.0,Théo Bongonda Mbul''Ofeko Batombo,21.0,Left Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.96,1.5149999999999864,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.999527808494183
747115c9-5c62-4eb7-bd94-c680257ce830,450,1,00:13:55.960,13,55,27,0.0,2,Ball Recovery,209,Celta Vigo,4,From Throw In,213,Sevilla,,,['61e56fa1-fde4-4efc-b8f4-44154d0495bd'],,"[6.4, 13.0]",8523.0,Yevhen Konoplyanka,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.96,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8245597905726264
0154d38d-88e3-4594-80ac-e45c9e67ee11,451,1,00:13:55.960,13,55,27,2.440744,43,Carry,209,Celta Vigo,4,From Throw In,213,Sevilla,,,"['55d9f9c7-8711-41de-b1b8-c19b64ad9505', '747115c9-5c62-4eb7-bd94-c680257ce830', '757b1716-29d2-4011-bc37-04784a673823']",,"[6.4, 13.0]",8523.0,Yevhen Konoplyanka,21.0,Left Wing,,,,,,,,,,,,"[10.3, 19.6]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.96,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7461741961705125
55d9f9c7-8711-41de-b1b8-c19b64ad9505,452,1,00:13:56.453,13,56,27,2.106817,17,Pressure,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,"['0154d38d-88e3-4594-80ac-e45c9e67ee11', '757b1716-29d2-4011-bc37-04784a673823']",,"[108.7, 71.2]",6802.0,Jonathan Castro Otto,2.0,Right Back,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.453,0.49299999999993815,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.467368123818677
757b1716-29d2-4011-bc37-04784a673823,453,1,00:13:58.400,13,58,27,5.674386,30,Pass,209,Celta Vigo,4,From Throw In,213,Sevilla,,,"['55d9f9c7-8711-41de-b1b8-c19b64ad9505', '597df51c-c40b-48cd-bd04-89b047beaa7a']",,"[10.3, 19.6]",8523.0,Yevhen Konoplyanka,21.0,Left Wing,,,54.848244,-0.041946184,3.0,High Pass,"[65.1, 17.3]",40.0,Right Foot,,,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.4,1.9470000000000027,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7352047318137339
597df51c-c40b-48cd-bd04-89b047beaa7a,454,1,00:14:04.075,14,4,27,0.0,2,Ball Recovery,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['757b1716-29d2-4011-bc37-04784a673823'],,"[55.0, 62.8]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.075,5.675000000000068,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12274506683617203
