id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_switch,pass_outcome_id,pass_outcome_name,under_pressure,ball_receipt_outcome_id,ball_receipt_outcome_name,dribble_outcome_id,dribble_outcome_name,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,out,pass_aerial_won,dribble_overrun,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_cross,clearance_head,shot_statsbomb_xg,shot_end_location,shot_technique_id,shot_technique_name,shot_first_time,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,foul_committed_advantage,foul_won_advantage,pass_assisted_shot_id,pass_shot_assist,pass_technique_id,pass_technique_name,pass_inswinging,shot_key_pass_id,shot_aerial_won,shot_one_on_one,dribble_no_touch,clearance_left_foot,ball_recovery_recovery_failure,pass_cut_back,pass_through_ball,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_goal_assist,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_card_id,foul_committed_card_name,clearance_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_straight,pass_deflected,pass_outswinging,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,pitch_control_score
b6d016ea-5351-4b1f-a250-121716341da7,2050,1,00:42:40.868,42,40,87,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['1983de01-b781-4933-b1a3-c915a6fc4231'],,"[83.7, 41.1]",6622.0,Tomás Pina Isla,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.868,1.4679999999998472,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.973570410524682
39e95878-a9ab-43eb-865e-a8b929c9cf88,2051,1,00:42:40.868,42,40,87,1.047875,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['b6d016ea-5351-4b1f-a250-121716341da7', 'c15de360-3d0e-48de-835f-2a59263d4dcf']",,"[83.7, 41.1]",6622.0,Tomás Pina Isla,9.0,Right Defensive Midfield,,,,,,,,,,,,"[77.8, 47.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.868,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3686699365078976
c15de360-3d0e-48de-835f-2a59263d4dcf,2052,1,00:42:41.916,42,41,87,1.570204,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['3f22b0c4-a9b9-4a97-9a2c-6916f2235e1d'],,"[77.8, 47.9]",6622.0,Tomás Pina Isla,9.0,Right Defensive Midfield,6772.0,Mario Gaspar Pérez Martínez,18.505405,1.2746812,1.0,Ground Pass,"[83.2, 65.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2561.916,1.0480000000002292,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.022189607553529056
3f22b0c4-a9b9-4a97-9a2c-6916f2235e1d,2053,1,00:42:43.486,42,43,87,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['c15de360-3d0e-48de-835f-2a59263d4dcf'],,"[83.2, 65.6]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2563.486,1.569999999999709,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.31608875562966354
aedd4114-e679-47de-959c-91161923a109,2054,1,00:42:43.486,42,43,87,1.655362,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['3f22b0c4-a9b9-4a97-9a2c-6916f2235e1d', 'b3047503-c1dc-4b5a-9489-05d0d836b97e']",,"[83.2, 65.6]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,"[83.2, 65.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2563.486,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.428566722828875
b3047503-c1dc-4b5a-9489-05d0d836b97e,2055,1,00:42:45.141,42,45,87,1.448246,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['4acfd6de-0eb6-47b2-ae56-782ee2f2449a'],,"[83.2, 65.6]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,6829.0,Samuel Castillejo Azuaga,13.860014,0.7751944,1.0,Ground Pass,"[93.1, 75.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2565.141,1.6550000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5015222089055495
4acfd6de-0eb6-47b2-ae56-782ee2f2449a,2056,1,00:42:46.590,42,46,87,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['b3047503-c1dc-4b5a-9489-05d0d836b97e'],,"[93.1, 75.3]",6829.0,Samuel Castillejo Azuaga,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2566.59,1.4490000000000691,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7566780197203433
f0419843-f71c-4470-b80e-b18a66f96a62,2057,1,00:42:46.590,42,46,87,1.920443,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['4acfd6de-0eb6-47b2-ae56-782ee2f2449a', 'cb04cb44-c5dc-4e01-ae7c-0f477ab9f831', 'ffe2f02c-6776-4083-9336-1d7a5da467a8']",,"[93.1, 75.3]",6829.0,Samuel Castillejo Azuaga,12.0,Right Midfield,,,,,,,,,,,,"[93.9, 73.7]",,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2566.59,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4023705964912946
cb04cb44-c5dc-4e01-ae7c-0f477ab9f831,2058,1,00:42:47.543,42,47,87,0.977351,17,Pressure,222,Villarreal,1,Regular Play,208,Las Palmas,,,"['c9934947-2d2d-4f32-b463-b5b5ca35dca1', 'f0419843-f71c-4470-b80e-b18a66f96a62', 'ffe2f02c-6776-4083-9336-1d7a5da467a8']",,"[26.2, 6.4]",26448.0,Javier Garrido Behovide,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2567.543,0.9529999999999745,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.06876728127902698
0de8f0b1-d934-45c9-930a-4c5ea1790612,2059,1,00:42:48.510,42,48,87,0.0,39,Dribbled Past,222,Villarreal,1,Regular Play,208,Las Palmas,,,"['c9934947-2d2d-4f32-b463-b5b5ca35dca1', 'ffe2f02c-6776-4083-9336-1d7a5da467a8']",,"[26.2, 6.4]",26448.0,Javier Garrido Behovide,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568.51,0.9670000000000982,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.006904493977514359
ffe2f02c-6776-4083-9336-1d7a5da467a8,2060,1,00:42:48.510,42,48,87,0.0,14,Dribble,222,Villarreal,1,Regular Play,222,Villarreal,,,"['0de8f0b1-d934-45c9-930a-4c5ea1790612', 'cb04cb44-c5dc-4e01-ae7c-0f477ab9f831']",,"[93.9, 73.7]",6829.0,Samuel Castillejo Azuaga,12.0,Right Midfield,,,,,,,,,,,,,,,,True,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568.51,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9703222538955211
c9934947-2d2d-4f32-b463-b5b5ca35dca1,2061,1,00:42:48.510,42,48,87,1.121141,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['0de8f0b1-d934-45c9-930a-4c5ea1790612', '22fb014f-fd51-4343-afca-29d7d6219954', '56303b5c-51b4-4102-ad6f-ef397332f4c3', 'cb04cb44-c5dc-4e01-ae7c-0f477ab9f831', 'ffe2f02c-6776-4083-9336-1d7a5da467a8']",,"[93.9, 73.7]",6829.0,Samuel Castillejo Azuaga,12.0,Right Midfield,,,,,,,,,,,,"[98.3, 59.4]",,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568.51,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5434269935830656
22fb014f-fd51-4343-afca-29d7d6219954,2062,1,00:42:49.323,42,49,87,0.484774,17,Pressure,222,Villarreal,1,Regular Play,208,Las Palmas,,,"['56303b5c-51b4-4102-ad6f-ef397332f4c3', 'c9934947-2d2d-4f32-b463-b5b5ca35dca1']",,"[21.8, 20.7]",10755.0,Jonathan Viera Ramos,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2569.323,0.8129999999996471,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.9624134409988214
56303b5c-51b4-4102-ad6f-ef397332f4c3,2063,1,00:42:49.631,42,49,87,0.472405,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,"['22fb014f-fd51-4343-afca-29d7d6219954', 'e127aa59-103b-40f8-80c0-d2c44a154e29']",,"[98.3, 59.4]",6829.0,Samuel Castillejo Azuaga,12.0,Right Midfield,6772.0,Mario Gaspar Pérez Martínez,7.653757,-0.5045604,1.0,Ground Pass,"[105.0, 55.7]",38.0,Left Foot,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2569.631,0.3079999999999927,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6272678999679795
e127aa59-103b-40f8-80c0-d2c44a154e29,2064,1,00:42:50.104,42,50,87,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['56303b5c-51b4-4102-ad6f-ef397332f4c3'],,"[105.0, 55.7]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2570.104,0.47299999999995634,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6613399762838791
e35740bc-9085-4cd3-a5a0-d2f2947ee76a,2065,1,00:42:50.104,42,50,87,2.115174,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['9f3de9e8-7687-49d1-ba6b-0fd3ea419c5c'],,"[105.0, 55.7]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,10.3580885,0.26371184,1.0,Ground Pass,"[115.0, 58.4]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2570.104,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.14671676137454526
9f3de9e8-7687-49d1-ba6b-0fd3ea419c5c,2066,1,00:42:52.219,42,52,87,0.0,10,Interception,222,Villarreal,1,Regular Play,208,Las Palmas,,,['e35740bc-9085-4cd3-a5a0-d2f2947ee76a'],,"[5.1, 21.7]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2572.219,2.1150000000002365,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.46203472835742554
e067e5ba-1b5b-4cf8-b3ee-a1719b65da6e,2067,1,00:42:54.903,42,54,87,2.093868,30,Pass,222,Villarreal,1,Regular Play,208,Las Palmas,,,"['c918dcbf-59d7-47b5-a779-fa37c0c958b5', 'ec23b324-2796-48f8-ba8b-1b6fa192b0b2']",True,"[10.5, 27.1]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,6721.0,Willian José da Silva,39.275948,-0.32658145,3.0,High Pass,"[47.7, 14.5]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2574.903,2.6839999999997417,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.22085793437508006
ec23b324-2796-48f8-ba8b-1b6fa192b0b2,2068,1,00:42:56.997,42,56,87,,42,Ball Receipt*,222,Villarreal,1,Regular Play,208,Las Palmas,,,['e067e5ba-1b5b-4cf8-b3ee-a1719b65da6e'],,"[49.3, 11.8]",6721.0,Willian José da Silva,23.0,Center Forward,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2576.997,2.094000000000051,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.34701886043959984
c918dcbf-59d7-47b5-a779-fa37c0c958b5,2069,1,00:42:56.997,42,56,87,0.814832,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,"['e067e5ba-1b5b-4cf8-b3ee-a1719b65da6e', 'e8f8e16a-3dad-4601-bb43-d540a1be0c07']",,"[72.4, 65.6]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,22819.0,Bruno Soriano Llido,9.334881,-0.8005485,1.0,Ground Pass,"[78.9, 58.9]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2576.997,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4746041858494777
e8f8e16a-3dad-4601-bb43-d540a1be0c07,2070,1,00:42:57.812,42,57,87,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['c918dcbf-59d7-47b5-a779-fa37c0c958b5'],,"[78.9, 58.9]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2577.812,0.8150000000000546,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.35937108381845395
1df8e674-6332-4b41-8ea1-7849b01f7726,2071,1,00:42:57.812,42,57,87,0.054854,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['4221f2a8-4531-4a88-946f-598ba2270829', 'e8f8e16a-3dad-4601-bb43-d540a1be0c07']",,"[78.9, 58.9]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,,,,,,,,,,,,"[78.9, 58.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2577.812,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1926744500314127
4221f2a8-4531-4a88-946f-598ba2270829,2072,1,00:42:57.866,42,57,87,2.213837,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['549d2eb4-2f69-4043-a95b-37b6204ca72a'],,"[78.9, 58.9]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,6752.0,Víctor Ruíz Torre,15.435349,-2.9327617,3.0,High Pass,"[63.8, 55.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2577.866,0.05400000000008731,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7532330123131609
549d2eb4-2f69-4043-a95b-37b6204ca72a,2073,1,00:43:00.080,43,0,87,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['4221f2a8-4531-4a88-946f-598ba2270829'],,"[63.8, 55.7]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2580.08,2.213999999999942,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9417958498668065
5962f047-8cc0-49e8-9a79-65305960a680,2074,1,00:43:00.080,43,0,87,1.569227,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['549d2eb4-2f69-4043-a95b-37b6204ca72a', '7b1b4606-a2b4-4d1f-a09e-2c47154724c1']",,"[63.8, 55.7]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,,,,,,,,,,,,"[57.6, 51.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2580.08,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.773331708295485
7b1b4606-a2b4-4d1f-a09e-2c47154724c1,2075,1,00:43:01.649,43,1,87,1.498957,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['685be963-7cbf-4455-9d81-c29671d9449c'],,"[57.6, 51.1]",6752.0,Víctor Ruíz Torre,5.0,Left Center Back,6772.0,Mario Gaspar Pérez Martínez,19.43399,1.1577966,1.0,Ground Pass,"[65.4, 68.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2581.649,1.56899999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.029940575057038732
685be963-7cbf-4455-9d81-c29671d9449c,2076,1,00:43:03.148,43,3,87,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['7b1b4606-a2b4-4d1f-a09e-2c47154724c1'],,"[65.4, 68.9]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2583.148,1.499000000000251,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7436229810105864
588b0299-96e1-4800-82b5-5d0418983acc,2077,1,00:43:03.148,43,3,87,1.374796,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['685be963-7cbf-4455-9d81-c29671d9449c', 'af63bcba-a7c5-4831-9936-1feef0ff58d1']",,"[65.4, 68.9]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,"[67.8, 68.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2583.148,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24499202494258443
af63bcba-a7c5-4831-9936-1feef0ff58d1,2078,1,00:43:04.523,43,4,87,1.315446,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['515343bf-f0d1-4ac9-8db5-b0b8d89e9841'],,"[67.8, 68.9]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,26009.0,Roberto Soldado Rillo,24.721247,-0.13388807,1.0,Ground Pass,"[92.3, 65.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2584.523,1.375,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4031463874523986
515343bf-f0d1-4ac9-8db5-b0b8d89e9841,2079,1,00:43:05.839,43,5,87,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['af63bcba-a7c5-4831-9936-1feef0ff58d1'],,"[92.3, 65.6]",26009.0,Roberto Soldado Rillo,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2585.839,1.3159999999998035,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8936225788560351
29de0138-722b-4619-9dbb-b80ba84b4509,2080,1,00:43:05.839,43,5,87,0.026278,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['37ada103-7617-483c-99ef-d477b9415305', '515343bf-f0d1-4ac9-8db5-b0b8d89e9841']",,"[92.3, 65.6]",26009.0,Roberto Soldado Rillo,24.0,Left Center Forward,,,,,,,,,,,,"[92.3, 65.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2585.839,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.02827393208539286
37ada103-7617-483c-99ef-d477b9415305,2081,1,00:43:05.865,43,5,87,1.542464,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['742d2ff1-f033-48ca-be59-384f8d8e0bcb'],,"[92.3, 65.6]",26009.0,Roberto Soldado Rillo,24.0,Left Center Forward,,,8.01561,-3.0791738,2.0,Low Pass,"[84.3, 65.1]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2585.865,0.02599999999983993,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.41047134689360465
742d2ff1-f033-48ca-be59-384f8d8e0bcb,2082,1,00:43:07.407,43,7,88,0.844229,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['37ada103-7617-483c-99ef-d477b9415305', '82184759-c8f1-4ff6-b5a3-7c8f65534344']",,"[35.8, 15.0]",10755.0,Jonathan Viera Ramos,19.0,Center Attacking Midfield,24144.0,Ángel Montoro Sánchez,6.6483083,1.94013,1.0,Ground Pass,"[33.4, 21.2]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2587.407,1.542000000000371,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.422032495121869
82184759-c8f1-4ff6-b5a3-7c8f65534344,2083,1,00:43:08.252,43,8,88,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['742d2ff1-f033-48ca-be59-384f8d8e0bcb'],,"[33.4, 21.2]",24144.0,Ángel Montoro Sánchez,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2588.252,0.8449999999997999,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19682000519881382
a5ab2db4-96f7-407c-9e90-4b5323be681a,2084,1,00:43:08.252,43,8,88,1.455036,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['82184759-c8f1-4ff6-b5a3-7c8f65534344', 'efedf2e8-c83a-45db-94d3-ad8a93d34f77']",,"[33.4, 21.2]",24144.0,Ángel Montoro Sánchez,9.0,Right Defensive Midfield,,,,,,,,,,,,"[36.7, 23.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2588.252,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8047092522099386
efedf2e8-c83a-45db-94d3-ad8a93d34f77,2085,1,00:43:09.707,43,9,88,0.611127,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['6b2ca0ff-d5c4-4ba9-88aa-c0eb2e302181'],,"[36.7, 23.4]",24144.0,Ángel Montoro Sánchez,9.0,Right Defensive Midfield,6934.0,Jerónimo Figueroa Cabrera,15.355129,1.4860326,1.0,Ground Pass,"[38.0, 38.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2589.707,1.4549999999999272,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9959764628178096
