id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,dribble_outcome_id,dribble_outcome_name,out,pass_aerial_won,pass_through_ball,pass_technique_id,pass_technique_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,pass_outswinging,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_inswinging,foul_committed_advantage,foul_won_advantage,off_camera,foul_won_defensive,clearance_head,clearance_body_part_id,clearance_body_part_name,interception_outcome_id,interception_outcome_name,clearance_right_foot,pass_cross,ball_recovery_recovery_failure,shot_first_time,foul_committed_card_id,foul_committed_card_name,bad_behaviour_card_id,bad_behaviour_card_name,shot_aerial_won,clearance_aerial_won,clearance_left_foot,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,pass_cut_back,miscontrol_aerial_won,pass_goal_assist,shot_open_goal,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_miscommunication,pass_no_touch,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
51db2546-ba06-4c11-a292-aa0e338c7fc9,315,1,00:06:32.637,6,32,12,0.384454,30,Pass,217,Barcelona,8,From Keeper,217,Barcelona,,,"['10985cc6-efc4-4f2a-80c7-c58b2eed7284', 'a22ae049-3605-40d1-83e0-78a3e9d8fee2']","[92.2, 22.8]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,5216.0,Andrés Iniesta Luján,6.5802736,1.2778839,1.0,Ground Pass,"[94.1, 29.1]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.637,0.33199999999999363,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.565351227524698
10985cc6-efc4-4f2a-80c7-c58b2eed7284,316,1,00:06:33.022,6,33,12,,42,Ball Receipt*,217,Barcelona,8,From Keeper,217,Barcelona,,,['51db2546-ba06-4c11-a292-aa0e338c7fc9'],"[94.1, 29.1]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.022,0.3849999999999909,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6626892199503001
28685e50-39c2-4b6c-98de-33c3641bcdd7,317,1,00:06:33.022,6,33,12,0.509146,43,Carry,217,Barcelona,8,From Keeper,217,Barcelona,,,"['10985cc6-efc4-4f2a-80c7-c58b2eed7284', '482e79c7-dcae-4a4a-b1e9-8915956db19a']","[94.1, 29.1]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,"[94.1, 29.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.022,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3850916537755982
482e79c7-dcae-4a4a-b1e9-8915956db19a,318,1,00:06:33.531,6,33,12,0.847318,30,Pass,217,Barcelona,8,From Keeper,217,Barcelona,,,['52f1088f-5953-409c-80be-a38844236c25'],"[94.1, 29.1]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,5203.0,Sergio Busquets i Burgos,16.02061,2.2055585,1.0,Ground Pass,"[84.6, 42.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.531,0.5090000000000146,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9814732905696002
52f1088f-5953-409c-80be-a38844236c25,319,1,00:06:34.378,6,34,12,,42,Ball Receipt*,217,Barcelona,8,From Keeper,217,Barcelona,,,['482e79c7-dcae-4a4a-b1e9-8915956db19a'],"[84.6, 42.0]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.378,0.84699999999998,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9176743894343858
a3a368c5-78af-484c-8378-dfddc2780873,320,1,00:06:34.378,6,34,12,1.337382,43,Carry,217,Barcelona,8,From Keeper,217,Barcelona,,,"['41ae53af-64fc-4e7b-90ea-d68dad4d417a', '52f1088f-5953-409c-80be-a38844236c25']","[84.6, 42.0]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,"[84.6, 42.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.378,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6040854110522834
41ae53af-64fc-4e7b-90ea-d68dad4d417a,321,1,00:06:35.715,6,35,12,1.8025,30,Pass,217,Barcelona,8,From Keeper,217,Barcelona,,,"['d7d846bb-4d3a-4a99-859b-72e771ba4136', 'de467a4c-c0ec-43e1-8a11-27cf37b2140e']","[84.6, 42.0]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,5246.0,Luis Alberto Suárez Díaz,27.5632,-0.13830549,3.0,High Pass,"[111.9, 38.2]",40.0,Right Foot,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.715,1.336999999999989,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5760213862617405
d7d846bb-4d3a-4a99-859b-72e771ba4136,322,1,00:06:37.518,6,37,12,,42,Ball Receipt*,217,Barcelona,8,From Keeper,217,Barcelona,,,['41ae53af-64fc-4e7b-90ea-d68dad4d417a'],"[109.8, 32.9]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.518,1.8029999999999973,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6231491254175151
de467a4c-c0ec-43e1-8a11-27cf37b2140e,323,1,00:06:37.518,6,37,13,0.0,23,Goal Keeper,218,Real Betis,8,From Keeper,218,Real Betis,,,['41ae53af-64fc-4e7b-90ea-d68dad4d417a'],"[8.2, 41.9]",6654.0,Antonio Adán Garrido,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,Collected,,,,15.0,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.518,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.28111514240141977
c261286a-97c9-4ab9-900e-bbaaefd8d326,324,1,00:06:53.225,6,53,13,2.840624,30,Pass,218,Real Betis,8,From Keeper,218,Real Betis,,,"['f1bed851-da2c-4b0c-a2f8-eef571894ca7', 'f36f6218-276c-47f6-9079-1d1f0663f879']","[13.9, 43.1]",6654.0,Antonio Adán Garrido,1.0,Goalkeeper,26723.0,Álvaro Cejudo Carmona,65.889984,0.29727152,3.0,High Pass,"[76.9, 62.4]",40.0,Right Foot,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.225,15.70700000000005,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.48415328874671204
f36f6218-276c-47f6-9079-1d1f0663f879,325,1,00:06:56.066,6,56,13,,42,Ball Receipt*,218,Real Betis,8,From Keeper,218,Real Betis,,,['c261286a-97c9-4ab9-900e-bbaaefd8d326'],"[74.3, 62.9]",26723.0,Álvaro Cejudo Carmona,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.066,2.8409999999999513,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24493798227303132
d4750fd2-f379-4423-94a5-c0d1e12a35b0,326,1,00:06:56.066,6,56,13,0.0,4,Duel,218,Real Betis,8,From Keeper,218,Real Betis,,,['f1bed851-da2c-4b0c-a2f8-eef571894ca7'],"[76.9, 62.4]",26723.0,Álvaro Cejudo Carmona,17.0,Right Wing,,,,,,,,,,,,,True,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.066,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8038360688614978
f1bed851-da2c-4b0c-a2f8-eef571894ca7,327,1,00:06:56.066,6,56,14,2.548364,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,"['93f89b86-14f6-449c-bd4a-39e35b64d6bf', 'c261286a-97c9-4ab9-900e-bbaaefd8d326', 'd4750fd2-f379-4423-94a5-c0d1e12a35b0']","[43.2, 17.7]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,5213.0,Gerard Piqué Bernabéu,23.05862,2.3316596,2.0,Low Pass,"[27.3, 34.4]",,,66.0,Recovery,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.066,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.711538097953759
93f89b86-14f6-449c-bd4a-39e35b64d6bf,328,1,00:06:58.614,6,58,14,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['f1bed851-da2c-4b0c-a2f8-eef571894ca7'],"[27.3, 34.4]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.614,2.548000000000002,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6722445985499453
784be340-2da7-4c8f-ade1-4c7252955510,329,1,00:06:58.614,6,58,14,1.266636,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['93f89b86-14f6-449c-bd4a-39e35b64d6bf', 'ee7ac886-2f88-449b-b999-4c4a2e0eaafa']","[27.3, 34.4]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,"[32.9, 37.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.614,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6535425085882585
ee7ac886-2f88-449b-b999-4c4a2e0eaafa,330,1,00:06:59.881,6,59,14,2.418746,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['0c17f91f-825a-4409-a39f-bba880a6cc26'],"[32.9, 37.2]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,4324.0,Daniel Alves da Silva,30.705048,1.3273975,1.0,Ground Pass,"[40.3, 67.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.881,1.266999999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.24784861734879415
0c17f91f-825a-4409-a39f-bba880a6cc26,331,1,00:07:02.300,7,2,14,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['ee7ac886-2f88-449b-b999-4c4a2e0eaafa'],"[40.3, 67.0]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.3,2.4190000000000396,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.48642251319593266
dc5ab064-3979-4169-8a6a-010dfaaa26f4,332,1,00:07:02.300,7,2,14,1.849554,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['0c17f91f-825a-4409-a39f-bba880a6cc26', '1630f556-b383-4bb1-a8de-3e846ddaa8c5']","[40.3, 67.0]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,"[47.5, 65.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.3,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8527465170091236
1630f556-b383-4bb1-a8de-3e846ddaa8c5,333,1,00:07:04.149,7,4,14,3.031473,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['b61bea9b-6406-490e-a656-89710f93e40d'],"[47.5, 65.8]",4324.0,Daniel Alves da Silva,2.0,Right Back,5503.0,Lionel Andrés Messi Cuccittini,47.44228,-0.1887145,3.0,High Pass,"[94.1, 56.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.149,1.8489999999999895,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6978626735523861
b61bea9b-6406-490e-a656-89710f93e40d,334,1,00:07:07.181,7,7,14,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['1630f556-b383-4bb1-a8de-3e846ddaa8c5'],"[94.1, 56.9]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.181,3.0319999999999823,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8402135152138094
ab477623-1aaf-4e47-9d2c-f3933031ec5c,335,1,00:07:07.181,7,7,14,0.529527,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['6779c53b-57dd-4a86-8e96-c1968d2553f4', 'b61bea9b-6406-490e-a656-89710f93e40d']","[94.1, 56.9]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,"[94.1, 56.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.181,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07385119904211301
6779c53b-57dd-4a86-8e96-c1968d2553f4,336,1,00:07:07.710,7,7,14,0.0,3,Dispossessed,217,Barcelona,1,Regular Play,217,Barcelona,,,['dd990185-c4c4-447d-a7bb-eced5ed4e8aa'],"[94.1, 56.9]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.71,0.5289999999999964,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4602726105253203
dd990185-c4c4-447d-a7bb-eced5ed4e8aa,337,1,00:07:07.710,7,7,15,0.0,4,Duel,218,Real Betis,1,Regular Play,218,Real Betis,,,['6779c53b-57dd-4a86-8e96-c1968d2553f4'],"[26.0, 23.2]",27349.0,Heiko Westermann,5.0,Left Center Back,,,,,,,,,,,,,True,True,11.0,Tackle,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.71,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.17783326888296835
5929e279-71e6-4b40-9392-5c5bc5bbe422,338,1,00:07:09.615,7,9,15,2.453663,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['489ab421-e04d-4d00-9155-086d841f29b2'],"[35.5, 25.4]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,6697.0,Daniel Ceballos Fernández,22.337637,-1.1512084,3.0,High Pass,"[44.6, 5.0]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.615,1.9050000000000296,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5295051774610783
489ab421-e04d-4d00-9155-086d841f29b2,339,1,00:07:12.069,7,12,15,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['5929e279-71e6-4b40-9392-5c5bc5bbe422'],"[44.6, 5.0]",6697.0,Daniel Ceballos Fernández,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.069,2.4540000000000077,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.352898498356505
f61c9418-71f9-4e1b-ac02-7fba931c00d7,340,1,00:07:12.069,7,12,15,1.260737,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['489ab421-e04d-4d00-9155-086d841f29b2', 'a4039eb4-b21f-4f2c-bb97-539508cfe527']","[44.6, 5.0]",6697.0,Daniel Ceballos Fernández,21.0,Left Wing,,,,,,,,,,,,"[47.0, 4.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.069,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2981772145965327
a4039eb4-b21f-4f2c-bb97-539508cfe527,341,1,00:07:13.329,7,13,15,0.063004,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,"['1cd86aad-c930-41f2-8a4a-eadc7dbfbc7c', 'd46fe2df-8cc2-47a1-91cd-bf3cdd9b2d77']","[47.0, 4.2]",6697.0,Daniel Ceballos Fernández,21.0,Left Wing,6651.0,Joaquín Sánchez Rodríguez,2.4698179,-0.37298772,2.0,Low Pass,"[49.3, 3.3]",40.0,Right Foot,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.329,1.259999999999991,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.1379236634448716
1cd86aad-c930-41f2-8a4a-eadc7dbfbc7c,342,1,00:07:13.392,7,13,15,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['a4039eb4-b21f-4f2c-bb97-539508cfe527'],"[65.6, 9.2]",6651.0,Joaquín Sánchez Rodríguez,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.392,0.06299999999998818,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22616143109151332
d46fe2df-8cc2-47a1-91cd-bf3cdd9b2d77,343,1,00:07:13.392,7,13,15,0.0,6,Block,218,Real Betis,1,Regular Play,217,Barcelona,,,['a4039eb4-b21f-4f2c-bb97-539508cfe527'],"[70.8, 76.8]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.392,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08964768380704724
4486960d-2d5d-44af-b031-c9aa1083acd9,344,1,00:07:35.005,7,35,16,1.2683,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['d9677e7a-f269-4c41-a1f3-5089944313a5'],"[62.4, 0.1]",6593.0,Martín Montoya Torralbo,6.0,Left Back,6832.0,Rubén Castro Martín,14.455449,0.25168997,3.0,High Pass,"[76.4, 3.7]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.005,21.613,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.060622106132990905
d9677e7a-f269-4c41-a1f3-5089944313a5,345,1,00:07:36.273,7,36,16,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['4486960d-2d5d-44af-b031-c9aa1083acd9'],"[76.4, 3.7]",6832.0,Rubén Castro Martín,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.273,1.268000000000029,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5379770612637991
3bfcb107-31c9-402f-8aa3-1501d35c93b7,346,1,00:07:36.313,7,36,16,2.2681,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,"['22bccf38-22e8-4370-9288-4c739a6d3d9a', '47ab1375-d07a-4be7-8a97-89826428dc6e', '6ebe776b-2b7e-4879-b9bc-646f9641482a']","[76.4, 3.7]",6832.0,Rubén Castro Martín,23.0,Center Forward,6651.0,Joaquín Sánchez Rodríguez,21.124393,0.3277385,3.0,High Pass,"[96.4, 10.5]",,,,,,True,,,,,,9.0,Incomplete,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.313,0.03999999999996362,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9616716012732468
22bccf38-22e8-4370-9288-4c739a6d3d9a,347,1,00:07:36.313,7,36,16,0.0,4,Duel,218,Real Betis,4,From Throw In,217,Barcelona,,,['3bfcb107-31c9-402f-8aa3-1501d35c93b7'],"[43.7, 76.4]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,,True,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.313,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.019972781403574835
47ab1375-d07a-4be7-8a97-89826428dc6e,348,1,00:07:38.582,7,38,16,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['3bfcb107-31c9-402f-8aa3-1501d35c93b7'],"[89.4, 9.7]",6651.0,Joaquín Sánchez Rodríguez,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.582,2.2690000000000055,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.02511967276648608
6ebe776b-2b7e-4879-b9bc-646f9641482a,349,1,00:07:38.582,7,38,17,2.641716,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,"['3bfcb107-31c9-402f-8aa3-1501d35c93b7', '949dc95e-42c1-4343-abad-c0f9dd6f8d0f']","[23.7, 69.6]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,4691.0,Claudio Andrés Bravo Muñoz,26.441256,-2.0632007,2.0,Low Pass,"[11.2, 46.3]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.582,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.24409983607040442
