id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,under_pressure,out,interception_outcome_id,interception_outcome_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_switch,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,off_camera,pass_aerial_won,foul_committed_advantage,foul_won_advantage,pass_inswinging,pass_technique_id,pass_technique_name,ball_recovery_recovery_failure,pass_through_ball,pass_goal_assist,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,block_deflection,dribble_overrun,clearance_head,clearance_left_foot,foul_committed_card_id,foul_committed_card_name,goalkeeper_body_part_id,goalkeeper_body_part_name,50_50_outcome_id,50_50_outcome_name,dribble_nutmeg,foul_committed_type_id,foul_committed_type_name,pass_deflected,pass_cut_back,clearance_aerial_won,shot_first_time,pass_outswinging,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,goalkeeper_punched_out,foul_won_defensive,pass_no_touch,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
cdc04620-af03-4772-861b-60ba7f680f39,1028,1,00:20:18.370,20,18,37,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['89b91d35-e1b0-4f64-b5b8-9d60a20641ee'],"[48.4, 55.3]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1218.37,1.3759999999999764,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5576097132822504
f754b8ea-cbec-40eb-861f-142a6bb392ea,1029,1,00:20:18.370,20,18,37,1.909231,43,Carry,207,Valencia,4,From Throw In,207,Valencia,,,"['8b3cc315-e43c-4b3b-83dc-c3ab0c1f06f2', 'cdc04620-af03-4772-861b-60ba7f680f39']","[48.4, 55.3]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,,,,,,,,,,,,"[57.0, 58.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1218.37,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5290243693473745
8b3cc315-e43c-4b3b-83dc-c3ab0c1f06f2,1030,1,00:20:20.279,20,20,37,1.427635,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['a668ec41-ecc0-415a-aa2c-2f0cff6af5e1'],"[57.0, 58.3]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,7005.0,João Pedro Cavaco Cancelo,22.762249,0.94135404,1.0,Ground Pass,"[70.4, 76.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1220.279,1.9090000000001055,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7588315043665552
a668ec41-ecc0-415a-aa2c-2f0cff6af5e1,1031,1,00:20:21.707,20,21,37,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['8b3cc315-e43c-4b3b-83dc-c3ab0c1f06f2'],"[70.4, 76.7]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1221.707,1.428000000000111,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05035998564843136
c23feffc-430c-4a1b-89b4-f81be36145fe,1032,1,00:20:21.707,20,21,37,1.386204,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['4e3b4a83-5582-4d24-b805-bb0e9181fff4'],"[70.4, 76.7]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,10802.0,André Filipe Tavares Gomes,10.252805,-2.782822,1.0,Ground Pass,"[60.8, 73.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1221.707,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.09636585617525428
4e3b4a83-5582-4d24-b805-bb0e9181fff4,1033,1,00:20:23.093,20,23,37,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['c23feffc-430c-4a1b-89b4-f81be36145fe'],"[60.8, 73.1]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1223.093,1.3859999999999673,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.27351655023332033
4e53b7ad-b712-4ae1-bb2e-0f3731a5cbf9,1034,1,00:20:23.093,20,23,37,3.323607,43,Carry,207,Valencia,4,From Throw In,207,Valencia,,,"['22aae361-e947-4209-949f-3b1cb9dfab28', '4e3b4a83-5582-4d24-b805-bb0e9181fff4']","[60.8, 73.1]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,,,,,,,,,,,,"[67.9, 63.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1223.093,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6688403493421591
22aae361-e947-4209-949f-3b1cb9dfab28,1035,1,00:20:26.417,20,26,37,3.318436,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['e8a41acf-22d7-4e3f-bba6-dbb348d0b5d3'],"[67.9, 63.9]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,26780.0,Guilherme Magdalena Siqueira,59.361435,-1.5252966,3.0,High Pass,"[70.6, 4.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1226.417,3.3239999999998417,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6479826071099092
e8a41acf-22d7-4e3f-bba6-dbb348d0b5d3,1036,1,00:20:29.735,20,29,37,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['22aae361-e947-4209-949f-3b1cb9dfab28'],"[70.6, 4.6]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229.735,3.3179999999999836,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8695571920766586
69264f0f-cff6-4ae7-bfb3-a8ba103f0531,1037,1,00:20:29.735,20,29,37,1.42879,43,Carry,207,Valencia,4,From Throw In,207,Valencia,,,"['3b2b80e7-45d0-4739-9137-45d2a33b2f0f', '650ee699-9f1b-4049-af36-f5c253e41096', 'e8a41acf-22d7-4e3f-bba6-dbb348d0b5d3']","[70.6, 4.6]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,,,,,,,,,,,,"[84.8, 5.9]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229.735,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.71473251438566
650ee699-9f1b-4049-af36-f5c253e41096,1038,1,00:20:30.977,20,30,37,0.308734,17,Pressure,207,Valencia,4,From Throw In,222,Villarreal,,,"['3b2b80e7-45d0-4739-9137-45d2a33b2f0f', '69264f0f-cff6-4ae7-bfb3-a8ba103f0531']","[34.9, 71.6]",6783.0,Samuel García Sánchez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1230.977,1.2420000000001892,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.13320331904888116
3b2b80e7-45d0-4739-9137-45d2a33b2f0f,1039,1,00:20:31.164,20,31,37,1.047161,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,"['5da6de77-5b89-4b25-8059-119297b31051', '650ee699-9f1b-4049-af36-f5c253e41096']","[84.8, 5.9]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,6594.0,Santiago Mina Lorenzo,8.049845,-0.4636476,1.0,Ground Pass,"[92.0, 2.3]",38.0,Left Foot,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1231.164,0.18699999999989814,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8083823621862123
5da6de77-5b89-4b25-8059-119297b31051,1040,1,00:20:32.211,20,32,37,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['3b2b80e7-45d0-4739-9137-45d2a33b2f0f'],"[92.0, 2.3]",6594.0,Santiago Mina Lorenzo,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1232.211,1.0470000000000255,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13959843766581959
a59d7236-6f06-47fd-b556-b84c4f13ab30,1041,1,00:20:32.211,20,32,37,0.843082,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['dcc55733-4a8c-4788-88d6-daac4a9eb19d'],"[92.0, 2.3]",6594.0,Santiago Mina Lorenzo,21.0,Left Wing,26780.0,Guilherme Magdalena Siqueira,8.17435,1.8306108,1.0,Ground Pass,"[89.9, 10.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1232.211,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.17350126389821363
dcc55733-4a8c-4788-88d6-daac4a9eb19d,1042,1,00:20:33.054,20,33,37,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['a59d7236-6f06-47fd-b556-b84c4f13ab30'],"[89.9, 10.2]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1233.054,0.8430000000000746,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.012047758847880896
368033b9-9694-4f8c-85ef-e600245832de,1043,1,00:20:33.054,20,33,37,0.969534,43,Carry,207,Valencia,4,From Throw In,207,Valencia,,,"['464d350a-0fa1-4577-a7d8-5434c7523f1e', 'dcc55733-4a8c-4788-88d6-daac4a9eb19d']","[89.9, 10.2]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,,,,,,,,,,,,"[91.6, 11.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1233.054,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.38190276938559986
464d350a-0fa1-4577-a7d8-5434c7523f1e,1044,1,00:20:34.024,20,34,37,1.976027,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['d5ef73ee-1d03-41f3-928b-0ecc9f4bf2f9'],"[91.6, 11.3]",26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,6594.0,Santiago Mina Lorenzo,14.698639,-0.6938672,1.0,Ground Pass,"[102.9, 1.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234.024,0.9699999999997999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7882990634306501
d5ef73ee-1d03-41f3-928b-0ecc9f4bf2f9,1045,1,00:20:36.000,20,36,37,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['464d350a-0fa1-4577-a7d8-5434c7523f1e'],"[102.9, 1.9]",6594.0,Santiago Mina Lorenzo,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1236.0,1.9760000000001128,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7462009481193025
4d6ffe33-4654-4f20-9c3b-7db0b8ac0933,1046,1,00:20:36.000,20,36,37,2.878601,43,Carry,207,Valencia,4,From Throw In,207,Valencia,,,"['398688bb-153c-48f9-925f-0a63999cf6c6', 'd5ef73ee-1d03-41f3-928b-0ecc9f4bf2f9']","[102.9, 1.9]",6594.0,Santiago Mina Lorenzo,21.0,Left Wing,,,,,,,,,,,,"[103.6, 2.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1236.0,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.553918980541358
398688bb-153c-48f9-925f-0a63999cf6c6,1047,1,00:20:38.879,20,38,37,1.488315,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['05b89cdc-fa7d-43b2-b5d1-435fa956f5bb'],"[103.6, 2.3]",6594.0,Santiago Mina Lorenzo,21.0,Left Wing,6595.0,Daniel Parejo Muñoz,14.25798,2.571098,1.0,Ground Pass,"[91.6, 10.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1238.879,2.8789999999999054,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.44283469358597694
05b89cdc-fa7d-43b2-b5d1-435fa956f5bb,1048,1,00:20:40.367,20,40,37,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['398688bb-153c-48f9-925f-0a63999cf6c6'],"[91.6, 10.0]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1240.367,1.4880000000000564,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.26957112933043414
18bed98d-30a8-45ef-b13a-5cb7a1079692,1049,1,00:20:40.367,20,40,37,0.827764,43,Carry,207,Valencia,4,From Throw In,207,Valencia,,,"['05b89cdc-fa7d-43b2-b5d1-435fa956f5bb', 'c452ad03-8f87-40e9-a03c-086956d182f5']","[91.6, 10.0]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,"[91.6, 12.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1240.367,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.40526055335761924
c452ad03-8f87-40e9-a03c-086956d182f5,1050,1,00:20:41.195,20,41,37,1.54958,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['d9720bb5-52ed-49cf-8213-ce089a3e358c'],"[91.6, 12.1]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,7005.0,João Pedro Cavaco Cancelo,46.41864,1.6678927,2.0,Low Pass,"[87.1, 58.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1241.195,0.8279999999999745,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.47602260585864
d9720bb5-52ed-49cf-8213-ce089a3e358c,1051,1,00:20:42.744,20,42,37,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['c452ad03-8f87-40e9-a03c-086956d182f5'],"[87.1, 58.3]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1242.744,1.5489999999999782,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7856029366173803
cf519deb-eb7f-4e2e-b486-35e4a35878ec,1052,1,00:20:42.744,20,42,37,2.316032,43,Carry,207,Valencia,4,From Throw In,207,Valencia,,,"['a0c0ea6e-accf-4a15-8eaf-b3ab31b7f9e3', 'd9720bb5-52ed-49cf-8213-ce089a3e358c']","[87.1, 58.3]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,,,,,,,,,,,,"[86.9, 58.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1242.744,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6344520680378564
a0c0ea6e-accf-4a15-8eaf-b3ab31b7f9e3,1053,1,00:20:45.060,20,45,37,4.330358,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['379d5cf7-e560-4444-814f-9658e64efbf2'],"[86.9, 58.3]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,20542.0,Álvaro Negredo Sánchez,53.31388,-1.0635157,3.0,High Pass,"[112.8, 11.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1245.06,2.316000000000031,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.10319035251646835
379d5cf7-e560-4444-814f-9658e64efbf2,1054,1,00:20:49.391,20,49,37,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['a0c0ea6e-accf-4a15-8eaf-b3ab31b7f9e3'],"[112.8, 11.7]",20542.0,Álvaro Negredo Sánchez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249.391,4.331000000000131,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9082764915337543
c202e9e1-a756-4adf-b843-b69e2ebe1239,1055,1,00:20:49.391,20,49,37,4.855744,43,Carry,207,Valencia,4,From Throw In,207,Valencia,,,"['379d5cf7-e560-4444-814f-9658e64efbf2', '5ea228fd-e0f8-43ab-afbd-cc6fcffa7927']","[112.8, 11.7]",20542.0,Álvaro Negredo Sánchez,23.0,Center Forward,,,,,,,,,,,,"[111.3, 2.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249.391,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5664215453873024
5ea228fd-e0f8-43ab-afbd-cc6fcffa7927,1056,1,00:20:54.246,20,54,37,1.595928,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['b6405d26-8e1f-4778-bd86-820ea867fa55'],"[111.3, 2.9]",20542.0,Álvaro Negredo Sánchez,23.0,Center Forward,6595.0,Daniel Parejo Muñoz,15.871043,3.0469396,1.0,Ground Pass,"[95.5, 4.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254.246,4.855000000000018,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6459488594726362
b6405d26-8e1f-4778-bd86-820ea867fa55,1057,1,00:20:55.842,20,55,37,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['5ea228fd-e0f8-43ab-afbd-cc6fcffa7927'],"[95.5, 4.4]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255.842,1.5960000000000036,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8982700616535001
9d2d4fc2-8ca8-4793-bde9-ee1ed646ae79,1058,1,00:20:55.842,20,55,37,0.809387,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['89289d46-109f-4b7c-909a-d2d3f9a522d5'],"[95.5, 4.4]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,10802.0,André Filipe Tavares Gomes,18.269373,1.2992635,1.0,Ground Pass,"[100.4, 22.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255.842,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3568170737717774
89289d46-109f-4b7c-909a-d2d3f9a522d5,1059,1,00:20:56.652,20,56,37,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['9d2d4fc2-8ca8-4793-bde9-ee1ed646ae79'],"[100.4, 22.0]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1256.652,0.8099999999999454,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.29332137071857367
08a71b81-8c91-44d3-a19c-bce07ee5ecf4,1060,1,00:20:56.652,20,56,37,1.982274,43,Carry,207,Valencia,4,From Throw In,207,Valencia,,,"['45d7542b-772d-4537-a8c8-edda84606f02', '89289d46-109f-4b7c-909a-d2d3f9a522d5']","[100.4, 22.0]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,,,,,,,,,,,,"[107.0, 12.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1256.652,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.016577928503435535
45d7542b-772d-4537-a8c8-edda84606f02,1061,1,00:20:58.634,20,58,37,0.783465,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['3a7e5e2c-d392-4b85-a106-f977ba0a1e82'],"[107.0, 12.6]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,20542.0,Álvaro Negredo Sánchez,8.009994,-1.6207547,1.0,Ground Pass,"[106.6, 4.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1258.634,1.981999999999971,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3865286207661911
3a7e5e2c-d392-4b85-a106-f977ba0a1e82,1062,1,00:20:59.417,20,59,37,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['45d7542b-772d-4537-a8c8-edda84606f02'],"[106.6, 4.6]",20542.0,Álvaro Negredo Sánchez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1259.417,0.7829999999999018,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9793053535588894
