id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,clearance_body_part_id,clearance_body_part_name,clearance_head,counterpress,ball_receipt_outcome_id,ball_receipt_outcome_name,foul_won_defensive,interception_outcome_id,interception_outcome_name,ball_recovery_recovery_failure,clearance_right_foot,out,foul_committed_type_id,foul_committed_type_name,pass_cut_back,duel_type_id,duel_type_name,pass_aerial_won,duel_outcome_id,duel_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,dribble_outcome_id,dribble_outcome_name,off_camera,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_card_id,foul_committed_card_name,pass_switch,pass_cross,clearance_left_foot,pass_technique_id,pass_technique_name,pass_outswinging,block_offensive,pass_inswinging,pass_through_ball,foul_committed_advantage,foul_won_advantage,shot_aerial_won,pass_miscommunication,goalkeeper_technique_id,goalkeeper_technique_name,clearance_aerial_won,pass_no_touch,pass_goal_assist,shot_first_time,dribble_overrun,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_offensive,dribble_nutmeg,shot_open_goal,injury_stoppage_in_chain,player_off_permanent,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
b5cf6f32-64e4-482a-b9bb-912c7d919328,859,1,00:27:21.997,27,21,51,0.0,10,Interception,322,Eibar,4,From Throw In,322,Eibar,,,['8d4fbb5d-dc43-4426-ba59-9fcde6f43dcd'],"[53.2, 5.3]",6557.0,Adrián González Morales,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,True,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1641.997,0.15000000000009095,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.891358598698765
20107631-9cb8-4219-8bf4-86cb4f19aa00,860,1,00:27:23.461,27,23,51,1.36222,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['35ea118a-80f2-41ae-a619-f1b3f9e18186'],"[51.5, 7.9]",6557.0,Adrián González Morales,11.0,Left Defensive Midfield,6775.0,Daniel García Carrillo,15.206906,2.0491488,3.0,High Pass,"[44.5, 21.4]",37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1643.461,1.4639999999999418,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7831277922086688
35ea118a-80f2-41ae-a619-f1b3f9e18186,861,1,00:27:24.823,27,24,51,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['20107631-9cb8-4219-8bf4-86cb4f19aa00'],"[44.5, 21.4]",6775.0,Daniel García Carrillo,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1644.823,1.36200000000008,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8864548966743343
1197b8e5-3110-4cb7-9d63-900fd55d9459,862,1,00:27:24.823,27,24,51,0.08,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['15af9d02-4470-4d1d-8050-3c7351db8bf8', '35ea118a-80f2-41ae-a619-f1b3f9e18186']","[44.5, 21.4]",6775.0,Daniel García Carrillo,9.0,Right Defensive Midfield,,,,,,,,,,,,"[44.5, 21.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1644.823,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25582905742481643
15af9d02-4470-4d1d-8050-3c7351db8bf8,863,1,00:27:24.903,27,24,51,6.447271,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['af2b752d-8f92-4e2c-8665-a1bbd9ec037d'],"[44.5, 21.4]",6775.0,Daniel García Carrillo,9.0,Right Defensive Midfield,,,64.13774,-0.15181956,3.0,High Pass,"[107.9, 11.7]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1644.903,0.07999999999992724,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.29423371220406713
af2b752d-8f92-4e2c-8665-a1bbd9ec037d,864,1,00:27:31.350,27,31,51,0.0,23,Goal Keeper,322,Eibar,4,From Throw In,1049,Granada,,,['15af9d02-4470-4d1d-8050-3c7351db8bf8'],"[12.2, 68.4]",8697.0,Andrés Eduardo Fernández Moreno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,Keeper Sweeper,,,,48.0,Clear,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1651.35,6.446999999999889,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5610489898902147
5255f8dc-78ab-4a31-b18a-9ad759432083,865,1,00:27:34.937,27,34,51,1.272144,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['5f662505-ffae-46d6-a787-6ba5c49a59f2'],"[50.3, 4.8]",6675.0,Antonio Manuel Luna Rodríguez,6.0,Left Back,6778.0,Iván Ramis Barrios,13.301504,2.731765,2.0,Low Pass,"[38.1, 10.1]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1654.937,3.586999999999989,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.49128057893688337
5f662505-ffae-46d6-a787-6ba5c49a59f2,866,1,00:27:36.209,27,36,51,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['5255f8dc-78ab-4a31-b18a-9ad759432083'],"[38.1, 10.1]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1656.209,1.272000000000162,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6417548611525439
67f1e702-4822-4b87-aae5-1ddc0bad155d,867,1,00:27:36.209,27,36,51,1.135016,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['49aece04-8d94-415a-bf47-32c54cfb0652', '4d5d2e9c-b6a6-4849-861d-fa2c4b5bfc5e', '5f662505-ffae-46d6-a787-6ba5c49a59f2']","[38.1, 10.1]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,,,,,,,,,,,,"[39.5, 5.1]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1656.209,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.27362401602217734
49aece04-8d94-415a-bf47-32c54cfb0652,868,1,00:27:36.845,27,36,51,0.587276,17,Pressure,322,Eibar,4,From Throw In,1049,Granada,,,"['4d5d2e9c-b6a6-4849-861d-fa2c4b5bfc5e', '67f1e702-4822-4b87-aae5-1ddc0bad155d']","[78.5, 69.8]",6847.0,Adalberto Peñaranda Maestre,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1656.845,0.6359999999999673,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5220038765912132
4d5d2e9c-b6a6-4849-861d-fa2c4b5bfc5e,869,1,00:27:37.344,27,37,51,2.327119,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,"['49aece04-8d94-415a-bf47-32c54cfb0652', '9e554200-295e-4199-a5b0-23c6d2888f86']","[39.5, 5.1]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,,,43.47528,0.51201355,3.0,High Pass,"[77.4, 26.4]",38.0,Left Foot,,,,9.0,Incomplete,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1657.344,0.49900000000002365,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.25818973767475695
9e554200-295e-4199-a5b0-23c6d2888f86,870,1,00:27:39.671,27,39,51,1.08025,30,Pass,322,Eibar,4,From Throw In,1049,Granada,,,"['4d5d2e9c-b6a6-4849-861d-fa2c4b5bfc5e', '61e1e5dc-222e-4515-8467-67c2521c7214']","[42.7, 53.7]",26781.0,Diego Mainz García,3.0,Right Center Back,16338.0,Uche Henry Agbo,16.830923,0.35181668,3.0,High Pass,"[58.5, 59.5]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1659.671,2.326999999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8330755691113986
61e1e5dc-222e-4515-8467-67c2521c7214,871,1,00:27:40.751,27,40,51,,42,Ball Receipt*,322,Eibar,4,From Throw In,1049,Granada,,,['9e554200-295e-4199-a5b0-23c6d2888f86'],"[58.5, 59.5]",16338.0,Uche Henry Agbo,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1660.751,1.0799999999999272,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12526647114638656
d2299772-fc4f-409f-81a2-f966a4269f78,872,1,00:27:40.751,27,40,51,0.019667001,43,Carry,322,Eibar,4,From Throw In,1049,Granada,,,"['61e1e5dc-222e-4515-8467-67c2521c7214', '676d5571-6ba0-40a3-b930-27e2fe8a1325']","[58.5, 59.5]",16338.0,Uche Henry Agbo,15.0,Left Center Midfield,,,,,,,,,,,,"[58.5, 59.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1660.751,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4543383006213393
676d5571-6ba0-40a3-b930-27e2fe8a1325,873,1,00:27:40.771,27,40,51,1.35337,30,Pass,322,Eibar,4,From Throw In,1049,Granada,,,['594b4a42-3916-40b4-9fad-ed92806cd5b5'],"[58.5, 59.5]",16338.0,Uche Henry Agbo,15.0,Left Center Midfield,,,14.3178215,-1.1383885,3.0,High Pass,"[64.5, 46.5]",70.0,Other,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1660.771,0.01999999999998181,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.03466389320250607
594b4a42-3916-40b4-9fad-ed92806cd5b5,874,1,00:27:42.124,27,42,51,0.861309,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,"['6540b135-21f0-449e-bf5f-c9c6c68094d2', '676d5571-6ba0-40a3-b930-27e2fe8a1325']","[55.6, 33.6]",6775.0,Daniel García Carrillo,9.0,Right Defensive Midfield,6557.0,Adrián González Morales,8.348653,-1.9001225,2.0,Low Pass,"[52.9, 25.7]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1662.124,1.3530000000000655,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7371248345424525
6540b135-21f0-449e-bf5f-c9c6c68094d2,875,1,00:27:42.986,27,42,51,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['594b4a42-3916-40b4-9fad-ed92806cd5b5'],"[52.9, 25.7]",6557.0,Adrián González Morales,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1662.986,0.86200000000008,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.17470574583979837
82d965c9-f78f-478b-bbf5-2bc65aa3721d,876,1,00:27:42.986,27,42,51,0.193013,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['0eef87fd-f058-406a-87e7-91d732ce13f8', '6540b135-21f0-449e-bf5f-c9c6c68094d2']","[52.9, 25.7]",6557.0,Adrián González Morales,11.0,Left Defensive Midfield,,,,,,,,,,,,"[52.9, 25.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1662.986,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13252307133554986
0eef87fd-f058-406a-87e7-91d732ce13f8,877,1,00:27:43.179,27,43,51,1.134044,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['adaae112-4643-4edd-83a0-0b79454bd502'],"[52.9, 25.7]",6557.0,Adrián González Morales,11.0,Left Defensive Midfield,6837.0,Mauro Javier Dos Santos,19.811613,2.0367012,1.0,Ground Pass,"[44.0, 43.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1663.179,0.19299999999998363,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6842925087949834
adaae112-4643-4edd-83a0-0b79454bd502,878,1,00:27:44.313,27,44,51,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['0eef87fd-f058-406a-87e7-91d732ce13f8'],"[44.0, 43.4]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1664.313,1.1340000000000146,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5908845726645316
46402784-118f-4d4e-a366-5d004cb511fe,879,1,00:27:44.313,27,44,51,1.176758,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['445bb995-6cd9-4d0c-abf1-f4477b765101', 'adaae112-4643-4edd-83a0-0b79454bd502', 'e4293a01-8b73-4158-b71a-3a6983401b81']","[44.0, 43.4]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,,,,,,,,,,,,"[45.5, 48.0]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1664.313,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32777819384701945
e4293a01-8b73-4158-b71a-3a6983401b81,880,1,00:27:45.004,27,45,51,0.67189,17,Pressure,322,Eibar,4,From Throw In,1049,Granada,,,"['445bb995-6cd9-4d0c-abf1-f4477b765101', '46402784-118f-4d4e-a366-5d004cb511fe']","[74.3, 38.4]",6847.0,Adalberto Peñaranda Maestre,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1665.004,0.6909999999998035,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8918572609308694
445bb995-6cd9-4d0c-abf1-f4477b765101,881,1,00:27:45.489,27,45,51,5.918193,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,"['19548001-939d-4515-a392-5282bcb42f74', 'e4293a01-8b73-4158-b71a-3a6983401b81']","[45.5, 48.0]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,,,63.39661,0.38314256,3.0,High Pass,"[104.3, 71.7]",40.0,Right Foot,,,,9.0,Incomplete,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1665.489,0.48500000000012733,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.3754464285653766
19548001-939d-4515-a392-5282bcb42f74,882,1,00:27:51.408,27,51,51,2.285418,30,Pass,322,Eibar,4,From Throw In,1049,Granada,,,"['445bb995-6cd9-4d0c-abf1-f4477b765101', 'b97d6dd6-a7d0-494b-a61b-80720f1edc1e']","[15.8, 8.4]",7158.0,Cristiano Biraghi,6.0,Left Back,6918.0,Isaac Ajayi Success,28.50158,-0.010525927,3.0,High Pass,"[44.3, 8.1]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1671.408,5.918999999999869,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.49932903695742203
5ddd94cc-98d7-4dd6-95da-59f0abeab37f,883,1,00:27:53.402,27,53,51,0.529312,17,Pressure,322,Eibar,4,From Throw In,322,Eibar,,,"['b97d6dd6-a7d0-494b-a61b-80720f1edc1e', 'bbde1872-241f-4ab8-bd7f-ea2ead194ca3']","[73.1, 72.0]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1673.402,1.9940000000001419,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9672271926551262
b97d6dd6-a7d0-494b-a61b-80720f1edc1e,884,1,00:27:53.693,27,53,51,,42,Ball Receipt*,322,Eibar,4,From Throw In,1049,Granada,,,"['19548001-939d-4515-a392-5282bcb42f74', '5ddd94cc-98d7-4dd6-95da-59f0abeab37f']","[44.3, 8.1]",6918.0,Isaac Ajayi Success,21.0,Left Wing,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1673.693,0.29099999999994,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.26440420534976505
bbde1872-241f-4ab8-bd7f-ea2ead194ca3,885,1,00:27:53.693,27,53,51,0.725963,43,Carry,322,Eibar,4,From Throw In,1049,Granada,,,"['5ddd94cc-98d7-4dd6-95da-59f0abeab37f', '7da8cdb1-1b89-49d4-bfd1-610581becdc5', 'b97d6dd6-a7d0-494b-a61b-80720f1edc1e']","[44.3, 8.1]",6918.0,Isaac Ajayi Success,21.0,Left Wing,,,,,,,,,,,,"[45.6, 7.9]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1673.693,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08565213756051537
7da8cdb1-1b89-49d4-bfd1-610581becdc5,886,1,00:27:54.419,27,54,51,0.0,38,Miscontrol,322,Eibar,4,From Throw In,1049,Granada,,,,"[45.6, 7.9]",6918.0,Isaac Ajayi Success,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1674.419,0.7260000000001128,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.6980622747816256
ca9e47ed-0b83-4ea4-98b0-ce7705795125,887,1,00:27:55.043,27,55,51,0.82299,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['41ecf208-64d4-4e5e-8408-0066d1d088ed'],"[75.3, 73.9]",6699.0,Ander Capa Rodríguez,2.0,Right Back,6742.0,Sergio Gontán Gallardo,11.690166,0.18061861,1.0,Ground Pass,"[86.8, 76.0]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675.043,0.6239999999997963,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.31631020113931696
41ecf208-64d4-4e5e-8408-0066d1d088ed,888,1,00:27:55.866,27,55,51,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['ca9e47ed-0b83-4ea4-98b0-ce7705795125'],"[86.8, 76.0]",6742.0,Sergio Gontán Gallardo,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675.866,0.8230000000000928,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6472209687813862
accff9ce-ad58-4429-8688-e5ebefb3b156,889,1,00:27:55.866,27,55,51,0.0,38,Miscontrol,322,Eibar,4,From Throw In,322,Eibar,,,,"[86.8, 76.0]",6742.0,Sergio Gontán Gallardo,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675.866,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.5339651963520821
93e98417-05f4-4058-8266-2f70e17ae47f,890,1,00:28:07.675,28,7,52,1.342367,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,['afc0df6f-9293-43a7-b98c-a4011d584813'],"[30.6, 0.1]",7158.0,Cristiano Biraghi,6.0,Left Back,6702.0,David Rodríguez Lombán,18.879883,2.3599398,2.0,Low Pass,"[17.2, 13.4]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1687.675,11.808999999999969,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8216649159120797
afc0df6f-9293-43a7-b98c-a4011d584813,891,1,00:28:09.018,28,9,52,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,['93e98417-05f4-4058-8266-2f70e17ae47f'],"[17.2, 13.4]",6702.0,David Rodríguez Lombán,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689.018,1.3430000000000746,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1978675861120518
dcbdc955-eeb0-42e3-bd5d-2c628556aa75,892,1,00:28:10.427,28,10,52,3.158792,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,"['714dbb8d-a030-4a38-ba80-21960d621263', 'f6e5cd9c-7bca-4f49-a2a3-d45997c128ce']","[17.2, 13.4]",6702.0,David Rodríguez Lombán,5.0,Left Center Back,6847.0,Adalberto Peñaranda Maestre,61.554935,-0.042251263,3.0,High Pass,"[78.7, 10.8]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1690.427,1.4089999999998781,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.12777403777592433
f6e5cd9c-7bca-4f49-a2a3-d45997c128ce,893,1,00:28:13.586,28,13,52,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,['dcbdc955-eeb0-42e3-bd5d-2c628556aa75'],"[77.2, 10.5]",6847.0,Adalberto Peñaranda Maestre,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1693.586,3.1590000000001055,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5425846935342269
