id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_switch,pass_outcome_id,pass_outcome_name,counterpress,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_deflected,foul_won_defensive,out,off_camera,dribble_overrun,dribble_outcome_id,dribble_outcome_name,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_first_time,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,interception_outcome_id,interception_outcome_name,dribble_nutmeg,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_aerial_won,goalkeeper_end_location,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,pass_cross,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,pass_shot_assist,ball_recovery_recovery_failure,foul_committed_card_id,foul_committed_card_name,miscontrol_aerial_won,pass_technique_id,pass_technique_name,pass_through_ball,clearance_aerial_won,shot_one_on_one,foul_committed_advantage,foul_won_advantage,pass_inswinging,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_cut_back,pass_outswinging,shot_aerial_won,dribble_no_touch,goalkeeper_punched_out,pass_straight,pass_no_touch,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
56c2ee01-afc6-43f1-90de-051e7b6c496f,177,1,00:04:58.238,4,58,12,0.528834,17,Pressure,216,Getafe,1,Regular Play,208,Las Palmas,,,"['13cfac14-3b1f-4c9c-8f6c-c971659812a6', '36fa3d3b-53b0-4cef-8940-dd0291c1ec81', '411ed380-8ff6-4374-9335-6c9defcf3eb9']","[73.7, 74.1]",7906.0,David Simón Rodríguez Santana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.238,0.8689999999999714,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5824448290092895
0590cdd9-5e29-4031-b7c9-3f3c300efcc0,178,1,00:04:58.384,4,58,12,,42,Ball Receipt*,216,Getafe,1,Regular Play,208,Las Palmas,,,['522775bd-dce2-48b8-a3d7-a9a328a8ed96'],"[72.9, 73.9]",7906.0,David Simón Rodríguez Santana,2.0,Right Back,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.384,0.146000000000015,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9602347537891872
36fa3d3b-53b0-4cef-8940-dd0291c1ec81,179,1,00:04:58.384,4,58,12,0.0,2,Ball Recovery,216,Getafe,1,Regular Play,216,Getafe,,,"['522775bd-dce2-48b8-a3d7-a9a328a8ed96', '56c2ee01-afc6-43f1-90de-051e7b6c496f']","[45.4, 6.9]",24035.0,Álvaro Vázquez García,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.384,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6086882812347629
411ed380-8ff6-4374-9335-6c9defcf3eb9,180,1,00:04:58.384,4,58,12,0.383663,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['13cfac14-3b1f-4c9c-8f6c-c971659812a6', '36fa3d3b-53b0-4cef-8940-dd0291c1ec81', '56c2ee01-afc6-43f1-90de-051e7b6c496f']","[45.4, 6.9]",24035.0,Álvaro Vázquez García,23.0,Center Forward,,,,,,,,,,,,"[46.0, 6.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.384,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.42027336626765344
13cfac14-3b1f-4c9c-8f6c-c971659812a6,181,1,00:04:58.767,4,58,12,0.0,14,Dribble,216,Getafe,1,Regular Play,216,Getafe,,,"['56c2ee01-afc6-43f1-90de-051e7b6c496f', '8b3030c4-ff41-4c14-a146-7dd4a138bce8']","[46.0, 6.0]",24035.0,Álvaro Vázquez García,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.767,0.38299999999998136,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1315039992737027
8b3030c4-ff41-4c14-a146-7dd4a138bce8,182,1,00:04:58.767,4,58,12,0.0,4,Duel,216,Getafe,1,Regular Play,208,Las Palmas,,,['13cfac14-3b1f-4c9c-8f6c-c971659812a6'],"[74.1, 74.1]",7906.0,David Simón Rodríguez Santana,2.0,Right Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.767,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5420010257949189
f461df04-6bdf-4bcd-a332-a75fc367f32f,183,1,00:05:10.529,5,10,13,0.895261,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,['04a8743d-e061-470f-aa26-53f8a78279d1'],"[44.7, 0.1]",27054.0,Roberto Lago Soto,6.0,Left Back,6745.0,Mehdi Lacen,8.811924,1.730348,2.0,Low Pass,"[43.3, 8.8]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.529,11.762,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.15184093083088646
04a8743d-e061-470f-aa26-53f8a78279d1,184,1,00:05:11.424,5,11,13,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['f461df04-6bdf-4bcd-a332-a75fc367f32f'],"[43.3, 8.8]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.424,0.8949999999999818,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6074439155788031
3fb89a22-eac4-48d2-8bd5-0ded5827654d,185,1,00:05:11.424,5,11,13,0.137514,43,Carry,216,Getafe,4,From Throw In,216,Getafe,,,"['04a8743d-e061-470f-aa26-53f8a78279d1', 'c008e639-3b2e-42e1-8be6-37de0a671bd0']","[43.3, 8.8]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,,,,,,,,,,,,"[43.3, 8.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.424,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9677284208865501
c008e639-3b2e-42e1-8be6-37de0a671bd0,186,1,00:05:11.561,5,11,13,1.973779,30,Pass,216,Getafe,4,From Throw In,216,Getafe,,,"['964e0d5e-83a1-4d78-9ae6-3050c4205f4a', 'b7b9bc3f-662c-4650-b31f-35a4d0818ecf']","[43.3, 8.8]",6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,24035.0,Álvaro Vázquez García,33.65249,0.16417164,3.0,High Pass,"[76.5, 14.3]",38.0,Left Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.561,0.13700000000000045,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.285679491491561
b7b9bc3f-662c-4650-b31f-35a4d0818ecf,187,1,00:05:13.535,5,13,13,,42,Ball Receipt*,216,Getafe,4,From Throw In,216,Getafe,,,['c008e639-3b2e-42e1-8be6-37de0a671bd0'],"[76.9, 14.8]",24035.0,Álvaro Vázquez García,23.0,Center Forward,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.535,1.9740000000000464,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9272429708416748
f6935706-9183-487f-aaec-5bb528299328,188,1,00:05:13.535,5,13,13,0.0,4,Duel,216,Getafe,4,From Throw In,216,Getafe,,,['964e0d5e-83a1-4d78-9ae6-3050c4205f4a'],"[76.5, 14.3]",24035.0,Álvaro Vázquez García,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.535,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3421638501811516
964e0d5e-83a1-4d78-9ae6-3050c4205f4a,189,1,00:05:13.535,5,13,14,2.403199,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['8c702f68-84c0-4df0-8842-5c62f78b4bbf', 'c008e639-3b2e-42e1-8be6-37de0a671bd0', 'f6935706-9183-487f-aaec-5bb528299328']","[43.6, 65.8]",8440.0,Aythami Artiles Oliva,3.0,Right Center Back,7906.0,David Simón Rodríguez Santana,2.9206164,0.66404617,3.0,High Pass,"[45.9, 67.6]",,,64.0,Interception,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.535,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5129678379909652
8c702f68-84c0-4df0-8842-5c62f78b4bbf,190,1,00:05:15.938,5,15,14,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['964e0d5e-83a1-4d78-9ae6-3050c4205f4a'],"[45.9, 67.6]",7906.0,David Simón Rodríguez Santana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.938,2.402999999999963,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0019343815506958073
963d6d0f-11e7-4d48-8d5a-ffdf5def58d4,191,1,00:05:15.938,5,15,14,1.847304,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['f30209ff-e12e-43f0-8100-cbdc4d2587f3'],"[45.9, 67.6]",7906.0,David Simón Rodríguez Santana,2.0,Right Back,,,19.399227,-0.5236218,3.0,High Pass,"[62.7, 57.9]",37.0,Head,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.938,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9320767241876643
f30209ff-e12e-43f0-8100-cbdc4d2587f3,192,1,00:05:17.786,5,17,14,1.448396,30,Pass,208,Las Palmas,1,Regular Play,216,Getafe,,,"['804fb218-ba6c-4113-a46e-075ed162dd62', '963d6d0f-11e7-4d48-8d5a-ffdf5def58d4', '9a828a04-fa39-491c-9c6e-d273c146fe2a']","[57.4, 22.2]",25881.0,Juan Antonio Rodríguez Villamuela,9.0,Right Defensive Midfield,15893.0,Víctor Rodríguez Romero,14.026403,-0.84593016,3.0,High Pass,"[66.7, 11.7]",37.0,Head,66.0,Recovery,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.786,1.8480000000000132,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7685547437532538
9a828a04-fa39-491c-9c6e-d273c146fe2a,193,1,00:05:19.234,5,19,14,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,216,Getafe,,,['f30209ff-e12e-43f0-8100-cbdc4d2587f3'],"[69.0, 9.3]",15893.0,Víctor Rodríguez Romero,21.0,Left Wing,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.234,1.447999999999979,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.42135124638239574
804fb218-ba6c-4113-a46e-075ed162dd62,194,1,00:05:19.234,5,19,14,1.001851,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['f30209ff-e12e-43f0-8100-cbdc4d2587f3', 'f8f86c1d-ea35-436f-889e-843ece879397']","[53.4, 68.4]",26689.0,Nauzet Alemán Viera,17.0,Right Wing,6626.0,Mubarak Wakaso,7.1168814,-1.9147655,1.0,Ground Pass,"[51.0, 61.7]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.234,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8281122270628641
f8f86c1d-ea35-436f-889e-843ece879397,195,1,00:05:20.236,5,20,14,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['804fb218-ba6c-4113-a46e-075ed162dd62'],"[51.0, 61.7]",6626.0,Mubarak Wakaso,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.236,1.0020000000000095,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3641848033747599
21fbc2eb-846a-4329-b851-cc30654d2ece,196,1,00:05:20.236,5,20,14,1.196979,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['7924c3ed-3de4-4eb5-8382-64df99f6a921', 'e351e0c3-a009-475a-8d7e-5183fe88cc16']","[51.0, 61.7]",6626.0,Mubarak Wakaso,10.0,Center Defensive Midfield,7906.0,David Simón Rodríguez Santana,7.6380625,2.3747108,1.0,Ground Pass,"[45.5, 67.0]",38.0,Left Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.236,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9915916410836748
7924c3ed-3de4-4eb5-8382-64df99f6a921,197,1,00:05:21.433,5,21,14,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['21fbc2eb-846a-4329-b851-cc30654d2ece'],"[45.1, 70.0]",7906.0,David Simón Rodríguez Santana,2.0,Right Back,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.433,1.1970000000000027,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.706386281723816
e351e0c3-a009-475a-8d7e-5183fe88cc16,198,1,00:05:21.433,5,21,15,0.859373,30,Pass,216,Getafe,1,Regular Play,216,Getafe,,,"['00e6fad5-5436-46fa-8f13-65034b06ee65', '21fbc2eb-846a-4329-b851-cc30654d2ece']","[74.6, 13.1]",15893.0,Víctor Rodríguez Romero,21.0,Left Wing,24035.0,Álvaro Vázquez García,11.624543,1.1918874,1.0,Ground Pass,"[78.9, 23.9]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.433,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7650089529589672
00e6fad5-5436-46fa-8f13-65034b06ee65,199,1,00:05:22.292,5,22,15,,42,Ball Receipt*,216,Getafe,1,Regular Play,216,Getafe,,,['e351e0c3-a009-475a-8d7e-5183fe88cc16'],"[78.9, 23.9]",24035.0,Álvaro Vázquez García,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.29200000000003,0.8590000000000373,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.883955016759487
b4f4bf9a-ccbe-4493-b9bd-70b2eb9fad73,200,1,00:05:22.292,5,22,15,1.830193,43,Carry,216,Getafe,1,Regular Play,216,Getafe,,,"['00e6fad5-5436-46fa-8f13-65034b06ee65', '4045fb1f-42cf-40d0-addb-1a7c42525688', '464190ac-57ed-4cac-8f8f-ffc9510ab721']","[78.9, 23.9]",24035.0,Álvaro Vázquez García,23.0,Center Forward,,,,,,,,,,,,"[80.1, 24.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.29200000000003,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1819023378618606
4045fb1f-42cf-40d0-addb-1a7c42525688,201,1,00:05:23.117,5,23,15,0.680215,17,Pressure,216,Getafe,1,Regular Play,208,Las Palmas,,,['b4f4bf9a-ccbe-4493-b9bd-70b2eb9fad73'],"[42.7, 56.4]",6626.0,Mubarak Wakaso,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.117,0.8249999999999886,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.15759775504083795
b01ad17d-3642-424c-a6e0-bb27216e281e,202,1,00:05:24.122,5,24,15,0.0,22,Foul Committed,216,Getafe,1,Regular Play,208,Las Palmas,,,['464190ac-57ed-4cac-8f8f-ffc9510ab721'],"[40.0, 55.2]",6626.0,Mubarak Wakaso,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.122,1.0049999999999955,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2424959738809792
464190ac-57ed-4cac-8f8f-ffc9510ab721,203,1,00:05:24.122,5,24,15,0.0,21,Foul Won,216,Getafe,1,Regular Play,216,Getafe,,,['b01ad17d-3642-424c-a6e0-bb27216e281e'],"[80.1, 24.9]",24035.0,Álvaro Vázquez García,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.122,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2693253578871717
812b4917-47bf-452f-a9cf-a54fd200ab76,204,1,00:06:09.258,6,9,16,0.337526,16,Shot,216,Getafe,3,From Free Kick,216,Getafe,,,"['6c9ddd8d-6f5b-45f7-aae8-c7b6a4755059', 'ab4e8c7a-2966-4afc-80fe-e91fc9d8e4c1']","[83.0, 26.8]",6907.0,Pedro León Sánchez Gil,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0067550214,"[93.5, 30.5]",,96.0,Blocked,62.0,Free Kick,40.0,Right Foot,93.0,Normal,,"[{'location': [94.6, 15.0], 'player': {'id': 15893, 'name': 'Víctor Rodríguez Romero'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [90.0, 24.6], 'player': {'id': 6720, 'name': 'Pablo Sarabia García'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [99.9, 37.8], 'player': {'id': 24035, 'name': 'Álvaro Vázquez García'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.5, 47.3], 'player': {'id': 6614, 'name': 'Alexis Ruano Delgado'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [100.8, 49.8], 'player': {'id': 25881, 'name': 'Juan Antonio Rodríguez Villamuela'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [101.2, 48.3], 'player': {'id': 26448, 'name': 'Javier Garrido Behovide'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [98.9, 43.1], 'player': {'id': 7907, 'name': 'Pedro Bigas Rigo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.0, 46.0], 'player': {'id': 27521, 'name': 'Juan Emmanuel Culio'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [116.3, 39.0], 'player': {'id': 26753, 'name': 'Javier Varas Herrera'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.6, 38.3], 'player': {'id': 8440, 'name': 'Aythami Artiles Oliva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.2, 33.8], 'player': {'id': 8167, 'name': 'Sergio Ezequiel Araújo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [96.8, 38.6], 'player': {'id': 6626, 'name': 'Mubarak Wakaso'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [93.8, 30.6], 'player': {'id': 3610, 'name': 'Roque Mesa Quevedo'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [93.9, 29.8], 'player': {'id': 26689, 'name': 'Nauzet Alemán Viera'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [98.6, 20.2], 'player': {'id': 7906, 'name': 'David Simón Rodríguez Santana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.6, 44.9], 'player': {'id': 27403, 'name': 'Santiago Vergini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.258,45.13599999999997,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.4655648619892555
6c9ddd8d-6f5b-45f7-aae8-c7b6a4755059,205,1,00:06:09.595,6,9,16,0.0,6,Block,216,Getafe,3,From Free Kick,208,Las Palmas,,,['812b4917-47bf-452f-a9cf-a54fd200ab76'],"[26.6, 49.6]",3610.0,Roque Mesa Quevedo,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.595,0.33700000000004593,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44742979983445796
ab4e8c7a-2966-4afc-80fe-e91fc9d8e4c1,206,1,00:06:09.937,6,9,16,0.0,23,Goal Keeper,216,Getafe,3,From Free Kick,208,Las Palmas,,,['812b4917-47bf-452f-a9cf-a54fd200ab76'],"[3.8, 41.1]",26753.0,Javier Varas Herrera,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,Set,32.0,Shot Faced,,,,,,,,,,,"[3.8, 41.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.937,0.34199999999998454,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.1484890668979093
b0e558d8-6dd3-4144-9221-7c61b2cb276d,207,1,00:06:10.850,6,10,16,0.0,2,Ball Recovery,216,Getafe,3,From Free Kick,216,Getafe,,,,"[81.4, 25.5]",6907.0,Pedro León Sánchez Gil,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.85,0.9130000000000109,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5185749184045864
c2730cae-4fda-4049-a81e-7816701dd6b1,208,1,00:06:10.850,6,10,16,1.028485,43,Carry,216,Getafe,3,From Free Kick,216,Getafe,,,"['31aebb55-6ce3-48d5-9150-ca8a61225d84', '9e7efc67-1440-43a9-a1ee-40790f092a55', 'b0e558d8-6dd3-4144-9221-7c61b2cb276d']","[81.4, 25.5]",6907.0,Pedro León Sánchez Gil,17.0,Right Wing,,,,,,,,,,,,"[82.8, 24.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.85,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8624309111775477
