id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,interception_outcome_id,interception_outcome_name,out,duel_type_id,duel_type_name,pass_aerial_won,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,dribble_outcome_id,dribble_outcome_name,pass_cross,clearance_right_foot,pass_technique_id,pass_technique_name,pass_outswinging,foul_won_defensive,off_camera,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_first_time,shot_freeze_frame,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_switch,clearance_left_foot,duel_outcome_id,duel_outcome_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,ball_recovery_recovery_failure,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,pass_through_ball,goalkeeper_end_location,foul_committed_card_id,foul_committed_card_name,pass_miscommunication,foul_committed_advantage,foul_won_advantage,pass_goal_assist,dribble_nutmeg,shot_one_on_one,pass_cut_back,foul_committed_type_id,foul_committed_type_name,shot_aerial_won,pass_inswinging,pass_deflected,dribble_overrun,foul_committed_offensive,pass_no_touch,block_offensive,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
6aa42dfc-67ae-475e-9596-fba3cc224995,2128,2,00:12:31.954,57,31,133,1.420024,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['812cc17d-c106-4def-9230-7756d0b43d1c'],"[66.1, 74.1]",6914.0,Roberto Román Triguero,2.0,Right Back,6743.0,Manuel Rolando Iturra Urrutia,20.90598,-1.5947152,1.0,Ground Pass,"[65.6, 53.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.954,1.9029999999999063,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8502720165468014
7ee2aedf-c8cb-455b-a329-0cacc18b95fd,2129,2,00:12:33.252,57,33,133,0.96373,17,Pressure,360,Rayo Vallecano,4,From Throw In,1041,Sporting Gijón,,,"['0c1ef9ff-ec41-40ad-ab0b-e54f175207c7', '812cc17d-c106-4def-9230-7756d0b43d1c']","[50.3, 25.5]",13107.0,Sergio Álvarez Díaz,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.252,1.2980000000000018,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.010079779218755358
812cc17d-c106-4def-9230-7756d0b43d1c,2130,2,00:12:33.374,57,33,133,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['6aa42dfc-67ae-475e-9596-fba3cc224995', '7ee2aedf-c8cb-455b-a329-0cacc18b95fd']","[65.6, 53.2]",6743.0,Manuel Rolando Iturra Urrutia,9.0,Right Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.374,0.12200000000007094,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6982384123180022
0c1ef9ff-ec41-40ad-ab0b-e54f175207c7,2131,2,00:12:33.374,57,33,133,0.999711,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['7ee2aedf-c8cb-455b-a329-0cacc18b95fd', '812cc17d-c106-4def-9230-7756d0b43d1c', '9bd413d7-3ca2-4cb1-8c43-fa19033812d3']","[65.6, 53.2]",6743.0,Manuel Rolando Iturra Urrutia,9.0,Right Defensive Midfield,,,,,,,,,,,,"[66.9, 53.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.374,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7070974914863155
9bd413d7-3ca2-4cb1-8c43-fa19033812d3,2132,2,00:12:34.373,57,34,133,1.699679,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['2bcbc9df-f5b1-48da-bef3-1b6e3de2384d'],"[66.9, 53.2]",6743.0,Manuel Rolando Iturra Urrutia,9.0,Right Defensive Midfield,11543.0,José Antonio Dorado Ramírez,19.516659,-2.3489482,1.0,Ground Pass,"[53.2, 39.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.373,0.9990000000000236,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6154846576352635
2bcbc9df-f5b1-48da-bef3-1b6e3de2384d,2133,2,00:12:36.073,57,36,133,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['9bd413d7-3ca2-4cb1-8c43-fa19033812d3'],"[53.2, 39.3]",11543.0,José Antonio Dorado Ramírez,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.073,1.6999999999999318,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9373425227826054
7a5bbc15-4bf3-4610-8a15-db6b5bcb1147,2134,2,00:12:36.073,57,36,133,0.236615,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['2bcbc9df-f5b1-48da-bef3-1b6e3de2384d', '58cd514d-ada0-43bd-aae6-0ea7ad06dea4']","[53.2, 39.3]",11543.0,José Antonio Dorado Ramírez,5.0,Left Center Back,,,,,,,,,,,,"[53.2, 39.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.073,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8474578303220982
58cd514d-ada0-43bd-aae6-0ea7ad06dea4,2135,2,00:12:36.310,57,36,133,1.2,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['908e760f-209b-436a-b892-7951389e9029'],"[53.2, 39.3]",11543.0,José Antonio Dorado Ramírez,5.0,Left Center Back,26848.0,Roberto Trashorras Gayoso,15.241063,-1.3927034,1.0,Ground Pass,"[55.9, 24.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.31,0.23699999999996635,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8490481101941341
908e760f-209b-436a-b892-7951389e9029,2136,2,00:12:37.510,57,37,133,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['58cd514d-ada0-43bd-aae6-0ea7ad06dea4'],"[55.9, 24.3]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.51,1.2000000000000455,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4221698239941256
5999757e-4087-41e8-916d-46265ba8b032,2137,2,00:12:37.510,57,37,133,2.759162,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['52f71c79-62b4-43c6-9d13-612f19227398', '908e760f-209b-436a-b892-7951389e9029']","[55.9, 24.3]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,,,,,,,,,,,,"[67.3, 18.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.51,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.16011795036864174
52f71c79-62b4-43c6-9d13-612f19227398,2138,2,00:12:40.269,57,40,133,0.962714,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['87bb1827-2f9e-411a-a989-bf811bcccd07'],"[67.3, 18.7]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,11298.0,José Ignacio Martínez García,17.839283,-0.8329813,1.0,Ground Pass,"[79.3, 5.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.269,2.7590000000000146,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7774499417052922
87bb1827-2f9e-411a-a989-bf811bcccd07,2139,2,00:12:41.231,57,41,133,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['52f71c79-62b4-43c6-9d13-612f19227398'],"[79.3, 5.5]",11298.0,José Ignacio Martínez García,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.231,0.9619999999999891,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.695357100204524
8582653e-504f-4aa3-94bc-57419a2b03ec,2140,2,00:12:41.231,57,41,133,2.803671,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['87bb1827-2f9e-411a-a989-bf811bcccd07', 'e2c68045-6457-4b89-be24-b03ddd72bf80']","[79.3, 5.5]",11298.0,José Ignacio Martínez García,6.0,Left Back,,,,,,,,,,,,"[80.5, 4.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.231,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03425033190197435
e2c68045-6457-4b89-be24-b03ddd72bf80,2141,2,00:12:44.035,57,44,133,1.2686,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['25e425a2-067c-45c1-b4fa-3001d552e6ed'],"[80.5, 4.8]",11298.0,José Ignacio Martínez García,6.0,Left Back,26848.0,Roberto Trashorras Gayoso,16.39817,1.9388459,1.0,Ground Pass,"[74.6, 20.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.035,2.8039999999999736,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.907207458926938
25e425a2-067c-45c1-b4fa-3001d552e6ed,2142,2,00:12:45.304,57,45,133,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['e2c68045-6457-4b89-be24-b03ddd72bf80'],"[74.6, 20.1]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.304,1.2690000000000055,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8577247170533249
e742b889-a2dc-4d8f-a5ad-97cfd934704a,2143,2,00:12:45.304,57,45,133,2.416898,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['25e425a2-067c-45c1-b4fa-3001d552e6ed', 'a406724f-49fc-4728-8591-89b1c8bb23a5']","[74.6, 20.1]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,,,,,,,,,,,,"[78.8, 22.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.304,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9459905260020556
a406724f-49fc-4728-8591-89b1c8bb23a5,2144,2,00:12:47.721,57,47,133,0.958386,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['fb95ae14-6485-4b3c-9e96-a2a13ed91393'],"[78.8, 22.1]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,26685.0,Nicolás Ladislao Fedor Flores,14.073024,0.33298603,1.0,Ground Pass,"[92.1, 26.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.721,2.41700000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.30791926389937563
fb95ae14-6485-4b3c-9e96-a2a13ed91393,2145,2,00:12:48.679,57,48,133,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['a406724f-49fc-4728-8591-89b1c8bb23a5'],"[92.1, 26.7]",26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.679,0.95799999999997,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.15886216204374304
f598c636-fc37-4a34-97fe-dc168b1c9f20,2146,2,00:12:48.679,57,48,133,0.085058,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['af4dc55d-c90a-40f0-aac1-6dc05561477a', 'fb95ae14-6485-4b3c-9e96-a2a13ed91393']","[92.1, 26.7]",26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,,,,,,,,,,,,"[92.1, 26.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.679,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.953889112727953
af4dc55d-c90a-40f0-aac1-6dc05561477a,2147,2,00:12:48.764,57,48,133,1.028773,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['7eacb194-e791-4341-929d-773bd2d94d79'],"[92.1, 26.7]",26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,4711.0,Pablo Hernández Domínguez,14.932515,1.8628945,1.0,Ground Pass,"[87.8, 41.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.764,0.08500000000003638,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.19444884571695142
7eacb194-e791-4341-929d-773bd2d94d79,2148,2,00:12:49.793,57,49,133,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['af4dc55d-c90a-40f0-aac1-6dc05561477a'],"[87.8, 41.0]",4711.0,Pablo Hernández Domínguez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.793,1.0289999999999964,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7828574818987598
44ef3526-d246-4bc3-899a-4f42ba0c5e0c,2149,2,00:12:49.793,57,49,133,0.981645,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['7eacb194-e791-4341-929d-773bd2d94d79', 'bdac1278-1d7c-40ac-abf1-008e4556ae6c']","[87.8, 41.0]",4711.0,Pablo Hernández Domínguez,17.0,Right Wing,,,,,,,,,,,,"[89.5, 44.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.793,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9509747456303118
bdac1278-1d7c-40ac-abf1-008e4556ae6c,2150,2,00:12:50.775,57,50,133,2.538645,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['d6678464-6a42-46a1-9891-d1a12342a0c1'],"[89.5, 44.0]",4711.0,Pablo Hernández Domínguez,17.0,Right Wing,6914.0,Roberto Román Triguero,25.238462,1.17631,1.0,Ground Pass,"[99.2, 67.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.775,0.9819999999999709,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.956525339030263
d6678464-6a42-46a1-9891-d1a12342a0c1,2151,2,00:12:53.313,57,53,133,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['bdac1278-1d7c-40ac-abf1-008e4556ae6c'],"[99.2, 67.3]",6914.0,Roberto Román Triguero,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.313,2.538000000000011,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.40770719370640085
c94ff1bd-b091-4ec8-8b5b-5c79f5b9fca4,2152,2,00:12:53.313,57,53,133,1.286051,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['5fc45166-dc24-4c73-b104-775235c26891', 'd6678464-6a42-46a1-9891-d1a12342a0c1']","[99.2, 67.3]",6914.0,Roberto Román Triguero,2.0,Right Back,,,,,,,,,,,,"[100.4, 69.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.313,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0939903439630494
5fc45166-dc24-4c73-b104-775235c26891,2153,2,00:12:54.599,57,54,133,2.837153,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['3c67feff-3847-4883-9c63-3fb52bb951fb'],"[100.4, 69.5]",6914.0,Roberto Román Triguero,2.0,Right Back,6852.0,Jozabed Sánchez Ruiz,44.74874,-1.2384455,3.0,High Pass,"[115.0, 27.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,6ee9f470-0ca8-4df1-8fb5-c76f8fdcf720,,,,,,,,,,True,,,,,,,,,,,,,774.599,1.2860000000000582,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.994375508322739
3c67feff-3847-4883-9c63-3fb52bb951fb,2154,2,00:12:57.436,57,57,133,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['5fc45166-dc24-4c73-b104-775235c26891'],"[115.0, 27.2]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.436,2.836999999999989,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.737216987541255
6ee9f470-0ca8-4df1-8fb5-c76f8fdcf720,2155,2,00:12:57.476,57,57,133,0.811694,16,Shot,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['92064572-1ba3-4638-b61d-004d2ee6bc9d'],"[116.3, 29.7]",6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16874075,"[120.0, 43.1, 0.3]",97.0,Goal,87.0,Open Play,38.0,Left Foot,91.0,Half Volley,True,"[{'location': [110.1, 43.5], 'player': {'id': 26685, 'name': 'Nicolás Ladislao Fedor Flores'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [105.9, 56.9], 'player': {'id': 4711, 'name': 'Pablo Hernández Domínguez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.3, 41.4], 'player': {'id': 13107, 'name': 'Sergio Álvarez Díaz'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.2, 31.3], 'player': {'id': 16332, 'name': 'Ognjen Vranješ'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.0, 39.9], 'player': {'id': 6561, 'name': 'Luis Hernández Rodríguez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.9, 34.7], 'player': {'id': 6610, 'name': 'Iván Cuéllar Sacristán'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.8, 55.1], 'player': {'id': 27526, 'name': 'Rachid Aït-Atmane'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [110.3, 42.9], 'player': {'id': 8818, 'name': 'Jorge Meré Pérez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}]",,,,,,,,,,,,,,,,5fc45166-dc24-4c73-b104-775235c26891,,,,,,,,,,,,,,,,,,,,,777.476,0.03999999999996362,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.8763641133727961
92064572-1ba3-4638-b61d-004d2ee6bc9d,2156,2,00:12:58.288,57,58,133,0.0,23,Goal Keeper,360,Rayo Vallecano,4,From Throw In,1041,Sporting Gijón,,,['6ee9f470-0ca8-4df1-8fb5-c76f8fdcf720'],"[5.2, 45.4]",6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,55.0,No Touch,,,26.0,Goal Conceded,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,Moving,45.0,Diving,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.288,0.8120000000000118,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6294909585441972
d06bcab5-5331-434d-8e2c-d827e17ebf63,2157,2,00:13:48.950,58,48,134,1.139646,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['cbb4d147-e69a-4ee3-99c5-916adb76d3d9'],"[61.0, 40.1]",6602.0,Miguel Ángel Guerrero Martín,23.0,Center Forward,13107.0,Sergio Álvarez Díaz,19.964218,3.0613632,1.0,Ground Pass,"[41.1, 41.7]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.95,50.662000000000035,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8191398451313948
cbb4d147-e69a-4ee3-99c5-916adb76d3d9,2158,2,00:13:50.090,58,50,134,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['d06bcab5-5331-434d-8e2c-d827e17ebf63'],"[41.1, 41.7]",13107.0,Sergio Álvarez Díaz,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.09,1.1399999999999864,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25138871048242817
553f8954-e157-4186-bf8a-ed644ccb42f9,2159,2,00:13:51.277,58,51,134,3.948598,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['39190e74-6b16-4656-b4e2-fb5d17cc49e1'],"[40.8, 40.0]",13107.0,Sergio Álvarez Díaz,11.0,Left Defensive Midfield,,,22.680828,0.85404015,1.0,Ground Pass,"[55.7, 57.1]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.277,1.1870000000000118,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5038153065915999
39190e74-6b16-4656-b4e2-fb5d17cc49e1,2160,2,00:13:55.225,58,55,135,0.656912,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['553f8954-e157-4186-bf8a-ed644ccb42f9', 'a4f65f57-50f9-44ec-8e48-f01aceca7605']","[64.4, 23.0]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,6743.0,Manuel Rolando Iturra Urrutia,11.21606,2.757775,1.0,Ground Pass,"[54.0, 27.2]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.225,3.947999999999979,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8240216693561064
