id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,interception_outcome_id,interception_outcome_name,out,shot_one_on_one,shot_open_goal,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,off_camera,pass_technique_id,pass_technique_name,pass_outswinging,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,goalkeeper_end_location,pass_aerial_won,pass_cross,pass_switch,shot_first_time,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_head,ball_recovery_recovery_failure,clearance_aerial_won,foul_won_defensive,pass_through_ball,foul_committed_advantage,foul_won_advantage,pass_no_touch,clearance_right_foot,dribble_overrun,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_card_id,foul_committed_card_name,pass_inswinging,dribble_nutmeg,pass_cut_back,pass_straight,shot_aerial_won,foul_committed_penalty,foul_won_penalty,pass_deflected,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,miscontrol_aerial_won,injury_stoppage_in_chain,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Own Goal Against,event_type_Own Goal For,event_type_Pass,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
85ebb04b-e08f-42f5-b3e3-bc41ace73ed5,1946,2,00:00:34.870,45,34,98,3.364228,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['3c28391b-855c-4e02-abe8-37f6b4e0ac3c', '56fc4299-a958-4383-bcac-0596e7404cc1', 'a0a3b105-665d-48c0-a064-f5e23ee80404']","[50.8, 69.9]",6928.0,Pedro Taunausú Domínguez Placeres,13.0,Right Center Midfield,,,,,,,,,,,,"[57.4, 47.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.87,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7948554636478509
a0a3b105-665d-48c0-a064-f5e23ee80404,1947,2,00:00:35.765,45,35,98,2.893405,17,Pressure,208,Las Palmas,1,Regular Play,207,Valencia,,,"['56fc4299-a958-4383-bcac-0596e7404cc1', '85ebb04b-e08f-42f5-b3e3-bc41ace73ed5']","[69.3, 6.4]",6751.0,Javier Fuego Martínez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.765,0.8950000000000031,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6154676925120848
56fc4299-a958-4383-bcac-0596e7404cc1,1948,2,00:00:38.234,45,38,98,1.852661,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['026451c0-3001-444d-8067-054b17d470a0', 'a0a3b105-665d-48c0-a064-f5e23ee80404']","[57.4, 47.6]",6928.0,Pedro Taunausú Domínguez Placeres,13.0,Right Center Midfield,6932.0,Dani Castellano Betancor,20.306156,-1.5461707,1.0,Ground Pass,"[57.9, 27.3]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.234,2.469000000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8644980997106019
026451c0-3001-444d-8067-054b17d470a0,1949,2,00:00:40.087,45,40,98,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['56fc4299-a958-4383-bcac-0596e7404cc1'],"[57.9, 27.3]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.087,1.8530000000000015,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7868750780256824
0da42039-78af-427c-b7a6-b66d23a4aa91,1950,2,00:00:40.087,45,40,98,1.120239,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['026451c0-3001-444d-8067-054b17d470a0', '5ed155bc-548c-4687-a36a-5c5819982c5b']","[57.9, 27.3]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,,,,,,,,,,"[64.4, 16.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.087,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7653675549756384
5ed155bc-548c-4687-a36a-5c5819982c5b,1951,2,00:00:41.207,45,41,98,1.519873,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['9c6f5b37-5a85-44a5-936e-b37d0a064714'],"[64.4, 16.1]",6932.0,Dani Castellano Betancor,6.0,Left Back,6934.0,Jerónimo Figueroa Cabrera,14.949582,-0.5805816,1.0,Ground Pass,"[76.9, 7.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.207,1.1199999999999974,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7222608239218764
9c6f5b37-5a85-44a5-936e-b37d0a064714,1952,2,00:00:42.727,45,42,98,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['5ed155bc-548c-4687-a36a-5c5819982c5b'],"[76.9, 7.9]",6934.0,Jerónimo Figueroa Cabrera,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.727,1.519999999999996,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2517945469797881
1f4e94e8-b2e4-4576-b5a6-64c863e93122,1953,2,00:00:42.727,45,42,98,1.124403,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['1a9f5c8e-8a9c-4668-b3a2-1e0161096eb3', '9c6f5b37-5a85-44a5-936e-b37d0a064714']","[76.9, 7.9]",6934.0,Jerónimo Figueroa Cabrera,16.0,Left Midfield,,,,,,,,,,,,"[81.7, 8.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.727,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09316825703964682
1a9f5c8e-8a9c-4668-b3a2-1e0161096eb3,1954,2,00:00:43.851,45,43,98,1.755669,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['d33cbaae-440c-4ae1-9b2a-4832151b9d17'],"[81.7, 8.5]",6934.0,Jerónimo Figueroa Cabrera,16.0,Left Midfield,10755.0,Jonathan Viera Ramos,24.066574,0.26916748,2.0,Low Pass,"[104.9, 14.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.851,1.1240000000000023,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8279784928007717
26b987e6-ae56-4fb1-a1bd-a160b1f637a0,1955,2,00:00:45.336,45,45,98,1.099828,17,Pressure,208,Las Palmas,1,Regular Play,207,Valencia,,,"['86b955d2-9af0-4837-b25d-78c5fc858883', 'd33cbaae-440c-4ae1-9b2a-4832151b9d17']","[16.8, 63.1]",6663.0,Antonio Barragán Fernández,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.336,1.4849999999999994,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8118225259096098
d33cbaae-440c-4ae1-9b2a-4832151b9d17,1956,2,00:00:45.607,45,45,98,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['1a9f5c8e-8a9c-4668-b3a2-1e0161096eb3', '26b987e6-ae56-4fb1-a1bd-a160b1f637a0']","[104.9, 14.9]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.607,0.2710000000000008,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.20602209698977614
86b955d2-9af0-4837-b25d-78c5fc858883,1957,2,00:00:45.607,45,45,98,4.00369,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['26b987e6-ae56-4fb1-a1bd-a160b1f637a0', 'bcc8e96b-5712-49e5-af1d-70e55bf08611', 'd33cbaae-440c-4ae1-9b2a-4832151b9d17', 'f5dbf37e-277b-4891-8760-d83bbfd985ae']","[104.9, 14.9]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,,,,,,,,,,,,"[109.9, 6.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.607,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6248647295587556
bcc8e96b-5712-49e5-af1d-70e55bf08611,1958,2,00:00:46.222,45,46,98,2.950314,17,Pressure,208,Las Palmas,1,Regular Play,207,Valencia,,,['86b955d2-9af0-4837-b25d-78c5fc858883'],"[11.7, 65.2]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.222,0.615000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7724395960811534
f5dbf37e-277b-4891-8760-d83bbfd985ae,1959,2,00:00:49.611,45,49,98,0.0,3,Dispossessed,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['b1810d51-f187-4f81-ad6e-53f8d118401b'],"[109.9, 6.6]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.611,3.388999999999996,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4654335912470595
b1810d51-f187-4f81-ad6e-53f8d118401b,1960,2,00:00:49.611,45,49,98,0.0,4,Duel,208,Las Palmas,1,Regular Play,207,Valencia,,,['f5dbf37e-277b-4891-8760-d83bbfd985ae'],"[10.2, 73.5]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,True,11.0,Tackle,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.611,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.63418385078466
0a9789e9-94a1-4eb1-8295-5646d4f03d28,1961,2,00:00:54.236,45,54,99,2.044412,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['c2ded24e-d701-4f7f-b9dc-90844cc3733b'],"[110.9, 0.1]",6721.0,Willian José da Silva,23.0,Center Forward,6934.0,Jerónimo Figueroa Cabrera,17.361164,2.8253064,2.0,Low Pass,"[94.4, 5.5]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.236,4.625,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.1814540665830071
c2ded24e-d701-4f7f-b9dc-90844cc3733b,1962,2,00:00:56.280,45,56,99,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['0a9789e9-94a1-4eb1-8295-5646d4f03d28'],"[94.4, 5.5]",6934.0,Jerónimo Figueroa Cabrera,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.28,2.044000000000004,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25841105822000754
fc4d6b25-df46-44fe-a1f4-a3d27bccbd86,1963,2,00:00:56.320,45,56,99,0.764651,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['7a86d8ef-96e0-4578-9556-cdeca4d61cb7'],"[95.0, 8.2]",6934.0,Jerónimo Figueroa Cabrera,16.0,Left Midfield,10755.0,Jonathan Viera Ramos,10.538027,-0.76526666,2.0,Low Pass,"[102.6, 0.9]",37.0,Head,,,,,,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.32,0.03999999999999915,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.07258095240768159
7a86d8ef-96e0-4578-9556-cdeca4d61cb7,1964,2,00:00:57.085,45,57,99,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['fc4d6b25-df46-44fe-a1f4-a3d27bccbd86'],"[103.3, 4.1]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.085,0.7650000000000006,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5956346395763926
906d3fdb-cab9-425e-9830-956c6f2e09af,1965,2,00:01:15.632,46,15,100,1.380545,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,"['56030f7a-8ce9-4269-a7ef-86c61cd8ead3', '8bef9db1-92e6-44a2-8a64-96b5c4cf4a8a']","[29.9, 80.0]",6663.0,Antonio Barragán Fernández,2.0,Right Back,5718.0,Rodrigo Moreno Machado,26.606203,-0.24680181,3.0,High Pass,"[55.7, 73.5]",,,67.0,Throw-in,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.632,18.547000000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9546268261084554
8bef9db1-92e6-44a2-8a64-96b5c4cf4a8a,1966,2,00:01:17.013,46,17,100,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['906d3fdb-cab9-425e-9830-956c6f2e09af'],"[52.2, 75.2]",5718.0,Rodrigo Moreno Machado,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.013,1.3810000000000002,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5031772035498249
56030f7a-8ce9-4269-a7ef-86c61cd8ead3,1967,2,00:01:17.013,46,17,101,2.261868,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['8beef6cf-232d-4096-8ddf-8437e14f638f', '906d3fdb-cab9-425e-9830-956c6f2e09af']","[64.4, 6.6]",6934.0,Jerónimo Figueroa Cabrera,16.0,Left Midfield,3610.0,Roque Mesa Quevedo,4.404543,1.6162196,3.0,High Pass,"[64.2, 11.0]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.013,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9081863100168425
8beef6cf-232d-4096-8ddf-8437e14f638f,1968,2,00:01:19.275,46,19,101,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['56030f7a-8ce9-4269-a7ef-86c61cd8ead3'],"[64.2, 11.0]",3610.0,Roque Mesa Quevedo,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.275,2.2620000000000005,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19733204709352237
787fd41e-84fa-474e-974f-7ad277ac1100,1969,2,00:01:19.275,46,19,101,1.324721,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['0d7325ef-26c9-4eb8-a75b-74e0fe648004', '8beef6cf-232d-4096-8ddf-8437e14f638f']","[64.2, 11.0]",3610.0,Roque Mesa Quevedo,10.0,Center Defensive Midfield,,,,,,,,,,,,"[64.7, 12.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.275,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09132630652429119
0d7325ef-26c9-4eb8-a75b-74e0fe648004,1970,2,00:01:20.599,46,20,101,0.415916,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['25507dec-eb3d-4f59-81dc-d55144af8c59', '944f7808-3b5a-4721-bae2-711dc0181b5f']","[64.7, 12.0]",3610.0,Roque Mesa Quevedo,10.0,Center Defensive Midfield,10755.0,Jonathan Viera Ramos,4.3,0.0,2.0,Low Pass,"[69.0, 12.0]",40.0,Right Foot,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.599,1.323999999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.19542764898545262
944f7808-3b5a-4721-bae2-711dc0181b5f,1971,2,00:01:21.015,46,21,101,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['0d7325ef-26c9-4eb8-a75b-74e0fe648004'],"[70.3, 9.4]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.015,0.4159999999999968,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44369291764153607
25507dec-eb3d-4f59-81dc-d55144af8c59,1972,2,00:01:21.015,46,21,101,0.0,10,Interception,208,Las Palmas,1,Regular Play,207,Valencia,,,['0d7325ef-26c9-4eb8-a75b-74e0fe648004'],"[51.1, 68.1]",10037.0,Danilo Barbosa da Silva,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,True,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.015,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.40919214629348855
3e442853-97c7-4717-a909-7bd50d5123e9,1973,2,00:01:22.200,46,22,101,0.0,10,Interception,208,Las Palmas,1,Regular Play,208,Las Palmas,,,,"[71.7, 9.0]",3610.0,Roque Mesa Quevedo,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.2,1.1850000000000023,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0515094397414787
9bdc53e5-2f77-4f42-abbe-2b13d0cc432d,1974,2,00:01:22.200,46,22,101,1.88075,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['13d0df3a-e62b-41f3-b1f1-98fc6677838c', '3e442853-97c7-4717-a909-7bd50d5123e9', 'e48b784e-659a-4b2c-869a-385684641416']","[71.7, 9.0]",3610.0,Roque Mesa Quevedo,10.0,Center Defensive Midfield,,,,,,,,,,,,"[79.8, 7.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.2,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6104291028013011
13d0df3a-e62b-41f3-b1f1-98fc6677838c,1975,2,00:01:22.810,46,22,101,1.631057,17,Pressure,208,Las Palmas,1,Regular Play,207,Valencia,,,"['9bdc53e5-2f77-4f42-abbe-2b13d0cc432d', 'e48b784e-659a-4b2c-869a-385684641416']","[47.3, 71.9]",10037.0,Danilo Barbosa da Silva,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.81,0.6099999999999994,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7700800789316025
1bc06033-bcc4-47df-9efd-f09b5f0bd115,1976,2,00:01:24.081,46,24,101,0.0,22,Foul Committed,208,Las Palmas,1,Regular Play,207,Valencia,,,['e48b784e-659a-4b2c-869a-385684641416'],"[40.3, 72.7]",10037.0,Danilo Barbosa da Silva,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.081,1.2710000000000008,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6632745745466189
e48b784e-659a-4b2c-869a-385684641416,1977,2,00:01:24.081,46,24,101,0.0,21,Foul Won,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['13d0df3a-e62b-41f3-b1f1-98fc6677838c', '1bc06033-bcc4-47df-9efd-f09b5f0bd115']","[79.8, 7.4]",3610.0,Roque Mesa Quevedo,10.0,Center Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.081,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6746992647725841
aade48c2-4b6d-4b45-a3d5-c4d0839e8217,1978,2,00:01:36.403,46,36,102,1.19057,30,Pass,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['a8f5f00e-5702-400f-bf95-faae391babc5'],"[81.7, 6.5]",6934.0,Jerónimo Figueroa Cabrera,16.0,Left Midfield,3610.0,Roque Mesa Quevedo,9.848858,2.6325219,1.0,Ground Pass,"[73.1, 11.3]",38.0,Left Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.403,12.322000000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.420509754618128
a8f5f00e-5702-400f-bf95-faae391babc5,1979,2,00:01:37.593,46,37,102,,42,Ball Receipt*,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['aade48c2-4b6d-4b45-a3d5-c4d0839e8217'],"[73.1, 11.3]",3610.0,Roque Mesa Quevedo,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.593,1.1899999999999977,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7038850365191238
5b6b9bcf-b4c9-483c-b1e7-15324d104ee3,1980,2,00:01:37.593,46,37,102,1.173304,43,Carry,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,"['a8f5f00e-5702-400f-bf95-faae391babc5', 'bc59b6b3-a03e-4fc5-8921-b2a781ea428e', 'e2a08755-d3cf-4bdd-ae5b-ef1164558526']","[73.1, 11.3]",3610.0,Roque Mesa Quevedo,10.0,Center Defensive Midfield,,,,,,,,,,,,"[70.3, 19.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.593,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5292321602228077
