id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,counterpress,pass_outcome_id,pass_outcome_name,pass_through_ball,pass_technique_id,pass_technique_name,ball_receipt_outcome_id,ball_receipt_outcome_name,off_camera,interception_outcome_id,interception_outcome_name,out,pass_cross,pass_cut_back,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,dribble_outcome_id,dribble_outcome_name,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,clearance_head,pass_aerial_won,dribble_nutmeg,dribble_overrun,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_switch,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_end_location,foul_committed_card_id,foul_committed_card_name,ball_recovery_recovery_failure,pass_outswinging,shot_first_time,clearance_aerial_won,pass_miscommunication,clearance_left_foot,pass_inswinging,shot_one_on_one,pass_no_touch,miscontrol_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_deflected,shot_aerial_won,block_offensive,block_deflection,shot_open_goal,pass_goal_assist,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
195787a8-5ae8-4539-ad68-57e447393fa2,928,1,00:20:18.677,20,18,46,0.395681,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['1ab433dd-c47e-45bc-91dc-e9a483ab45c7', '61ff4c16-ebf5-47f8-841b-c6edfce61327', '9bb8f683-1260-43d7-943d-2339f0854de0', 'b76f9ab6-207f-48f8-9967-3ccdb284808d']","[44.7, 29.3]",6594.0,Santiago Mina Lorenzo,12.0,Right Midfield,,,,,,,,,,,,"[44.5, 36.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1218.677,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2748001676060944
9bb8f683-1260-43d7-943d-2339f0854de0,929,1,00:20:19.073,20,19,46,0.0,22,Foul Committed,207,Valencia,1,Regular Play,210,Real Sociedad,,,"['195787a8-5ae8-4539-ad68-57e447393fa2', '1ab433dd-c47e-45bc-91dc-e9a483ab45c7']","[75.6, 43.4]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1219.073,0.39600000000018554,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.01900332508506264
1ab433dd-c47e-45bc-91dc-e9a483ab45c7,930,1,00:20:19.073,20,19,46,0.0,21,Foul Won,207,Valencia,1,Regular Play,207,Valencia,,,['9bb8f683-1260-43d7-943d-2339f0854de0'],"[44.5, 36.7]",6594.0,Santiago Mina Lorenzo,12.0,Right Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1219.073,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3755824772630786
105acde0-904f-4972-8ebb-91cad10d731d,931,1,00:20:22.564,20,22,47,1.084532,30,Pass,207,Valencia,3,From Free Kick,207,Valencia,,,['2d1a6efc-46d1-4723-8f55-c8c5997aedb4'],"[45.4, 30.9]",6595.0,Daniel Parejo Muñoz,9.0,Right Defensive Midfield,6594.0,Santiago Mina Lorenzo,5.672742,-0.860258,1.0,Ground Pass,"[49.1, 26.6]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1222.564,3.4909999999999854,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6135745744009694
2d1a6efc-46d1-4723-8f55-c8c5997aedb4,932,1,00:20:23.648,20,23,47,,42,Ball Receipt*,207,Valencia,3,From Free Kick,207,Valencia,,,['105acde0-904f-4972-8ebb-91cad10d731d'],"[49.1, 26.6]",6594.0,Santiago Mina Lorenzo,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1223.648,1.0839999999998327,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.837523306452689
f191543b-2171-4b42-aa7e-ed423931ee91,933,1,00:20:23.648,20,23,47,1.856165,43,Carry,207,Valencia,3,From Free Kick,207,Valencia,,,"['2d1a6efc-46d1-4723-8f55-c8c5997aedb4', '72cf5df7-8f93-4910-a045-68d013732f00']","[49.1, 26.6]",6594.0,Santiago Mina Lorenzo,12.0,Right Midfield,,,,,,,,,,,,"[61.4, 36.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1223.648,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13227151037628804
72cf5df7-8f93-4910-a045-68d013732f00,934,1,00:20:25.504,20,25,47,0.974481,30,Pass,207,Valencia,3,From Free Kick,207,Valencia,,,['151103a9-1659-4309-8a8a-e6e96cef87d1'],"[61.4, 36.6]",6594.0,Santiago Mina Lorenzo,12.0,Right Midfield,6402.0,Francisco Alcácer García,11.101802,-0.13552772,1.0,Ground Pass,"[72.4, 35.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225.504,1.8559999999999945,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9899364887189036
151103a9-1659-4309-8a8a-e6e96cef87d1,935,1,00:20:26.479,20,26,47,,42,Ball Receipt*,207,Valencia,3,From Free Kick,207,Valencia,,,['72cf5df7-8f93-4910-a045-68d013732f00'],"[72.4, 35.1]",6402.0,Francisco Alcácer García,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1226.479,0.9750000000001364,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8246689405116365
b332f789-fa1f-4bac-b2eb-3280393e14c9,936,1,00:20:26.479,20,26,47,0.413522,43,Carry,207,Valencia,3,From Free Kick,207,Valencia,,,"['151103a9-1659-4309-8a8a-e6e96cef87d1', '6af662d1-6ab9-4769-a14a-d107afcfcef1']","[72.4, 35.1]",6402.0,Francisco Alcácer García,24.0,Left Center Forward,,,,,,,,,,,,"[74.1, 25.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1226.479,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7924201490489702
6af662d1-6ab9-4769-a14a-d107afcfcef1,937,1,00:20:26.892,20,26,47,0.795864,30,Pass,207,Valencia,3,From Free Kick,207,Valencia,,,"['406d9245-9ca0-47e9-9406-0579faa968ff', 'fd91d970-dfeb-4526-8ef9-50c9f27ce9ca']","[74.1, 25.7]",6402.0,Francisco Alcácer García,24.0,Left Center Forward,5718.0,Rodrigo Moreno Machado,12.822247,-0.9460138,1.0,Ground Pass,"[81.6, 15.3]",38.0,Left Foot,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1226.892,0.4130000000000109,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3051924181312915
fd91d970-dfeb-4526-8ef9-50c9f27ce9ca,938,1,00:20:27.688,20,27,47,,42,Ball Receipt*,207,Valencia,3,From Free Kick,207,Valencia,,,['6af662d1-6ab9-4769-a14a-d107afcfcef1'],"[80.8, 3.9]",5718.0,Rodrigo Moreno Machado,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1227.688,0.7960000000000491,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.892562686541007
406d9245-9ca0-47e9-9406-0579faa968ff,939,1,00:20:27.688,20,27,47,0.0,10,Interception,207,Valencia,3,From Free Kick,210,Real Sociedad,,,['6af662d1-6ab9-4769-a14a-d107afcfcef1'],"[38.5, 64.8]",8724.0,Carlos Martínez Díez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1227.688,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.06443595283740078
e7a48b0f-e69b-4b96-a5b9-1a07e769b24d,940,1,00:20:29.841,20,29,47,0.0,2,Ball Recovery,207,Valencia,3,From Free Kick,210,Real Sociedad,,,,"[22.7, 47.1]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229.841,2.1529999999997926,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8826542158132605
23e3e79f-fc54-4a9c-bf89-918318e8ef78,941,1,00:20:29.841,20,29,47,3.137757,43,Carry,207,Valencia,3,From Free Kick,210,Real Sociedad,,,"['d7c3d919-80c8-4548-b27a-18f214b330e9', 'e7a48b0f-e69b-4b96-a5b9-1a07e769b24d']","[22.7, 47.1]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,,,,,,,,,,,,"[14.3, 61.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229.841,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7016823281000139
d7c3d919-80c8-4548-b27a-18f214b330e9,942,1,00:20:32.979,20,32,47,1.528672,30,Pass,207,Valencia,3,From Free Kick,210,Real Sociedad,,,['41ec0956-d645-4fa9-83d8-cef62ddbf34b'],"[14.3, 61.6]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,6694.0,Gerónimo Rulli,14.149558,-2.251056,1.0,Ground Pass,"[5.4, 50.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1232.979,3.1380000000001473,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.009467875092239453
41ec0956-d645-4fa9-83d8-cef62ddbf34b,943,1,00:20:34.508,20,34,47,,42,Ball Receipt*,207,Valencia,3,From Free Kick,210,Real Sociedad,,,['d7c3d919-80c8-4548-b27a-18f214b330e9'],"[5.4, 50.6]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234.508,1.5289999999999964,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.41490171372425066
7228fa45-d8c9-4e66-8ccb-102bacfe5f0a,944,1,00:20:34.508,20,34,47,0.068906,43,Carry,207,Valencia,3,From Free Kick,210,Real Sociedad,,,"['41ec0956-d645-4fa9-83d8-cef62ddbf34b', '4b5a8f3f-37dc-4c6c-a8ee-7bd5676c06df']","[5.4, 50.6]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,,,,,,,,,,,,"[6.8, 51.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234.508,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.45943394541741633
4b5a8f3f-37dc-4c6c-a8ee-7bd5676c06df,945,1,00:20:34.577,20,34,47,4.295924,30,Pass,207,Valencia,3,From Free Kick,210,Real Sociedad,,,,"[6.8, 51.7]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,,,48.510307,0.62288547,3.0,High Pass,"[46.2, 80.0]",40.0,Right Foot,,,,,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234.577,0.06899999999995998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5983411010726803
6cad2e8f-1585-4553-a37b-432ee1c97d72,946,1,00:20:45.415,20,45,48,1.94299,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['14129b49-d7fe-40a2-9db1-54a1f2f2de4b'],"[73.9, 0.1]",7797.0,Rodrigo Javier De Paul,16.0,Left Midfield,7005.0,João Pedro Cavaco Cancelo,13.694525,2.9728425,2.0,Low Pass,"[60.4, 2.4]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1245.415,10.837999999999965,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9759875462038492
14129b49-d7fe-40a2-9db1-54a1f2f2de4b,947,1,00:20:47.358,20,47,48,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['6cad2e8f-1585-4553-a37b-432ee1c97d72'],"[60.4, 2.4]",7005.0,João Pedro Cavaco Cancelo,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1247.358,1.9429999999999836,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8694941065902996
e501dd61-8597-48ff-abfc-d5328e7bd56b,948,1,00:20:47.358,20,47,48,1.331618,43,Carry,207,Valencia,4,From Throw In,207,Valencia,,,"['0306b3c0-57df-4cad-9b0a-f02f892a0118', '14129b49-d7fe-40a2-9db1-54a1f2f2de4b']","[60.4, 2.4]",7005.0,João Pedro Cavaco Cancelo,6.0,Left Back,,,,,,,,,,,,"[55.3, 6.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1247.358,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08835627555949643
0306b3c0-57df-4cad-9b0a-f02f892a0118,949,1,00:20:48.689,20,48,48,1.94973,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['449078b7-fe8c-4161-891b-0abdc5cfd7dc'],"[55.3, 6.4]",7005.0,João Pedro Cavaco Cancelo,6.0,Left Back,4406.0,Aymen Abdennour,25.317978,2.6567469,1.0,Ground Pass,"[32.9, 18.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1248.689,1.331000000000131,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.968272891682318
449078b7-fe8c-4161-891b-0abdc5cfd7dc,950,1,00:20:50.639,20,50,48,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['0306b3c0-57df-4cad-9b0a-f02f892a0118'],"[32.9, 18.2]",4406.0,Aymen Abdennour,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.639,1.949999999999818,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9618706831446423
26f1a5d5-fe42-4a4a-8ba9-78523a7e3cad,951,1,00:20:50.639,20,50,48,1.613286,43,Carry,207,Valencia,4,From Throw In,207,Valencia,,,"['449078b7-fe8c-4161-891b-0abdc5cfd7dc', '7dbecf8c-bef6-45c6-a9f2-d28d75327bf9']","[32.9, 18.2]",4406.0,Aymen Abdennour,5.0,Left Center Back,,,,,,,,,,,,"[33.5, 20.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.639,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09127892110477975
7dbecf8c-bef6-45c6-a9f2-d28d75327bf9,952,1,00:20:52.253,20,52,48,0.941267,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['f97d0ef8-b5f8-4cba-9c14-bf0d126dfdc9'],"[33.5, 20.5]",4406.0,Aymen Abdennour,5.0,Left Center Back,3638.0,Shkodran Mustafi,18.2011,1.5817848,1.0,Ground Pass,"[33.3, 38.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252.253,1.6140000000000327,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.039898923114006335
f97d0ef8-b5f8-4cba-9c14-bf0d126dfdc9,953,1,00:20:53.194,20,53,48,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['7dbecf8c-bef6-45c6-a9f2-d28d75327bf9'],"[33.3, 38.7]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1253.194,0.9410000000000309,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.736407073286218
0e140b49-93e3-416e-b170-44b212c6d5a8,954,1,00:20:53.194,20,53,48,1.219348,43,Carry,207,Valencia,4,From Throw In,207,Valencia,,,"['1d348465-0e2f-4d3e-92b6-e7896e3121ad', 'f97d0ef8-b5f8-4cba-9c14-bf0d126dfdc9']","[33.3, 38.7]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,"[33.5, 51.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1253.194,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6250190163309445
1d348465-0e2f-4d3e-92b6-e7896e3121ad,955,1,00:20:54.413,20,54,48,1.452924,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['6ae87aad-dd7a-4a58-8434-8fd3383c9047'],"[33.5, 51.4]",3638.0,Shkodran Mustafi,3.0,Right Center Back,6595.0,Daniel Parejo Muñoz,18.422812,1.204402,1.0,Ground Pass,"[40.1, 68.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254.413,1.219000000000051,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3220933026610544
6ae87aad-dd7a-4a58-8434-8fd3383c9047,956,1,00:20:55.866,20,55,48,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['1d348465-0e2f-4d3e-92b6-e7896e3121ad'],"[40.1, 68.6]",6595.0,Daniel Parejo Muñoz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255.866,1.4529999999999745,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.685084948211659
12821392-d4da-4d05-a3b8-7610f19c8592,957,1,00:20:55.866,20,55,48,4.214941,43,Carry,207,Valencia,4,From Throw In,207,Valencia,,,"['6ae87aad-dd7a-4a58-8434-8fd3383c9047', '73d1a83e-4af6-4948-b0e7-0659622671cf', 'c1902e26-341c-4f68-a014-559c4a497b97']","[40.1, 68.6]",6595.0,Daniel Parejo Muñoz,9.0,Right Defensive Midfield,,,,,,,,,,,,"[56.0, 63.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255.866,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8133011843723785
73d1a83e-4af6-4948-b0e7-0659622671cf,958,1,00:20:57.874,20,57,48,0.902365,17,Pressure,207,Valencia,4,From Throw In,210,Real Sociedad,,,['12821392-d4da-4d05-a3b8-7610f19c8592'],"[67.2, 10.4]",8584.0,Jonathas Cristian de Jesus,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1257.874,2.008000000000038,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6471605832943488
c1902e26-341c-4f68-a014-559c4a497b97,959,1,00:21:00.081,21,0,48,0.813493,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['43bc287e-c267-4ebd-b7f5-7658bf54011c'],"[56.0, 63.4]",6595.0,Daniel Parejo Muñoz,9.0,Right Defensive Midfield,5741.0,Enzo Nicolás Pérez,15.357409,-1.3005465,1.0,Ground Pass,"[60.1, 48.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1260.081,2.20699999999988,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9575900203522631
43bc287e-c267-4ebd-b7f5-7658bf54011c,960,1,00:21:00.894,21,0,48,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['c1902e26-341c-4f68-a014-559c4a497b97'],"[60.1, 48.6]",5741.0,Enzo Nicolás Pérez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1260.894,0.8130000000001019,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8980341330076388
cb4cb3e6-c1df-403c-822f-0a8b78d9e6f5,961,1,00:21:00.894,21,0,48,0.639449,43,Carry,207,Valencia,4,From Throw In,207,Valencia,,,"['43bc287e-c267-4ebd-b7f5-7658bf54011c', 'd898857c-e300-489c-93fe-3f899edad981', 'ec49c02f-ece7-4df7-9da5-3ff3c0b6aed4']","[60.1, 48.6]",5741.0,Enzo Nicolás Pérez,11.0,Left Defensive Midfield,,,,,,,,,,,,"[60.3, 51.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1260.894,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8403685061211508
d898857c-e300-489c-93fe-3f899edad981,962,1,00:21:00.984,21,0,48,0.386294,17,Pressure,207,Valencia,4,From Throw In,210,Real Sociedad,,,['cb4cb3e6-c1df-403c-822f-0a8b78d9e6f5'],"[60.4, 29.0]",6633.0,Markel Bergara Larrañaga,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1260.984,0.08999999999991815,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.08729005819986713
286464da-49e8-437c-8572-33eeba845c05,963,1,00:21:01.534,21,1,48,0.0,22,Foul Committed,207,Valencia,4,From Throw In,210,Real Sociedad,,,['ec49c02f-ece7-4df7-9da5-3ff3c0b6aed4'],"[59.8, 28.5]",6633.0,Markel Bergara Larrañaga,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1261.534,0.5500000000001819,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6902630408392353
