id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,out,off_camera,counterpress,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,foul_won_defensive,pass_through_ball,pass_technique_id,pass_technique_name,interception_outcome_id,interception_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_first_time,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,foul_committed_advantage,foul_won_advantage,pass_miscommunication,dribble_overrun,clearance_left_foot,shot_one_on_one,ball_recovery_recovery_failure,foul_committed_card_id,foul_committed_card_name,clearance_aerial_won,injury_stoppage_in_chain,pass_cut_back,pass_goal_assist,goalkeeper_technique_id,goalkeeper_technique_name,pass_deflected,pass_inswinging,shot_aerial_won,pass_outswinging,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_nutmeg,bad_behaviour_card_id,bad_behaviour_card_name,goalkeeper_success_out,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
8279e09f-92dd-4efe-bf5f-7a55631f8663,739,1,00:16:11.763,16,11,30,0.485898,17,Pressure,1049,Granada,4,From Throw In,220,Real Madrid,,,"['0e01a671-f218-445d-9a59-647c6d1cddf5', '82cb1d27-4bbe-41bf-b958-ab9303fb36c4']","[11.2, 25.8]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971.763,0.1150000000000091,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9289683591805273
82cb1d27-4bbe-41bf-b958-ab9303fb36c4,740,1,00:16:12.158,16,12,30,0.0,2,Ball Recovery,1049,Granada,4,From Throw In,1049,Granada,,,"['550c5e0b-8871-40b8-b433-073561fc5b3b', '8279e09f-92dd-4efe-bf5f-7a55631f8663']","[108.3, 52.0]",26248.0,David Barral Torres,23.0,Center Forward,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.158,0.3949999999999818,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9454654587274383
0e01a671-f218-445d-9a59-647c6d1cddf5,741,1,00:16:12.158,16,12,30,0.33285,43,Carry,1049,Granada,4,From Throw In,1049,Granada,,,"['550c5e0b-8871-40b8-b433-073561fc5b3b', '8279e09f-92dd-4efe-bf5f-7a55631f8663', '82cb1d27-4bbe-41bf-b958-ab9303fb36c4', 'f5c9f4df-888c-42c8-bd2b-323cdba33518']","[108.3, 52.0]",26248.0,David Barral Torres,23.0,Center Forward,,,,,,,,,,,,"[108.3, 51.9]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.158,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7989891366868722
f5c9f4df-888c-42c8-bd2b-323cdba33518,742,1,00:16:12.491,16,12,30,0.0,3,Dispossessed,1049,Granada,4,From Throw In,1049,Granada,,,['a34ce673-d54f-4cdd-a6a8-a9587945eb8b'],"[108.3, 51.9]",26248.0,David Barral Torres,23.0,Center Forward,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.491,0.33299999999997,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30157313073036196
a34ce673-d54f-4cdd-a6a8-a9587945eb8b,743,1,00:16:12.491,16,12,30,0.0,4,Duel,1049,Granada,4,From Throw In,220,Real Madrid,,,['f5c9f4df-888c-42c8-bd2b-323cdba33518'],"[11.8, 28.2]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,,,,,,,True,11.0,Tackle,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.491,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24169338407282503
d8effe9e-457a-4c7e-bad3-496b5115287b,744,1,00:16:13.049,16,13,30,0.342749,17,Pressure,1049,Granada,4,From Throw In,1049,Granada,,,['52e04a59-cdc4-4db7-9e92-19d91629d672'],"[106.1, 51.5]",6918.0,Isaac Ajayi Success,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973.049,0.5579999999999927,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4816319189806274
52e04a59-cdc4-4db7-9e92-19d91629d672,745,1,00:16:13.300,16,13,30,0.0,9,Clearance,1049,Granada,4,From Throw In,220,Real Madrid,,,['d8effe9e-457a-4c7e-bad3-496b5115287b'],"[10.7, 28.1]",5485.0,Raphaël Varane,3.0,Right Center Back,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973.3,0.25099999999997635,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14558954356334952
720a1583-0c4f-4518-ad13-38fefa5f6d1e,746,1,00:16:15.842,16,15,30,0.563142,17,Pressure,1049,Granada,4,From Throw In,220,Real Madrid,,,"['3ad42cfc-7b52-4a9a-8982-0527529904ed', 'e32dfb60-7cb4-4bb0-8c95-751b92457598']","[6.8, 22.2]",4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975.842,2.54200000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9111089044940416
e32dfb60-7cb4-4bb0-8c95-751b92457598,747,1,00:16:16.066,16,16,30,0.0,2,Ball Recovery,1049,Granada,4,From Throw In,1049,Granada,,,['720a1583-0c4f-4518-ad13-38fefa5f6d1e'],"[114.7, 60.5]",6918.0,Isaac Ajayi Success,17.0,Right Wing,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976.066,0.22400000000004638,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6650820491817371
3ad42cfc-7b52-4a9a-8982-0527529904ed,748,1,00:16:16.066,16,16,30,0.966328,43,Carry,1049,Granada,4,From Throw In,1049,Granada,,,"['48bd9f5f-8753-489b-930f-dde4df6e9f97', '6777e27b-38e0-43c7-8829-57129bdc53c1', '720a1583-0c4f-4518-ad13-38fefa5f6d1e', 'e32dfb60-7cb4-4bb0-8c95-751b92457598']","[114.7, 60.5]",6918.0,Isaac Ajayi Success,17.0,Right Wing,,,,,,,,,,,,"[113.1, 59.3]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976.066,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8378242177760542
48bd9f5f-8753-489b-930f-dde4df6e9f97,749,1,00:16:17.032,16,17,30,0.0,39,Dribbled Past,1049,Granada,4,From Throw In,220,Real Madrid,,,"['03c8bf84-5698-468f-a3e9-aea0ced49cc3', '3ad42cfc-7b52-4a9a-8982-0527529904ed', '6777e27b-38e0-43c7-8829-57129bdc53c1']","[7.0, 20.8]",4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.032,0.9660000000000082,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8676580930239887
6777e27b-38e0-43c7-8829-57129bdc53c1,750,1,00:16:17.032,16,17,30,0.0,14,Dribble,1049,Granada,4,From Throw In,1049,Granada,,,['48bd9f5f-8753-489b-930f-dde4df6e9f97'],"[113.1, 59.3]",6918.0,Isaac Ajayi Success,17.0,Right Wing,,,,,,,,,,,,,,,,,,True,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.032,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4445947260588029
03c8bf84-5698-468f-a3e9-aea0ced49cc3,751,1,00:16:17.032,16,17,30,1.035945,43,Carry,1049,Granada,4,From Throw In,1049,Granada,,,"['48bd9f5f-8753-489b-930f-dde4df6e9f97', '6777e27b-38e0-43c7-8829-57129bdc53c1', 'b800f71a-548a-47d7-ab6d-d4a606a4ae83']","[113.1, 59.3]",6918.0,Isaac Ajayi Success,17.0,Right Wing,,,,,,,,,,,,"[111.9, 55.4]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.032,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6975141872504336
b800f71a-548a-47d7-ab6d-d4a606a4ae83,752,1,00:16:18.068,16,18,30,1.268008,16,Shot,1049,Granada,4,From Throw In,1049,Granada,,,['a41e8a6e-829e-4d3e-9dc2-5546f0f10362'],"[111.9, 55.4]",6918.0,Isaac Ajayi Success,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030400444,"[120.0, 30.9, 0.5]",,93.0,Normal,,98.0,Off T,38.0,Left Foot,87.0,Open Play,"[{'location': [115.5, 44.0], 'player': {'id': 25707, 'name': 'Francisco Manuel Rico Castro'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [107.4, 30.5], 'player': {'id': 6847, 'name': 'Adalberto Peñaranda Maestre'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [103.8, 51.1], 'player': {'id': 5574, 'name': 'Toni Kroos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [97.3, 29.8], 'player': {'id': 5695, 'name': 'James David Rodríguez Rubio'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [115.7, 60.6], 'player': {'id': 4926, 'name': 'Francisco Román Alarcón Suárez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.8, 46.9], 'player': {'id': 5485, 'name': 'Raphaël Varane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.6, 51.4], 'player': {'id': 5552, 'name': 'Marcelo Vieira da Silva Júnior'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.9, 43.3], 'player': {'id': 5463, 'name': 'Luka Modrić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.9, 44.0], 'player': {'id': 5201, 'name': 'Sergio Ramos García'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.3, 34.3], 'player': {'id': 5721, 'name': 'Daniel Carvajal Ramos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.9, 44.2], 'player': {'id': 5597, 'name': 'Keylor Navas Gamboa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.7, 46.5], 'player': {'id': 26248, 'name': 'David Barral Torres'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [93.2, 40.1], 'player': {'id': 6680, 'name': 'Rubén Rochina Naixes'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [95.5, 29.9], 'player': {'id': 4546, 'name': 'Dimitri Foulquier'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978.068,1.0359999999999445,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.9442137717750181
a41e8a6e-829e-4d3e-9dc2-5546f0f10362,753,1,00:16:19.336,16,19,30,0.0,23,Goal Keeper,1049,Granada,4,From Throw In,220,Real Madrid,,,['b800f71a-548a-47d7-ab6d-d4a606a4ae83'],"[2.2, 35.9]",5597.0,Keylor Navas Gamboa,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,"[2.2, 35.9]",44.0,Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,979.336,1.268000000000029,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.31830887274080055
6665f0b7-e2a7-4c63-b996-b9f719b8d11e,754,1,00:16:47.574,16,47,31,2.767023,30,Pass,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,"['683a0a02-3ba5-4e03-9539-1ca1dbab92b5', 'd6022ea6-63ec-4163-85ff-bb89f109d08f']","[6.0, 44.0]",5597.0,Keylor Navas Gamboa,1.0,Goalkeeper,19677.0,Karim Benzema,67.64237,-0.13792467,3.0,High Pass,"[73.0, 34.7]",63.0,Goal Kick,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007.574,28.237999999999943,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5287538907130316
d6022ea6-63ec-4163-85ff-bb89f109d08f,755,1,00:16:50.341,16,50,31,,42,Ball Receipt*,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,['6665f0b7-e2a7-4c63-b996-b9f719b8d11e'],"[75.8, 40.3]",19677.0,Karim Benzema,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010.341,2.7670000000000528,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.41719752727105475
683a0a02-3ba5-4e03-9539-1ca1dbab92b5,756,1,00:16:50.341,16,50,31,2.266256,30,Pass,220,Real Madrid,7,From Goal Kick,1049,Granada,,,"['1151980c-c390-448f-8034-c1c2f5273f4f', '5f3e9123-43e1-4a99-9cc1-923126b9a581', '6665f0b7-e2a7-4c63-b996-b9f719b8d11e']","[47.1, 45.4]",6702.0,David Rodríguez Lombán,3.0,Right Center Back,26248.0,David Barral Torres,36.778934,0.17766479,3.0,High Pass,"[83.3, 51.9]",66.0,Recovery,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010.341,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.24330574369756275
1151980c-c390-448f-8034-c1c2f5273f4f,757,1,00:16:52.607,16,52,31,,42,Ball Receipt*,220,Real Madrid,7,From Goal Kick,1049,Granada,,,['683a0a02-3ba5-4e03-9539-1ca1dbab92b5'],"[77.0, 46.3]",26248.0,David Barral Torres,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012.607,2.2659999999999627,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.011555835284963512
5f3e9123-43e1-4a99-9cc1-923126b9a581,758,1,00:16:52.607,16,52,31,1.076179,30,Pass,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,"['683a0a02-3ba5-4e03-9539-1ca1dbab92b5', 'f427ee28-5e35-4661-b889-b08ca1bbbab3']","[36.8, 28.2]",5201.0,Sergio Ramos García,5.0,Left Center Back,5574.0,Toni Kroos,10.716809,0.6995172,3.0,High Pass,"[45.0, 35.1]",66.0,Recovery,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012.607,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8197563121191143
f427ee28-5e35-4661-b889-b08ca1bbbab3,759,1,00:16:53.683,16,53,31,,42,Ball Receipt*,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,['5f3e9123-43e1-4a99-9cc1-923126b9a581'],"[45.0, 35.1]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013.683,1.0760000000000218,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.23025290134974996
6a3ef96e-6de1-4b5d-8de2-b711dba07829,760,1,00:16:53.683,16,53,31,1.555665,30,Pass,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,['1012df5c-a707-4402-af45-189a174795b7'],"[45.0, 35.1]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,5485.0,Raphaël Varane,14.664924,2.4721766,1.0,Ground Pass,"[33.5, 44.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013.683,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6052482421859796
1012df5c-a707-4402-af45-189a174795b7,761,1,00:16:55.239,16,55,31,,42,Ball Receipt*,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,['6a3ef96e-6de1-4b5d-8de2-b711dba07829'],"[33.5, 44.2]",5485.0,Raphaël Varane,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015.239,1.55600000000004,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.789198031695692
3933c455-cfd5-4584-8d83-6eef0026683b,762,1,00:16:55.239,16,55,31,3.06592,43,Carry,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,"['1012df5c-a707-4402-af45-189a174795b7', '85a305cc-6395-40bd-b36f-7c3a3ab8d183']","[33.5, 44.2]",5485.0,Raphaël Varane,3.0,Right Center Back,,,,,,,,,,,,"[38.0, 46.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015.239,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5512713991323522
85a305cc-6395-40bd-b36f-7c3a3ab8d183,763,1,00:16:58.305,16,58,31,1.932056,30,Pass,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,['b05949ec-20e2-47f0-a6e8-3a1241b95f01'],"[38.0, 46.3]",5485.0,Raphaël Varane,3.0,Right Center Back,5201.0,Sergio Ramos García,23.24672,-1.7437242,1.0,Ground Pass,"[34.0, 23.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018.305,3.0659999999999172,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.07710989744221741
b05949ec-20e2-47f0-a6e8-3a1241b95f01,764,1,00:17:00.237,17,0,31,,42,Ball Receipt*,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,['85a305cc-6395-40bd-b36f-7c3a3ab8d183'],"[34.0, 23.4]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.237,1.9320000000000164,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9075736406114904
177f7125-4df7-4e7b-b9d2-f13a92ae4aaa,765,1,00:17:00.237,17,0,31,1.027589,43,Carry,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,"['8fc80d3f-dc84-4204-a16c-02248d26eebc', 'b05949ec-20e2-47f0-a6e8-3a1241b95f01']","[34.0, 23.4]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,"[36.9, 22.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.237,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2844710576272763
8fc80d3f-dc84-4204-a16c-02248d26eebc,766,1,00:17:01.264,17,1,31,1.501637,30,Pass,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,['3d06991e-3e5a-4461-afc5-c18b390226ce'],"[36.9, 22.0]",5201.0,Sergio Ramos García,5.0,Left Center Back,5552.0,Marcelo Vieira da Silva Júnior,24.10332,-0.9712868,1.0,Ground Pass,"[50.5, 2.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021.264,1.0270000000000437,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7507751040488295
3d06991e-3e5a-4461-afc5-c18b390226ce,767,1,00:17:02.766,17,2,31,,42,Ball Receipt*,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,['8fc80d3f-dc84-4204-a16c-02248d26eebc'],"[50.5, 2.1]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022.766,1.5019999999999527,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4331413257453627
163aa8c3-b1c9-4c0d-91a3-98a4d2f27259,768,1,00:17:02.766,17,2,31,1.391066,43,Carry,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,"['3d06991e-3e5a-4461-afc5-c18b390226ce', '9a168e60-fca1-4f56-b0a0-97bb67ad8e07']","[50.5, 2.1]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,"[50.5, 2.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022.766,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6228267068324725
9a168e60-fca1-4f56-b0a0-97bb67ad8e07,769,1,00:17:04.157,17,4,31,0.85922,30,Pass,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,['dd1789be-60e1-413e-b13c-a96eed5da168'],"[50.5, 2.1]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,5201.0,Sergio Ramos García,11.859595,2.072162,1.0,Ground Pass,"[44.8, 12.5]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.157,1.3909999999999627,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.2825917226646657
dd1789be-60e1-413e-b13c-a96eed5da168,770,1,00:17:05.016,17,5,31,,42,Ball Receipt*,220,Real Madrid,7,From Goal Kick,220,Real Madrid,,,['9a168e60-fca1-4f56-b0a0-97bb67ad8e07'],"[44.8, 12.5]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.016,0.859000000000151,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2442634518182516
